player_id,player_name,ppg,team_abbrev,year
wes-enis-1,Wes Enis,16.8,south-florida,2026
izaiyah-nelson-1,Izaiyah Nelson,15.7,south-florida,2026
joseph-pinion-1,Joseph Pinion,14.2,south-florida,2026
josh-omojafo-1,Josh Omojafo,11.5,south-florida,2026
cj-brown-2,CJ Brown,11.1,south-florida,2026
isaiah-jones-3,Isaiah Jones,4.5,south-florida,2026
daimion-collins-1,Daimion Collins,4.2,south-florida,2026
gavin-hightower-1,Gavin Hightower,3.8,south-florida,2026
adriel-nyorha-1,Adriel Nyorha,3.7,south-florida,2026
devin-haid-1,Devin Haid,3.3,south-florida,2026
caleb-sanders-1,Caleb Sanders,2.8,south-florida,2026
xavier-brown-1,Xavier Brown,2.7,south-florida,2026
tristan-beckford-1,Tristan Beckford,2.6,south-florida,2026
onyx-nnani-1,Onyx Nnani,0.0,south-florida,2026
