player_id,player_name,ppg,team_abbrev,year
pryce-sandfort-1,Pryce Sandfort,17.8,nebraska,2026
rienk-mast-1,Rienk Mast,13.5,nebraska,2026
braden-frager-1,Braden Frager,11.6,nebraska,2026
jamarques-lawrence-1,Jamarques Lawrence,9.7,nebraska,2026
sam-hoiberg-1,Sam Hoiberg,9.6,nebraska,2026
ugnius-jarusevicius-1,Ugnius Jarusevicius,7.0,nebraska,2026
berke-buyuktuncel-1,Berke Buyuktuncel,6.4,nebraska,2026
connor-essegian-1,Connor Essegian,5.4,nebraska,2026
cale-jacobsen-1,Cale Jacobsen,4.8,nebraska,2026
jared-garcia-1,Jared Garcia,3.1,nebraska,2026
leo-curtis-1,Leo Curtis,1.7,nebraska,2026
kendall-blue-1,Kendall Blue,0.7,nebraska,2026
justin-bolis-1,Justin Bolis,0.2,nebraska,2026
