player_id,player_name,ppg,team_abbrev,year
peter-suder-1,Peter Suder,14.6,miami-oh,2026
brant-byers-1,Brant Byers,14.2,miami-oh,2026
evan-ipsaro-1,Evan Ipsaro,13.9,miami-oh,2026
eian-elmer-1,Eian Elmer,12.6,miami-oh,2026
antwone-woolfolk-1,Antwone Woolfolk,10.3,miami-oh,2026
luke-skaljac-1,Luke Skaljac,10.3,miami-oh,2026
almar-atlason-1,Almar Atlason,10.1,miami-oh,2026
justin-kirby-1,Justin Kirby,6.4,miami-oh,2026
trey-perry-1,Trey Perry,6.0,miami-oh,2026
tyler-robbins-1,Tyler Robbins,3.1,miami-oh,2026
kyle-waltz-1,Kyle Waltz,3.0,miami-oh,2026
brady-ganley-1,Brady Ganley,1.8,miami-oh,2026
eli-yofan-1,Eli Yofan,1.5,miami-oh,2026
ethan-wright-2,Ethan Wright,1.4,miami-oh,2026
jackson-kotecki-1,Jackson Kotecki,1.2,miami-oh,2026
