player_id,player_name,ppg,team_abbrev,year
jamal-fuller-1,Jamal Fuller,16.4,long-island-university,2026
malachi-davis-1,Malachi Davis,14.4,long-island-university,2026
greg-gordon-1,Greg Gordon,14.1,long-island-university,2026
jomo-goings-1,Jomo Goings,10.0,long-island-university,2026
mason-porter-brown-1,Mason Porter-Brown,7.6,long-island-university,2026
shadrak-lasu-1,Shadrak Lasu,5.2,long-island-university,2026
isaiah-miranda-1,Isaiah Miranda,4.0,long-island-university,2026
faheim-meran-1,Faheim Meran,3.1,long-island-university,2026
caleb-johnson-2,Caleb Johnson,2.3,long-island-university,2026
treshawn-sheppard-1,Tre'shawn Sheppard,2.2,long-island-university,2026
aj-neal-1,AJ Neal,2.0,long-island-university,2026
max-ndlovu-fraser-1,Max Ndlovu-Fraser,0.8,long-island-university,2026
xinyi-li-1,Xinyi Li,0.7,long-island-university,2026
eddie-munyak-1,Eddie Munyak,0.0,long-island-university,2026
