player_id,player_name,ppg,team_abbrev,year
aaron-nkrumah-1,Aaron Nkrumah,17.6,tennessee-state,2026
travis-harper-ii-1,Travis Harper II,17.3,tennessee-state,2026
dante-harris-1,Dante Harris,11.7,tennessee-state,2026
antoine-lorick-iii-1,Antoine Lorick III,9.5,tennessee-state,2026
jalen-pitre-1,Jalen Pitre,6.5,tennessee-state,2026
khalil-london-1,Khalil London,6.4,tennessee-state,2026
carlous-williams-1,Carlous Williams,5.7,tennessee-state,2026
jabrion-spikes-1,Jabrion Spikes,2.9,tennessee-state,2026
kavien-jones-1,Kavien Jones,2.8,tennessee-state,2026
jayden-jones-1,Jayden Jones,1.8,tennessee-state,2026
damon-howard-jr-1,Damon Howard Jr.,1.7,tennessee-state,2026
jc-brooks-1,JC Brooks,1.7,tennessee-state,2026
jean-yvens-lafleur-1,Jean Yvens Lafleur,1.0,tennessee-state,2026
alex-garcia-1,Alex Garcia,0.8,tennessee-state,2026
