rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,38,1,2012-11-11,Syracuse,N,San Diego State,REG (Non-Conf),W 62-49,*,25,1,3,0.333,0,0,1,3,0.333,0.333,1,2,0.5,1,5,6,0,0,5,1,2,3,4.8,N,1,1,rakeem-christmas-1,Rakeem Christmas,2013
2,39,2,2012-11-18,Syracuse,,Wagner,REG (Non-Conf),W 88-57,*,25,3,6,0.5,0,0,3,6,0.5,0.5,2,2,1.0,3,4,7,0,0,1,1,2,8,7.2,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
3,40,3,2012-11-21,Syracuse,,Princeton,REG (Non-Conf),W 73-53,*,18,5,6,0.833,0,0,5,6,0.833,0.833,0,0,,1,0,1,0,0,2,1,3,10,7.7,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
4,41,4,2012-11-25,Syracuse,,Colgate,REG (Non-Conf),W 87-51,*,22,4,5,0.8,0,0,4,5,0.8,0.8,2,2,1.0,3,6,9,1,0,2,0,2,10,13.3,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
5,42,5,2012-11-30,Syracuse,@,Arkansas,REG (Non-Conf),W 91-82,*,12,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,1,2,3,0,1,2,3,1,0,-1.1,A,1,1,rakeem-christmas-1,Rakeem Christmas,2013
6,43,6,2012-12-03,Syracuse,,Eastern Michigan,REG (Non-Conf),W 84-48,*,21,2,6,0.333,0,0,2,6,0.333,0.333,2,2,1.0,5,1,6,1,2,3,1,1,6,9.8,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
7,44,7,2012-12-06,Syracuse,,Long Beach State,REG (Non-Conf),W 84-53,*,21,4,5,0.8,0,0,4,5,0.8,0.8,3,3,1.0,2,3,5,1,0,2,0,2,11,12.7,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
8,45,8,2012-12-08,Syracuse,,Monmouth,REG (Non-Conf),W 108-56,*,18,5,7,0.714,0,0,5,7,0.714,0.714,1,2,0.5,2,1,3,0,0,4,0,1,11,11.8,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
9,46,9,2012-12-15,Syracuse,,Canisius,REG (Non-Conf),W 85-61,*,21,5,7,0.714,0,0,5,7,0.714,0.714,0,0,,1,1,2,0,1,3,0,3,10,10.0,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
10,47,10,2012-12-17,Syracuse,,Detroit Mercy,REG (Non-Conf),W 72-68,*,19,3,4,0.75,0,0,3,4,0.75,0.75,1,3,0.333,2,6,8,0,0,1,2,2,7,5.7,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
11,48,11,2012-12-22,Syracuse,N,Temple,REG (Non-Conf),L 79-83,*,17,2,7,0.286,0,0,2,7,0.286,0.286,0,1,0.0,4,2,6,0,0,1,1,1,4,2.2,N,0,1,rakeem-christmas-1,Rakeem Christmas,2013
12,49,12,2012-12-29,Syracuse,,Alcorn State,REG (Non-Conf),W 57-36,*,20,2,5,0.4,0,0,2,5,0.4,0.4,0,2,0.0,4,3,7,0,1,0,0,3,4,4.0,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
13,50,13,2012-12-31,Syracuse,,Central Connecticut State,REG (Non-Conf),W 96-62,*,26,4,6,0.667,0,0,4,6,0.667,0.667,1,3,0.333,5,5,10,0,1,4,0,2,9,13.6,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
14,51,14,2013-01-02,Syracuse,,Rutgers,REG (Conf),W 78-53,*,22,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,0,4,4,0,0,2,1,1,4,3.2,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
15,52,15,2013-01-06,Syracuse,@,South Florida,REG (Conf),W 55-44,*,22,1,4,0.25,0,0,1,4,0.25,0.25,0,0,,3,0,3,1,2,1,1,4,2,2.5,A,1,1,rakeem-christmas-1,Rakeem Christmas,2013
16,53,16,2013-01-09,Syracuse,@,Providence,REG (Conf),W 72-66,*,31,6,8,0.75,0,0,6,8,0.75,0.75,3,3,1.0,4,4,8,0,1,3,1,4,15,16.3,A,1,1,rakeem-christmas-1,Rakeem Christmas,2013
17,54,17,2013-01-12,Syracuse,,Villanova,REG (Conf),W 72-61,*,33,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,0,5,5,0,0,2,1,4,4,2.3,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
18,55,18,2013-01-19,Syracuse,@,Louisville,REG (Conf),W 70-68,*,16,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,5,6,0,0,0,1,1,2,2.5,A,1,1,rakeem-christmas-1,Rakeem Christmas,2013
19,56,19,2013-01-21,Syracuse,,Cincinnati,REG (Conf),W 57-55,*,13,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,1,1,2,0,0,1,1,0,2,1.7,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
20,57,20,2013-01-26,Syracuse,@,Villanova,REG (Conf),L 71-75 (OT),*,40,3,7,0.429,0,0,3,7,0.429,0.429,3,4,0.75,2,8,10,1,2,1,0,4,9,10.5,A,0,1,rakeem-christmas-1,Rakeem Christmas,2013
21,58,21,2013-02-02,Syracuse,@,Pittsburgh,REG (Conf),L 55-65,*,21,0,0,,0,0,0,0,,,0,0,,0,3,3,0,0,3,0,3,0,1.8,A,0,1,rakeem-christmas-1,Rakeem Christmas,2013
22,59,22,2013-02-04,Syracuse,,Notre Dame,REG (Conf),W 63-47,*,36,6,9,0.667,0,0,6,9,0.667,0.667,0,0,,3,2,5,0,0,4,1,3,12,11.4,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
23,60,23,2013-02-10,Syracuse,,St. John's (NY),REG (Conf),W 77-58,*,18,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,1,1,0,1,1,2,4,2,-0.6,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
24,61,24,2013-02-13,Syracuse,@,Connecticut,REG (Conf),L 58-66,*,25,1,4,0.25,0,0,1,4,0.25,0.25,0,0,,3,3,6,1,1,3,0,2,2,5.6,A,0,1,rakeem-christmas-1,Rakeem Christmas,2013
25,62,25,2013-02-16,Syracuse,@,Seton Hall,REG (Conf),W 76-65,*,16,0,0,,0,0,0,0,,,3,4,0.75,0,2,2,0,1,1,0,5,3,2.9,A,1,1,rakeem-christmas-1,Rakeem Christmas,2013
26,63,26,2013-02-20,Syracuse,,Providence,REG (Conf),W 84-59,*,16,3,5,0.6,0,0,3,5,0.6,0.6,0,2,0.0,0,2,2,0,0,3,3,4,6,1.0,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
27,64,27,2013-02-23,Syracuse,,Georgetown,REG (Conf),L 46-57,*,29,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,2,6,8,0,0,1,3,1,2,0.8,H,0,1,rakeem-christmas-1,Rakeem Christmas,2013
28,65,28,2013-02-25,Syracuse,@,Marquette,REG (Conf),L 71-74,*,18,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,2,1,3,1,0,0,0,2,2,1.9,A,0,1,rakeem-christmas-1,Rakeem Christmas,2013
29,66,29,2013-03-02,Syracuse,,Louisville,REG (Conf),L 53-58,*,23,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,2,1,3,0,0,1,2,4,2,0.5,H,0,1,rakeem-christmas-1,Rakeem Christmas,2013
30,67,30,2013-03-06,Syracuse,,DePaul,REG (Conf),W 78-57,*,22,3,7,0.429,0,0,3,7,0.429,0.429,0,0,,1,5,6,0,1,5,1,5,6,6.0,H,1,1,rakeem-christmas-1,Rakeem Christmas,2013
31,68,31,2013-03-09,Syracuse,@,Georgetown,REG (Conf),L 39-61,*,26,3,3,1.0,0,0,3,3,1.0,1.0,2,3,0.667,3,3,6,0,0,1,2,3,8,7.2,A,0,1,rakeem-christmas-1,Rakeem Christmas,2013
32,69,32,2013-03-13,Syracuse,N,Seton Hall,CTOURN,W 75-63,*,20,2,7,0.286,0,0,2,7,0.286,0.286,2,3,0.667,2,2,4,1,0,1,1,4,6,2.3,N,1,0,rakeem-christmas-1,Rakeem Christmas,2013
33,70,33,2013-03-14,Syracuse,N,Pittsburgh,CTOURN,W 62-59,*,17,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,1,1,0,1,1,0,5,0,-0.7,N,1,0,rakeem-christmas-1,Rakeem Christmas,2013
34,71,34,2013-03-15,Syracuse,N,Georgetown,CTOURN,W 58-55 (OT),*,4,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,2,0,-1.5,N,1,0,rakeem-christmas-1,Rakeem Christmas,2013
35,72,35,2013-03-16,Syracuse,N,Louisville,CTOURN,L 61-78,*,14,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,1,2,3,0,0,2,1,1,2,1.6,N,0,0,rakeem-christmas-1,Rakeem Christmas,2013
