rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,98,1,2012-11-09,NC State,,Miami (OH),REG (Non-Conf),W 97-59,*,26,6,7,0.857,0,0,6,7,0.857,0.857,4,5,0.8,0,10,10,3,2,2,0,2,16,20.8,H,1,1,richard-howell-1,Richard Howell,2013
2,99,2,2012-11-15,NC State,N,Penn State,REG (Non-Conf),W 72-55,*,19,4,6,0.667,0,0,4,6,0.667,0.667,1,2,0.5,1,4,5,0,1,0,2,2,9,6.1,N,1,1,richard-howell-1,Richard Howell,2013
3,100,3,2012-11-16,NC State,N,Massachusetts,REG (Non-Conf),W 94-76,*,23,7,10,0.7,0,0,7,10,0.7,0.7,5,11,0.455,6,3,9,1,0,0,0,4,19,16.6,N,1,1,richard-howell-1,Richard Howell,2013
4,101,4,2012-11-18,NC State,N,Oklahoma State,REG (Non-Conf),L 56-76,*,16,3,6,0.5,0,0,3,6,0.5,0.5,0,0,,1,2,3,1,1,1,0,5,6,4.7,N,0,1,richard-howell-1,Richard Howell,2013
5,102,5,2012-11-23,NC State,,UNC Asheville,REG (Non-Conf),W 82-80,*,36,8,10,0.8,0,0,8,10,0.8,0.8,7,11,0.636,5,10,15,1,2,0,6,2,23,20.0,H,1,1,richard-howell-1,Richard Howell,2013
6,103,6,2012-11-27,NC State,@,Michigan,REG (Non-Conf),L 72-79,*,19,6,7,0.857,0,0,6,7,0.857,0.857,0,1,0.0,4,1,5,1,1,0,1,5,12,10.9,A,0,1,richard-howell-1,Richard Howell,2013
7,104,7,2012-12-04,NC State,N,Connecticut,REG (Non-Conf),W 69-65,*,32,6,12,0.5,0,0,6,12,0.5,0.5,1,3,0.333,7,3,10,0,1,0,1,0,13,12.0,N,1,1,richard-howell-1,Richard Howell,2013
8,105,8,2012-12-08,NC State,,Cleveland State,REG (Non-Conf),W 80-63,*,32,7,11,0.636,0,0,7,11,0.636,0.636,3,4,0.75,2,8,10,3,1,0,1,1,17,17.2,H,1,1,richard-howell-1,Richard Howell,2013
9,106,9,2012-12-15,NC State,,Norfolk State,REG (Non-Conf),W 84-62,*,34,3,6,0.5,0,0,3,6,0.5,0.5,6,6,1.0,3,16,19,5,1,5,4,3,12,18.7,H,1,1,richard-howell-1,Richard Howell,2013
10,107,10,2012-12-18,NC State,,Stanford,REG (Non-Conf),W 88-79,*,39,6,8,0.75,0,0,6,8,0.75,0.75,5,10,0.5,4,8,12,2,1,1,0,3,17,18.9,H,1,1,richard-howell-1,Richard Howell,2013
11,108,11,2012-12-22,NC State,,St. Bonaventure,REG (Non-Conf),W 92-73,*,12,0,4,0.0,0,0,0,4,0.0,0.0,0,0,,0,5,5,0,1,1,2,5,0,-3.6,H,1,1,richard-howell-1,Richard Howell,2013
12,109,12,2012-12-29,NC State,,Western Michigan,REG (Non-Conf),W 84-68,*,35,8,8,1.0,0,0,8,8,1.0,1.0,2,5,0.4,3,6,9,3,0,2,1,5,18,18.8,H,1,1,richard-howell-1,Richard Howell,2013
13,110,13,2012-12-31,NC State,,UNC Greensboro,REG (Non-Conf),W 89-68,*,32,4,7,0.571,0,0,4,7,0.571,0.571,3,3,1.0,5,8,13,3,0,0,3,2,11,11.9,H,1,1,richard-howell-1,Richard Howell,2013
