rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,32,1,2012-11-10,Western Kentucky,@,Southern Mississippi,REG (Non-Conf),L 64-67 (OT),*,33,3,7,0.429,0,0,3,7,0.429,0.429,4,6,0.667,1,6,7,0,0,2,7,2,10,1.6,A,0,1,george-fant-1,George Fant,2013
2,33,2,2012-11-13,Western Kentucky,,Austin Peay,REG (Non-Conf),W 74-54,*,33,7,14,0.5,0,0,7,14,0.5,0.5,1,2,0.5,4,10,14,1,0,4,2,2,15,14.1,H,1,1,george-fant-1,George Fant,2013
3,34,3,2012-11-17,Western Kentucky,,Western Carolina,REG (Non-Conf),W 92-81,*,27,4,12,0.333,0,0,4,12,0.333,0.333,4,9,0.444,2,2,4,1,0,2,3,3,12,3.1,H,1,1,george-fant-1,George Fant,2013
4,35,4,2012-11-20,Western Kentucky,N,Iowa,REG (Non-Conf),L 55-63,*,32,4,11,0.364,0,0,4,11,0.364,0.364,1,2,0.5,4,2,6,0,1,2,3,1,9,4.9,N,0,1,george-fant-1,George Fant,2013
5,36,5,2012-11-21,Western Kentucky,N,DePaul,REG (Non-Conf),W 70-61,*,16,1,6,0.167,0,0,1,6,0.167,0.167,4,6,0.667,1,1,2,1,1,0,0,3,6,2.9,N,1,1,george-fant-1,George Fant,2013
6,37,7,2012-11-29,Western Kentucky,@,Louisiana–Monroe,REG (Conf),W 65-54,*,26,3,6,0.5,0,0,3,6,0.5,0.5,2,6,0.333,4,2,6,1,0,0,1,3,8,5.3,A,1,1,george-fant-1,George Fant,2013
7,38,8,2012-12-01,Western Kentucky,@,Troy,REG (Conf),W 75-71,*,29,6,9,0.667,0,0,6,9,0.667,0.667,6,9,0.667,3,7,10,1,2,0,4,3,18,14.6,A,1,1,george-fant-1,George Fant,2013
8,39,9,2012-12-05,Western Kentucky,,Southern Illinois,REG (Non-Conf),W 58-57,*,30,5,9,0.556,0,0,5,9,0.556,0.556,2,7,0.286,1,8,9,1,1,0,5,3,12,4.3,H,1,1,george-fant-1,George Fant,2013
9,40,10,2012-12-08,Western Kentucky,,IUPUI,REG (Non-Conf),W 77-57,*,37,4,7,0.571,0,0,4,7,0.571,0.571,5,9,0.556,2,4,6,0,1,1,4,3,13,7.2,H,1,1,george-fant-1,George Fant,2013
10,41,11,2012-12-16,Western Kentucky,@,Murray State,REG (Non-Conf),L 70-75,*,24,5,10,0.5,0,0,5,10,0.5,0.5,0,2,0.0,2,5,7,0,0,0,1,3,10,4.9,A,0,1,george-fant-1,George Fant,2013
11,42,12,2012-12-18,Western Kentucky,@,VCU,REG (Non-Conf),L 44-76,*,26,4,9,0.444,0,0,4,9,0.444,0.444,0,2,0.0,5,3,8,0,0,2,5,4,8,1.7,A,0,1,george-fant-1,George Fant,2013
12,43,13,2012-12-22,Western Kentucky,N,Louisville,REG (Non-Conf),L 55-78,*,29,5,10,0.5,0,0,5,10,0.5,0.5,1,3,0.333,1,1,2,1,0,1,1,5,11,4.6,N,0,1,george-fant-1,George Fant,2013
13,44,14,2012-12-27,Western Kentucky,,Florida International,REG (Conf),W 76-63,*,35,9,12,0.75,0,0,9,12,0.75,0.75,6,6,1.0,1,4,5,0,3,2,3,2,24,21.7,H,1,1,george-fant-1,George Fant,2013
14,45,15,2012-12-29,Western Kentucky,,North Texas,REG (Conf),W 70-64,*,27,5,11,0.455,0,0,5,11,0.455,0.455,4,6,0.667,4,3,7,2,1,0,3,3,14,9.4,H,1,1,george-fant-1,George Fant,2013
15,46,16,2013-01-03,Western Kentucky,@,Little Rock,REG (Conf),L 67-75,*,22,3,5,0.6,0,0,3,5,0.6,0.6,1,3,0.333,1,1,2,0,0,0,5,3,7,-1.3,A,0,1,george-fant-1,George Fant,2013
16,47,17,2013-01-05,Western Kentucky,@,Arkansas State,REG (Conf),L 61-75,*,31,4,7,0.571,0,0,4,7,0.571,0.571,1,6,0.167,1,3,4,2,2,0,5,4,9,2.1,A,0,1,george-fant-1,George Fant,2013
17,48,18,2013-01-12,Western Kentucky,,Florida Atlantic,REG (Conf),L 62-65,*,30,6,14,0.429,0,0,6,14,0.429,0.429,7,11,0.636,3,5,8,1,1,1,1,1,19,14.6,H,0,1,george-fant-1,George Fant,2013
18,49,19,2013-01-17,Western Kentucky,,Louisiana–Lafayette,REG (Conf),W 72-49,*,29,4,12,0.333,0,0,4,12,0.333,0.333,2,4,0.5,2,4,6,2,3,0,2,1,10,7.0,H,1,1,george-fant-1,George Fant,2013
