rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2012-11-11,Syracuse,N,San Diego State,REG (Non-Conf),W 62-49,*,9,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,2,0,2,0,0,0,2,2,2,-1.1,N,1,1,dajuan-coleman-1,DaJuan Coleman,2013
2,2,2,2012-11-18,Syracuse,,Wagner,REG (Non-Conf),W 88-57,*,19,1,4,0.25,0,0,1,4,0.25,0.25,1,2,0.5,1,6,7,0,1,0,5,1,3,-1.7,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
3,3,3,2012-11-21,Syracuse,,Princeton,REG (Non-Conf),W 73-53,*,16,3,5,0.6,0,0,3,5,0.6,0.6,1,5,0.2,2,4,6,1,3,1,0,1,7,9.7,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
4,4,4,2012-11-25,Syracuse,,Colgate,REG (Non-Conf),W 87-51,*,18,4,6,0.667,0,0,4,6,0.667,0.667,4,6,0.667,1,6,7,0,0,1,1,1,12,10.4,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
5,5,5,2012-11-30,Syracuse,@,Arkansas,REG (Non-Conf),W 91-82,*,12,1,5,0.2,0,0,1,5,0.2,0.2,1,3,0.333,2,3,5,0,0,0,0,2,3,0.6,A,1,1,dajuan-coleman-1,DaJuan Coleman,2013
6,6,6,2012-12-03,Syracuse,,Eastern Michigan,REG (Non-Conf),W 84-48,*,22,5,6,0.833,0,0,5,6,0.833,0.833,4,4,1.0,1,4,5,0,2,0,3,3,14,11.5,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
7,7,7,2012-12-06,Syracuse,,Long Beach State,REG (Non-Conf),W 84-53,*,25,0,4,0.0,0,0,0,4,0.0,0.0,4,6,0.667,1,8,9,0,0,3,3,4,4,1.0,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
8,8,8,2012-12-08,Syracuse,,Monmouth,REG (Non-Conf),W 108-56,*,25,4,9,0.444,0,0,4,9,0.444,0.444,3,7,0.429,5,9,14,1,1,1,4,2,11,8.5,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
9,9,9,2012-12-15,Syracuse,,Canisius,REG (Non-Conf),W 85-61,*,16,3,5,0.6,0,0,3,5,0.6,0.6,1,5,0.2,4,2,6,1,0,0,0,1,7,6.8,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
10,10,10,2012-12-17,Syracuse,,Detroit Mercy,REG (Non-Conf),W 72-68,*,17,2,6,0.333,0,0,2,6,0.333,0.333,0,0,,2,2,4,0,1,1,1,0,4,3.3,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
11,11,11,2012-12-22,Syracuse,N,Temple,REG (Non-Conf),L 79-83,*,4,0,0,,0,0,0,0,,,0,2,0.0,0,1,1,0,0,0,0,0,0,-0.5,N,0,1,dajuan-coleman-1,DaJuan Coleman,2013
12,12,12,2012-12-29,Syracuse,,Alcorn State,REG (Non-Conf),W 57-36,*,21,3,9,0.333,0,0,3,9,0.333,0.333,2,7,0.286,4,2,6,0,1,0,0,0,8,5.3,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
13,13,13,2012-12-31,Syracuse,,Central Connecticut State,REG (Non-Conf),W 96-62,*,20,5,11,0.455,0,0,5,11,0.455,0.455,3,5,0.6,4,5,9,0,1,2,2,1,13,10.8,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
14,14,14,2013-01-02,Syracuse,,Rutgers,REG (Conf),W 78-53,*,9,1,3,0.333,0,0,1,3,0.333,0.333,1,2,0.5,1,2,3,0,0,0,1,2,3,0.4,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
15,15,15,2013-01-06,Syracuse,@,South Florida,REG (Conf),W 55-44,*,5,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,A,1,1,dajuan-coleman-1,DaJuan Coleman,2013
16,16,16,2013-01-09,Syracuse,@,Providence,REG (Conf),W 72-66,*,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,A,1,1,dajuan-coleman-1,DaJuan Coleman,2013
17,17,17,2013-01-12,Syracuse,,Villanova,REG (Conf),W 72-61,*,15,3,6,0.5,0,0,3,6,0.5,0.5,0,0,,1,1,2,0,1,0,0,3,6,3.8,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
18,18,18,2013-01-19,Syracuse,@,Louisville,REG (Conf),W 70-68,*,10,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,1,0,1,0,0,0,0,1,3,1.9,A,1,1,dajuan-coleman-1,DaJuan Coleman,2013
19,19,19,2013-01-21,Syracuse,,Cincinnati,REG (Conf),W 57-55,*,7,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
20,20,20,2013-01-26,Syracuse,@,Villanova,REG (Conf),L 71-75 (OT),*,7,0,0,,0,0,0,0,,,0,2,0.0,0,0,0,0,0,0,0,1,0,-1.2,A,0,1,dajuan-coleman-1,DaJuan Coleman,2013
21,21,29,2013-03-02,Syracuse,,Louisville,REG (Conf),L 53-58,,3,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,2,0,-1.5,H,0,1,dajuan-coleman-1,DaJuan Coleman,2013
22,22,30,2013-03-06,Syracuse,,DePaul,REG (Conf),W 78-57,,4,1,1,1.0,0,0,1,1,1.0,1.0,0,1,0.0,2,0,2,0,1,0,1,2,2,1.9,H,1,1,dajuan-coleman-1,DaJuan Coleman,2013
23,23,31,2013-03-09,Syracuse,@,Georgetown,REG (Conf),L 39-61,,4,0,0,,0,0,0,0,,,0,1,0.0,0,0,0,0,0,0,0,0,0,-0.4,A,0,1,dajuan-coleman-1,DaJuan Coleman,2013
24,24,36,2013-03-21,Syracuse,N,Montana,ROUND-64,W 81-34,,15,4,9,0.444,0,0,4,9,0.444,0.444,4,5,0.8,3,3,6,1,1,0,0,0,12,11.6,N,1,0,dajuan-coleman-1,DaJuan Coleman,2013
