rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,11,10,2012-12-17,UNLV,@,UTEP,REG (Non-Conf),W 62-60,,14,2,4,0.5,0,0,2,4,0.5,0.5,0,2,0.0,1,2,3,0,0,0,0,1,4,2.1,A,1,1,khem-birch-1,Khem Birch,2013
2,12,11,2012-12-19,UNLV,,Northern Iowa,REG (Non-Conf),W 73-59,,25,3,6,0.5,0,0,3,6,0.5,0.5,5,6,0.833,4,5,9,1,2,1,3,1,11,11.9,H,1,1,khem-birch-1,Khem Birch,2013
3,13,12,2012-12-22,UNLV,,Canisius,REG (Non-Conf),W 89-74,,29,7,8,0.875,0,0,7,8,0.875,0.875,6,8,0.75,3,5,8,3,1,6,1,2,20,25.5,H,1,1,khem-birch-1,Khem Birch,2013
4,14,13,2012-12-29,UNLV,@,North Carolina,REG (Non-Conf),L 73-79,,17,1,4,0.25,0,0,1,4,0.25,0.25,1,2,0.5,2,3,5,0,1,0,4,3,3,-1.7,A,0,1,khem-birch-1,Khem Birch,2013
5,15,14,2013-01-03,UNLV,,Chicago State,REG (Non-Conf),W 74-52,,24,3,5,0.6,0,0,3,5,0.6,0.6,7,10,0.7,8,4,12,2,1,4,1,1,13,20.1,H,1,1,khem-birch-1,Khem Birch,2013
6,16,15,2013-01-05,UNLV,,Cal State Bakersfield,REG (Non-Conf),W 84-63,*,22,1,2,0.5,0,0,1,2,0.5,0.5,2,4,0.5,2,4,6,1,1,0,5,1,4,1.1,H,1,1,khem-birch-1,Khem Birch,2013
7,17,16,2013-01-09,UNLV,@,New Mexico,REG (Conf),L 60-65,*,29,4,7,0.571,0,0,4,7,0.571,0.571,2,2,1.0,2,2,4,0,0,2,2,5,10,6.1,A,0,1,khem-birch-1,Khem Birch,2013
8,18,17,2013-01-12,UNLV,,Air Force,REG (Conf),W 76-71 (OT),*,21,1,2,0.5,0,0,1,2,0.5,0.5,2,2,1.0,2,5,7,1,0,3,0,0,4,8.7,H,1,1,khem-birch-1,Khem Birch,2013
9,19,18,2013-01-16,UNLV,@,San Diego State,REG (Conf),W 82-75,*,27,6,10,0.6,0,0,6,10,0.6,0.6,0,0,,3,2,5,1,0,5,1,3,12,12.1,A,1,1,khem-birch-1,Khem Birch,2013
10,20,19,2013-01-19,UNLV,@,Colorado State,REG (Conf),L 61-66,*,25,2,5,0.4,0,0,2,5,0.4,0.4,3,4,0.75,5,2,7,0,0,3,0,1,7,9.7,A,0,1,khem-birch-1,Khem Birch,2013
11,21,20,2013-01-24,UNLV,,Wyoming,REG (Conf),W 62-50,*,16,0,2,0.0,0,0,0,2,0.0,0.0,1,2,0.5,2,3,5,1,0,1,0,0,1,2.9,H,1,1,khem-birch-1,Khem Birch,2013
12,22,21,2013-01-29,UNLV,,Nevada,REG (Conf),W 66-54,,24,5,9,0.556,0,0,5,9,0.556,0.556,4,6,0.667,3,4,7,1,3,2,0,1,14,16.9,H,1,1,khem-birch-1,Khem Birch,2013
13,23,22,2013-02-02,UNLV,@,Boise State,REG (Conf),L 72-77,*,17,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,0,3,3,0,0,1,0,5,4,2.3,A,0,1,khem-birch-1,Khem Birch,2013
14,24,23,2013-02-06,UNLV,@,Fresno State,REG (Conf),L 55-64,,19,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,1,3,4,0,1,3,3,2,6,5.3,A,0,1,khem-birch-1,Khem Birch,2013
15,25,24,2013-02-09,UNLV,,New Mexico,REG (Conf),W 64-55,*,29,1,6,0.167,0,0,1,6,0.167,0.167,0,2,0.0,2,3,5,1,1,2,2,4,2,-0.8,H,1,1,khem-birch-1,Khem Birch,2013
16,26,25,2013-02-13,UNLV,@,Air Force,REG (Conf),L 56-71,*,19,2,5,0.4,0,0,2,5,0.4,0.4,3,6,0.5,1,3,4,0,2,3,0,0,7,8.8,A,0,1,khem-birch-1,Khem Birch,2013
17,27,26,2013-02-16,UNLV,,San Diego State,REG (Conf),W 72-70,*,33,5,6,0.833,0,0,5,6,0.833,0.833,6,6,1.0,4,3,7,1,1,5,2,3,16,19.5,H,1,1,khem-birch-1,Khem Birch,2013
18,28,27,2013-02-20,UNLV,,Colorado State,REG (Conf),W 61-59,*,30,1,3,0.333,0,0,1,3,0.333,0.333,2,5,0.4,0,6,6,0,1,6,1,3,4,5.9,H,1,1,khem-birch-1,Khem Birch,2013
19,29,28,2013-02-23,UNLV,@,Wyoming,REG (Conf),W 65-42,*,32,6,9,0.667,0,0,6,9,0.667,0.667,0,1,0.0,5,9,14,0,1,1,1,2,12,13.8,A,1,1,khem-birch-1,Khem Birch,2013
20,30,29,2013-03-02,UNLV,@,Nevada,REG (Conf),W 80-63,*,25,4,7,0.571,0,0,4,7,0.571,0.571,2,2,1.0,2,4,6,0,0,7,1,3,10,12.0,A,1,1,khem-birch-1,Khem Birch,2013
21,31,30,2013-03-05,UNLV,,Boise State,REG (Conf),W 68-64,*,15,0,1,0.0,0,0,0,1,0.0,0.0,2,2,1.0,1,3,4,0,0,1,2,1,2,1.2,H,1,1,khem-birch-1,Khem Birch,2013
22,32,31,2013-03-09,UNLV,,Fresno State,REG (Conf),L 52-61,,19,1,1,1.0,0,0,1,1,1.0,1.0,3,4,0.75,2,3,5,0,1,3,1,3,5,7.5,H,0,1,khem-birch-1,Khem Birch,2013
23,33,32,2013-03-13,UNLV,,Air Force,CTOURN,W 72-56,,19,4,4,1.0,0,0,4,4,1.0,1.0,0,0,,3,1,4,2,0,3,0,1,8,12.3,H,1,0,khem-birch-1,Khem Birch,2013
24,34,33,2013-03-15,UNLV,N,Colorado State,CTOURN,W 75-65,,10,1,2,0.5,0,0,1,2,0.5,0.5,0,1,0.0,0,0,0,0,0,1,0,4,2,-0.3,N,1,0,khem-birch-1,Khem Birch,2013
25,35,34,2013-03-16,UNLV,N,New Mexico,CTOURN,L 56-63,,9,0,2,0.0,0,0,0,2,0.0,0.0,0,2,0.0,2,1,3,0,1,1,0,1,0,0.8,N,0,0,khem-birch-1,Khem Birch,2013
26,36,35,2013-03-21,UNLV,N,California,ROUND-64,L 61-64,*,19,2,2,1.0,0,0,2,2,1.0,1.0,1,2,0.5,0,6,6,0,0,4,1,1,5,7.2,N,0,0,khem-birch-1,Khem Birch,2013
