rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,46,1,2015-11-13,UNC Asheville,@,Tennessee,REG (Non-Conf),L 78-82,*,38,10,18,0.556,0,0,10,18,0.556,0.556,5,8,0.625,3,2,5,1,0,0,3,3,25,14.4,A,0,1,will-weeks-1,Will Weeks,2016
2,47,2,2015-11-15,UNC Asheville,@,Western Carolina,REG (Non-Conf),L 81-90,*,25,4,8,0.5,0,0,4,8,0.5,0.5,3,5,0.6,2,1,3,2,0,0,0,4,11,7.7,A,0,1,will-weeks-1,Will Weeks,2016
3,48,3,2015-11-18,UNC Asheville,,Mars Hill,REG (Non-Conf),W 84-51,*,18,2,5,0.4,0,0,2,5,0.4,0.4,0,2,0.0,2,4,6,2,2,0,2,0,4,4.5,H,1,1,will-weeks-1,Will Weeks,2016
4,49,4,2015-11-21,UNC Asheville,@,Texas A&M,REG (Non-Conf),L 47-75,*,22,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,1,1,2,0,0,3,2,2,-1.1,A,0,1,will-weeks-1,Will Weeks,2016
5,50,6,2015-11-27,UNC Asheville,N,Middle Tennessee,REG (Non-Conf),L 61-63,,24,2,6,0.333,0,0,2,6,0.333,0.333,1,1,1.0,0,4,4,2,1,0,1,2,5,3.4,N,0,1,will-weeks-1,Will Weeks,2016
6,51,7,2015-11-28,UNC Asheville,N,Loyola Chicago,REG (Non-Conf),W 59-48,,22,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,2,3,5,3,0,0,5,2,4,1.3,N,1,1,will-weeks-1,Will Weeks,2016
7,52,8,2015-12-05,UNC Asheville,,Johnson/Wales-NC,REG (Non-Conf),W 103-36,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,1,1,0,2,0,0,-0.3,H,1,1,will-weeks-1,Will Weeks,2016
8,53,9,2015-12-13,UNC Asheville,,Campbell,REG (Conf),W 80-60,,23,4,7,0.571,0,0,4,7,0.571,0.571,1,1,1.0,2,3,5,3,1,0,1,1,9,9.7,H,1,1,will-weeks-1,Will Weeks,2016
9,54,10,2015-12-15,UNC Asheville,,East Tennessee State,REG (Non-Conf),W 84-64,,24,2,3,0.667,0,0,2,3,0.667,0.667,2,2,1.0,0,7,7,6,2,0,2,1,6,10.6,H,1,1,will-weeks-1,Will Weeks,2016
10,55,11,2015-12-19,UNC Asheville,@,Georgetown,REG (Non-Conf),W 79-73,,25,3,9,0.333,0,0,3,9,0.333,0.333,5,6,0.833,0,2,2,3,1,0,1,3,11,7.0,A,1,1,will-weeks-1,Will Weeks,2016
