rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,38,1,2015-11-13,Cincinnati,,Western Carolina,REG (Non-Conf),W 97-72,*,24,8,11,0.727,0,0,8,11,0.727,0.727,1,2,0.5,4,6,10,1,4,2,3,2,17,19.0,H,1,1,octavius-ellis-1,Octavius Ellis,2016
2,39,2,2015-11-15,Cincinnati,,Robert Morris,REG (Non-Conf),W 106-44,*,19,4,5,0.8,0,0,4,5,0.8,0.8,2,3,0.667,0,3,3,0,1,3,1,2,10,9.9,H,1,1,octavius-ellis-1,Octavius Ellis,2016
3,40,3,2015-11-18,Cincinnati,@,Bowling Green,REG (Non-Conf),W 83-50,*,21,2,6,0.333,0,0,2,6,0.333,0.333,0,1,0.0,3,6,9,0,0,0,1,4,4,1.5,A,1,1,octavius-ellis-1,Octavius Ellis,2016
4,41,4,2015-11-22,Cincinnati,,Arkansas–Pine Bluff,REG (Non-Conf),W 99-50,*,22,2,4,0.5,0,0,2,4,0.5,0.5,8,14,0.571,2,3,5,1,2,2,2,1,12,11.6,H,1,1,octavius-ellis-1,Octavius Ellis,2016
5,42,5,2015-11-24,Cincinnati,,Southeastern Louisiana,REG (Non-Conf),W 64-49,*,21,2,6,0.333,0,0,2,6,0.333,0.333,2,2,1.0,3,6,9,2,1,0,1,4,6,6.3,H,1,1,octavius-ellis-1,Octavius Ellis,2016
6,43,6,2015-11-27,Cincinnati,N,Nebraska,REG (Non-Conf),W 65-61,*,24,4,9,0.444,0,0,4,9,0.444,0.444,4,8,0.5,7,2,9,2,0,2,3,2,12,10.2,N,1,1,octavius-ellis-1,Octavius Ellis,2016
7,44,7,2015-11-28,Cincinnati,N,George Washington,REG (Non-Conf),W 61-56,*,29,3,4,0.75,0,0,3,4,0.75,0.75,3,4,0.75,1,6,7,0,0,0,2,0,9,7.5,N,1,1,octavius-ellis-1,Octavius Ellis,2016
8,45,8,2015-12-02,Cincinnati,,Butler,REG (Non-Conf),L 76-78,*,27,4,4,1.0,0,0,4,4,1.0,1.0,8,10,0.8,3,9,12,2,0,3,4,4,16,16.7,H,0,1,octavius-ellis-1,Octavius Ellis,2016
9,46,9,2015-12-06,Cincinnati,,Morgan State,REG (Non-Conf),W 87-66,*,21,6,7,0.857,0,0,6,7,0.857,0.857,1,2,0.5,1,4,5,1,1,2,2,1,13,12.7,H,1,1,octavius-ellis-1,Octavius Ellis,2016
10,47,10,2015-12-12,Cincinnati,@,Xavier,REG (Non-Conf),L 55-65,*,28,6,9,0.667,0,0,6,9,0.667,0.667,1,5,0.2,2,4,6,2,1,2,5,2,13,8.1,A,0,1,octavius-ellis-1,Octavius Ellis,2016
