player_id,player_name,ppg,team_abbrev,year
wesley-jenkins-1,Wesley Jenkins,12.6,saint-peters,2011
jeron-belin-1,Jeron Belin,11.6,saint-peters,2011
nick-leon-1,Nick Leon,10.4,saint-peters,2011
ryan-bacon-1,Ryan Bacon,10.0,saint-peters,2011
steven-samuels-1,Steven Samuels,7.1,saint-peters,2011
darius-conley-1,Darius Conley,6.2,saint-peters,2011
yvon-raymond-1,Yvon Raymond,3.8,saint-peters,2011
blaise-ffrench-1,Blaise Ffrench,2.3,saint-peters,2011
chris-burke-1,Chris Burke,1.1,saint-peters,2011
brandon-hall-1,Brandon Hall,0.7,saint-peters,2011
kelsey-grant-1,Kelsey Grant,0.6,saint-peters,2011
jack-hill-1,Jack Hill,0.4,saint-peters,2011
