player_id,player_name,ppg,team_abbrev,year
dwayne-lathan-1,Dwayne Lathan,10.9,indiana-state,2011
carl-richard-1,Carl Richard,9.5,indiana-state,2011
jake-odum-1,Jake Odum,9.3,indiana-state,2011
jake-kelly-1,Jake Kelly,8.8,indiana-state,2011
aaron-carter-1,Aaron Carter,8.6,indiana-state,2011
myles-walker-1,Myles Walker,6.5,indiana-state,2011
jordan-printy-1,Jordan Printy,6.2,indiana-state,2011
rj-mahurin-1,R.J. Mahurin,4.3,indiana-state,2011
steve-mcwhorter-1,Steve McWhorter,3.1,indiana-state,2011
isiah-martin-1,Isiah Martin,2.7,indiana-state,2011
koang-doluony-1,Koang Doluony,2.2,indiana-state,2011
lucas-eitel-1,Lucas Eitel,0.8,indiana-state,2011
logan-eitel-1,Logan Eitel,0.5,indiana-state,2011
