player_id,player_name,ppg,team_abbrev,year
dwight-hardy-1,Dwight Hardy,18.3,st-johns-ny,2011
justin-brownlee-1,Justin Brownlee,12.3,st-johns-ny,2011
dj-kennedy-1,D.J. Kennedy,10.4,st-johns-ny,2011
paris-horne-1,Paris Horne,7.9,st-johns-ny,2011
justin-burrell-1,Justin Burrell,6.3,st-johns-ny,2011
dwayne-polee-2,Dwayne Polee II,4.4,st-johns-ny,2011
malik-boothe-1,Malik Boothe,4.1,st-johns-ny,2011
sean-evans-1,Sean Evans,3.6,st-johns-ny,2011
malik-stith-1,Malik Stith,3.3,st-johns-ny,2011
cameron-edison-1,Cameron Edison,1.2,st-johns-ny,2011
quincy-roberts-1,Quincy Roberts,1.0,st-johns-ny,2011
dele-coker-1,Dele Coker,0.9,st-johns-ny,2011
jamal-white-2,Jamal White,0.0,st-johns-ny,2011
kevin-clark-1,Kevin Clark,0.0,st-johns-ny,2011
