player_id,player_name,ppg,team_abbrev,year
talor-battle-1,Talor Battle,20.2,penn-state,2011
jeff-brooks-1,Jeff Brooks,13.1,penn-state,2011
dj-jackson-1,DJ Jackson,9.9,penn-state,2011
tim-frazier-1,Tim Frazier,6.3,penn-state,2011
andrew-jones-1,Andrew Jones III,6.0,penn-state,2011
taran-buie-1,Taran Buie,5.8,penn-state,2011
jermaine-marshall-1,Jermaine Marshall,2.5,penn-state,2011
billy-oliver-1,Billy Oliver,2.3,penn-state,2011
cammeron-woodyard-1,Cammeron Woodyard,1.8,penn-state,2011
tre-bowman-1,Tre Bowman,0.8,penn-state,2011
steve-kirkpatrick-1,Steve Kirkpatrick,0.4,penn-state,2011
jonathan-graham-1,Jonathan Graham,0.0,penn-state,2011
