player_id,player_name,ppg,team_abbrev,year
justin-harper-1,Justin Harper,17.9,richmond,2011
kevin-anderson-1,Kevin Anderson,16.6,richmond,2011
dan-geriot-1,Dan Geriot,9.5,richmond,2011
darien-brothers-1,Darien Brothers,7.6,richmond,2011
francis-cedric-martel-1,Francis-Cedric Martel,4.6,richmond,2011
cedrick-lindsay-1,Cedrick Lindsay,4.4,richmond,2011
kevin-smith-2,Kevin Smith,3.9,richmond,2011
darrius-garrett-1,Darrius Garrett,1.9,richmond,2011
josh-duinker-1,Josh Duinker,1.8,richmond,2011
derrick-williams-3,Derrick Williams,1.7,richmond,2011
greg-robbins-1,Greg Robbins,1.1,richmond,2011
kevin-hovde-1,Kevin Hovde,0.7,richmond,2011
conor-smith-1,Conor Smith,0.6,richmond,2011
jonathan-benjamin-1,Jonathan Benjamin,0.0,richmond,2011
liam-billings-1,Liam Billings,0.0,richmond,2011
zak-estes-1,Zak Estes,0.0,richmond,2011
