rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2020-12-05,,Lewis,REG (Non-Conf),W,76,48,,27,51,0.529,10,25,0.4,17,26,0.654,0.627,12,21,0.571,5,31,36,18,3,4,12,14,19,61,0.311,4,11,0.364,15,50,.300,0.344,6,10,0.6,6,23,29,8,5,1,11,22,1,1,0,loyola-il,2021
2,2,2020-12-09,,Chicago State,REG (Non-Conf),W,88,51,,36,61,0.59,8,22,0.364,28,39,0.718,0.656,8,12,0.667,5,29,34,22,5,2,9,12,19,53,0.358,2,18,0.111,17,35,.486,0.377,11,14,0.786,5,21,26,10,4,4,14,20,1,1,0,loyola-il,2021
3,3,2020-12-13,@,IllinoisâChicago,REG (Non-Conf),W,77,66,,27,52,0.519,8,16,0.5,19,36,0.528,0.596,15,23,0.652,8,25,33,16,6,1,11,16,26,55,0.473,8,23,0.348,18,32,.563,0.545,6,10,0.6,4,22,26,16,0,4,12,19,1,1,0,loyola-il,2021
4,4,2020-12-15,@,Wisconsin,REG (Non-Conf),L,63,77,,21,54,0.389,9,26,0.346,12,28,0.429,0.472,12,17,0.706,6,24,30,15,3,2,14,24,25,57,0.439,10,18,0.556,15,39,.385,0.526,17,23,0.739,5,26,31,11,4,3,4,16,0,1,0,loyola-il,2021
5,5,2020-12-18,N,Richmond,REG (Non-Conf),L,73,75,,26,55,0.473,9,26,0.346,17,29,0.586,0.555,12,18,0.667,9,19,28,18,5,0,17,19,27,52,0.519,6,12,0.5,21,40,.525,0.577,15,19,0.789,4,21,25,10,12,0,15,17,0,1,0,loyola-il,2021
6,6,2020-12-22,,St. Francis (IL),REG (Non-Conf),W,92,55,,33,48,0.688,12,19,0.632,21,29,0.724,0.813,14,21,0.667,4,23,27,20,6,3,13,12,21,51,0.412,5,16,0.313,16,35,.457,0.461,8,10,0.8,4,13,17,6,8,1,18,16,1,1,0,loyola-il,2021
7,7,2020-12-27,,Illinois State,REG (Conf),W,90,60,,34,57,0.596,12,26,0.462,22,31,0.71,0.702,10,13,0.769,8,27,35,21,7,3,13,14,22,52,0.423,8,19,0.421,14,33,.424,0.5,8,14,0.571,5,16,21,11,4,1,16,16,1,1,0,loyola-il,2021
8,8,2020-12-28,,Illinois State,REG (Conf),W,86,55,,32,56,0.571,8,19,0.421,24,37,0.649,0.643,14,16,0.875,7,24,31,24,5,2,8,8,22,55,0.4,8,23,0.348,14,32,.438,0.473,3,3,1.0,7,18,25,13,3,3,16,16,1,1,0,loyola-il,2021
9,9,2021-01-02,,North Texas,REG (Non-Conf),W,57,49,,20,48,0.417,4,15,0.267,16,33,0.485,0.458,13,17,0.765,8,18,26,12,11,1,13,12,20,45,0.444,4,15,0.267,16,30,.533,0.489,5,6,0.833,4,21,25,8,7,5,18,15,1,1,0,loyola-il,2021
10,10,2021-01-10,@,Indiana State,REG (Conf),L,71,76,,25,58,0.431,9,27,0.333,16,31,0.516,0.509,12,16,0.75,8,22,30,17,5,2,15,24,22,50,0.44,8,18,0.444,14,32,.438,0.52,24,31,0.774,6,25,31,11,6,5,11,17,0,1,0,loyola-il,2021
11,11,2021-01-11,@,Indiana State,REG (Conf),W,58,48,,20,47,0.426,6,21,0.286,14,26,0.538,0.489,12,17,0.706,5,23,28,11,5,2,10,17,16,45,0.356,7,14,0.5,9,31,.290,0.433,9,17,0.529,10,21,31,6,6,2,10,15,1,1,0,loyola-il,2021
12,12,2021-01-16,,Northern Iowa,REG (Conf),W,72,57,,28,62,0.452,6,21,0.286,22,41,0.537,0.5,10,11,0.909,7,18,25,15,11,3,5,11,24,55,0.436,5,19,0.263,19,36,.528,0.482,4,5,0.8,11,21,32,12,1,6,16,12,1,1,0,loyola-il,2021
13,13,2021-01-17,,Northern Iowa,REG (Conf),W,88,46,,33,53,0.623,11,20,0.55,22,33,0.667,0.726,11,16,0.688,2,27,29,19,9,3,9,15,17,53,0.321,3,14,0.214,14,39,.359,0.349,9,14,0.643,9,20,29,8,4,2,16,16,1,1,0,loyola-il,2021
14,14,2021-01-20,@,Valparaiso,REG (Conf),W,75,39,,30,56,0.536,5,18,0.278,25,38,0.658,0.58,10,14,0.714,5,28,33,19,11,2,9,12,15,49,0.306,3,20,0.15,12,29,.414,0.337,6,9,0.667,2,21,23,10,3,4,16,15,1,1,0,loyola-il,2021
15,15,2021-01-24,@,Bradley,REG (Conf),W,69,56,,28,50,0.56,3,14,0.214,25,36,0.694,0.59,10,15,0.667,6,24,30,15,9,0,15,16,23,51,0.451,2,11,0.182,21,40,.525,0.471,8,13,0.615,6,20,26,8,3,4,15,20,1,1,0,loyola-il,2021
16,16,2021-01-25,@,Bradley,REG (Conf),W,65,58,,18,48,0.375,9,29,0.31,9,19,0.474,0.469,20,28,0.714,8,23,31,11,9,2,14,12,22,54,0.407,6,23,0.261,16,31,.516,0.463,8,12,0.667,10,24,34,11,4,1,16,22,1,1,0,loyola-il,2021
17,17,2021-01-31,@,Missouri State,REG (Conf),W,72,46,,28,53,0.528,2,11,0.182,26,42,0.619,0.547,14,19,0.737,4,34,38,11,8,0,9,14,16,59,0.271,6,25,0.24,10,34,.294,0.322,8,12,0.667,11,22,33,6,2,2,13,16,1,1,0,loyola-il,2021
18,18,2021-02-01,@,Missouri State,REG (Conf),W,70,50,,26,43,0.605,8,13,0.615,18,30,0.6,0.698,10,13,0.769,4,18,22,16,6,3,12,17,19,46,0.413,0,12,0.0,19,34,.559,0.413,12,16,0.75,5,16,21,7,5,1,12,16,1,1,0,loyola-il,2021
19,19,2021-02-06,,Evansville,REG (Conf),W,68,55,,27,49,0.551,4,15,0.267,23,34,0.676,0.592,10,13,0.769,4,20,24,12,8,3,6,12,22,48,0.458,11,25,0.44,11,23,.478,0.573,0,1,0.0,4,18,22,13,2,3,13,16,1,1,0,loyola-il,2021
20,20,2021-02-07,,Evansville,REG (Conf),W,69,58,,22,38,0.579,3,7,0.429,19,31,0.613,0.618,22,30,0.733,4,23,27,14,7,0,15,13,21,50,0.42,7,21,0.333,14,29,.483,0.49,9,9,1.0,2,16,18,11,9,2,11,21,1,1,0,loyola-il,2021
21,21,2021-02-13,@,Drake,REG (Conf),W,81,54,,30,47,0.638,5,11,0.455,25,36,0.694,0.691,16,25,0.64,7,22,29,14,4,1,10,16,21,52,0.404,3,13,0.231,18,39,.462,0.433,9,11,0.818,5,15,20,7,6,3,7,22,1,1,0,loyola-il,2021
22,22,2021-02-14,@,Drake,REG (Conf),L,50,51,OT,20,57,0.351,4,19,0.211,16,38,0.421,0.386,6,10,0.6,11,30,41,8,5,6,19,16,19,57,0.333,3,19,0.158,16,38,.421,0.36,10,14,0.714,5,20,25,5,11,5,6,12,0,1,0,loyola-il,2021
23,23,2021-02-17,,Valparaiso,REG (Conf),W,54,52,,20,52,0.385,10,24,0.417,10,28,0.357,0.481,4,8,0.5,5,20,25,16,6,2,7,11,23,46,0.5,5,16,0.313,18,30,.600,0.554,1,6,0.167,3,24,27,10,3,4,12,12,1,1,0,loyola-il,2021
24,24,2021-02-26,,Southern Illinois,REG (Conf),W,60,52,,21,53,0.396,5,27,0.185,16,26,0.615,0.443,13,14,0.929,8,23,31,11,12,7,13,9,20,48,0.417,12,20,0.6,8,28,.286,0.542,0,2,0.0,4,23,27,12,5,2,15,12,1,1,0,loyola-il,2021
25,25,2021-02-27,,Southern Illinois,REG (Conf),W,65,58,OT,25,56,0.446,3,18,0.167,22,38,0.579,0.473,12,16,0.75,8,19,27,12,10,4,11,14,23,45,0.511,7,14,0.5,16,31,.516,0.589,5,9,0.556,4,21,25,9,5,1,20,18,1,1,0,loyola-il,2021
26,26,2021-03-05,N,Southern Illinois,CTOURN,W,73,49,,27,57,0.474,10,21,0.476,17,36,0.472,0.561,9,12,0.75,9,28,37,19,9,2,12,11,19,48,0.396,4,18,0.222,15,30,.500,0.438,7,10,0.7,2,23,25,6,9,3,13,15,1,0,0,loyola-il,2021
27,27,2021-03-06,N,Indiana State,CTOURN,W,65,49,,25,51,0.49,8,19,0.421,17,32,0.531,0.569,7,8,0.875,7,24,31,17,4,3,8,13,20,52,0.385,4,12,0.333,16,40,.400,0.423,5,6,0.833,7,18,25,5,6,3,9,8,1,0,0,loyola-il,2021
