rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2020-11-27,,Bryant,REG (Non-Conf),W,85,84,,29,74,0.392,10,34,0.294,19,40,0.475,0.459,17,24,0.708,15,29,44,23,12,2,13,14,31,71,0.437,13,35,0.371,18,36,.500,0.528,9,12,0.75,10,31,41,19,6,7,21,17,1,1,0,syracuse,2021
2,2,2020-12-03,,Niagara,REG (Non-Conf),W,75,45,,27,60,0.45,5,23,0.217,22,37,0.595,0.492,16,21,0.762,10,37,47,15,11,7,17,10,18,65,0.277,6,36,0.167,12,29,.414,0.323,3,6,0.5,9,19,28,14,7,2,17,16,1,1,0,syracuse,2021
3,3,2020-12-05,,Rider,REG (Non-Conf),W,87,52,,28,51,0.549,15,30,0.5,13,21,0.619,0.696,16,20,0.8,5,33,38,24,7,6,16,16,17,58,0.293,7,27,0.259,10,31,.323,0.353,11,15,0.733,7,17,24,13,8,0,14,20,1,1,0,syracuse,2021
4,4,2020-12-08,@,Rutgers,REG (Non-Conf),L,69,79,,24,58,0.414,7,26,0.269,17,32,0.531,0.474,14,20,0.7,7,17,24,16,10,1,12,16,28,58,0.483,9,24,0.375,19,34,.559,0.56,14,18,0.778,12,28,40,19,6,2,17,17,0,1,0,syracuse,2021
5,5,2020-12-12,@,Boston College,REG (Conf),W,101,63,,37,63,0.587,16,31,0.516,21,32,0.656,0.714,11,12,0.917,8,30,38,23,9,0,17,14,23,65,0.354,8,31,0.258,15,34,.441,0.415,9,14,0.643,10,15,25,15,10,1,17,12,1,1,0,syracuse,2021
6,6,2020-12-16,,Northeastern,REG (Non-Conf),W,62,56,,19,60,0.317,2,18,0.111,17,42,0.405,0.333,22,26,0.846,9,24,33,8,10,2,10,14,18,47,0.383,9,28,0.321,9,19,.474,0.479,11,14,0.786,4,26,30,13,7,2,19,22,1,1,0,syracuse,2021
7,7,2020-12-19,,Buffalo,REG (Non-Conf),W,107,96,OT,36,75,0.48,3,19,0.158,33,56,0.589,0.5,32,42,0.762,14,26,40,19,8,10,8,15,39,79,0.494,9,22,0.409,30,57,.526,0.551,9,13,0.692,14,26,40,22,5,1,16,27,1,1,0,syracuse,2021
8,8,2021-01-06,,Pittsburgh,REG (Conf),L,60,63,,22,60,0.367,12,38,0.316,10,22,0.455,0.467,4,5,0.8,7,22,29,18,12,5,12,18,23,65,0.354,7,28,0.25,16,37,.432,0.408,10,16,0.625,15,27,42,13,3,0,16,12,0,1,0,syracuse,2021
9,9,2021-01-09,,Georgetown,REG (Non-Conf),W,74,69,,27,62,0.435,9,21,0.429,18,41,0.439,0.508,11,14,0.786,8,24,32,17,7,3,8,12,24,55,0.436,11,32,0.344,13,23,.565,0.536,10,13,0.769,5,23,28,18,4,6,12,15,1,1,0,syracuse,2021
10,10,2021-01-12,@,North Carolina,REG (Conf),L,75,81,,28,60,0.467,10,29,0.345,18,31,0.581,0.55,9,12,0.75,7,21,28,13,7,9,14,16,29,73,0.397,5,24,0.208,24,49,.490,0.432,18,23,0.783,19,24,43,18,7,6,10,17,0,1,0,syracuse,2021
