rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2020-11-26,,Mississippi Valley State,REG (Non-Conf),W,116,62,,41,63,0.651,21,33,0.636,20,30,0.667,0.817,13,15,0.867,5,36,41,28,13,3,17,17,23,63,0.365,11,33,0.333,12,30,.400,0.452,5,9,0.556,5,17,22,7,12,4,22,19,1,1,0,north-texas,2021
2,2,2020-11-28,@,Arkansas,REG (Non-Conf),L,54,69,,21,58,0.362,2,13,0.154,19,45,0.422,0.379,10,13,0.769,10,25,35,10,5,2,16,17,23,55,0.418,6,22,0.273,17,33,.515,0.473,17,26,0.654,10,27,37,10,9,8,16,14,0,1,0,north-texas,2021
3,3,2020-12-04,@,Mississippi State,REG (Non-Conf),L,63,69,,20,56,0.357,7,23,0.304,13,33,0.394,0.42,16,20,0.8,13,18,31,11,2,0,8,18,26,54,0.481,1,10,0.1,25,44,.568,0.491,16,22,0.727,11,26,37,6,4,7,10,21,0,1,0,north-texas,2021
4,4,2020-12-11,@,West Virginia,REG (Non-Conf),L,50,62,,19,55,0.345,4,19,0.211,15,36,0.417,0.382,8,13,0.615,10,20,30,7,9,1,14,22,23,61,0.377,3,12,0.25,20,49,.408,0.402,13,17,0.765,20,27,47,13,5,2,15,12,0,1,0,north-texas,2021
5,5,2020-12-15,,ArkansasâPine Bluff,REG (Non-Conf),W,81,56,,32,56,0.571,8,16,0.5,24,40,0.6,0.643,9,17,0.529,6,22,28,13,9,4,9,12,22,55,0.4,4,13,0.308,18,42,.429,0.436,8,8,1.0,7,22,29,8,4,3,19,18,1,1,0,north-texas,2021
6,6,2020-12-17,,Houston Baptist,REG (Non-Conf),W,85,55,,36,59,0.61,8,18,0.444,28,41,0.683,0.678,5,10,0.5,7,30,37,20,7,4,11,11,19,57,0.333,9,19,0.474,10,38,.263,0.412,8,8,1.0,6,18,24,9,7,3,17,10,1,1,0,north-texas,2021
7,7,2020-12-22,,LSU-Alexandria,REG (Non-Conf),W,110,78,,41,73,0.562,12,28,0.429,29,45,0.644,0.644,16,22,0.727,12,22,34,21,5,2,10,13,30,53,0.566,11,20,0.55,19,33,.576,0.67,7,12,0.583,3,17,20,6,5,0,20,22,1,1,0,north-texas,2021
8,8,2021-01-02,@,Loyola Chicago,REG (Non-Conf),L,49,57,,20,45,0.444,4,15,0.267,16,30,0.533,0.489,5,6,0.833,4,21,25,8,7,5,18,15,20,48,0.417,4,15,0.267,16,33,.485,0.458,13,17,0.765,8,18,26,12,11,1,13,12,0,1,0,north-texas,2021
9,9,2021-01-08,@,UTSA,REG (Conf),W,77,70,,27,52,0.519,10,23,0.435,17,29,0.586,0.615,13,16,0.813,5,23,28,20,6,5,11,13,26,63,0.413,9,26,0.346,17,37,.459,0.484,9,12,0.75,7,18,25,13,8,0,9,16,1,1,0,north-texas,2021
10,10,2021-01-09,@,UTSA,REG (Conf),L,69,77,,21,54,0.389,5,22,0.227,16,32,0.5,0.435,22,25,0.88,9,25,34,10,8,1,11,17,28,55,0.509,10,23,0.435,18,32,.563,0.6,11,15,0.733,5,24,29,11,6,2,11,19,0,1,0,north-texas,2021
11,11,2021-01-15,,UTEP,REG (Conf),W,63,33,,24,48,0.5,8,18,0.444,16,30,0.533,0.583,7,12,0.583,5,32,37,16,4,2,14,17,11,52,0.212,2,25,0.08,9,27,.333,0.231,9,15,0.6,5,17,22,4,3,2,13,16,1,1,0,north-texas,2021
12,12,2021-01-16,,UTEP,REG (Conf),W,74,65,,25,47,0.532,8,16,0.5,17,31,0.548,0.617,16,20,0.8,4,25,29,13,5,5,8,13,21,56,0.375,9,24,0.375,12,32,.375,0.455,14,19,0.737,9,18,27,11,2,3,8,16,1,1,0,north-texas,2021
13,13,2021-01-29,@,Rice,REG (Conf),W,79,74,,29,58,0.5,7,21,0.333,22,37,0.595,0.56,14,17,0.824,10,20,30,10,9,0,15,19,24,46,0.522,9,19,0.474,15,27,.556,0.62,17,24,0.708,5,21,26,11,3,2,18,17,1,1,0,north-texas,2021
14,14,2021-01-31,,Rice,REG (Conf),W,79,53,,32,56,0.571,8,19,0.421,24,37,0.649,0.643,7,7,1.0,7,25,32,13,8,2,11,15,20,54,0.37,3,17,0.176,17,37,.459,0.398,10,15,0.667,9,14,23,8,7,1,12,10,1,1,0,north-texas,2021
15,15,2021-02-05,,Louisiana Tech,REG (Conf),L,63,68,,25,54,0.463,8,25,0.32,17,29,0.586,0.537,5,7,0.714,7,21,28,18,4,3,12,18,28,53,0.528,5,17,0.294,23,36,.639,0.575,7,16,0.438,8,21,29,8,6,1,9,12,0,1,0,north-texas,2021
16,16,2021-02-06,,Louisiana Tech,REG (Conf),W,57,55,,19,52,0.365,6,22,0.273,13,30,0.433,0.423,13,16,0.813,8,21,29,7,8,6,16,18,16,46,0.348,6,17,0.353,10,29,.345,0.413,17,23,0.739,8,21,29,7,10,1,17,16,1,1,0,north-texas,2021
17,17,2021-02-12,@,Southern Mississippi,REG (Conf),W,65,49,,24,50,0.48,7,25,0.28,17,25,0.68,0.55,10,15,0.667,10,23,33,14,8,2,17,13,21,51,0.412,2,15,0.133,19,36,.528,0.431,5,8,0.625,6,16,22,11,10,1,15,16,1,1,0,north-texas,2021
18,18,2021-02-13,@,Southern Mississippi,REG (Conf),W,68,56,,25,46,0.543,6,20,0.3,19,26,0.731,0.609,12,19,0.632,5,20,25,10,7,0,13,16,18,45,0.4,2,9,0.222,16,36,.444,0.422,18,23,0.783,8,20,28,9,8,0,13,17,1,1,0,north-texas,2021
19,19,2021-02-26,@,Marshall,REG (Conf),W,77,65,,29,51,0.569,5,12,0.417,24,39,0.615,0.618,14,20,0.7,5,30,35,12,11,4,18,15,23,56,0.411,10,26,0.385,13,30,.433,0.5,9,13,0.692,4,16,20,12,7,3,13,16,1,1,0,north-texas,2021
20,20,2021-02-27,@,Marshall,REG (Conf),L,72,73,,26,57,0.456,14,29,0.483,12,28,0.429,0.579,6,7,0.857,7,20,27,16,6,3,17,17,26,53,0.491,10,18,0.556,16,35,.457,0.585,11,20,0.55,6,22,28,10,12,2,13,10,0,1,0,north-texas,2021
21,21,2021-03-05,,UAB,REG (Conf),L,51,65,,21,58,0.362,4,22,0.182,17,36,0.472,0.397,5,12,0.417,11,18,29,12,5,4,10,15,23,49,0.469,5,12,0.417,18,37,.486,0.52,14,19,0.737,7,25,32,6,6,7,14,13,0,1,0,north-texas,2021
22,22,2021-03-06,,UAB,REG (Conf),L,61,65,,19,42,0.452,5,10,0.5,14,32,0.438,0.512,18,25,0.72,6,17,23,8,6,5,8,21,19,49,0.388,4,9,0.444,15,40,.375,0.429,23,27,0.852,11,19,30,6,4,5,12,21,0,1,0,north-texas,2021
23,23,2021-03-10,N,Middle Tennessee,CTOURN,W,76,56,,30,55,0.545,10,16,0.625,20,39,0.513,0.636,6,11,0.545,6,23,29,17,8,3,9,17,16,47,0.34,8,21,0.381,8,26,.308,0.426,16,21,0.762,5,19,24,10,5,2,11,12,1,0,0,north-texas,2021
24,24,2021-03-11,N,Old Dominion,CTOURN,W,61,55,,21,55,0.382,9,20,0.45,12,35,0.343,0.464,10,13,0.769,11,21,32,11,6,4,8,11,23,52,0.442,2,12,0.167,21,40,.525,0.462,7,9,0.778,6,22,28,4,5,5,10,12,1,0,0,north-texas,2021
25,25,2021-03-12,N,Louisiana Tech,CTOURN,W,54,48,,19,49,0.388,3,17,0.176,16,32,0.5,0.418,13,16,0.813,3,22,25,10,6,3,9,12,17,53,0.321,3,17,0.176,14,36,.389,0.349,11,14,0.786,10,24,34,12,2,6,13,12,1,0,0,north-texas,2021
26,26,2021-03-13,N,Western Kentucky,CTOURN,W,61,57,OT,22,56,0.393,8,22,0.364,14,34,0.412,0.464,9,10,0.9,8,25,33,12,4,4,14,17,17,50,0.34,6,22,0.273,11,28,.393,0.4,17,20,0.85,7,20,27,11,6,3,15,14,1,0,0,north-texas,2021
27,27,2021-03-19,N,Purdue,ROUND-64,W,78,69,OT,28,59,0.475,9,21,0.429,19,38,0.5,0.551,13,15,0.867,6,22,28,14,4,3,5,18,25,69,0.362,9,30,0.3,16,39,.410,0.428,10,14,0.714,18,19,37,13,2,6,11,18,1,0,0,north-texas,2021
28,28,2021-03-21,N,Villanova,ROUND-32,L,61,84,,21,52,0.404,8,26,0.308,13,26,0.5,0.481,11,12,0.917,8,18,26,12,2,1,9,13,31,56,0.554,15,30,0.5,16,26,.615,0.688,7,9,0.778,6,20,26,19,6,1,5,11,0,0,0,north-texas,2021
