rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2020-11-26,N,Gonzaga,REG (Non-Conf),L,90,102,,33,62,0.532,8,18,0.444,25,44,0.568,0.597,16,24,0.667,5,18,23,10,6,3,15,19,40,62,0.645,6,18,0.333,34,44,.773,0.694,16,20,0.8,5,24,29,16,8,0,13,15,0,1,0,kansas,2021
2,2,2020-11-27,N,Saint Joseph's,REG (Non-Conf),W,94,72,,32,64,0.5,9,20,0.45,23,44,0.523,0.57,21,28,0.75,11,36,47,17,10,4,16,14,26,75,0.347,13,37,0.351,13,38,.342,0.433,7,9,0.778,11,22,33,14,10,2,15,21,1,1,0,kansas,2021
3,3,2020-12-01,N,Kentucky,REG (Non-Conf),W,65,62,,20,67,0.299,5,21,0.238,15,46,0.326,0.336,20,30,0.667,14,26,40,9,8,4,10,16,22,61,0.361,3,21,0.143,19,40,.475,0.385,15,20,0.75,12,25,37,8,7,12,15,26,1,1,0,kansas,2021
4,4,2020-12-03,,Washburn,REG (Non-Conf),W,89,54,,32,61,0.525,13,26,0.5,19,35,0.543,0.631,12,18,0.667,14,32,46,15,10,5,13,10,20,60,0.333,9,26,0.346,11,34,.324,0.408,5,14,0.357,8,17,25,12,10,2,12,16,1,1,0,kansas,2021
5,5,2020-12-05,,North Dakota State,REG (Non-Conf),W,65,61,,24,62,0.387,4,15,0.267,20,47,0.426,0.419,13,19,0.684,16,27,43,8,6,5,11,16,21,53,0.396,6,18,0.333,15,35,.429,0.453,13,17,0.765,6,25,31,5,6,4,12,19,1,1,0,kansas,2021
6,6,2020-12-08,,Creighton,REG (Non-Conf),W,73,72,,26,66,0.394,10,22,0.455,16,44,0.364,0.47,11,17,0.647,11,25,36,18,10,3,12,13,27,56,0.482,9,27,0.333,18,29,.621,0.563,9,18,0.5,3,28,31,13,9,5,14,16,1,1,0,kansas,2021
7,7,2020-12-11,,Omaha,REG (Non-Conf),W,95,50,,34,71,0.479,12,31,0.387,22,40,0.55,0.563,15,18,0.833,20,32,52,18,8,7,11,17,17,62,0.274,4,20,0.2,13,42,.310,0.306,12,15,0.8,11,18,29,4,5,1,14,18,1,1,0,kansas,2021
8,8,2020-12-17,@,Texas Tech,REG (Conf),W,58,57,,19,47,0.404,6,18,0.333,13,29,0.448,0.468,14,15,0.933,3,33,36,13,3,3,15,22,20,62,0.323,6,23,0.261,14,39,.359,0.371,11,18,0.611,9,20,29,8,5,3,7,14,1,1,0,kansas,2021
9,9,2020-12-22,,West Virginia,REG (Conf),W,79,65,,28,63,0.444,16,37,0.432,12,26,0.462,0.571,7,10,0.7,17,20,37,19,4,5,11,17,26,63,0.413,8,23,0.348,18,40,.450,0.476,5,10,0.5,18,18,36,10,4,2,11,13,1,1,0,kansas,2021
10,10,2021-01-02,,Texas,REG (Conf),L,59,84,,20,65,0.308,3,23,0.13,17,42,0.405,0.331,16,22,0.727,12,21,33,6,8,5,11,16,30,61,0.492,12,26,0.462,18,35,.514,0.59,12,14,0.857,8,35,43,12,7,2,16,18,0,1,0,kansas,2021
