rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2020-11-25,,UMBC,REG (Non-Conf),W,70,62,,28,75,0.373,7,27,0.259,21,48,0.438,0.42,7,14,0.5,21,35,56,15,8,3,20,19,23,65,0.354,6,24,0.25,17,41,.415,0.4,10,14,0.714,7,29,36,13,12,2,16,19,1,1,0,georgetown,2021
2,2,2020-12-01,,Navy,REG (Non-Conf),L,71,78,,25,60,0.417,10,31,0.323,15,29,0.517,0.5,11,17,0.647,12,26,38,13,3,4,13,15,32,64,0.5,9,26,0.346,23,38,.605,0.57,5,10,0.5,9,26,35,10,8,1,7,14,0,1,0,georgetown,2021
3,3,2020-12-06,,West Virginia,REG (Non-Conf),L,71,80,,25,62,0.403,11,30,0.367,14,32,0.438,0.492,10,15,0.667,9,32,41,11,2,7,15,24,26,64,0.406,6,17,0.353,20,47,.426,0.453,22,33,0.667,11,29,40,14,9,2,5,16,0,1,0,georgetown,2021
4,4,2020-12-08,,Coppin State,REG (Non-Conf),W,80,48,,29,53,0.547,10,23,0.435,19,30,0.633,0.642,12,17,0.706,8,42,50,17,6,4,26,16,18,66,0.273,8,38,0.211,10,28,.357,0.333,4,12,0.333,8,19,27,12,11,1,12,20,1,1,0,georgetown,2021
5,5,2020-12-11,,Villanova,REG (Conf),L,63,76,,26,61,0.426,7,23,0.304,19,38,0.5,0.484,4,4,1.0,9,26,35,10,0,2,12,17,25,60,0.417,15,39,0.385,10,21,.476,0.542,11,17,0.647,8,25,33,17,3,0,7,13,0,1,0,georgetown,2021
6,6,2020-12-13,,St. John's (NY),REG (Conf),W,97,94,OT,34,63,0.54,11,23,0.478,23,40,0.575,0.627,18,24,0.75,5,25,30,17,9,10,16,19,33,76,0.434,4,13,0.308,29,63,.460,0.461,24,33,0.727,16,25,41,21,12,2,15,20,1,1,0,georgetown,2021
7,7,2020-12-20,@,St. John's (NY),REG (Conf),L,83,94,,27,62,0.435,10,26,0.385,17,36,0.472,0.516,19,26,0.731,7,27,34,14,5,3,13,18,30,63,0.476,13,29,0.448,17,34,.500,0.579,21,26,0.808,8,27,35,19,8,7,9,19,0,1,0,georgetown,2021
8,8,2020-12-23,@,Seton Hall,REG (Conf),L,67,78,,24,70,0.343,7,17,0.412,17,53,0.321,0.393,12,13,0.923,11,30,41,10,7,3,14,19,28,62,0.452,9,25,0.36,19,37,.514,0.524,13,18,0.722,5,31,36,18,6,11,9,15,0,1,0,georgetown,2021
9,9,2021-01-02,,Marquette,REG (Conf),L,60,64,,24,63,0.381,5,24,0.208,19,39,0.487,0.421,7,9,0.778,10,27,37,11,7,4,17,15,25,64,0.391,5,22,0.227,20,42,.476,0.43,9,17,0.529,10,26,36,9,11,5,13,10,0,1,0,georgetown,2021
10,10,2021-01-06,@,Butler,REG (Conf),L,55,63,,20,59,0.339,9,21,0.429,11,38,0.289,0.415,6,8,0.75,11,30,41,12,3,2,15,15,23,60,0.383,7,22,0.318,16,38,.421,0.442,10,15,0.667,7,24,31,13,7,0,5,13,0,1,0,georgetown,2021
11,11,2021-01-09,@,Syracuse,REG (Non-Conf),L,69,74,,24,55,0.436,11,32,0.344,13,23,0.565,0.536,10,13,0.769,5,23,28,18,4,6,12,15,27,62,0.435,9,21,0.429,18,41,.439,0.508,11,14,0.786,8,24,32,17,7,3,8,12,0,1,0,georgetown,2021
12,12,2021-01-30,,Providence,REG (Conf),W,73,72,,26,64,0.406,6,23,0.261,20,41,0.488,0.453,15,19,0.789,16,29,45,16,3,4,7,15,28,66,0.424,8,21,0.381,20,45,.444,0.485,8,11,0.727,9,23,32,18,3,1,5,19,1,1,0,georgetown,2021
13,13,2021-02-03,@,Creighton,REG (Conf),W,86,79,,29,58,0.5,10,21,0.476,19,37,0.514,0.586,18,24,0.75,7,25,32,16,6,1,13,20,27,57,0.474,10,26,0.385,17,31,.548,0.561,15,21,0.714,5,23,28,16,6,0,15,20,1,1,0,georgetown,2021
14,14,2021-02-07,@,Villanova,REG (Conf),L,74,84,,29,57,0.509,7,20,0.35,22,37,0.595,0.57,9,12,0.75,9,18,27,15,4,3,13,16,27,55,0.491,13,26,0.5,14,29,.483,0.609,17,18,0.944,9,15,24,21,6,2,10,12,0,1,0,georgetown,2021
15,15,2021-02-09,,Creighton,REG (Conf),L,48,63,,16,58,0.276,9,31,0.29,7,27,0.259,0.353,7,8,0.875,12,27,39,13,12,2,24,12,26,59,0.441,6,25,0.24,20,34,.588,0.492,5,9,0.556,7,26,33,12,19,3,17,11,0,1,0,georgetown,2021
16,16,2021-02-13,,Butler,REG (Conf),W,78,63,,24,46,0.522,11,22,0.5,13,24,0.542,0.641,19,22,0.864,9,29,38,16,9,5,21,15,23,59,0.39,9,24,0.375,14,35,.400,0.466,8,9,0.889,5,12,17,19,12,2,13,21,1,1,0,georgetown,2021
17,17,2021-02-20,,Seton Hall,REG (Conf),W,81,75,,28,56,0.5,10,16,0.625,18,40,0.45,0.589,15,21,0.714,10,24,34,18,7,6,18,13,29,67,0.433,6,21,0.286,23,46,.500,0.478,11,16,0.688,13,18,31,12,9,6,11,21,1,1,0,georgetown,2021
18,18,2021-02-23,,Connecticut,REG (Conf),L,57,70,,19,53,0.358,4,19,0.211,15,34,0.441,0.396,15,21,0.714,6,19,25,9,10,3,15,13,30,66,0.455,2,11,0.182,28,55,.509,0.47,8,13,0.615,17,28,45,12,8,5,14,20,0,1,0,georgetown,2021
19,19,2021-02-27,@,DePaul,REG (Conf),W,68,60,,21,51,0.412,7,17,0.412,14,34,0.412,0.48,19,21,0.905,11,24,35,12,6,9,18,15,22,57,0.386,7,18,0.389,15,39,.385,0.447,9,10,0.9,6,18,24,12,6,2,13,17,1,1,0,georgetown,2021
20,20,2021-03-02,,Xavier,REG (Conf),W,72,66,,24,61,0.393,9,25,0.36,15,36,0.417,0.467,15,22,0.682,13,29,42,10,4,4,12,17,22,68,0.324,9,34,0.265,13,34,.382,0.39,13,16,0.813,12,27,39,14,7,2,12,22,1,1,0,georgetown,2021
21,21,2021-03-06,@,Connecticut,REG (Conf),L,82,98,,27,58,0.466,8,18,0.444,19,40,0.475,0.534,20,25,0.8,7,14,21,11,7,1,12,17,35,59,0.593,12,28,0.429,23,31,.742,0.695,16,21,0.762,8,25,33,22,4,6,12,22,0,1,0,georgetown,2021
22,22,2021-03-10,N,Marquette,CTOURN,W,68,49,,24,61,0.393,4,19,0.211,20,42,0.476,0.426,16,22,0.727,13,29,42,9,10,2,12,10,21,58,0.362,5,24,0.208,16,34,.471,0.405,2,4,0.5,5,23,28,7,5,4,15,18,1,0,0,georgetown,2021
23,23,2021-03-11,N,Villanova,CTOURN,W,72,71,,20,51,0.392,9,22,0.409,11,29,0.379,0.48,23,23,1.0,6,23,29,11,4,0,12,18,24,55,0.436,9,30,0.3,15,25,.600,0.518,14,22,0.636,9,19,28,13,4,0,5,21,1,0,0,georgetown,2021
24,24,2021-03-12,N,Seton Hall,CTOURN,W,66,58,,21,48,0.438,6,12,0.5,15,36,0.417,0.5,18,25,0.72,6,24,30,5,5,6,14,13,24,62,0.387,5,18,0.278,19,44,.432,0.427,5,11,0.455,14,23,37,10,5,2,13,19,1,0,0,georgetown,2021
25,25,2021-03-13,N,Creighton,CTOURN,W,73,48,,27,58,0.466,10,26,0.385,17,32,0.531,0.552,9,18,0.5,12,32,44,12,7,3,12,11,17,59,0.288,9,34,0.265,8,25,.320,0.364,5,12,0.417,7,21,28,12,6,1,11,16,1,0,0,georgetown,2021
26,26,2021-03-20,N,Colorado,ROUND-64,L,73,96,,23,58,0.397,8,24,0.333,15,34,0.441,0.466,19,26,0.731,6,19,25,12,5,4,12,16,34,56,0.607,16,25,0.64,18,31,.581,0.75,12,14,0.857,1,25,26,27,3,3,11,17,0,0,0,georgetown,2021
