rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2020-11-25,N,Purdue,REG (Non-Conf),L,64,77,,21,52,0.404,11,32,0.344,10,20,0.5,0.51,11,16,0.688,7,17,24,15,6,1,12,14,31,53,0.585,9,18,0.5,22,35,.629,0.67,6,11,0.545,4,24,28,20,5,2,15,18,0,1,0,liberty,2021
2,2,2020-11-26,N,Mississippi State,REG (Non-Conf),W,84,73,,28,53,0.528,19,39,0.487,9,14,0.643,0.708,9,14,0.643,5,12,17,22,3,3,6,17,27,47,0.574,4,10,0.4,23,37,.622,0.617,15,19,0.789,8,21,29,17,3,4,13,16,1,1,0,liberty,2021
3,3,2020-11-28,N,South Carolina,REG (Non-Conf),W,78,62,,27,48,0.563,11,26,0.423,16,22,0.727,0.677,13,18,0.722,6,21,27,16,3,4,12,18,23,59,0.39,3,17,0.176,20,42,.476,0.415,13,19,0.684,10,16,26,7,7,2,12,16,1,1,0,liberty,2021
4,4,2020-11-29,N,TCU,REG (Non-Conf),L,52,56,,21,55,0.382,6,28,0.214,15,27,0.556,0.436,4,8,0.5,3,27,30,7,3,2,8,13,20,50,0.4,4,15,0.267,16,35,.457,0.44,12,16,0.75,4,29,33,6,4,1,10,13,0,1,0,liberty,2021
5,5,2020-12-03,,Saint Francis (PA),REG (Non-Conf),W,78,62,,29,56,0.518,11,30,0.367,18,26,0.692,0.616,9,12,0.75,4,27,31,16,3,2,13,17,21,56,0.375,5,18,0.278,16,38,.421,0.42,15,22,0.682,8,19,27,9,8,0,9,15,1,1,0,liberty,2021
6,6,2020-12-05,,Bluefield Univ.,REG (Non-Conf),W,86,64,,33,68,0.485,16,43,0.372,17,25,0.68,0.603,4,5,0.8,9,25,34,23,4,0,6,7,25,57,0.439,7,24,0.292,18,33,.545,0.5,7,10,0.7,3,23,26,11,3,2,10,7,1,1,0,liberty,2021
7,7,2020-12-09,@,Missouri,REG (Non-Conf),L,60,69,,18,50,0.36,7,25,0.28,11,25,0.44,0.43,17,22,0.773,5,17,22,10,5,1,7,22,25,49,0.51,5,16,0.313,20,33,.606,0.561,14,21,0.667,8,28,36,12,3,2,14,19,0,1,0,liberty,2021
8,8,2020-12-12,,Columbia Intl,REG (Non-Conf),W,73,26,,30,55,0.545,9,20,0.45,21,35,0.6,0.627,4,8,0.5,5,33,38,21,9,1,11,8,12,47,0.255,1,15,0.067,11,32,.344,0.266,1,5,0.2,2,17,19,4,4,2,15,13,1,1,0,liberty,2021
9,9,2020-12-15,,South Carolina State,REG (Non-Conf),W,82,52,,30,59,0.508,13,33,0.394,17,26,0.654,0.619,9,12,0.75,11,29,40,18,8,3,14,12,20,51,0.392,8,21,0.381,12,30,.400,0.471,4,9,0.444,3,18,21,9,9,1,14,11,1,1,0,liberty,2021
10,10,2020-12-16,,Carver,REG (Non-Conf),W,91,38,,34,56,0.607,13,29,0.448,21,27,0.778,0.723,10,11,0.909,3,30,33,21,11,5,8,8,15,50,0.3,3,10,0.3,12,40,.300,0.33,5,7,0.714,2,17,19,5,4,0,14,6,1,1,0,liberty,2021
11,11,2020-12-22,,Alcorn State,REG (Non-Conf),W,108,65,,35,53,0.66,18,30,0.6,17,23,0.739,0.83,20,29,0.69,4,24,28,26,8,3,8,21,21,52,0.404,6,17,0.353,15,35,.429,0.462,17,24,0.708,7,17,24,6,4,0,17,19,1,1,0,liberty,2021
12,12,2021-01-01,@,Lipscomb,REG (Conf),L,70,77,,26,64,0.406,7,29,0.241,19,35,0.543,0.461,11,12,0.917,6,28,34,13,2,2,8,21,27,56,0.482,5,17,0.294,22,39,.564,0.527,18,27,0.667,4,32,36,10,2,0,4,13,0,1,0,liberty,2021
13,13,2021-01-02,@,Lipscomb,REG (Conf),W,66,50,,26,57,0.456,12,28,0.429,14,29,0.483,0.561,2,2,1.0,7,25,32,13,8,3,13,15,16,46,0.348,4,13,0.308,12,33,.364,0.391,14,17,0.824,2,22,24,4,6,2,14,11,1,1,0,liberty,2021
