rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2020-11-29,,St. Katherine,REG (Non-Conf),W,92,55,,40,72,0.556,8,26,0.308,32,46,0.696,0.611,4,10,0.4,13,29,42,24,10,2,8,9,23,60,0.383,6,22,0.273,17,38,.447,0.433,3,4,0.75,4,16,20,13,4,2,13,14,1,1,0,california-santa-barbara,2021
2,2,2020-12-03,,Bethesda CA,REG (Non-Conf),W,123,52,,49,72,0.681,11,24,0.458,38,48,0.792,0.757,14,22,0.636,17,39,56,34,8,7,10,10,18,55,0.327,9,24,0.375,9,31,.290,0.409,7,16,0.438,2,10,12,10,6,0,16,21,1,1,0,california-santa-barbara,2021
3,3,2020-12-07,,Loyola Marymount,REG (Non-Conf),W,69,58,,24,50,0.48,7,17,0.412,17,33,0.515,0.55,14,18,0.778,5,20,25,16,6,6,10,25,18,59,0.305,1,14,0.071,17,45,.378,0.314,21,31,0.677,19,21,40,7,3,1,14,16,1,1,0,california-santa-barbara,2021
4,4,2020-12-12,@,Loyola Marymount,REG (Non-Conf),L,76,81,,25,52,0.481,11,24,0.458,14,28,0.5,0.587,15,20,0.75,4,19,23,17,7,3,11,18,28,53,0.528,11,23,0.478,17,30,.567,0.632,14,19,0.737,4,24,28,14,5,1,16,23,0,1,0,california-santa-barbara,2021
5,5,2020-12-19,@,Pepperdine,REG (Non-Conf),W,75,63,,25,55,0.455,9,23,0.391,16,32,0.5,0.536,16,23,0.696,7,30,37,20,6,2,12,21,22,57,0.386,3,18,0.167,19,39,.487,0.412,16,20,0.8,5,23,28,13,7,3,12,18,1,1,0,california-santa-barbara,2021
6,6,2020-12-27,@,UC Irvine,REG (Conf),L,56,75,,18,56,0.321,3,25,0.12,15,31,0.484,0.348,17,26,0.654,7,21,28,7,7,1,9,14,31,58,0.534,3,7,0.429,28,51,.549,0.56,10,13,0.769,6,27,33,14,7,1,14,20,0,1,0,california-santa-barbara,2021
7,7,2020-12-28,@,UC Irvine,REG (Conf),L,69,73,,21,53,0.396,8,20,0.4,13,33,0.394,0.472,19,19,1.0,7,16,23,10,5,1,10,18,24,54,0.444,7,17,0.412,17,37,.459,0.509,18,20,0.9,7,20,27,8,5,3,14,20,0,1,0,california-santa-barbara,2021
8,8,2021-01-01,,Cal State Fullerton,REG (Conf),W,81,63,,34,64,0.531,6,15,0.4,28,49,0.571,0.578,7,13,0.538,12,25,37,22,9,4,11,16,26,55,0.473,5,16,0.313,21,39,.538,0.518,6,10,0.6,3,19,22,10,4,1,17,16,1,1,0,california-santa-barbara,2021
9,9,2021-01-02,,Cal State Fullerton,REG (Conf),W,65,61,,20,57,0.351,3,19,0.158,17,38,0.447,0.377,22,27,0.815,7,21,28,16,14,4,8,17,17,45,0.378,8,14,0.571,9,31,.290,0.467,19,19,1.0,4,24,28,9,3,1,22,22,1,1,0,california-santa-barbara,2021
10,10,2021-01-15,,UC San Diego,REG (Conf),W,69,52,,29,66,0.439,6,20,0.3,23,46,0.5,0.485,5,10,0.5,14,28,42,17,10,2,11,10,19,49,0.388,8,23,0.348,11,26,.423,0.469,6,11,0.545,3,21,24,16,3,2,19,12,1,1,0,california-santa-barbara,2021
11,11,2021-01-16,,UC San Diego,REG (Conf),W,84,53,,34,62,0.548,8,20,0.4,26,42,0.619,0.613,8,12,0.667,10,29,39,24,3,3,12,15,19,53,0.358,5,24,0.208,14,29,.483,0.406,10,12,0.833,6,17,23,8,3,0,12,14,1,1,0,california-santa-barbara,2021
12,12,2021-01-22,@,Cal State Northridge,REG (Conf),W,105,58,,39,64,0.609,11,19,0.579,28,45,0.622,0.695,16,23,0.696,12,29,41,22,15,2,9,13,22,60,0.367,6,25,0.24,16,35,.457,0.417,8,10,0.8,8,16,24,5,5,3,17,17,1,1,0,california-santa-barbara,2021
13,13,2021-01-23,@,Cal State Northridge,REG (Conf),W,80,66,,27,50,0.54,6,16,0.375,21,34,0.618,0.6,20,23,0.87,4,26,30,13,2,1,8,20,25,55,0.455,5,15,0.333,20,40,.500,0.5,11,16,0.688,4,20,24,12,4,2,10,19,1,1,0,california-santa-barbara,2021
