rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2011-11-12,,Spring Hill,REG (Non-Conf),W,76,41,,28,59,0.475,9,25,0.36,19,34,0.559,0.551,11,13,0.846,18,20,38,16,8,3,17,16,14,39,0.359,3,6,0.5,11,33,.333,0.397,10,12,0.833,4,11,15,8,3,1,23,17,1,1,0,southern-mississippi,2012
2,2,2011-11-17,@,Denver,REG (Non-Conf),L,52,59,,18,57,0.316,3,13,0.231,15,44,0.341,0.342,13,19,0.684,11,20,31,2,6,1,10,21,19,38,0.5,4,10,0.4,15,28,.536,0.553,17,22,0.773,0,23,23,11,6,6,15,21,0,1,0,southern-mississippi,2012
3,3,2011-11-19,@,Colorado State,REG (Non-Conf),W,79,58,,31,59,0.525,10,18,0.556,21,41,0.512,0.61,7,9,0.778,13,20,33,11,2,2,6,18,18,43,0.419,6,13,0.462,12,30,.400,0.488,16,20,0.8,3,13,16,9,1,4,7,16,1,1,0,southern-mississippi,2012
4,4,2011-11-24,N,UC Irvine,REG (Non-Conf),W,78,67,,25,66,0.379,6,19,0.316,19,47,0.404,0.424,22,28,0.786,10,32,42,17,10,4,15,24,21,58,0.362,6,17,0.353,15,41,.366,0.414,19,26,0.731,7,31,38,11,6,3,17,27,1,1,0,southern-mississippi,2012
5,5,2011-11-25,N,New Mexico State,REG (Non-Conf),W,80,72,,28,57,0.491,7,14,0.5,21,43,0.488,0.553,17,23,0.739,12,24,36,14,2,1,14,29,20,48,0.417,2,10,0.2,18,38,.474,0.438,30,44,0.682,10,14,24,13,7,2,12,23,1,1,0,southern-mississippi,2012
6,6,2011-11-26,N,Murray State,REG (Non-Conf),L,81,90,2OT,25,67,0.373,7,22,0.318,18,45,0.4,0.425,24,27,0.889,13,18,31,6,9,2,15,21,31,62,0.5,10,21,0.476,21,41,.512,0.581,18,25,0.72,13,26,39,15,8,7,18,21,0,1,0,southern-mississippi,2012
7,7,2011-12-04,,New Mexico State,REG (Non-Conf),W,74,66,,24,63,0.381,5,17,0.294,19,46,0.413,0.421,21,30,0.7,16,16,32,11,8,1,14,16,26,52,0.5,6,16,0.375,20,36,.556,0.558,8,14,0.571,7,24,31,7,7,7,19,24,1,1,0,southern-mississippi,2012
8,8,2011-12-07,@,South Alabama,REG (Non-Conf),W,67,54,,22,51,0.431,14,25,0.56,8,26,0.308,0.569,9,9,1.0,10,14,24,14,4,7,12,14,22,54,0.407,4,13,0.308,18,41,.439,0.444,6,8,0.75,15,17,32,12,4,7,15,14,1,1,0,southern-mississippi,2012
9,9,2011-12-10,,Louisiana Tech,REG (Non-Conf),W,78,62,,29,57,0.509,5,15,0.333,24,42,0.571,0.553,15,18,0.833,8,26,34,9,2,8,9,16,21,55,0.382,9,24,0.375,12,31,.387,0.464,11,15,0.733,9,20,29,12,4,3,12,17,1,1,0,southern-mississippi,2012
10,10,2011-12-17,,Ole Miss,REG (Non-Conf),W,86,82,,30,61,0.492,8,15,0.533,22,46,0.478,0.557,18,22,0.818,5,23,28,18,4,3,9,20,28,62,0.452,5,12,0.417,23,50,.460,0.492,21,27,0.778,13,22,35,8,4,5,12,20,1,1,0,southern-mississippi,2012
11,11,2011-12-19,@,Arizona State,REG (Non-Conf),W,64,61,,19,56,0.339,8,24,0.333,11,32,0.344,0.411,18,27,0.667,17,17,34,9,5,1,10,20,20,41,0.488,5,12,0.417,15,29,.517,0.549,16,19,0.842,5,23,28,13,3,6,13,22,1,1,0,southern-mississippi,2012
