rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2011-11-11,@,Wake Forest,REG (Non-Conf),L,63,75,,22,63,0.349,1,14,0.071,21,49,0.429,0.357,18,26,0.692,15,25,40,10,6,6,17,34,24,49,0.49,5,13,0.385,19,36,.528,0.541,22,46,0.478,11,26,37,10,4,9,16,22,0,1,0,loyola-md,2012
2,2,2011-11-14,,Coppin State,REG (Non-Conf),W,78,68,,27,61,0.443,6,21,0.286,21,40,0.525,0.492,18,26,0.692,18,28,46,14,7,3,16,22,24,55,0.436,6,23,0.261,18,32,.563,0.491,14,22,0.636,5,16,21,12,7,2,10,21,1,1,0,loyola-md,2012
3,3,2011-11-17,@,UMBC,REG (Non-Conf),W,73,63,,20,48,0.417,2,14,0.143,18,34,0.529,0.438,31,46,0.674,11,21,32,12,13,4,14,24,23,53,0.434,7,13,0.538,16,40,.400,0.5,10,21,0.476,10,20,30,12,5,2,21,30,1,1,0,loyola-md,2012
4,4,2011-11-20,@,New Hampshire,REG (Non-Conf),W,66,60,,23,51,0.451,2,7,0.286,21,44,0.477,0.471,18,26,0.692,13,22,35,7,5,2,14,20,23,52,0.442,5,16,0.313,18,36,.500,0.49,9,17,0.529,8,15,23,6,1,2,12,23,1,1,0,loyola-md,2012
5,5,2011-11-27,,Florida Gulf Coast,REG (Non-Conf),W,77,74,,25,54,0.463,6,16,0.375,19,38,0.5,0.519,21,29,0.724,11,18,29,18,8,7,15,13,25,59,0.424,9,17,0.529,16,42,.381,0.5,15,18,0.833,17,18,35,12,11,5,17,23,1,1,0,loyola-md,2012
6,6,2011-12-01,,Marist,REG (Conf),W,76,63,,26,63,0.413,8,15,0.533,18,48,0.375,0.476,16,25,0.64,19,22,41,13,9,6,18,15,23,56,0.411,7,14,0.5,16,42,.381,0.473,10,16,0.625,8,15,23,8,7,6,17,19,1,1,0,loyola-md,2012
7,7,2011-12-03,@,Siena,REG (Conf),W,66,59,,23,61,0.377,8,19,0.421,15,42,0.357,0.443,12,18,0.667,12,14,26,14,19,2,9,13,21,45,0.467,6,11,0.545,15,34,.441,0.533,11,13,0.846,6,20,26,11,6,4,20,17,1,1,0,loyola-md,2012
8,8,2011-12-07,@,George Washington,REG (Non-Conf),W,65,55,,23,51,0.451,6,11,0.545,17,40,0.425,0.51,13,18,0.722,16,25,41,11,6,2,20,19,22,58,0.379,4,13,0.308,18,45,.400,0.414,7,10,0.7,11,16,27,16,7,2,14,17,1,1,0,loyola-md,2012
9,9,2011-12-10,@,Mount St. Mary's,REG (Non-Conf),W,65,54,,18,43,0.419,7,16,0.438,11,27,0.407,0.5,22,32,0.688,7,23,30,10,8,3,7,19,20,51,0.392,5,20,0.25,15,31,.484,0.441,9,16,0.563,11,22,33,10,2,2,13,23,1,1,0,loyola-md,2012
10,10,2011-12-18,@,St. Bonaventure,REG (Non-Conf),L,66,76,,24,59,0.407,4,15,0.267,20,44,0.455,0.441,14,20,0.7,8,12,20,11,12,0,10,27,22,38,0.579,6,14,0.429,16,24,.667,0.658,26,36,0.722,7,26,33,12,1,4,20,17,0,1,0,loyola-md,2012
11,11,2011-12-22,@,Kentucky,REG (Non-Conf),L,63,87,,25,61,0.41,5,15,0.333,20,46,0.435,0.451,8,16,0.5,11,17,28,12,4,1,7,25,28,52,0.538,3,12,0.25,25,40,.625,0.567,28,37,0.757,10,25,35,14,2,5,9,16,0,1,0,loyola-md,2012
