rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2011-11-11,,Southeast Missouri State,REG (Non-Conf),W,83,68,,27,58,0.466,6,16,0.375,21,42,0.5,0.517,23,27,0.852,10,25,35,11,7,5,10,15,27,57,0.474,4,11,0.364,23,46,.500,0.509,10,15,0.667,8,22,30,12,4,2,14,24,1,1,0,missouri,2012
2,2,2011-11-14,,Mercer,REG (Non-Conf),W,81,63,,25,54,0.463,11,22,0.5,14,32,0.438,0.565,20,29,0.69,12,21,33,12,14,4,13,15,23,52,0.442,8,20,0.4,15,32,.469,0.519,9,12,0.75,9,18,27,16,9,3,20,24,1,1,0,missouri,2012
3,3,2011-11-17,,Niagara,REG (Non-Conf),W,83,52,,25,53,0.472,12,22,0.545,13,31,0.419,0.585,21,29,0.724,7,30,37,16,13,2,7,10,20,58,0.345,5,26,0.192,15,32,.469,0.388,7,10,0.7,6,22,28,6,3,4,16,22,1,1,0,missouri,2012
4,4,2011-11-21,N,Notre Dame,REG (Non-Conf),W,87,58,,32,55,0.582,5,11,0.455,27,44,0.614,0.627,18,21,0.857,3,33,36,12,10,5,8,17,20,54,0.37,4,16,0.25,16,38,.421,0.407,14,19,0.737,4,19,23,8,5,1,13,16,1,1,0,missouri,2012
5,5,2011-11-22,N,California,REG (Non-Conf),W,92,53,,30,51,0.588,10,24,0.417,20,27,0.741,0.686,22,26,0.846,6,20,26,18,10,3,11,15,17,57,0.298,2,9,0.222,15,48,.313,0.316,17,20,0.85,15,17,32,6,8,1,21,22,1,1,0,missouri,2012
6,6,2011-11-27,,Binghamton,REG (Non-Conf),W,88,59,,34,62,0.548,11,32,0.344,23,30,0.767,0.637,9,15,0.6,8,17,25,23,11,2,6,8,23,46,0.5,7,17,0.412,16,29,.552,0.576,6,8,0.75,4,23,27,10,5,0,21,16,1,1,0,missouri,2012
7,7,2011-12-02,,Northwestern State,REG (Non-Conf),W,90,56,,36,65,0.554,9,22,0.409,27,43,0.628,0.623,9,15,0.6,14,25,39,21,9,2,13,12,21,61,0.344,6,20,0.3,15,41,.366,0.393,8,13,0.615,14,15,29,9,7,4,16,15,1,1,0,missouri,2012
8,8,2011-12-06,N,Villanova,REG (Non-Conf),W,81,71,,28,66,0.424,10,25,0.4,18,41,0.439,0.5,15,18,0.833,13,20,33,23,8,1,8,14,25,60,0.417,11,29,0.379,14,31,.452,0.508,10,15,0.667,12,24,36,16,4,1,15,19,1,1,0,missouri,2012
9,9,2011-12-10,,Navy,REG (Non-Conf),W,84,59,,27,55,0.491,7,18,0.389,20,37,0.541,0.555,23,28,0.821,8,23,31,16,6,1,12,12,23,55,0.418,8,25,0.32,15,30,.500,0.491,5,12,0.417,6,21,27,17,6,2,14,23,1,1,0,missouri,2012
10,10,2011-12-15,,Kennesaw State,REG (Non-Conf),W,104,67,,39,65,0.6,6,18,0.333,33,47,0.702,0.646,20,25,0.8,12,23,35,20,14,5,9,11,25,58,0.431,9,24,0.375,16,34,.471,0.509,8,12,0.667,11,13,24,14,6,1,18,20,1,1,0,missouri,2012
11,11,2011-12-18,,William & Mary,REG (Non-Conf),W,94,56,,35,58,0.603,7,21,0.333,28,37,0.757,0.664,17,20,0.85,6,28,34,18,11,4,6,14,19,53,0.358,5,22,0.227,14,31,.452,0.406,13,20,0.65,9,15,24,8,4,0,14,16,1,1,0,missouri,2012
12,12,2011-12-22,N,Illinois,REG (Non-Conf),W,78,74,,26,59,0.441,7,19,0.368,19,40,0.475,0.5,19,23,0.826,9,19,28,13,7,4,13,13,31,62,0.5,4,16,0.25,27,46,.587,0.532,8,10,0.8,11,23,34,10,5,2,17,16,1,1,0,missouri,2012
13,13,2011-12-30,@,Old Dominion,REG (Non-Conf),W,75,68,,26,54,0.481,7,17,0.412,19,37,0.514,0.546,16,27,0.593,9,17,26,16,11,4,11,15,27,62,0.435,6,20,0.3,21,42,.500,0.484,8,16,0.5,16,19,35,14,5,5,15,22,1,1,0,missouri,2012
