rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2011-11-11,@,Duke,REG (Non-Conf),L,76,77,,27,57,0.474,6,19,0.316,21,38,0.553,0.526,16,22,0.727,10,23,33,15,9,2,17,24,24,56,0.429,9,19,0.474,15,37,.405,0.509,20,26,0.769,11,22,33,14,8,1,19,22,0,1,0,belmont,2012
2,2,2011-11-15,@,Memphis,REG (Non-Conf),L,81,97,,26,67,0.388,6,20,0.3,20,47,0.426,0.433,23,29,0.793,15,24,39,13,7,1,18,27,34,58,0.586,7,14,0.5,27,44,.614,0.647,22,34,0.647,5,22,27,20,7,7,9,20,0,1,0,belmont,2012
3,3,2011-11-19,N,Towson,REG (Non-Conf),W,87,41,,31,68,0.456,13,32,0.406,18,36,0.5,0.551,12,23,0.522,13,23,36,20,16,4,2,15,15,57,0.263,2,13,0.154,13,44,.295,0.281,9,18,0.5,19,27,46,6,2,2,23,21,1,1,0,belmont,2012
4,4,2011-11-20,@,Middle Tennessee,REG (Non-Conf),W,87,84,2OT,35,72,0.486,8,29,0.276,27,43,0.628,0.542,9,18,0.5,9,22,31,10,6,0,12,27,29,62,0.468,10,23,0.435,19,39,.487,0.548,16,30,0.533,14,28,42,25,3,8,19,20,1,1,0,belmont,2012
5,5,2011-11-28,,Trevecca-Naz,REG (Non-Conf),W,86,61,,33,58,0.569,8,27,0.296,25,31,0.806,0.638,12,17,0.706,10,26,36,18,9,4,18,13,23,60,0.383,7,19,0.368,16,41,.390,0.442,8,10,0.8,7,17,24,12,7,1,20,19,1,1,0,belmont,2012
6,6,2011-12-01,,Kennesaw State,REG (Conf),W,98,52,,37,68,0.544,15,39,0.385,22,29,0.759,0.654,9,13,0.692,14,25,39,30,6,2,4,18,20,50,0.4,6,19,0.316,14,31,.452,0.46,6,17,0.353,7,15,22,13,4,2,12,14,1,1,0,belmont,2012
7,7,2011-12-03,,Mercer,REG (Conf),W,82,78,,22,56,0.393,8,27,0.296,14,29,0.483,0.464,30,40,0.75,11,22,33,14,4,1,6,22,25,57,0.439,7,25,0.28,18,32,.563,0.5,21,23,0.913,9,26,35,16,4,4,11,31,1,1,0,belmont,2012
8,8,2011-12-06,,Tennessee State,REG (Non-Conf),W,75,62,,24,50,0.48,6,20,0.3,18,30,0.6,0.54,21,25,0.84,9,24,33,13,8,1,14,17,24,58,0.414,7,22,0.318,17,36,.472,0.474,7,10,0.7,10,19,29,9,7,3,9,22,1,1,0,belmont,2012
9,9,2011-12-13,@,Middle Tennessee,REG (Non-Conf),L,62,65,,21,47,0.447,11,25,0.44,10,22,0.455,0.564,9,14,0.643,4,17,21,15,5,2,13,21,23,46,0.5,3,12,0.25,20,34,.588,0.533,16,30,0.533,10,22,32,14,9,9,11,13,0,1,0,belmont,2012
10,10,2011-12-15,,Troy,REG (Non-Conf),W,78,55,,30,66,0.455,14,30,0.467,16,36,0.444,0.561,4,7,0.571,12,29,41,21,6,2,13,16,22,61,0.361,3,16,0.188,19,45,.422,0.385,8,14,0.571,9,22,31,6,8,3,12,10,1,1,0,belmont,2012
