rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2021-11-09,,Eastern Michigan,REG (Non-Conf),W,68,62,,26,62,0.419,4,24,0.167,22,38,0.579,0.452,12,20,0.6,4,35,39,13,3,6,8,15,20,64,0.313,9,23,0.391,11,41,.268,0.383,13,16,0.813,5,34,39,8,6,3,11,20,1,1,0,indiana,2022
2,2,2021-11-12,,Northern Illinois,REG (Non-Conf),W,85,49,,27,56,0.482,8,23,0.348,19,33,0.576,0.554,23,30,0.767,8,26,34,14,6,9,15,22,14,46,0.304,2,11,0.182,12,35,.343,0.326,19,27,0.704,7,18,25,3,10,1,22,23,1,1,0,indiana,2022
3,3,2021-11-17,,St. John's (NY),REG (Non-Conf),W,76,74,,30,58,0.517,6,18,0.333,24,40,0.6,0.569,10,19,0.526,6,25,31,12,9,5,15,20,25,58,0.431,9,27,0.333,16,31,.516,0.509,15,19,0.789,12,22,34,17,7,5,15,18,1,1,0,indiana,2022
4,4,2021-11-21,,Louisiana,REG (Non-Conf),W,76,44,,28,52,0.538,10,19,0.526,18,33,0.545,0.635,10,13,0.769,9,35,44,22,5,8,24,25,14,73,0.192,2,20,0.1,12,53,.226,0.205,14,24,0.583,21,15,36,5,10,2,12,17,1,1,0,indiana,2022
5,5,2021-11-23,,Jackson State,REG (Non-Conf),W,70,35,,24,51,0.471,6,15,0.4,18,36,0.5,0.529,16,26,0.615,6,32,38,15,5,8,10,12,12,58,0.207,3,19,0.158,9,39,.231,0.233,8,11,0.727,8,21,29,7,5,4,9,22,1,1,0,indiana,2022
6,6,2021-11-27,,Marshall,REG (Non-Conf),W,90,79,,34,59,0.576,8,15,0.533,26,44,0.591,0.644,14,19,0.737,5,27,32,14,10,6,15,15,32,65,0.492,5,16,0.313,27,49,.551,0.531,10,13,0.769,6,18,24,11,7,4,12,15,1,1,0,indiana,2022
7,7,2021-11-30,@,Syracuse,REG (Non-Conf),L,110,112,2OT,38,69,0.551,11,27,0.407,27,42,0.643,0.63,23,31,0.742,11,29,40,26,6,3,26,24,36,73,0.493,13,34,0.382,23,39,.590,0.582,27,34,0.794,5,20,25,16,18,4,12,24,0,1,0,indiana,2022
8,8,2021-12-04,,Nebraska,REG (Conf),W,68,55,,23,57,0.404,8,22,0.364,15,35,0.429,0.474,14,17,0.824,8,31,39,10,7,5,14,12,23,61,0.377,5,22,0.227,18,39,.462,0.418,4,5,0.8,4,26,30,9,9,1,14,18,1,1,0,indiana,2022
9,9,2021-12-08,@,Wisconsin,REG (Conf),L,59,64,,24,62,0.387,5,13,0.385,19,49,0.388,0.427,6,13,0.462,12,27,39,14,2,4,9,19,22,62,0.355,5,23,0.217,17,39,.436,0.395,15,18,0.833,10,28,38,12,4,6,4,15,0,1,0,indiana,2022
10,10,2021-12-12,,Merrimack,REG (Non-Conf),W,81,49,,27,52,0.519,5,16,0.313,22,36,0.611,0.567,22,32,0.688,15,34,49,16,4,7,17,12,16,54,0.296,11,29,0.379,5,25,.200,0.398,6,10,0.6,3,9,12,9,10,2,8,23,1,1,0,indiana,2022
