rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2021-11-09,@,Ohio State,REG (Non-Conf),L,66,67,,25,58,0.431,7,22,0.318,18,36,0.5,0.491,9,12,0.75,10,19,29,5,4,2,11,19,26,60,0.433,4,14,0.286,22,46,.478,0.467,11,16,0.688,16,19,35,11,5,5,9,15,0,1,0,akron,2022
2,2,2021-11-13,,Point Park,REG (Non-Conf),W,102,46,,36,72,0.5,13,37,0.351,23,35,0.657,0.59,17,25,0.68,20,33,53,23,11,5,13,14,18,57,0.316,5,19,0.263,13,38,.342,0.36,5,10,0.5,6,17,23,7,8,1,18,22,1,1,0,akron,2022
3,3,2021-11-18,,Wheeling Jesuit,REG (Non-Conf),W,99,38,,39,63,0.619,9,22,0.409,30,41,0.732,0.69,12,22,0.545,17,25,42,12,13,7,11,12,12,47,0.255,4,18,0.222,8,29,.276,0.298,10,12,0.833,5,10,15,4,4,2,23,20,1,1,0,akron,2022
4,4,2021-11-22,N,Fordham,REG (Non-Conf),L,43,63,,16,51,0.314,1,18,0.056,15,33,0.455,0.324,10,19,0.526,6,25,31,4,3,2,8,21,21,51,0.412,6,17,0.353,15,34,.441,0.471,15,21,0.714,8,28,36,7,4,3,7,20,0,1,0,akron,2022
5,5,2021-11-23,N,Appalachian State,REG (Non-Conf),L,45,57,,18,59,0.305,7,33,0.212,11,26,0.423,0.364,2,7,0.286,8,30,38,11,8,2,14,18,18,51,0.353,6,20,0.3,12,31,.387,0.412,15,18,0.833,3,30,33,4,7,3,9,9,0,1,0,akron,2022
6,6,2021-11-24,N,Evansville,REG (Non-Conf),W,69,60,,21,43,0.488,10,15,0.667,11,28,0.393,0.605,17,27,0.63,7,25,32,10,3,2,11,20,22,59,0.373,6,23,0.261,16,36,.444,0.424,10,14,0.714,11,18,29,8,5,1,7,22,1,1,0,akron,2022
7,7,2021-12-01,,Marshall,REG (Non-Conf),W,88,86,,30,60,0.5,7,19,0.368,23,41,0.561,0.558,21,29,0.724,11,23,34,16,2,2,11,17,33,62,0.532,11,23,0.478,22,39,.564,0.621,9,17,0.529,4,23,27,14,4,1,10,25,1,1,0,akron,2022
8,8,2021-12-04,,Southern,REG (Non-Conf),W,79,62,,23,49,0.469,9,20,0.45,14,29,0.483,0.561,24,35,0.686,10,26,36,15,9,5,15,20,24,58,0.414,5,15,0.333,19,43,.442,0.457,9,17,0.529,11,21,32,7,8,2,16,29,1,1,0,akron,2022
9,9,2021-12-12,,Florida A&M,REG (Non-Conf),W,73,66,,19,42,0.452,11,25,0.44,8,17,0.471,0.583,24,38,0.632,7,25,32,15,5,4,15,13,24,60,0.4,6,17,0.353,18,43,.419,0.45,12,12,1.0,7,23,30,12,10,0,10,28,1,1,0,akron,2022
10,10,2021-12-15,@,Wright State,REG (Non-Conf),W,66,48,,25,54,0.463,9,23,0.391,16,31,0.516,0.546,7,10,0.7,7,27,34,11,6,1,12,15,19,51,0.373,3,15,0.2,16,36,.444,0.402,7,12,0.583,6,18,24,4,6,2,10,10,1,1,0,akron,2022
11,11,2022-01-01,,Buffalo,REG (Conf),W,88,76,,25,52,0.481,8,22,0.364,17,30,0.567,0.558,30,40,0.75,9,23,32,17,5,3,11,16,29,56,0.518,9,22,0.409,20,34,.588,0.598,9,17,0.529,3,16,19,14,4,1,13,27,1,1,0,akron,2022
12,12,2022-01-04,,Ohio,REG (Conf),L,63,69,,22,56,0.393,10,27,0.37,12,29,0.414,0.482,9,17,0.529,7,22,29,11,4,1,9,11,26,52,0.5,8,20,0.4,18,32,.563,0.577,9,10,0.9,3,29,32,12,4,3,8,18,0,1,0,akron,2022
13,13,2022-01-11,,Ball State,REG (Conf),W,84,74,,31,58,0.534,7,24,0.292,24,34,0.706,0.595,15,21,0.714,9,25,34,15,4,3,11,22,27,55,0.491,7,20,0.35,20,35,.571,0.555,13,23,0.565,8,18,26,10,5,0,13,22,1,1,0,akron,2022
14,14,2022-01-14,@,Kent State,REG (Conf),L,55,67,,19,54,0.352,4,24,0.167,15,30,0.5,0.389,13,18,0.722,7,18,25,6,6,2,10,15,25,54,0.463,9,22,0.409,16,32,.500,0.546,8,13,0.615,11,25,36,10,6,3,12,19,0,1,0,akron,2022
15,15,2022-01-18,,Western Michigan,REG (Conf),W,74,73,,29,63,0.46,11,30,0.367,18,33,0.545,0.548,5,8,0.625,16,15,31,17,5,2,11,14,25,47,0.532,14,24,0.583,11,23,.478,0.681,9,10,0.9,5,16,21,12,3,2,15,15,1,1,0,akron,2022
16,16,2022-01-20,@,Bowling Green,REG (Conf),W,91,66,,32,61,0.525,14,27,0.519,18,34,0.529,0.639,13,16,0.813,8,23,31,15,8,2,6,15,24,67,0.358,5,23,0.217,19,44,.432,0.396,13,15,0.867,17,20,37,4,4,0,13,19,1,1,0,akron,2022
