rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2021-11-09,@,Loyola Marymount,REG (Non-Conf),W,75,64,,25,56,0.446,6,17,0.353,19,39,0.487,0.5,19,25,0.76,9,24,33,8,7,1,6,22,22,57,0.386,7,28,0.25,15,29,.517,0.447,13,21,0.619,15,19,34,7,1,2,11,19,1,1,0,chattanooga,2022
2,2,2021-11-14,,UNC Asheville,REG (Non-Conf),W,75,45,,31,67,0.463,6,21,0.286,25,46,0.543,0.507,7,9,0.778,17,29,46,19,9,0,11,16,16,53,0.302,4,20,0.2,12,33,.364,0.34,9,12,0.75,8,13,21,3,5,5,11,10,1,1,0,chattanooga,2022
3,3,2021-11-16,,Tennessee Tech,REG (Non-Conf),W,69,62,,25,59,0.424,9,23,0.391,16,36,0.444,0.5,10,14,0.714,11,16,27,16,5,3,7,13,25,62,0.403,6,18,0.333,19,44,.432,0.452,6,11,0.545,14,20,34,15,5,5,9,15,1,1,0,chattanooga,2022
4,4,2021-11-20,@,VCU,REG (Non-Conf),W,56,54,,21,52,0.404,5,18,0.278,16,34,0.471,0.452,9,13,0.692,10,19,29,7,4,0,8,18,22,46,0.478,4,13,0.308,18,33,.545,0.522,6,11,0.545,6,17,23,8,6,4,12,15,1,1,0,chattanooga,2022
5,5,2021-11-23,,Covenant,REG (Non-Conf),W,100,39,,41,72,0.569,12,29,0.414,29,43,0.674,0.653,6,9,0.667,11,41,52,23,7,1,7,9,15,63,0.238,7,40,0.175,8,23,.348,0.294,2,4,0.5,5,20,25,7,4,4,13,9,1,1,0,chattanooga,2022
6,6,2021-11-27,,College of Charleston,REG (Non-Conf),L,66,68,,23,53,0.434,7,20,0.35,16,33,0.485,0.5,13,17,0.765,8,22,30,9,4,6,14,12,29,65,0.446,6,19,0.316,23,46,.500,0.492,4,8,0.5,9,18,27,10,8,5,11,17,0,1,0,chattanooga,2022
7,7,2021-11-30,@,Tennessee Tech,REG (Non-Conf),W,82,65,,34,62,0.548,7,28,0.25,27,34,0.794,0.605,7,8,0.875,8,23,31,20,10,4,13,14,27,60,0.45,4,13,0.308,23,47,.489,0.483,7,10,0.7,9,14,23,17,6,5,12,13,1,1,0,chattanooga,2022
8,8,2021-12-05,@,Lipscomb,REG (Non-Conf),W,85,64,,32,70,0.457,12,25,0.48,20,45,0.444,0.543,9,12,0.75,17,27,44,14,9,5,7,19,19,49,0.388,4,17,0.235,15,32,.469,0.429,22,29,0.759,5,17,22,10,1,5,10,11,1,1,0,chattanooga,2022
9,9,2021-12-08,@,UNC Asheville,REG (Non-Conf),W,78,73,,26,49,0.531,7,15,0.467,19,34,0.559,0.602,19,25,0.76,7,19,26,12,5,4,9,19,26,58,0.448,9,23,0.391,17,35,.486,0.526,12,15,0.8,10,14,24,11,5,3,8,19,1,1,0,chattanooga,2022
10,10,2021-12-12,,Tennessee Wesleyan,REG (Non-Conf),W,104,55,,40,69,0.58,12,28,0.429,28,41,0.683,0.667,12,24,0.5,10,29,39,22,11,5,8,10,23,72,0.319,6,17,0.353,17,55,.309,0.361,3,6,0.5,14,20,34,5,3,1,20,15,1,1,0,chattanooga,2022
11,11,2021-12-15,@,Belmont,REG (Non-Conf),L,68,76,,25,59,0.424,7,25,0.28,18,34,0.529,0.483,11,13,0.846,9,14,23,10,10,0,13,18,28,47,0.596,8,20,0.4,20,27,.741,0.681,12,18,0.667,5,21,26,19,10,6,17,12,0,1,0,chattanooga,2022
12,12,2021-12-18,@,Murray State,REG (Non-Conf),L,76,87,,29,58,0.5,8,26,0.308,21,32,0.656,0.569,10,12,0.833,6,23,29,7,6,1,14,24,31,64,0.484,11,29,0.379,20,35,.571,0.57,14,18,0.778,8,22,30,14,6,3,12,13,0,1,0,chattanooga,2022
13,13,2021-12-22,,Middle Tennessee,REG (Non-Conf),W,77,65,,24,51,0.471,9,19,0.474,15,32,0.469,0.559,20,23,0.87,9,21,30,15,7,4,15,13,26,59,0.441,5,21,0.238,21,38,.553,0.483,8,11,0.727,4,17,21,11,9,6,12,22,1,1,0,chattanooga,2022
14,14,2021-12-30,,East Tennessee State,REG (Conf),W,82,52,,32,66,0.485,9,27,0.333,23,39,0.59,0.553,9,13,0.692,16,28,44,16,7,4,8,15,18,50,0.36,5,18,0.278,13,32,.406,0.41,11,14,0.786,5,18,23,4,4,3,11,15,1,1,0,chattanooga,2022
15,15,2022-01-05,@,Wofford,REG (Conf),W,75,67,,25,52,0.481,12,27,0.444,13,25,0.52,0.596,13,18,0.722,3,20,23,16,10,3,11,15,27,58,0.466,6,20,0.3,21,38,.553,0.517,7,13,0.538,9,24,33,12,6,1,14,13,1,1,0,chattanooga,2022
16,16,2022-01-08,,The Citadel,REG (Conf),W,85,67,,35,70,0.5,10,25,0.4,25,45,0.556,0.571,5,12,0.417,10,24,34,12,9,3,10,10,24,54,0.444,11,27,0.407,13,27,.481,0.546,8,12,0.667,3,24,27,13,5,5,17,13,1,1,0,chattanooga,2022
17,17,2022-01-12,@,Western Carolina,REG (Conf),L,59,70,,17,54,0.315,4,25,0.16,13,29,0.448,0.352,21,29,0.724,12,27,39,5,7,4,14,22,22,61,0.361,6,24,0.25,16,37,.432,0.41,20,27,0.741,8,24,32,12,9,5,9,21,0,1,0,chattanooga,2022
18,18,2022-01-15,,Furman,REG (Conf),W,71,69,,28,59,0.475,9,23,0.391,19,36,0.528,0.551,6,7,0.857,9,24,33,12,5,2,10,12,25,56,0.446,9,23,0.391,16,33,.485,0.527,10,11,0.909,7,16,23,10,6,2,5,11,1,1,0,chattanooga,2022
19,19,2022-01-20,@,UNC Greensboro,REG (Conf),W,72,64,,23,50,0.46,8,19,0.421,15,31,0.484,0.54,18,20,0.9,7,28,35,11,8,1,16,15,22,53,0.415,7,18,0.389,15,35,.429,0.481,13,18,0.722,6,20,26,10,11,2,11,15,1,1,0,chattanooga,2022
