rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2021-11-11,,McNeese State,REG (Non-Conf),W,77,61,,23,65,0.354,7,21,0.333,16,44,0.364,0.408,24,34,0.706,20,34,54,15,7,3,18,12,23,66,0.348,7,24,0.292,16,42,.381,0.402,8,12,0.667,7,23,30,13,8,5,15,22,1,1,0,texas-christian,2022
2,2,2021-11-15,,Southern Mississippi,REG (Non-Conf),W,83,51,,34,69,0.493,8,22,0.364,26,47,0.553,0.551,7,11,0.636,18,34,52,20,8,4,14,11,21,63,0.333,3,21,0.143,18,42,.429,0.357,6,6,1.0,5,20,25,11,8,3,15,16,1,1,0,texas-christian,2022
3,3,2021-11-18,,Nicholls State,REG (Non-Conf),W,63,50,,20,53,0.377,4,19,0.211,16,34,0.471,0.415,19,25,0.76,10,24,34,10,8,3,13,9,18,56,0.321,7,25,0.28,11,31,.355,0.384,7,8,0.875,14,18,32,9,8,5,19,22,1,1,0,texas-christian,2022
4,4,2021-11-22,N,Santa Clara,REG (Non-Conf),L,66,85,,26,64,0.406,7,20,0.35,19,44,0.432,0.461,7,15,0.467,9,14,23,12,7,3,8,20,30,49,0.612,11,16,0.688,19,33,.576,0.724,14,18,0.778,3,33,36,17,5,1,15,16,0,1,0,texas-christian,2022
5,5,2021-11-24,N,Pepperdine,REG (Non-Conf),W,73,64,,27,54,0.5,3,18,0.167,24,36,0.667,0.528,16,21,0.762,14,22,36,13,3,3,16,15,24,55,0.436,8,24,0.333,16,31,.516,0.509,8,10,0.8,7,13,20,13,4,0,11,18,1,1,0,texas-christian,2022
6,6,2021-11-29,,Austin Peay,REG (Non-Conf),W,68,51,,27,68,0.397,5,21,0.238,22,47,0.468,0.434,9,15,0.6,21,28,49,13,6,4,7,8,19,53,0.358,7,28,0.25,12,25,.480,0.425,6,8,0.75,5,22,27,11,3,4,10,14,1,1,0,texas-christian,2022
7,7,2021-12-02,,Oral Roberts,REG (Non-Conf),W,71,63,,30,68,0.441,6,20,0.3,24,48,0.5,0.485,5,9,0.556,16,26,42,13,8,8,10,12,24,59,0.407,14,31,0.452,10,28,.357,0.525,1,3,0.333,10,22,32,15,4,5,15,10,1,1,0,texas-christian,2022
8,8,2021-12-08,N,Utah,REG (Non-Conf),W,76,62,,30,67,0.448,5,18,0.278,25,49,0.51,0.485,11,14,0.786,10,29,39,18,5,6,6,18,19,56,0.339,3,20,0.15,16,36,.444,0.366,21,25,0.84,6,27,33,13,4,7,8,14,1,1,0,texas-christian,2022
9,9,2021-12-11,N,Texas A&M,REG (Non-Conf),W,68,64,,24,57,0.421,3,13,0.231,21,44,0.477,0.447,17,24,0.708,15,22,37,11,12,6,14,15,25,55,0.455,6,16,0.375,19,39,.487,0.509,8,18,0.444,9,16,25,10,11,4,16,19,1,1,0,texas-christian,2022
10,10,2021-12-18,@,Georgetown,REG (Non-Conf),W,80,73,,28,66,0.424,11,26,0.423,17,40,0.425,0.508,13,16,0.813,11,31,42,16,7,6,11,15,28,66,0.424,8,23,0.348,20,43,.465,0.485,9,12,0.75,8,26,34,13,5,7,10,14,1,1,0,texas-christian,2022
