rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2021-11-09,@,Santa Clara,REG (Non-Conf),L,77,84,,31,59,0.525,2,12,0.167,29,47,0.617,0.542,13,19,0.684,16,18,34,11,1,2,16,17,34,60,0.567,5,15,0.333,29,45,.644,0.608,11,13,0.846,6,15,21,19,8,0,8,20,0,1,0,cal-state-fullerton,2022
2,2,2021-11-11,@,San Jose State,REG (Non-Conf),L,76,78,,27,51,0.529,4,12,0.333,23,39,0.59,0.569,18,21,0.857,6,19,25,14,6,1,12,16,28,61,0.459,14,28,0.5,14,33,.424,0.574,8,12,0.667,10,18,28,18,4,5,13,23,0,1,0,cal-state-fullerton,2022
3,3,2021-11-16,,George Washington,REG (Non-Conf),W,74,59,,26,60,0.433,4,11,0.364,22,49,0.449,0.467,18,20,0.9,15,25,40,6,5,2,10,12,22,59,0.373,7,25,0.28,15,34,.441,0.432,8,12,0.667,11,17,28,11,6,4,13,21,1,1,0,cal-state-fullerton,2022
4,4,2021-11-19,@,San Diego,REG (Non-Conf),W,57,55,,20,59,0.339,5,17,0.294,15,42,0.357,0.381,12,15,0.8,12,21,33,8,8,3,10,10,20,46,0.435,9,19,0.474,11,27,.407,0.533,6,10,0.6,2,26,28,10,6,5,16,19,1,1,0,cal-state-fullerton,2022
5,5,2021-11-23,N,TexasâRio Grande Valley,REG (Non-Conf),L,67,72,,23,60,0.383,4,20,0.2,19,40,0.475,0.417,17,25,0.68,7,24,31,11,6,2,12,21,25,56,0.446,6,16,0.375,19,40,.475,0.5,16,25,0.64,10,30,40,12,1,4,15,21,0,1,0,cal-state-fullerton,2022
6,6,2021-11-24,@,Northern Arizona,REG (Non-Conf),W,73,56,,26,52,0.5,5,15,0.333,21,37,0.568,0.548,16,24,0.667,8,21,29,6,6,5,6,22,17,47,0.362,5,21,0.238,12,26,.462,0.415,17,24,0.708,9,18,27,8,4,3,14,22,1,1,0,cal-state-fullerton,2022
7,7,2021-11-29,,Wyoming,REG (Non-Conf),L,66,79,,25,52,0.481,4,16,0.25,21,36,0.583,0.519,12,16,0.75,3,21,24,8,5,2,8,19,30,58,0.517,9,21,0.429,21,37,.568,0.595,10,16,0.625,5,25,30,14,2,2,8,16,0,1,0,cal-state-fullerton,2022
8,8,2021-12-04,,Pacific,REG (Non-Conf),W,66,57,,23,51,0.451,8,21,0.381,15,30,0.5,0.529,12,12,1.0,4,26,30,10,9,3,13,12,22,52,0.423,5,16,0.313,17,36,.472,0.471,8,11,0.727,2,22,24,16,7,4,14,13,1,1,0,cal-state-fullerton,2022
9,9,2021-12-08,@,San Diego State,REG (Non-Conf),L,56,66,,21,54,0.389,7,22,0.318,14,32,0.438,0.454,7,10,0.7,8,16,24,10,8,0,16,19,24,53,0.453,8,18,0.444,16,35,.457,0.528,10,14,0.714,9,22,31,15,11,5,16,12,0,1,0,cal-state-fullerton,2022
10,10,2021-12-11,,Life Pacific,REG (Non-Conf),W,87,59,,33,66,0.5,9,29,0.31,24,37,0.649,0.568,12,15,0.8,15,27,42,21,14,3,14,9,20,56,0.357,14,34,0.412,6,22,.273,0.482,5,6,0.833,4,19,23,13,12,2,19,17,1,1,0,cal-state-fullerton,2022
11,11,2021-12-17,,Redlands,REG (Non-Conf),W,93,78,,33,62,0.532,2,12,0.167,31,50,0.62,0.548,25,34,0.735,9,29,38,15,11,3,15,17,25,58,0.431,11,27,0.407,14,31,.452,0.526,17,23,0.739,5,21,26,11,9,3,22,29,1,1,0,cal-state-fullerton,2022
12,12,2021-12-30,@,Cal State Bakersfield,REG (Conf),W,73,67,,21,49,0.429,4,18,0.222,17,31,0.548,0.469,27,38,0.711,5,25,30,11,6,2,12,14,26,63,0.413,7,21,0.333,19,42,.452,0.468,8,16,0.5,13,22,35,13,7,2,12,25,1,1,0,cal-state-fullerton,2022
13,13,2022-01-13,,Cal State Northridge,REG (Conf),W,79,64,,28,61,0.459,2,15,0.133,26,46,0.565,0.475,21,29,0.724,12,23,35,12,5,3,10,20,24,61,0.393,1,12,0.083,23,49,.469,0.402,15,21,0.714,14,22,36,7,10,2,13,23,1,1,0,cal-state-fullerton,2022
14,14,2022-01-15,,UC Santa Barbara,REG (Conf),W,79,73,,27,52,0.519,6,11,0.545,21,41,0.512,0.577,19,29,0.655,11,25,36,11,5,2,16,19,23,55,0.418,10,23,0.435,13,32,.406,0.509,17,21,0.81,8,16,24,16,8,3,13,25,1,1,0,cal-state-fullerton,2022
15,15,2022-01-20,@,UC Irvine,REG (Conf),W,65,63,,21,51,0.412,1,13,0.077,20,38,0.526,0.422,22,28,0.786,9,21,30,6,7,2,6,11,27,59,0.458,7,19,0.368,20,40,.500,0.517,2,3,0.667,8,23,31,16,3,7,9,21,1,1,0,cal-state-fullerton,2022
16,16,2022-01-22,,UC San Diego,REG (Conf),W,83,80,,31,60,0.517,11,21,0.524,20,39,0.513,0.608,10,12,0.833,8,20,28,14,10,0,13,14,31,53,0.585,10,21,0.476,21,32,.656,0.679,8,14,0.571,3,17,20,18,8,2,12,16,1,1,0,cal-state-fullerton,2022
17,17,2022-01-27,@,UC Davis,REG (Conf),W,74,58,,27,60,0.45,7,18,0.389,20,42,0.476,0.508,13,13,1.0,5,25,30,9,6,2,10,18,23,59,0.39,8,18,0.444,15,41,.366,0.458,4,10,0.4,10,23,33,8,2,3,16,16,1,1,0,cal-state-fullerton,2022
18,18,2022-01-29,@,UC Riverside,REG (Conf),L,54,67,,16,56,0.286,5,17,0.294,11,39,0.282,0.33,17,18,0.944,8,28,36,6,4,2,16,17,21,51,0.412,5,21,0.238,16,30,.533,0.461,20,21,0.952,0,27,27,9,9,2,10,17,0,1,0,cal-state-fullerton,2022
19,19,2022-02-03,,Cal Poly,REG (Conf),W,61,50,,18,56,0.321,2,14,0.143,16,42,0.381,0.339,23,26,0.885,9,21,30,13,14,3,10,15,18,49,0.367,8,21,0.381,10,28,.357,0.449,6,7,0.857,9,29,38,11,6,3,22,21,1,1,0,cal-state-fullerton,2022
20,20,2022-02-05,,Cal State Bakersfield,REG (Conf),W,75,61,,22,51,0.431,12,22,0.545,10,29,0.345,0.549,19,21,0.905,7,25,32,12,6,1,16,22,23,58,0.397,2,13,0.154,21,45,.467,0.414,13,21,0.619,11,22,33,9,7,1,14,21,1,1,0,cal-state-fullerton,2022
21,21,2022-02-08,@,Long Beach State,REG (Conf),L,61,71,,20,59,0.339,8,21,0.381,12,38,0.316,0.407,13,17,0.765,12,29,41,11,6,3,13,15,26,64,0.406,9,24,0.375,17,40,.425,0.477,10,14,0.714,9,28,37,14,8,6,9,18,0,1,0,cal-state-fullerton,2022
22,22,2022-02-12,@,Hawaii,REG (Conf),L,55,72,,19,59,0.322,5,17,0.294,14,42,0.333,0.364,12,20,0.6,6,22,28,10,9,0,7,15,27,58,0.466,8,22,0.364,19,36,.528,0.534,10,17,0.588,11,34,45,13,5,4,14,21,0,1,0,cal-state-fullerton,2022
23,23,2022-02-17,@,UC Santa Barbara,REG (Conf),W,67,58,,22,44,0.5,5,12,0.417,17,32,0.531,0.557,18,24,0.75,4,23,27,15,5,0,9,21,20,49,0.408,5,20,0.25,15,29,.517,0.459,13,21,0.619,8,20,28,16,8,4,9,19,1,1,0,cal-state-fullerton,2022
24,24,2022-02-19,@,Cal State Northridge,REG (Conf),W,81,73,,30,51,0.588,7,19,0.368,23,32,0.719,0.657,14,16,0.875,10,22,32,15,4,1,14,14,28,54,0.519,8,16,0.5,20,38,.526,0.593,9,12,0.75,5,11,16,13,8,3,8,19,1,1,0,cal-state-fullerton,2022
25,25,2022-02-24,,UC Irvine,REG (Conf),W,66,64,,29,56,0.518,2,14,0.143,27,42,0.643,0.536,6,9,0.667,4,15,19,14,12,2,8,11,28,50,0.56,5,13,0.385,23,37,.622,0.61,3,4,0.75,4,25,29,10,4,3,18,15,1,1,0,cal-state-fullerton,2022
26,26,2022-02-26,@,UC San Diego,REG (Conf),L,76,81,,30,56,0.536,6,16,0.375,24,40,0.6,0.589,10,15,0.667,7,17,24,13,8,4,14,17,29,52,0.558,12,22,0.545,17,30,.567,0.673,11,15,0.733,6,19,25,18,5,2,15,17,0,1,0,cal-state-fullerton,2022
27,27,2022-03-03,,UC Riverside,REG (Conf),L,72,75,,29,63,0.46,4,17,0.235,25,46,0.543,0.492,10,13,0.769,11,16,27,14,9,1,7,16,26,47,0.553,12,21,0.571,14,26,.538,0.681,11,19,0.579,8,20,28,20,4,2,15,16,0,1,0,cal-state-fullerton,2022
28,28,2022-03-05,,UC Davis,REG (Conf),W,62,59,,21,53,0.396,4,15,0.267,17,38,0.447,0.434,16,21,0.762,8,22,30,7,10,3,14,17,21,56,0.375,6,20,0.3,15,36,.417,0.429,11,14,0.786,9,25,34,14,6,1,18,21,1,1,0,cal-state-fullerton,2022
29,29,2022-03-10,N,UC Davis,CTOURN,W,73,55,,25,57,0.439,11,19,0.579,14,38,0.368,0.535,12,18,0.667,10,31,41,11,4,1,13,16,21,66,0.318,6,25,0.24,15,41,.366,0.364,7,10,0.7,9,20,29,13,5,7,6,19,1,0,0,cal-state-fullerton,2022
30,30,2022-03-11,N,Hawaii,CTOURN,W,58,46,,19,49,0.388,4,12,0.333,15,37,0.405,0.429,16,23,0.696,6,25,31,11,8,4,8,15,15,54,0.278,7,24,0.292,8,30,.267,0.343,9,10,0.9,10,24,34,6,3,3,15,21,1,0,0,cal-state-fullerton,2022
31,31,2022-03-12,N,Long Beach State,CTOURN,W,72,71,,25,48,0.521,11,20,0.55,14,28,0.5,0.635,11,16,0.688,7,11,18,15,8,0,13,15,26,50,0.52,12,27,0.444,14,23,.609,0.64,7,10,0.7,10,13,23,15,5,0,14,19,1,0,0,cal-state-fullerton,2022
32,32,2022-03-18,N,Duke,ROUND-64,L,61,78,,24,64,0.375,5,17,0.294,19,47,0.404,0.414,8,8,1.0,12,16,28,10,8,1,8,10,30,58,0.517,9,22,0.409,21,36,.583,0.595,9,9,1.0,9,27,36,21,6,10,13,11,0,0,0,cal-state-fullerton,2022
