rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2021-11-13,,Cal State Northridge,REG (Non-Conf),W,68,52,,24,49,0.49,11,27,0.407,13,22,0.591,0.602,9,14,0.643,7,20,27,14,5,2,12,15,21,48,0.438,6,12,0.5,15,36,.417,0.5,4,6,0.667,5,21,26,6,5,1,13,17,1,1,0,notre-dame,2022
2,2,2021-11-16,,High Point,REG (Non-Conf),W,70,61,,24,66,0.364,6,31,0.194,18,35,0.514,0.409,16,27,0.593,17,32,49,13,5,6,9,17,21,59,0.356,7,19,0.368,14,40,.350,0.415,12,20,0.6,7,23,30,9,7,4,9,17,1,1,0,notre-dame,2022
3,3,2021-11-22,N,St. Mary's (CA),REG (Non-Conf),L,59,62,,21,54,0.389,6,18,0.333,15,36,0.417,0.444,11,13,0.846,3,22,25,7,3,2,8,12,23,47,0.489,8,15,0.533,15,32,.469,0.574,8,13,0.615,3,29,32,9,2,3,13,17,0,1,0,notre-dame,2022
4,4,2021-11-23,N,Chaminade,REG (Non-Conf),W,90,64,,37,66,0.561,12,26,0.462,25,40,0.625,0.652,4,6,0.667,10,33,43,14,6,3,11,9,24,69,0.348,9,25,0.36,15,44,.341,0.413,7,10,0.7,10,18,28,10,5,2,9,8,1,1,0,notre-dame,2022
5,5,2021-11-24,N,Texas A&M,REG (Non-Conf),L,67,73,,19,48,0.396,6,26,0.231,13,22,0.591,0.458,23,30,0.767,6,25,31,15,6,4,17,22,27,55,0.491,5,11,0.455,22,44,.500,0.536,14,29,0.483,6,20,26,15,13,0,12,24,0,1,0,notre-dame,2022
6,6,2021-11-29,@,Illinois,REG (Non-Conf),L,72,82,,28,61,0.459,8,22,0.364,20,39,0.513,0.525,8,12,0.667,8,19,27,10,5,2,8,19,28,53,0.528,11,27,0.407,17,26,.654,0.632,15,19,0.789,8,23,31,19,2,2,12,16,0,1,0,notre-dame,2022
7,7,2021-12-03,@,Boston College,REG (Conf),L,57,73,,21,55,0.382,8,28,0.286,13,27,0.481,0.455,7,7,1.0,4,19,23,13,5,1,11,11,27,55,0.491,6,13,0.462,21,42,.500,0.545,13,17,0.765,9,28,37,13,9,3,11,7,0,1,0,notre-dame,2022
8,8,2021-12-11,,Kentucky,REG (Non-Conf),W,66,62,,26,56,0.464,7,22,0.318,19,34,0.559,0.527,7,8,0.875,4,25,29,15,3,0,8,14,25,55,0.455,2,19,0.105,23,36,.639,0.473,10,15,0.667,5,21,26,9,5,4,5,10,1,1,0,notre-dame,2022
9,9,2021-12-18,N,Indiana,REG (Non-Conf),L,56,64,,21,58,0.362,4,22,0.182,17,36,0.472,0.397,10,13,0.769,8,23,31,5,9,0,11,18,21,48,0.438,8,20,0.4,13,28,.464,0.521,14,22,0.636,6,26,32,16,5,5,14,16,0,1,0,notre-dame,2022
10,10,2021-12-20,,Western Michigan,REG (Non-Conf),W,85,52,,29,56,0.518,14,31,0.452,15,25,0.6,0.643,13,15,0.867,5,28,33,19,5,7,6,9,21,59,0.356,6,25,0.24,15,34,.441,0.407,4,10,0.4,9,23,32,7,5,2,11,11,1,1,0,notre-dame,2022
11,11,2021-12-22,,Texas A&MâCorpus Christi,REG (Non-Conf),W,83,73,,27,55,0.491,16,29,0.552,11,26,0.423,0.636,13,14,0.929,8,20,28,21,8,3,14,14,27,58,0.466,8,17,0.471,19,41,.463,0.534,11,17,0.647,7,18,25,14,9,3,14,20,1,1,0,notre-dame,2022
12,12,2021-12-28,@,Pittsburgh,REG (Conf),W,68,67,,21,50,0.42,10,22,0.455,11,28,0.393,0.52,16,17,0.941,5,25,30,15,1,1,8,18,23,51,0.451,5,14,0.357,18,37,.486,0.5,16,22,0.727,4,21,25,12,6,2,6,16,1,1,0,notre-dame,2022
13,13,2022-01-05,,North Carolina,REG (Conf),W,78,73,,29,61,0.475,13,31,0.419,16,30,0.533,0.582,7,11,0.636,1,25,26,15,7,1,7,8,29,59,0.492,8,22,0.364,21,37,.568,0.559,7,8,0.875,3,33,36,10,5,2,14,13,1,1,0,notre-dame,2022
14,14,2022-01-08,@,Georgia Tech,REG (Conf),W,72,68,OT,31,66,0.47,7,23,0.304,24,43,0.558,0.523,3,6,0.5,5,29,34,19,11,2,12,14,26,67,0.388,6,27,0.222,20,40,.500,0.433,10,12,0.833,8,29,37,15,6,3,13,12,1,1,0,notre-dame,2022
