rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2021-11-09,,Bridgewater (VA),REG (Non-Conf),W,79,56,,33,59,0.559,5,20,0.25,28,39,0.718,0.602,8,16,0.5,8,34,42,10,6,6,16,18,19,58,0.328,10,34,0.294,9,24,.375,0.414,8,15,0.533,9,13,22,13,4,0,12,14,1,1,0,norfolk-state,2022
2,2,2021-11-11,,Penn St. Wilkes-Barre,REG (Non-Conf),W,111,55,,44,68,0.647,8,16,0.5,36,52,0.692,0.706,15,19,0.789,11,33,44,23,15,7,15,20,16,57,0.281,8,26,0.308,8,31,.258,0.351,15,19,0.789,7,14,21,6,6,2,22,17,1,1,0,norfolk-state,2022
3,3,2021-11-13,N,Tennessee State,REG (Non-Conf),W,66,59,,19,43,0.442,2,11,0.182,17,32,0.531,0.465,26,34,0.765,6,20,26,4,15,1,26,22,21,46,0.457,8,21,0.381,13,25,.520,0.543,9,20,0.45,2,17,19,11,7,0,29,26,1,1,0,norfolk-state,2022
4,4,2021-11-16,,William & Mary,REG (Non-Conf),W,91,74,,37,65,0.569,7,15,0.467,30,50,0.6,0.623,10,16,0.625,7,24,31,16,10,5,13,16,25,63,0.397,13,33,0.394,12,30,.400,0.5,11,15,0.733,13,17,30,17,6,8,15,16,1,1,0,norfolk-state,2022
5,5,2021-11-19,@,Bowling Green,REG (Non-Conf),W,90,84,,32,64,0.5,9,16,0.563,23,48,0.479,0.57,17,26,0.654,11,26,37,12,6,1,9,25,25,66,0.379,12,40,0.3,13,26,.500,0.47,22,29,0.759,10,28,38,13,7,7,10,23,1,1,0,norfolk-state,2022
6,6,2021-11-21,@,Xavier,REG (Non-Conf),L,48,88,,20,74,0.27,3,23,0.13,17,51,0.333,0.291,5,11,0.455,10,23,33,7,11,1,10,14,33,61,0.541,14,31,0.452,19,30,.633,0.656,8,16,0.5,9,41,50,25,6,11,17,13,0,1,0,norfolk-state,2022
7,7,2021-11-23,,Regent,REG (Non-Conf),W,95,20,,34,70,0.486,11,29,0.379,23,41,0.561,0.564,16,19,0.842,11,33,44,20,18,8,9,14,7,49,0.143,0,15,0.0,7,34,.206,0.143,6,12,0.5,9,21,30,4,3,0,27,13,1,1,0,norfolk-state,2022
8,8,2021-11-28,N,Hampton,REG (Non-Conf),W,70,61,,24,47,0.511,1,6,0.167,23,41,0.561,0.521,21,30,0.7,6,29,35,10,7,2,13,20,19,56,0.339,7,30,0.233,12,26,.462,0.402,16,22,0.727,6,21,27,12,4,0,12,22,1,1,0,norfolk-state,2022
9,9,2021-11-29,N,Grambling State,REG (Non-Conf),W,70,63,,26,53,0.491,4,13,0.308,22,40,0.55,0.528,14,24,0.583,8,27,35,14,5,2,15,18,20,62,0.323,5,30,0.167,15,32,.469,0.363,18,24,0.75,12,24,36,8,5,4,10,20,1,1,0,norfolk-state,2022
10,10,2021-12-01,@,UNC Wilmington,REG (Non-Conf),W,74,69,,23,56,0.411,6,14,0.429,17,42,0.405,0.464,22,26,0.846,9,31,40,10,6,2,12,21,24,61,0.393,7,26,0.269,17,35,.486,0.451,14,22,0.636,9,24,33,11,6,4,9,21,1,1,0,norfolk-state,2022
11,11,2021-12-04,@,Hampton,REG (Non-Conf),L,57,58,,19,55,0.345,3,19,0.158,16,36,0.444,0.373,16,25,0.64,9,26,35,4,2,1,7,9,23,53,0.434,7,20,0.35,16,33,.485,0.5,5,10,0.5,3,28,31,11,4,3,9,19,0,1,0,norfolk-state,2022
12,12,2021-12-11,@,Wichita State,REG (Non-Conf),L,58,71,,20,54,0.37,8,21,0.381,12,33,0.364,0.444,10,12,0.833,7,23,30,12,4,2,14,13,25,55,0.455,7,22,0.318,18,33,.545,0.518,14,16,0.875,6,24,30,18,5,4,8,14,0,1,0,norfolk-state,2022
13,13,2021-12-21,@,New Mexico,REG (Non-Conf),L,54,68,,20,63,0.317,5,23,0.217,15,40,0.375,0.357,9,11,0.818,9,29,38,11,4,3,12,18,24,69,0.348,8,35,0.229,16,34,.471,0.406,12,17,0.706,13,33,46,14,7,9,6,12,0,1,0,norfolk-state,2022
14,14,2022-01-12,,Delaware State,REG (Conf),W,80,51,,29,58,0.5,10,25,0.4,19,33,0.576,0.586,12,17,0.706,7,27,34,23,5,3,10,20,19,51,0.373,3,12,0.25,16,39,.410,0.402,10,20,0.5,6,22,28,8,4,2,16,15,1,1,0,norfolk-state,2022
15,15,2022-01-15,@,Howard,REG (Conf),W,77,74,,24,57,0.421,5,17,0.294,19,40,0.475,0.465,24,26,0.923,11,25,36,9,11,2,15,21,23,56,0.411,10,25,0.4,13,31,.419,0.5,18,25,0.72,5,22,27,12,3,4,17,19,1,1,0,norfolk-state,2022
16,16,2022-01-17,@,Maryland Eastern Shore,REG (Conf),W,72,58,,26,53,0.491,5,17,0.294,21,36,0.583,0.538,15,23,0.652,5,29,34,12,6,3,18,19,20,60,0.333,6,30,0.2,14,30,.467,0.383,12,20,0.6,11,23,34,7,11,1,19,20,1,1,0,norfolk-state,2022
17,17,2022-01-22,,Coppin State,REG (Conf),W,84,77,,27,66,0.409,9,24,0.375,18,42,0.429,0.477,21,26,0.808,12,36,48,13,4,2,14,17,28,68,0.412,9,31,0.29,19,37,.514,0.478,12,21,0.571,9,28,37,17,7,2,11,21,1,1,0,norfolk-state,2022
18,18,2022-01-24,,Morgan State,REG (Conf),W,82,62,,23,46,0.5,11,25,0.44,12,21,0.571,0.62,25,35,0.714,7,33,40,13,5,4,15,20,22,70,0.314,5,30,0.167,17,40,.425,0.35,13,20,0.65,13,18,31,12,1,2,8,20,1,1,0,norfolk-state,2022
19,19,2022-01-29,@,South Carolina State,REG (Conf),W,87,69,,33,63,0.524,14,28,0.5,19,35,0.543,0.635,7,14,0.5,13,20,33,14,5,1,10,16,26,65,0.4,8,29,0.276,18,36,.500,0.462,9,15,0.6,17,18,35,12,3,5,10,18,1,1,0,norfolk-state,2022
20,20,2022-01-31,@,North Carolina Central,REG (Conf),L,67,70,,24,54,0.444,7,24,0.292,17,30,0.567,0.509,12,23,0.522,11,30,41,12,8,3,19,23,21,56,0.375,10,25,0.4,11,31,.355,0.464,18,28,0.643,10,20,30,11,14,3,15,21,0,1,0,norfolk-state,2022
21,21,2022-02-12,,Maryland Eastern Shore,REG (Conf),W,70,63,,26,51,0.51,7,22,0.318,19,29,0.655,0.578,11,19,0.579,10,25,35,10,4,6,12,15,21,54,0.389,7,21,0.333,14,33,.424,0.454,14,26,0.538,9,19,28,11,7,1,9,18,1,1,0,norfolk-state,2022
22,22,2022-02-14,@,Delaware State,REG (Conf),W,69,66,,25,51,0.49,9,25,0.36,16,26,0.615,0.578,10,15,0.667,8,25,33,15,2,2,15,22,22,48,0.458,10,22,0.455,12,26,.462,0.563,12,20,0.6,4,15,19,11,4,4,9,18,1,1,0,norfolk-state,2022
23,23,2022-02-19,@,Coppin State,REG (Conf),W,89,59,,30,64,0.469,14,36,0.389,16,28,0.571,0.578,15,20,0.75,10,37,47,10,5,2,12,22,17,53,0.321,7,31,0.226,10,22,.455,0.387,18,28,0.643,5,24,29,10,4,3,12,17,1,1,0,norfolk-state,2022
24,24,2022-02-21,@,Morgan State,REG (Conf),L,74,85,,25,56,0.446,7,25,0.28,18,31,0.581,0.509,17,21,0.81,6,19,25,15,5,4,13,17,33,63,0.524,5,9,0.556,28,54,.519,0.563,14,17,0.824,11,21,32,24,4,3,11,17,0,1,0,norfolk-state,2022
25,25,2022-02-26,,South Carolina State,REG (Conf),W,63,59,,22,49,0.449,6,17,0.353,16,32,0.5,0.51,13,28,0.464,5,24,29,13,7,9,13,18,18,59,0.305,7,24,0.292,11,35,.314,0.364,16,22,0.727,14,25,39,8,4,2,16,21,1,1,0,norfolk-state,2022
26,26,2022-02-28,,North Carolina Central,REG (Conf),W,75,46,,29,54,0.537,7,22,0.318,22,32,0.688,0.602,10,18,0.556,9,24,33,16,4,5,10,14,18,55,0.327,3,24,0.125,15,31,.484,0.355,7,11,0.636,10,19,29,3,4,0,14,18,1,1,0,norfolk-state,2022
27,27,2022-03-03,,Howard,REG (Conf),W,83,61,,31,65,0.477,7,19,0.368,24,46,0.522,0.531,14,21,0.667,13,25,38,11,7,6,8,16,20,59,0.339,9,29,0.31,11,30,.367,0.415,12,21,0.571,6,17,23,9,2,2,8,18,1,1,0,norfolk-state,2022
28,28,2022-03-09,N,Delaware State,CTOURN,W,74,66,,21,50,0.42,7,21,0.333,14,29,0.483,0.49,25,34,0.735,11,26,37,16,7,4,20,15,23,60,0.383,9,25,0.36,14,35,.400,0.458,11,13,0.846,5,18,23,11,10,3,15,23,1,0,0,norfolk-state,2022
29,29,2022-03-11,N,Morgan State,CTOURN,W,72,63,,26,51,0.51,3,11,0.273,23,40,0.575,0.539,17,21,0.81,6,22,28,11,3,9,14,16,23,60,0.383,8,24,0.333,15,36,.417,0.45,9,16,0.563,12,19,31,15,8,8,12,20,1,0,0,norfolk-state,2022
30,30,2022-03-12,N,Coppin State,CTOURN,W,72,57,,24,50,0.48,11,23,0.478,13,27,0.481,0.59,13,15,0.867,7,28,35,13,4,4,19,11,21,60,0.35,5,35,0.143,16,25,.640,0.392,10,17,0.588,6,13,19,11,13,1,9,16,1,0,0,norfolk-state,2022
31,31,2022-03-17,N,Baylor,ROUND-64,L,49,85,,18,57,0.316,5,22,0.227,13,35,0.371,0.36,8,10,0.8,13,11,24,7,6,1,12,17,31,54,0.574,11,27,0.407,20,27,.741,0.676,12,21,0.571,11,22,33,24,6,3,10,14,0,0,0,norfolk-state,2022
