rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2021-11-09,@,Iowa,REG (Non-Conf),L,73,106,,26,74,0.351,9,32,0.281,17,42,0.405,0.412,12,16,0.75,14,20,34,17,5,0,12,22,36,65,0.554,15,33,0.455,21,32,.656,0.669,19,22,0.864,9,33,42,24,6,8,8,20,0,1,0,longwood,2022
2,2,2021-11-12,,VU Lynchburg,REG (Non-Conf),W,80,46,,31,74,0.419,9,36,0.25,22,38,0.579,0.48,9,16,0.563,18,26,44,20,10,3,6,11,18,50,0.36,5,21,0.238,13,29,.448,0.41,5,7,0.714,2,23,25,6,6,2,17,14,1,1,0,longwood,2022
3,3,2021-11-14,,Mid-Atl Christian,REG (Non-Conf),W,93,47,,36,65,0.554,8,21,0.381,28,44,0.636,0.615,13,15,0.867,12,32,44,23,6,8,13,16,15,57,0.263,6,29,0.207,9,28,.321,0.316,11,14,0.786,3,14,17,7,6,2,9,16,1,1,0,longwood,2022
4,4,2021-11-19,,American,REG (Non-Conf),W,82,42,,34,63,0.54,12,22,0.545,22,41,0.537,0.635,2,3,0.667,7,24,31,17,8,6,8,8,19,54,0.352,3,23,0.13,16,31,.516,0.38,1,3,0.333,6,13,19,12,4,5,16,10,1,1,0,longwood,2022
5,5,2021-11-20,,UMBC,REG (Non-Conf),W,82,55,,37,65,0.569,7,18,0.389,30,47,0.638,0.623,1,2,0.5,13,28,41,12,4,0,13,17,21,58,0.362,5,27,0.185,16,31,.516,0.405,8,9,0.889,2,11,13,9,3,2,9,4,1,1,0,longwood,2022
6,6,2021-11-21,,Western Carolina,REG (Non-Conf),L,53,64,,20,66,0.303,4,26,0.154,16,40,0.4,0.333,9,19,0.474,14,26,40,9,8,2,8,13,22,60,0.367,14,39,0.359,8,21,.381,0.483,6,7,0.857,10,36,46,16,0,4,15,19,0,1,0,longwood,2022
7,7,2021-11-26,@,Old Dominion,REG (Non-Conf),L,61,62,,20,47,0.426,9,18,0.5,11,29,0.379,0.521,12,17,0.706,10,18,28,11,4,3,15,17,23,53,0.434,3,16,0.188,20,37,.541,0.462,13,20,0.65,10,15,25,13,6,6,14,20,0,1,0,longwood,2022
8,8,2021-11-30,@,Georgetown,REG (Non-Conf),L,83,91,,28,58,0.483,9,24,0.375,19,34,0.559,0.56,18,24,0.75,7,24,31,17,8,1,9,23,27,60,0.45,10,23,0.435,17,37,.459,0.533,27,33,0.818,12,25,37,13,6,3,12,21,0,1,0,longwood,2022
9,9,2021-12-04,,Delaware State,REG (Non-Conf),W,78,58,,31,63,0.492,11,27,0.407,20,36,0.556,0.579,5,8,0.625,12,20,32,21,14,3,16,12,25,50,0.5,7,17,0.412,18,33,.545,0.57,1,6,0.167,5,18,23,10,7,6,20,15,1,1,0,longwood,2022
10,10,2021-12-11,,Morgan State,REG (Non-Conf),W,93,55,,29,58,0.5,11,20,0.55,18,38,0.474,0.595,24,36,0.667,13,28,41,19,9,1,18,17,20,61,0.328,6,30,0.2,14,31,.452,0.377,9,15,0.6,6,20,26,8,8,3,17,25,1,1,0,longwood,2022
11,11,2021-12-14,,Piedmont,REG (Non-Conf),W,98,56,,35,71,0.493,10,23,0.435,25,48,0.521,0.563,18,27,0.667,17,21,38,18,13,3,8,10,22,49,0.449,7,20,0.35,15,29,.517,0.52,5,7,0.714,4,19,23,8,6,2,25,24,1,1,0,longwood,2022
12,12,2021-12-22,@,Abilene Christian,REG (Non-Conf),L,58,74,,18,55,0.327,5,23,0.217,13,32,0.406,0.373,17,30,0.567,10,24,34,8,6,0,21,25,24,48,0.5,6,19,0.316,18,29,.621,0.563,20,27,0.741,3,29,32,17,11,2,16,26,0,1,0,longwood,2022
13,13,2022-01-05,,Pfeiffer,REG (Non-Conf),W,109,69,,41,75,0.547,6,17,0.353,35,58,0.603,0.587,21,26,0.808,14,36,50,14,11,9,12,19,25,67,0.373,12,25,0.48,13,42,.310,0.463,7,11,0.636,7,21,28,11,4,0,19,22,1,1,0,longwood,2022
14,14,2022-01-12,@,Radford,REG (Conf),W,83,75,OT,27,57,0.474,8,17,0.471,19,40,0.475,0.544,21,29,0.724,9,26,35,15,9,2,15,15,26,67,0.388,11,35,0.314,15,32,.469,0.47,12,15,0.8,10,22,32,13,6,3,14,20,1,1,0,longwood,2022
15,15,2022-01-15,,Gardner-Webb,REG (Conf),W,66,60,,24,70,0.343,8,31,0.258,16,39,0.41,0.4,10,12,0.833,12,19,31,13,12,3,6,15,22,50,0.44,9,27,0.333,13,23,.565,0.53,7,11,0.636,5,27,32,14,5,7,15,18,1,1,0,longwood,2022
16,16,2022-01-19,,Campbell,REG (Conf),W,72,64,,27,49,0.551,9,24,0.375,18,25,0.72,0.643,9,13,0.692,5,19,24,18,10,1,12,13,25,52,0.481,5,22,0.227,20,30,.667,0.529,9,13,0.692,5,16,21,9,5,1,11,13,1,1,0,longwood,2022
17,17,2022-01-22,@,Presbyterian,REG (Conf),W,71,70,,19,40,0.475,4,12,0.333,15,28,0.536,0.525,29,34,0.853,4,17,21,5,5,1,17,26,21,52,0.404,6,22,0.273,15,30,.500,0.462,22,28,0.786,10,15,25,10,6,1,14,28,1,1,0,longwood,2022
18,18,2022-01-24,@,Hampton,REG (Conf),W,73,49,,28,58,0.483,5,16,0.313,23,42,0.548,0.526,12,17,0.706,6,26,32,5,5,4,6,9,20,55,0.364,4,16,0.25,16,39,.410,0.4,5,10,0.5,2,22,24,6,6,1,8,16,1,1,0,longwood,2022
