rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
11,67,11,2012-12-19,Louisville,,Florida International,REG (Non-Conf),W 79-55,*,22,6,15,0.4,2,9,0.222,4,6,0.667,0.467,0,1,0.0,1,1,2,4,1,0,2,2,14,7.5,H,1,1,russ-smith-1,Russ Smith,2013,louisville
12,68,12,2012-12-22,Louisville,N,Western Kentucky,REG (Non-Conf),W 78-55,*,25,4,11,0.364,1,4,0.25,3,7,0.429,0.409,11,13,0.846,1,4,5,2,2,0,4,3,20,13.2,N,1,1,russ-smith-1,Russ Smith,2013,louisville
13,69,13,2012-12-29,Louisville,,Kentucky,REG (Non-Conf),W 80-77,*,30,9,20,0.45,0,1,0.0,9,19,0.474,0.45,3,6,0.5,1,6,7,3,3,0,3,4,21,12.4,H,1,1,russ-smith-1,Russ Smith,2013,louisville
14,70,14,2013-01-02,Louisville,,Providence,REG (Conf),W 80-62,,29,8,14,0.571,4,5,0.8,4,9,0.444,0.714,3,5,0.6,3,1,4,3,0,0,1,2,23,18.3,H,1,1,russ-smith-1,Russ Smith,2013,louisville
15,71,15,2013-01-09,Louisville,@,Seton Hall,REG (Conf),W 73-58,*,28,2,11,0.182,0,2,0.0,2,9,0.222,0.182,7,8,0.875,2,5,7,6,2,0,4,4,11,7.2,A,1,1,russ-smith-1,Russ Smith,2013,louisville
16,72,16,2013-01-12,Louisville,,South Florida,REG (Conf),W 64-38,*,18,2,13,0.154,0,4,0.0,2,9,0.222,0.154,4,5,0.8,2,1,3,1,0,0,3,2,8,-2.1,H,1,1,russ-smith-1,Russ Smith,2013,louisville
17,73,17,2013-01-14,Louisville,@,Connecticut,REG (Conf),W 73-58,*,33,10,20,0.5,2,6,0.333,8,14,0.571,0.55,1,2,0.5,0,1,1,1,1,0,1,2,23,12.8,A,1,1,russ-smith-1,Russ Smith,2013,louisville
18,74,18,2013-01-19,Louisville,,Syracuse,REG (Conf),L 68-70,*,32,8,18,0.444,2,8,0.25,6,10,0.6,0.5,7,7,1.0,0,2,2,1,4,0,2,3,25,17.7,H,0,1,russ-smith-1,Russ Smith,2013,louisville
19,75,19,2013-01-22,Louisville,@,Villanova,REG (Conf),L 64-73,*,30,2,13,0.154,0,4,0.0,2,9,0.222,0.154,4,6,0.667,0,1,1,3,1,0,4,4,8,-3.3,A,0,1,russ-smith-1,Russ Smith,2013,louisville
20,76,20,2013-01-26,Louisville,@,Georgetown,REG (Conf),L 51-53,,29,4,9,0.444,0,1,0.0,4,8,0.5,0.444,4,4,1.0,0,1,1,2,2,0,3,1,12,7.6,A,0,1,russ-smith-1,Russ Smith,2013,louisville
21,77,21,2013-01-28,Louisville,,Pittsburgh,REG (Conf),W 64-61,*,36,7,15,0.467,3,7,0.429,4,8,0.5,0.567,3,4,0.75,3,2,5,1,0,0,1,2,20,13.5,H,1,1,russ-smith-1,Russ Smith,2013,louisville
22,78,22,2013-02-03,Louisville,,Marquette,REG (Conf),W 70-51,*,30,6,15,0.4,2,6,0.333,4,9,0.444,0.467,4,4,1.0,2,3,5,3,2,0,1,2,18,14.5,H,1,1,russ-smith-1,Russ Smith,2013,louisville
23,79,23,2013-02-06,Louisville,@,Rutgers,REG (Conf),W 68-48,*,32,3,11,0.273,2,2,1.0,1,9,0.111,0.364,6,6,1.0,2,3,5,4,1,0,1,3,14,11.4,A,1,1,russ-smith-1,Russ Smith,2013,louisville
24,80,24,2013-02-09,Louisville,@,Notre Dame,REG (Conf),L 101-104 (5OT),*,56,4,19,0.211,0,6,0.0,4,13,0.308,0.211,13,16,0.813,3,7,10,3,0,1,3,4,21,10.5,A,0,1,russ-smith-1,Russ Smith,2013,louisville
25,81,25,2013-02-14,Louisville,,St. John's (NY),REG (Conf),W 72-58,*,29,5,13,0.385,2,3,0.667,3,10,0.3,0.462,12,14,0.857,2,4,6,4,3,0,0,0,24,24.5,H,1,1,russ-smith-1,Russ Smith,2013,louisville
26,82,26,2013-02-17,Louisville,@,South Florida,REG (Conf),W 59-41,*,31,4,7,0.571,0,2,0.0,4,5,0.8,0.571,7,7,1.0,2,4,6,4,1,0,3,1,15,14.7,A,1,1,russ-smith-1,Russ Smith,2013,louisville
27,83,27,2013-02-23,Louisville,,Seton Hall,REG (Conf),W 79-61,*,28,4,10,0.4,1,4,0.25,3,6,0.5,0.45,10,10,1.0,2,1,3,5,3,0,2,3,19,18.6,H,1,1,russ-smith-1,Russ Smith,2013,louisville
28,84,28,2013-02-27,Louisville,@,DePaul,REG (Conf),W 79-58,*,31,5,13,0.385,0,1,0.0,5,12,0.417,0.385,7,8,0.875,1,3,4,5,4,0,4,2,17,13.8,A,1,1,russ-smith-1,Russ Smith,2013,louisville
29,85,29,2013-03-02,Louisville,@,Syracuse,REG (Conf),W 58-53,*,29,5,11,0.455,2,3,0.667,3,8,0.375,0.545,6,7,0.857,1,1,2,5,1,0,3,3,18,13.2,A,1,1,russ-smith-1,Russ Smith,2013,louisville
30,86,30,2013-03-04,Louisville,,Cincinnati,REG (Conf),W 67-51,*,35,6,14,0.429,0,2,0.0,6,12,0.5,0.429,6,8,0.75,1,2,3,1,1,0,4,1,18,8.4,H,1,1,russ-smith-1,Russ Smith,2013,louisville
31,87,31,2013-03-09,Louisville,,Notre Dame,REG (Conf),W 73-57,*,27,2,8,0.25,0,1,0.0,2,7,0.286,0.25,1,2,0.5,0,2,2,4,1,0,1,0,5,3.2,H,1,1,russ-smith-1,Russ Smith,2013,louisville
32,88,32,2013-03-14,Louisville,N,Villanova,CTOURN,W 74-55,*,29,7,12,0.583,4,6,0.667,3,6,0.5,0.75,10,11,0.909,0,2,2,2,2,0,5,3,28,19.8,N,1,0,russ-smith-1,Russ Smith,2013,louisville
33,89,33,2013-03-15,Louisville,N,Notre Dame,CTOURN,W 69-57,*,34,8,14,0.571,1,3,0.333,7,11,0.636,0.607,3,4,0.75,1,2,3,6,1,0,4,3,20,14.3,N,1,0,russ-smith-1,Russ Smith,2013,louisville
34,90,34,2013-03-16,Louisville,N,Syracuse,CTOURN,W 78-61,*,31,2,8,0.25,2,5,0.4,0,3,0.0,0.375,4,5,0.8,1,2,3,3,1,0,2,4,10,5.6,N,1,0,russ-smith-1,Russ Smith,2013,louisville
35,91,35,2013-03-21,Louisville,N,North Carolina A&T,ROUND-64,W 79-48,*,25,10,16,0.625,1,4,0.25,9,12,0.75,0.656,2,4,0.5,0,0,0,3,8,0,4,2,23,20.3,N,1,0,russ-smith-1,Russ Smith,2013,louisville
36,92,36,2013-03-23,Louisville,N,Colorado State,ROUND-32,W 82-56,*,32,7,15,0.467,4,7,0.571,3,8,0.375,0.6,9,10,0.9,0,3,3,2,2,0,1,3,27,21.0,N,1,0,russ-smith-1,Russ Smith,2013,louisville
37,93,37,2013-03-29,Louisville,N,Oregon,ROUND-16,W 77-69,*,34,9,16,0.563,1,4,0.25,8,12,0.667,0.594,12,14,0.857,1,1,2,3,1,1,4,3,31,22.2,N,1,0,russ-smith-1,Russ Smith,2013,louisville
38,94,38,2013-03-31,Louisville,N,Duke,ROUND-8,W 85-63,*,34,7,14,0.5,0,4,0.0,7,10,0.7,0.5,9,12,0.75,0,2,2,0,2,0,1,3,23,15.2,N,1,0,russ-smith-1,Russ Smith,2013,louisville
39,95,39,2013-04-06,Louisville,N,Wichita State,NATIONAL-SEMI,W 72-68,*,36,6,17,0.353,4,11,0.364,2,6,0.333,0.471,5,12,0.417,1,1,2,3,2,0,5,3,21,7.6,N,1,0,russ-smith-1,Russ Smith,2013,louisville
40,96,40,2013-04-08,Louisville,N,Michigan,NATIONAL-FINAL,W 82-76,*,32,3,16,0.188,1,6,0.167,2,10,0.2,0.219,2,3,0.667,1,0,1,2,0,0,3,4,9,-3.9,N,1,0,russ-smith-1,Russ Smith,2013,louisville
1,105,1,2012-11-11,Louisville,,Manhattan,REG (Non-Conf),W 79-51,*,34,2,6,0.333,0,2,0.0,2,4,0.5,0.333,6,6,1.0,1,2,3,10,1,0,5,2,10,10.1,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
2,106,2,2012-11-15,Louisville,,Samford,REG (Non-Conf),W 80-54,*,29,1,7,0.143,1,5,0.2,0,2,0.0,0.214,4,4,1.0,0,1,1,7,3,0,2,1,7,8.3,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
3,107,3,2012-11-18,Louisville,,Miami (OH),REG (Non-Conf),W 80-39,*,23,2,3,0.667,2,3,0.667,0,0,,1.0,0,0,,0,0,0,10,4,0,2,1,6,13.3,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
4,108,4,2012-11-22,Louisville,N,Northern Iowa,REG (Non-Conf),W 51-46,*,32,3,12,0.25,1,6,0.167,2,6,0.333,0.292,0,0,,0,3,3,1,2,1,4,1,7,-0.3,N,1,1,peyton-siva-1,Peyton Siva,2013,louisville
5,109,5,2012-11-23,Louisville,N,Missouri,REG (Non-Conf),W 84-61,*,31,4,8,0.5,2,3,0.667,2,5,0.4,0.625,3,4,0.75,0,3,3,6,1,0,1,3,13,12.5,N,1,1,peyton-siva-1,Peyton Siva,2013,louisville
6,110,6,2012-11-24,Louisville,N,Duke,REG (Non-Conf),L 71-76,*,34,8,15,0.533,1,2,0.5,7,13,0.538,0.567,2,3,0.667,0,2,2,4,6,0,6,2,19,13.9,N,0,1,peyton-siva-1,Peyton Siva,2013,louisville
7,111,7,2012-12-01,Louisville,,Illinois State,REG (Non-Conf),W 69-66,*,30,7,13,0.538,4,9,0.444,3,4,0.75,0.692,2,3,0.667,0,1,1,4,1,0,2,4,20,13.8,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
8,112,8,2012-12-04,Louisville,@,College of Charleston,REG (Non-Conf),W 80-38,*,26,5,10,0.5,0,2,0.0,5,8,0.625,0.5,2,2,1.0,1,1,2,3,5,0,2,0,12,13.1,A,1,1,peyton-siva-1,Peyton Siva,2013,louisville
9,113,9,2012-12-08,Louisville,,Kansas City,REG (Non-Conf),W 99-47,*,21,1,3,0.333,0,1,0.0,1,2,0.5,0.333,2,2,1.0,0,0,0,6,1,0,1,3,4,5.3,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
10,114,10,2012-12-15,Louisville,@,Memphis,REG (Non-Conf),W 87-78,*,34,5,10,0.5,0,1,0.0,5,9,0.556,0.5,9,12,0.75,1,3,4,7,0,1,3,4,19,15.4,A,1,1,peyton-siva-1,Peyton Siva,2013,louisville
11,115,11,2012-12-19,Louisville,,Florida International,REG (Non-Conf),W 79-55,*,26,5,8,0.625,5,8,0.625,0,0,,0.938,0,0,,0,3,3,12,2,0,5,2,15,16.9,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
12,116,12,2012-12-22,Louisville,N,Western Kentucky,REG (Non-Conf),W 78-55,*,29,1,6,0.167,1,3,0.333,0,3,0.0,0.25,2,2,1.0,1,1,2,5,2,0,1,5,5,4.7,N,1,1,peyton-siva-1,Peyton Siva,2013,louisville
13,117,13,2012-12-29,Louisville,,Kentucky,REG (Non-Conf),W 80-77,*,31,6,11,0.545,2,4,0.5,4,7,0.571,0.636,5,5,1.0,1,1,2,1,1,0,3,5,19,11.4,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
14,118,14,2013-01-02,Louisville,,Providence,REG (Conf),W 80-62,*,32,2,6,0.333,0,2,0.0,2,4,0.5,0.333,6,6,1.0,1,2,3,8,1,0,1,4,10,11.9,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
15,119,15,2013-01-09,Louisville,@,Seton Hall,REG (Conf),W 73-58,*,34,2,6,0.333,0,1,0.0,2,5,0.4,0.333,3,3,1.0,0,4,4,7,4,0,3,3,7,9.5,A,1,1,peyton-siva-1,Peyton Siva,2013,louisville
16,120,16,2013-01-12,Louisville,,South Florida,REG (Conf),W 64-38,*,32,7,11,0.636,3,5,0.6,4,6,0.667,0.773,0,0,,1,2,3,1,3,0,4,4,17,11.5,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
17,121,17,2013-01-14,Louisville,@,Connecticut,REG (Conf),W 73-58,*,22,5,7,0.714,1,2,0.5,4,5,0.8,0.786,0,0,,1,2,3,4,3,0,2,3,11,12.0,A,1,1,peyton-siva-1,Peyton Siva,2013,louisville
18,122,18,2013-01-19,Louisville,,Syracuse,REG (Conf),L 68-70,*,37,1,9,0.111,1,7,0.143,0,2,0.0,0.167,0,0,,0,2,2,6,0,0,3,1,3,-1.5,H,0,1,peyton-siva-1,Peyton Siva,2013,louisville
19,123,19,2013-01-22,Louisville,@,Villanova,REG (Conf),L 64-73,*,35,5,13,0.385,1,5,0.2,4,8,0.5,0.423,4,4,1.0,0,3,3,13,1,0,3,3,15,14.7,A,0,1,peyton-siva-1,Peyton Siva,2013,louisville
20,124,20,2013-01-26,Louisville,@,Georgetown,REG (Conf),L 51-53,*,23,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,0,0,0,2,2,0,3,4,0,-2.6,A,0,1,peyton-siva-1,Peyton Siva,2013,louisville
21,125,21,2013-01-28,Louisville,,Pittsburgh,REG (Conf),W 64-61,*,40,1,7,0.143,0,2,0.0,1,5,0.2,0.143,0,0,,0,0,0,10,2,0,4,3,2,1.3,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
22,126,22,2013-02-03,Louisville,,Marquette,REG (Conf),W 70-51,*,38,6,9,0.667,1,4,0.25,5,5,1.0,0.722,1,2,0.5,0,3,3,7,2,0,6,1,14,11.1,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
23,127,23,2013-02-06,Louisville,@,Rutgers,REG (Conf),W 68-48,*,29,3,5,0.6,1,2,0.5,2,3,0.667,0.7,2,3,0.667,1,2,3,7,2,0,1,2,9,12.7,A,1,1,peyton-siva-1,Peyton Siva,2013,louisville
24,128,24,2013-02-09,Louisville,@,Notre Dame,REG (Conf),L 101-104 (5OT),*,41,1,6,0.167,0,2,0.0,1,4,0.25,0.167,0,0,,0,1,1,4,1,0,2,5,2,-1.7,A,0,1,peyton-siva-1,Peyton Siva,2013,louisville
25,129,25,2013-02-14,Louisville,,St. John's (NY),REG (Conf),W 72-58,*,36,4,9,0.444,0,1,0.0,4,8,0.5,0.444,4,4,1.0,1,3,4,6,2,1,2,1,12,13.4,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
26,130,26,2013-02-17,Louisville,@,South Florida,REG (Conf),W 59-41,*,30,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,0,2,2,7,2,0,4,3,2,3.3,A,1,1,peyton-siva-1,Peyton Siva,2013,louisville
27,131,27,2013-02-23,Louisville,,Seton Hall,REG (Conf),W 79-61,*,32,3,8,0.375,1,1,1.0,2,7,0.286,0.438,0,0,,0,2,2,5,2,0,1,1,7,7.3,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
28,132,28,2013-02-27,Louisville,@,DePaul,REG (Conf),W 79-58,*,32,5,12,0.417,0,2,0.0,5,10,0.5,0.417,6,6,1.0,1,3,4,6,2,1,4,4,16,12.5,A,1,1,peyton-siva-1,Peyton Siva,2013,louisville
29,133,29,2013-03-02,Louisville,@,Syracuse,REG (Conf),W 58-53,*,27,0,9,0.0,0,8,0.0,0,1,0.0,0.0,0,0,,0,1,1,4,1,0,0,2,0,-3.0,A,1,1,peyton-siva-1,Peyton Siva,2013,louisville
30,134,30,2013-03-04,Louisville,,Cincinnati,REG (Conf),W 67-51,*,29,5,13,0.385,1,3,0.333,4,10,0.4,0.423,0,0,,0,2,2,4,2,0,3,4,11,4.7,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
31,135,31,2013-03-09,Louisville,,Notre Dame,REG (Conf),W 73-57,*,34,5,9,0.556,3,6,0.5,2,3,0.667,0.722,0,0,,0,4,4,5,1,0,2,2,13,11.6,H,1,1,peyton-siva-1,Peyton Siva,2013,louisville
32,136,32,2013-03-14,Louisville,N,Villanova,CTOURN,W 74-55,*,31,3,7,0.429,3,6,0.5,0,1,0.0,0.643,1,2,0.5,0,2,2,4,3,0,4,2,10,7.5,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
33,137,33,2013-03-15,Louisville,N,Notre Dame,CTOURN,W 69-57,*,37,5,14,0.357,2,4,0.5,3,10,0.3,0.429,0,1,0.0,0,3,3,6,7,0,2,3,12,12.7,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
34,138,34,2013-03-16,Louisville,N,Syracuse,CTOURN,W 78-61,*,36,3,8,0.375,0,5,0.0,3,3,1.0,0.375,5,6,0.833,0,2,2,8,4,1,2,3,11,13.9,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
35,139,35,2013-03-21,Louisville,N,North Carolina A&T,ROUND-64,W 79-48,*,26,3,7,0.429,0,1,0.0,3,6,0.5,0.429,0,0,,1,1,2,8,4,0,3,1,6,9.5,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
36,140,36,2013-03-23,Louisville,N,Colorado State,ROUND-32,W 82-56,*,32,5,14,0.357,0,1,0.0,5,13,0.385,0.357,0,0,,0,3,3,5,2,0,2,1,10,6.2,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
37,141,37,2013-03-29,Louisville,N,Oregon,ROUND-16,W 77-69,*,19,1,5,0.2,1,3,0.333,0,2,0.0,0.3,1,2,0.5,0,3,3,3,1,0,4,3,4,-0.7,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
38,142,38,2013-03-31,Louisville,N,Duke,ROUND-8,W 85-63,*,33,6,10,0.6,0,2,0.0,6,8,0.75,0.6,4,4,1.0,0,2,2,4,1,1,0,3,16,15.3,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
39,143,39,2013-04-06,Louisville,N,Wichita State,NATIONAL-SEMI,W 72-68,*,34,1,9,0.111,0,5,0.0,1,4,0.25,0.111,5,6,0.833,0,1,1,3,2,0,2,1,7,2.7,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
40,144,40,2013-04-08,Louisville,N,Michigan,NATIONAL-FINAL,W 82-76,*,36,6,15,0.4,0,2,0.0,6,13,0.462,0.4,6,6,1.0,0,6,6,5,4,0,2,3,18,16.0,N,1,0,peyton-siva-1,Peyton Siva,2013,louisville
1,41,1,2012-11-11,Louisville,,Manhattan,REG (Non-Conf),W 79-51,,24,3,7,0.429,0,0,,3,7,0.429,0.429,2,3,0.667,4,5,9,1,3,0,1,2,8,10.1,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
2,42,2,2012-11-15,Louisville,,Samford,REG (Non-Conf),W 80-54,*,28,5,11,0.455,0,0,,5,11,0.455,0.455,2,6,0.333,9,9,18,1,0,1,0,1,12,14.7,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
3,43,3,2012-11-18,Louisville,,Miami (OH),REG (Non-Conf),W 80-39,*,19,3,6,0.5,0,1,0.0,3,5,0.6,0.5,1,2,0.5,2,5,7,2,0,0,1,1,7,6.5,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
4,44,4,2012-11-22,Louisville,N,Northern Iowa,REG (Non-Conf),W 51-46,*,27,1,8,0.125,0,2,0.0,1,6,0.167,0.125,2,4,0.5,5,3,8,1,1,0,3,4,4,-0.5,N,1,1,chane-behanan-1,Chane Behanan,2013,louisville
5,45,5,2012-11-23,Louisville,N,Missouri,REG (Non-Conf),W 84-61,*,32,6,8,0.75,0,0,,6,8,0.75,0.75,1,3,0.333,2,2,4,0,2,0,1,1,13,11.6,N,1,1,chane-behanan-1,Chane Behanan,2013,louisville
6,46,6,2012-11-24,Louisville,N,Duke,REG (Non-Conf),L 71-76,,20,2,11,0.182,0,1,0.0,2,10,0.2,0.182,3,4,0.75,2,3,5,1,0,0,1,1,7,1.3,N,0,1,chane-behanan-1,Chane Behanan,2013,louisville
7,47,7,2012-12-01,Louisville,,Illinois State,REG (Non-Conf),W 69-66,*,26,7,8,0.875,0,0,,7,8,0.875,0.875,1,7,0.143,4,5,9,0,2,1,1,3,15,14.6,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
8,48,8,2012-12-04,Louisville,@,College of Charleston,REG (Non-Conf),W 80-38,*,24,4,10,0.4,0,0,,4,10,0.4,0.4,2,2,1.0,3,3,6,0,1,0,1,1,10,7.2,A,1,1,chane-behanan-1,Chane Behanan,2013,louisville
9,49,9,2012-12-08,Louisville,,Kansas City,REG (Non-Conf),W 99-47,*,21,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,2,2,4,0,1,0,2,0,3,2.6,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
10,50,10,2012-12-15,Louisville,@,Memphis,REG (Non-Conf),W 87-78,*,30,7,12,0.583,1,2,0.5,6,10,0.6,0.625,7,8,0.875,1,2,3,0,2,0,2,3,22,16.1,A,1,1,chane-behanan-1,Chane Behanan,2013,louisville
11,51,11,2012-12-19,Louisville,,Florida International,REG (Non-Conf),W 79-55,*,26,6,8,0.75,0,1,0.0,6,7,0.857,0.75,2,4,0.5,4,7,11,1,1,0,0,0,14,16.6,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
12,52,12,2012-12-22,Louisville,N,Western Kentucky,REG (Non-Conf),W 78-55,*,34,6,12,0.5,0,0,,6,12,0.5,0.5,2,3,0.667,2,5,7,0,1,0,2,0,14,9.5,N,1,1,chane-behanan-1,Chane Behanan,2013,louisville
13,53,13,2012-12-29,Louisville,,Kentucky,REG (Non-Conf),W 80-77,*,35,8,13,0.615,0,0,,8,13,0.615,0.615,4,6,0.667,2,5,7,3,3,1,1,3,20,19.8,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
14,54,14,2013-01-02,Louisville,,Providence,REG (Conf),W 80-62,*,24,5,11,0.455,0,1,0.0,5,10,0.5,0.455,0,0,,0,1,1,1,4,1,1,0,10,9.0,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
15,55,16,2013-01-12,Louisville,,South Florida,REG (Conf),W 64-38,,18,3,9,0.333,0,1,0.0,3,8,0.375,0.333,1,2,0.5,5,7,12,1,1,1,3,2,7,5.7,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
16,56,17,2013-01-14,Louisville,@,Connecticut,REG (Conf),W 73-58,*,36,7,11,0.636,0,0,,7,11,0.636,0.636,2,3,0.667,4,5,9,5,2,1,3,1,16,17.8,A,1,1,chane-behanan-1,Chane Behanan,2013,louisville
17,57,18,2013-01-19,Louisville,,Syracuse,REG (Conf),L 68-70,*,28,3,8,0.375,0,0,,3,8,0.375,0.375,3,4,0.75,6,5,11,0,4,0,2,2,9,11.1,H,0,1,chane-behanan-1,Chane Behanan,2013,louisville
18,58,19,2013-01-22,Louisville,@,Villanova,REG (Conf),L 64-73,*,20,1,2,0.5,0,0,,1,2,0.5,0.5,3,9,0.333,2,3,5,0,2,0,3,3,5,1.7,A,0,1,chane-behanan-1,Chane Behanan,2013,louisville
19,59,20,2013-01-26,Louisville,@,Georgetown,REG (Conf),L 51-53,*,30,2,8,0.25,0,1,0.0,2,7,0.286,0.25,3,6,0.5,3,4,7,1,3,1,2,3,7,5.5,A,0,1,chane-behanan-1,Chane Behanan,2013,louisville
20,60,21,2013-01-28,Louisville,,Pittsburgh,REG (Conf),W 64-61,*,30,5,8,0.625,0,0,,5,8,0.625,0.625,2,3,0.667,4,1,5,2,2,0,2,3,12,11.3,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
21,61,22,2013-02-03,Louisville,,Marquette,REG (Conf),W 70-51,*,24,2,5,0.4,0,0,,2,5,0.4,0.4,1,2,0.5,2,1,3,2,2,2,2,2,5,5.6,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
22,62,23,2013-02-06,Louisville,@,Rutgers,REG (Conf),W 68-48,*,23,3,8,0.375,0,0,,3,8,0.375,0.375,2,3,0.667,4,3,7,1,0,1,3,1,8,4.9,A,1,1,chane-behanan-1,Chane Behanan,2013,louisville
23,63,24,2013-02-09,Louisville,@,Notre Dame,REG (Conf),L 101-104 (5OT),*,56,13,20,0.65,0,0,,13,20,0.65,0.65,4,9,0.444,6,9,15,1,1,2,4,4,30,23.6,A,0,1,chane-behanan-1,Chane Behanan,2013,louisville
24,64,25,2013-02-14,Louisville,,St. John's (NY),REG (Conf),W 72-58,*,27,5,8,0.625,0,0,,5,8,0.625,0.625,0,0,,4,4,8,1,1,0,1,2,10,10.3,H,1,1,chane-behanan-1,Chane Behanan,2013,louisville
25,65,26,2013-02-17,Louisville,@,South Florida,REG (Conf),W 59-41,*,21,5,9,0.556,0,1,0.0,5,8,0.625,0.556,2,4,0.5,1,3,4,3,1,1,1,2,12,10.5,A,1,1,chane-behanan-1,Chane Behanan,2013,louisville
