rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
26,78,26,2023-02-11,Connecticut,@,Creighton,REG (Conf),L 53-56,*,33,7,17,0.412,3,7,0.429,4,10,0.4,0.5,0,0,,3,7,10,2,1,0,1,2,17,12.7,A,0,1,adama-sanogo-1,Adama Sanogo,2023,connecticut
27,79,27,2023-02-18,Connecticut,,Seton Hall,REG (Conf),W 64-55,*,24,3,5,0.6,0,1,0.0,3,4,0.75,0.6,2,2,1.0,0,6,6,0,0,2,3,4,8,4.3,H,1,1,adama-sanogo-1,Adama Sanogo,2023,connecticut
28,80,28,2023-02-22,Connecticut,,Providence,REG (Conf),W 87-69,*,28,7,9,0.778,0,1,0.0,7,8,0.875,0.778,2,2,1.0,4,1,5,2,1,3,3,3,16,15.9,H,1,1,adama-sanogo-1,Adama Sanogo,2023,connecticut
29,81,29,2023-02-25,Connecticut,@,St. John's (NY),REG (Conf),W 95-86,*,26,5,9,0.556,0,1,0.0,5,8,0.625,0.556,8,10,0.8,3,6,9,1,0,1,2,3,18,15.0,A,1,1,adama-sanogo-1,Adama Sanogo,2023,connecticut
30,82,30,2023-03-01,Connecticut,,DePaul,REG (Conf),W 88-59,*,23,11,14,0.786,1,2,0.5,10,12,0.833,0.821,3,3,1.0,2,3,5,0,2,1,1,3,26,23.4,H,1,1,adama-sanogo-1,Adama Sanogo,2023,connecticut
31,83,31,2023-03-04,Connecticut,@,Villanova,REG (Conf),W 71-59,*,26,4,12,0.333,0,2,0.0,4,10,0.4,0.333,1,1,1.0,2,7,9,0,1,0,3,4,9,2.1,A,1,1,adama-sanogo-1,Adama Sanogo,2023,connecticut
32,84,32,2023-03-09,Connecticut,N,Providence,CTOURN,W 73-66,*,27,5,5,1.0,0,0,,5,5,1.0,1.0,0,0,,1,4,5,2,0,1,5,3,10,6.3,N,1,0,adama-sanogo-1,Adama Sanogo,2023,connecticut
33,85,33,2023-03-10,Connecticut,N,Marquette,CTOURN,L 68-70,*,30,8,12,0.667,0,1,0.0,8,11,0.727,0.667,3,4,0.75,5,6,11,1,0,0,2,2,19,16.6,N,0,0,adama-sanogo-1,Adama Sanogo,2023,connecticut
34,86,34,2023-03-17,Connecticut,N,Iona,ROUND-64,W 87-63,*,25,13,17,0.765,0,0,,13,17,0.765,0.765,2,3,0.667,6,7,13,0,0,1,2,0,28,25.9,N,1,0,adama-sanogo-1,Adama Sanogo,2023,connecticut
35,87,35,2023-03-19,Connecticut,N,St. Mary's (CA),ROUND-32,W 70-55,*,27,11,16,0.688,0,0,,11,16,0.688,0.688,2,2,1.0,2,6,8,0,0,1,2,2,24,18.3,N,1,0,adama-sanogo-1,Adama Sanogo,2023,connecticut
36,88,36,2023-03-23,Connecticut,N,Arkansas,ROUND-16,W 88-65,*,24,9,11,0.818,0,0,,9,11,0.818,0.818,0,2,0.0,2,6,8,1,0,2,3,2,18,14.6,N,1,0,adama-sanogo-1,Adama Sanogo,2023,connecticut
37,89,37,2023-03-25,Connecticut,N,Gonzaga,ROUND-8,W 82-54,*,26,3,11,0.273,0,1,0.0,3,10,0.3,0.273,4,4,1.0,1,9,10,4,0,1,1,2,10,8.6,N,1,0,adama-sanogo-1,Adama Sanogo,2023,connecticut
38,90,38,2023-04-01,Connecticut,N,Miami (FL),NATIONAL-SEMI,W 72-59,*,26,9,11,0.818,2,3,0.667,7,8,0.875,0.909,1,4,0.25,4,6,10,1,0,2,3,1,21,19.0,N,1,0,adama-sanogo-1,Adama Sanogo,2023,connecticut
39,91,39,2023-04-03,Connecticut,N,San Diego State,NATIONAL-FINAL,W 76-59,*,30,5,9,0.556,0,0,,5,9,0.556,0.556,7,8,0.875,5,5,10,1,0,1,0,2,17,17.9,N,1,0,adama-sanogo-1,Adama Sanogo,2023,connecticut
1,28,1,2022-11-07,Connecticut,,Stonehill,REG (Non-Conf),W 85-54,*,9,0,4,0.0,0,3,0.0,0,1,0.0,0.0,0,0,,2,1,3,2,0,1,1,0,0,0.0,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
2,29,4,2022-11-18,Connecticut,,UNC Wilmington,REG (Non-Conf),W 86-50,*,25,7,13,0.538,5,8,0.625,2,5,0.4,0.731,1,2,0.5,0,1,1,2,2,0,2,0,20,15.0,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
3,30,5,2022-11-20,Connecticut,,Delaware State,REG (Non-Conf),W 95-60,*,28,4,13,0.308,3,10,0.3,1,3,0.333,0.423,0,0,,0,9,9,3,0,2,1,1,11,8.3,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
4,31,6,2022-11-24,Connecticut,N,Oregon,REG (Non-Conf),W 83-59,*,27,6,16,0.375,5,14,0.357,1,2,0.5,0.531,1,1,1.0,1,1,2,1,1,1,1,2,18,10.8,N,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
5,32,7,2022-11-25,Connecticut,N,Alabama,REG (Non-Conf),W 82-67,*,26,5,10,0.5,3,6,0.5,2,4,0.5,0.65,3,4,0.75,0,2,2,1,0,0,2,4,16,8.3,N,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
6,33,8,2022-11-27,Connecticut,N,Iowa State,REG (Non-Conf),W 71-53,*,6,1,4,0.25,0,3,0.0,1,1,1.0,0.25,0,0,,0,0,0,0,1,0,1,4,2,-2.0,N,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
7,34,9,2022-12-01,Connecticut,,Oklahoma State,REG (Non-Conf),W 74-64,*,36,6,13,0.462,5,9,0.556,1,4,0.25,0.654,9,12,0.75,1,1,2,1,0,1,0,2,26,19.7,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
8,35,10,2022-12-07,Connecticut,@,Florida,REG (Non-Conf),W 75-54,*,34,5,12,0.417,2,6,0.333,3,6,0.5,0.5,3,3,1.0,0,4,4,3,2,0,2,2,15,11.1,A,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
9,36,11,2022-12-10,Connecticut,,LIU,REG (Non-Conf),W 114-61,*,23,7,11,0.636,6,9,0.667,1,2,0.5,0.909,2,2,1.0,1,2,3,2,1,0,0,3,22,19.6,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
10,37,12,2022-12-17,Connecticut,@,Butler,REG (Conf),W 68-46,*,26,5,13,0.385,2,5,0.4,3,8,0.375,0.462,0,1,0.0,1,2,3,0,0,0,0,3,12,4.6,A,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
11,38,13,2022-12-20,Connecticut,,Georgetown,REG (Conf),W 84-73,*,33,5,15,0.333,3,9,0.333,2,6,0.333,0.433,2,2,1.0,1,2,3,3,1,0,0,2,15,10.1,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
12,39,14,2022-12-28,Connecticut,,Villanova,REG (Conf),W 74-66,*,33,6,14,0.429,4,11,0.364,2,3,0.667,0.571,6,7,0.857,1,6,7,0,2,1,2,4,22,15.8,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
13,40,15,2022-12-31,Connecticut,@,Xavier,REG (Conf),L 73-83,*,33,3,9,0.333,1,5,0.2,2,4,0.5,0.389,4,7,0.571,0,5,5,2,2,0,3,4,11,5.0,A,0,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
14,41,16,2023-01-04,Connecticut,@,Providence,REG (Conf),L 61-73,*,33,5,14,0.357,2,7,0.286,3,7,0.429,0.429,3,3,1.0,5,1,6,2,1,0,0,3,15,12.2,A,0,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
15,42,17,2023-01-07,Connecticut,,Creighton,REG (Conf),W 69-60,*,35,4,13,0.308,3,7,0.429,1,6,0.167,0.423,6,6,1.0,0,1,1,1,2,2,0,3,17,12.7,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
16,43,18,2023-01-11,Connecticut,@,Marquette,REG (Conf),L 76-82,*,30,1,8,0.125,1,4,0.25,0,4,0.0,0.188,5,5,1.0,2,4,6,1,1,1,2,0,8,5.8,A,0,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
17,44,19,2023-01-15,Connecticut,,St. John's (NY),REG (Conf),L 74-85,*,37,9,16,0.563,4,9,0.444,5,7,0.714,0.688,9,9,1.0,3,2,5,2,1,0,7,3,31,20.3,H,0,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
18,45,20,2023-01-18,Connecticut,@,Seton Hall,REG (Conf),L 66-67,*,34,4,8,0.5,3,6,0.5,1,2,0.5,0.688,2,2,1.0,0,6,6,2,2,0,1,1,13,12.8,A,0,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
19,46,21,2023-01-22,Connecticut,,Butler,REG (Conf),W 86-56,*,28,7,14,0.5,2,8,0.25,5,6,0.833,0.571,4,5,0.8,0,6,6,0,0,0,0,0,20,14.4,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
20,47,22,2023-01-25,Connecticut,,Xavier,REG (Conf),L 79-82,*,37,8,16,0.5,5,10,0.5,3,6,0.5,0.656,7,7,1.0,2,2,4,1,0,1,3,5,28,18.4,H,0,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
21,48,23,2023-01-31,Connecticut,@,DePaul,REG (Conf),W 90-76,*,38,6,11,0.545,2,4,0.5,4,7,0.571,0.636,12,14,0.857,1,4,5,1,0,1,1,2,26,21.4,A,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
22,49,24,2023-02-04,Connecticut,@,Georgetown,REG (Conf),W 68-62,*,35,4,13,0.308,2,7,0.286,2,6,0.333,0.385,0,0,,2,0,2,0,0,2,3,3,10,1.1,A,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
23,50,25,2023-02-07,Connecticut,,Marquette,REG (Conf),W 87-72,*,29,6,11,0.545,5,8,0.625,1,3,0.333,0.773,3,3,1.0,0,6,6,0,0,2,2,4,20,14.3,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
24,51,26,2023-02-11,Connecticut,@,Creighton,REG (Conf),L 53-56,*,26,4,13,0.308,2,7,0.286,2,6,0.333,0.385,1,1,1.0,4,0,4,1,1,0,0,4,11,6.4,A,0,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
25,52,27,2023-02-18,Connecticut,,Seton Hall,REG (Conf),W 64-55,*,35,7,17,0.412,3,11,0.273,4,6,0.667,0.5,3,3,1.0,1,4,5,2,0,0,1,2,20,12.4,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
26,53,28,2023-02-22,Connecticut,,Providence,REG (Conf),W 87-69,*,30,7,14,0.5,3,9,0.333,4,5,0.8,0.607,3,3,1.0,1,5,6,2,0,0,4,1,20,12.2,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
27,54,29,2023-02-25,Connecticut,@,St. John's (NY),REG (Conf),W 95-86,*,34,6,18,0.333,4,10,0.4,2,8,0.25,0.444,4,4,1.0,0,2,2,3,3,1,2,3,20,13.0,A,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
28,55,30,2023-03-01,Connecticut,,DePaul,REG (Conf),W 88-59,*,29,1,9,0.111,1,6,0.167,0,3,0.0,0.167,0,0,,1,1,2,0,0,1,0,0,3,-1.2,H,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
29,56,31,2023-03-04,Connecticut,@,Villanova,REG (Conf),W 71-59,*,32,7,17,0.412,3,11,0.273,4,6,0.667,0.5,7,8,0.875,1,3,4,1,1,0,1,2,24,16.0,A,1,1,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
30,57,32,2023-03-09,Connecticut,N,Providence,CTOURN,W 73-66,*,33,7,13,0.538,3,9,0.333,4,4,1.0,0.654,2,2,1.0,1,3,4,1,0,0,1,2,19,13.2,N,1,0,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
31,58,33,2023-03-10,Connecticut,N,Marquette,CTOURN,L 68-70,*,30,2,11,0.182,1,8,0.125,1,3,0.333,0.227,0,0,,0,3,3,2,0,0,0,0,5,0.4,N,0,0,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
32,59,34,2023-03-17,Connecticut,N,Iona,ROUND-64,W 87-63,*,28,3,11,0.273,3,7,0.429,0,4,0.0,0.409,4,4,1.0,2,2,4,1,0,0,0,3,13,8.0,N,1,0,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
33,60,35,2023-03-19,Connecticut,N,St. Mary's (CA),ROUND-32,W 70-55,*,20,4,6,0.667,4,5,0.8,0,1,0.0,1.0,0,0,,0,0,0,0,0,0,2,4,12,5.8,N,1,0,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
34,61,36,2023-03-23,Connecticut,N,Arkansas,ROUND-16,W 88-65,*,28,6,13,0.462,3,9,0.333,3,4,0.75,0.577,9,9,1.0,0,2,2,3,1,0,1,2,24,19.2,N,1,0,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
35,62,37,2023-03-25,Connecticut,N,Gonzaga,ROUND-8,W 82-54,*,33,6,15,0.4,6,10,0.6,0,5,0.0,0.6,2,3,0.667,1,5,6,1,0,0,2,1,20,12.0,N,1,0,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
36,63,38,2023-04-01,Connecticut,N,Miami (FL),NATIONAL-SEMI,W 72-59,*,25,3,8,0.375,3,7,0.429,0,1,0.0,0.563,4,5,0.8,1,2,3,0,0,1,1,1,13,8.8,N,1,0,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
37,64,39,2023-04-03,Connecticut,N,San Diego State,NATIONAL-FINAL,W 76-59,*,29,5,9,0.556,2,4,0.5,3,5,0.6,0.667,4,4,1.0,0,4,4,0,1,1,1,2,16,12.8,N,1,0,jordan-hawkins-1,Jordan Hawkins,2023,connecticut
1,79,1,2022-11-07,Connecticut,,Stonehill,REG (Non-Conf),W 85-54,*,21,0,5,0.0,0,3,0.0,0,2,0.0,0.0,9,12,0.75,1,5,6,3,1,1,2,3,9,7.1,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
2,80,2,2022-11-11,Connecticut,,Boston University,REG (Non-Conf),W 86-57,*,32,4,10,0.4,2,4,0.5,2,6,0.333,0.5,1,2,0.5,0,6,6,1,0,0,4,3,11,2.5,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
3,81,3,2022-11-15,Connecticut,,Buffalo,REG (Non-Conf),W 84-64,*,36,4,14,0.286,0,5,0.0,4,9,0.444,0.286,14,17,0.824,1,9,10,11,4,1,3,0,22,25.4,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
4,82,4,2022-11-18,Connecticut,,UNC Wilmington,REG (Non-Conf),W 86-50,*,21,2,4,0.5,0,1,0.0,2,3,0.667,0.5,4,5,0.8,1,2,3,4,0,0,0,3,8,8.5,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
5,83,5,2022-11-20,Connecticut,,Delaware State,REG (Non-Conf),W 95-60,*,19,2,4,0.5,2,4,0.5,0,0,,0.75,0,1,0.0,1,1,2,1,1,0,2,0,6,4.3,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
6,84,6,2022-11-24,Connecticut,N,Oregon,REG (Non-Conf),W 83-59,*,29,7,10,0.7,5,6,0.833,2,4,0.5,0.95,4,5,0.8,0,4,4,6,2,0,0,1,23,25.4,N,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
7,85,7,2022-11-25,Connecticut,N,Alabama,REG (Non-Conf),W 82-67,*,34,1,6,0.167,1,2,0.5,0,4,0.0,0.25,6,6,1.0,1,3,4,8,4,1,1,3,9,14.9,N,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
8,86,8,2022-11-27,Connecticut,N,Iowa State,REG (Non-Conf),W 71-53,*,27,3,6,0.5,2,4,0.5,1,2,0.5,0.667,5,6,0.833,3,1,4,3,0,0,8,2,13,5.3,N,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
9,87,9,2022-12-01,Connecticut,,Oklahoma State,REG (Non-Conf),W 74-64,*,28,1,5,0.2,0,2,0.0,1,3,0.333,0.2,0,0,,1,1,2,1,2,0,2,2,2,-0.2,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
10,88,10,2022-12-07,Connecticut,@,Florida,REG (Non-Conf),W 75-54,*,31,2,6,0.333,1,2,0.5,1,4,0.25,0.417,0,0,,1,4,5,3,0,0,5,1,5,0.2,A,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
11,89,11,2022-12-10,Connecticut,,LIU,REG (Non-Conf),W 114-61,*,26,0,5,0.0,0,4,0.0,0,1,0.0,0.0,2,2,1.0,0,2,2,7,1,0,2,1,2,2.6,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
12,90,12,2022-12-17,Connecticut,@,Butler,REG (Conf),W 68-46,*,32,1,7,0.143,1,5,0.2,0,2,0.0,0.214,2,2,1.0,1,7,8,3,0,1,2,1,5,3.7,A,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
13,91,13,2022-12-20,Connecticut,,Georgetown,REG (Conf),W 84-73,*,27,4,6,0.667,2,4,0.5,2,2,1.0,0.833,7,8,0.875,0,2,2,7,1,0,2,1,17,18.1,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
14,92,14,2022-12-28,Connecticut,,Villanova,REG (Conf),W 74-66,*,21,0,2,0.0,0,1,0.0,0,1,0.0,0.0,6,6,1.0,0,1,1,4,0,0,1,3,6,5.5,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
15,93,15,2022-12-31,Connecticut,@,Xavier,REG (Conf),L 73-83,*,33,2,5,0.4,2,3,0.667,0,2,0.0,0.6,0,0,,2,5,7,7,1,1,4,4,6,7.2,A,0,1,tristen-newton-1,Tristen Newton,2023,connecticut
16,94,16,2023-01-04,Connecticut,@,Providence,REG (Conf),L 61-73,*,34,3,11,0.273,0,3,0.0,3,8,0.375,0.273,0,1,0.0,1,1,2,5,0,0,2,4,6,0.0,A,0,1,tristen-newton-1,Tristen Newton,2023,connecticut
17,95,17,2023-01-07,Connecticut,,Creighton,REG (Conf),W 69-60,*,24,3,7,0.429,2,3,0.667,1,4,0.25,0.571,5,6,0.833,1,3,4,1,1,2,0,2,13,12.8,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
18,96,18,2023-01-11,Connecticut,@,Marquette,REG (Conf),L 76-82,*,28,3,8,0.375,1,5,0.2,2,3,0.667,0.438,0,0,,0,3,3,2,0,0,1,2,7,3.1,A,0,1,tristen-newton-1,Tristen Newton,2023,connecticut
19,97,19,2023-01-15,Connecticut,,St. John's (NY),REG (Conf),L 74-85,*,18,0,1,0.0,0,1,0.0,0,0,,0.0,0,2,0.0,0,1,1,1,0,0,1,1,0,-1.9,H,0,1,tristen-newton-1,Tristen Newton,2023,connecticut
20,98,20,2023-01-18,Connecticut,@,Seton Hall,REG (Conf),L 66-67,*,29,2,5,0.4,1,4,0.25,1,1,1.0,0.5,6,6,1.0,1,2,3,4,1,0,3,2,11,9.6,A,0,1,tristen-newton-1,Tristen Newton,2023,connecticut
21,99,21,2023-01-22,Connecticut,,Butler,REG (Conf),W 86-56,*,25,3,6,0.5,0,1,0.0,3,5,0.6,0.5,5,6,0.833,0,4,4,2,1,0,2,2,11,8.4,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
22,100,22,2023-01-25,Connecticut,,Xavier,REG (Conf),L 79-82,*,35,6,12,0.5,2,5,0.4,4,7,0.571,0.583,9,11,0.818,3,1,4,4,1,0,5,3,23,16.2,H,0,1,tristen-newton-1,Tristen Newton,2023,connecticut
23,101,23,2023-01-31,Connecticut,@,DePaul,REG (Conf),W 90-76,*,33,6,12,0.5,1,4,0.25,5,8,0.625,0.542,8,8,1.0,0,0,0,3,3,0,0,2,21,19.3,A,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
24,102,24,2023-02-04,Connecticut,@,Georgetown,REG (Conf),W 68-62,*,33,6,14,0.429,3,5,0.6,3,9,0.333,0.536,0,2,0.0,3,5,8,6,3,1,1,1,15,16.9,A,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
25,103,25,2023-02-07,Connecticut,,Marquette,REG (Conf),W 87-72,*,35,4,9,0.444,1,2,0.5,3,7,0.429,0.5,3,5,0.6,3,7,10,12,2,0,5,3,12,14.9,H,1,1,tristen-newton-1,Tristen Newton,2023,connecticut
