rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
14,14,14,2011-12-31,Kentucky,,Louisville,REG (Non-Conf),W 69-62,*,27,3,4,0.75,0,0,,3,4,0.75,0.75,12,13,0.923,2,8,10,0,3,6,2,3,18,23.8,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
15,15,15,2012-01-03,Kentucky,N,Little Rock,REG (Non-Conf),W 73-51,*,36,9,11,0.818,0,0,,9,11,0.818,0.818,4,7,0.571,4,12,16,1,0,3,2,2,22,23.1,N,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
16,16,16,2012-01-07,Kentucky,,South Carolina,REG (Conf),W 79-64,*,30,5,10,0.5,0,0,,5,10,0.5,0.5,2,2,1.0,2,8,10,0,2,7,1,2,12,15.9,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
17,17,17,2012-01-11,Kentucky,@,Auburn,REG (Conf),W 68-53,*,37,6,9,0.667,0,1,0.0,6,8,0.75,0.667,2,2,1.0,4,2,6,2,3,4,0,1,14,20.3,A,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
18,18,18,2012-01-14,Kentucky,@,Tennessee,REG (Conf),W 65-62,*,35,7,10,0.7,0,0,,7,10,0.7,0.7,4,5,0.8,2,6,8,2,2,4,0,2,18,22.0,A,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
19,19,19,2012-01-17,Kentucky,,Arkansas,REG (Conf),W 86-63,*,36,10,12,0.833,0,1,0.0,10,11,0.909,0.833,7,8,0.875,4,10,14,0,0,7,0,0,27,32.9,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
20,20,20,2012-01-21,Kentucky,,Alabama,REG (Conf),W 77-71,*,39,2,10,0.2,0,0,,2,10,0.2,0.2,7,9,0.778,6,3,9,0,4,4,0,2,11,15.1,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
21,21,21,2012-01-24,Kentucky,@,Georgia,REG (Conf),W 57-44,*,39,1,2,0.5,0,0,,1,2,0.5,0.5,2,2,1.0,4,7,11,0,0,5,2,2,4,8.6,A,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
22,22,22,2012-01-28,Kentucky,@,Louisiana State,REG (Conf),W 74-50,*,28,6,6,1.0,0,0,,6,6,1.0,1.0,4,10,0.4,3,7,10,1,2,3,0,1,16,20.4,A,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
23,23,23,2012-01-31,Kentucky,,Tennessee,REG (Conf),W 69-44,*,30,6,7,0.857,0,0,,6,7,0.857,0.857,6,7,0.857,1,7,8,3,0,7,1,2,18,23.1,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
24,24,24,2012-02-04,Kentucky,@,South Carolina,REG (Conf),W 86-52,*,28,9,10,0.9,0,0,,9,10,0.9,0.9,4,5,0.8,3,5,8,1,2,8,0,3,22,28.9,A,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
25,25,25,2012-02-07,Kentucky,,Florida,REG (Conf),W 78-58,*,36,8,13,0.615,0,0,,8,13,0.615,0.615,0,0,,1,5,6,1,2,4,1,1,16,16.4,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
26,26,26,2012-02-11,Kentucky,@,Vanderbilt,REG (Conf),W 69-63,*,39,6,12,0.5,0,0,,6,12,0.5,0.5,3,3,1.0,4,4,8,0,0,7,1,3,15,15.7,A,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
27,27,27,2012-02-18,Kentucky,,Ole Miss,REG (Conf),W 77-62,*,25,4,5,0.8,0,0,,4,5,0.8,0.8,2,4,0.5,1,5,6,1,1,4,1,2,10,12.2,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
28,28,28,2012-02-21,Kentucky,@,Mississippi State,REG (Conf),W 73-64,*,38,4,9,0.444,0,2,0.0,4,7,0.571,0.444,5,6,0.833,3,8,11,1,2,2,1,1,13,15.1,A,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
29,29,29,2012-02-25,Kentucky,,Vanderbilt,REG (Conf),W 83-74,*,37,10,11,0.909,0,0,,10,11,0.909,0.909,8,9,0.889,4,7,11,0,2,5,1,2,28,32.5,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
30,30,30,2012-03-01,Kentucky,,Georgia,REG (Conf),W 79-49,*,22,4,5,0.8,1,2,0.5,3,3,1.0,0.9,0,1,0.0,2,6,8,0,1,2,0,1,9,11.9,H,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
31,31,31,2012-03-04,Kentucky,@,Florida,REG (Conf),W 74-59,*,36,9,13,0.692,1,2,0.5,8,11,0.727,0.731,3,4,0.75,3,9,12,0,0,6,1,1,22,23.7,A,1,1,anthony-davis-5,Anthony Davis,2012,kentucky
32,32,32,2012-03-09,Kentucky,N,Louisiana State,CTOURN,W 60-51,*,33,4,8,0.5,0,1,0.0,4,7,0.571,0.5,4,5,0.8,1,13,14,1,1,6,4,2,12,13.3,N,1,0,anthony-davis-5,Anthony Davis,2012,kentucky
33,33,33,2012-03-10,Kentucky,N,Florida,CTOURN,W 74-71,*,37,6,13,0.462,1,2,0.5,5,11,0.455,0.5,2,4,0.5,5,7,12,3,1,2,0,1,15,17.2,N,1,0,anthony-davis-5,Anthony Davis,2012,kentucky
34,34,34,2012-03-11,Kentucky,N,Vanderbilt,CTOURN,L 64-71,*,34,4,9,0.444,0,3,0.0,4,6,0.667,0.444,4,8,0.5,4,6,10,2,1,3,0,3,12,13.6,N,0,0,anthony-davis-5,Anthony Davis,2012,kentucky
35,35,35,2012-03-15,Kentucky,N,Western Kentucky,ROUND-64,W 81-66,*,36,5,8,0.625,0,0,,5,8,0.625,0.625,6,8,0.75,2,7,9,3,1,7,0,0,16,23.1,N,1,0,anthony-davis-5,Anthony Davis,2012,kentucky
36,36,36,2012-03-17,Kentucky,N,Iowa State,ROUND-32,W 87-71,*,40,4,9,0.444,0,1,0.0,4,8,0.5,0.444,7,9,0.778,4,8,12,5,0,2,3,2,15,15.8,N,1,0,anthony-davis-5,Anthony Davis,2012,kentucky
37,37,37,2012-03-23,Kentucky,N,Indiana,ROUND-16,W 102-90,*,25,2,5,0.4,0,1,0.0,2,4,0.5,0.4,5,6,0.833,2,10,12,2,0,3,0,2,9,13.0,N,1,0,anthony-davis-5,Anthony Davis,2012,kentucky
38,38,38,2012-03-25,Kentucky,N,Baylor,ROUND-8,W 82-70,*,32,6,9,0.667,0,0,,6,9,0.667,0.667,6,8,0.75,3,8,11,1,2,6,0,4,18,23.1,N,1,0,anthony-davis-5,Anthony Davis,2012,kentucky
39,39,39,2012-03-31,Kentucky,N,Louisville,NATIONAL-SEMI,W 69-61,*,39,7,8,0.875,0,0,,7,8,0.875,0.875,4,6,0.667,2,12,14,2,1,5,3,2,18,21.5,N,1,0,anthony-davis-5,Anthony Davis,2012,kentucky
40,40,40,2012-04-02,Kentucky,N,Kansas,NATIONAL-FINAL,W 67-59,*,36,1,10,0.1,0,0,,1,10,0.1,0.1,4,6,0.667,4,12,16,5,3,6,3,2,6,11.9,N,1,0,anthony-davis-5,Anthony Davis,2012,kentucky
1,39,1,2011-11-11,Kentucky,,Marist,REG (Non-Conf),W 108-58,*,29,6,12,0.5,3,5,0.6,3,7,0.429,0.625,0,0,,2,3,5,8,1,0,0,3,15,16.7,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
2,40,2,2011-11-15,Kentucky,N,Kansas,REG (Non-Conf),W 75-65,*,34,4,8,0.5,3,5,0.6,1,3,0.333,0.688,6,8,0.75,2,2,4,1,1,0,1,2,17,14.1,N,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
3,41,3,2011-11-19,Kentucky,N,Penn State,REG (Non-Conf),W 85-47,*,28,8,13,0.615,3,6,0.5,5,7,0.714,0.731,7,7,1.0,1,3,4,2,1,0,1,1,26,22.7,N,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
4,42,4,2011-11-20,Kentucky,N,Old Dominion,REG (Non-Conf),W 62-52,*,34,2,7,0.286,2,5,0.4,0,2,0.0,0.429,2,3,0.667,0,3,3,0,0,0,0,1,8,4.0,N,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
5,43,5,2011-11-23,Kentucky,,Radford,REG (Non-Conf),W 88-40,*,22,4,9,0.444,1,3,0.333,3,6,0.5,0.5,1,1,1.0,0,5,5,2,0,0,1,2,10,6.4,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
6,44,6,2011-11-26,Kentucky,,Portland,REG (Non-Conf),W 87-63,*,27,1,6,0.167,0,2,0.0,1,4,0.25,0.167,7,7,1.0,0,4,4,4,1,0,0,2,9,9.4,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
7,45,7,2011-12-01,Kentucky,,St. John's (NY),REG (Non-Conf),W 81-59,*,35,6,11,0.545,2,3,0.667,4,8,0.5,0.636,2,2,1.0,1,3,4,3,0,1,1,1,16,13.7,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
8,46,8,2011-12-03,Kentucky,,North Carolina,REG (Non-Conf),W 73-72,*,34,6,12,0.5,2,3,0.667,4,9,0.444,0.583,0,0,,2,2,4,2,1,0,4,2,14,7.6,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
9,47,9,2011-12-10,Kentucky,@,Indiana,REG (Non-Conf),L 72-73,*,36,5,14,0.357,2,3,0.667,3,11,0.273,0.429,7,11,0.636,1,0,1,1,2,1,1,2,19,11.9,A,0,1,doron-lamb-1,Doron Lamb,2012,kentucky
10,48,10,2011-12-17,Kentucky,,Chattanooga,REG (Non-Conf),W 87-62,*,30,10,17,0.588,4,9,0.444,6,8,0.75,0.706,0,0,,0,6,6,0,0,0,0,2,24,17.1,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
11,49,11,2011-12-20,Kentucky,,Samford,REG (Non-Conf),W 82-50,*,31,8,12,0.667,4,6,0.667,4,6,0.667,0.833,6,7,0.857,0,6,6,0,1,0,1,1,26,21.8,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
12,50,12,2011-12-22,Kentucky,,Loyola (MD),REG (Non-Conf),W 87-63,*,31,3,5,0.6,0,2,0.0,3,3,1.0,0.6,3,3,1.0,1,1,2,2,0,0,1,2,9,7.3,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
13,51,13,2011-12-28,Kentucky,,Lamar,REG (Non-Conf),W 86-64,*,32,3,9,0.333,1,3,0.333,2,6,0.333,0.389,5,6,0.833,0,1,1,2,0,0,0,1,12,7.8,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
14,52,14,2011-12-31,Kentucky,,Louisville,REG (Non-Conf),W 69-62,*,24,1,7,0.143,0,3,0.0,1,4,0.25,0.143,8,9,0.889,0,0,0,2,0,0,4,4,10,0.9,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
15,53,15,2012-01-03,Kentucky,N,Little Rock,REG (Non-Conf),W 73-51,*,30,4,7,0.571,1,3,0.333,3,4,0.75,0.643,0,1,0.0,1,4,5,3,0,0,1,1,9,7.9,N,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
16,54,16,2012-01-07,Kentucky,,South Carolina,REG (Conf),W 79-64,*,28,3,5,0.6,2,3,0.667,1,2,0.5,0.8,2,2,1.0,0,3,3,2,0,0,1,2,10,8.2,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
17,55,17,2012-01-11,Kentucky,@,Auburn,REG (Conf),W 68-53,,35,3,7,0.429,2,5,0.4,1,2,0.5,0.571,6,8,0.75,0,3,3,1,1,0,0,1,14,11.7,A,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
18,56,18,2012-01-14,Kentucky,@,Tennessee,REG (Conf),W 65-62,,28,1,7,0.143,0,1,0.0,1,6,0.167,0.143,2,3,0.667,0,4,4,2,0,0,2,2,4,-1.1,A,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
19,57,19,2012-01-17,Kentucky,,Arkansas,REG (Conf),W 86-63,,31,5,12,0.417,2,4,0.5,3,8,0.375,0.5,2,2,1.0,0,2,2,0,1,0,2,1,14,6.8,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
20,58,20,2012-01-21,Kentucky,,Alabama,REG (Conf),W 77-71,,33,5,8,0.625,2,3,0.667,3,5,0.6,0.75,2,2,1.0,0,4,4,2,0,0,1,3,14,10.8,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
21,59,21,2012-01-24,Kentucky,@,Georgia,REG (Conf),W 57-44,*,34,2,8,0.25,2,5,0.4,0,3,0.0,0.375,1,2,0.5,0,1,1,1,1,0,1,1,7,2.4,A,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
22,60,22,2012-01-28,Kentucky,@,Louisiana State,REG (Conf),W 74-50,*,26,3,9,0.333,2,4,0.5,1,5,0.2,0.444,1,2,0.5,0,3,3,1,1,0,0,2,9,5.3,A,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
23,61,23,2012-01-31,Kentucky,,Tennessee,REG (Conf),W 69-44,*,27,3,5,0.6,1,3,0.333,2,2,1.0,0.7,2,2,1.0,0,2,2,0,0,0,2,1,9,4.9,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
24,62,24,2012-02-04,Kentucky,@,South Carolina,REG (Conf),W 86-52,*,28,6,7,0.857,3,3,1.0,3,4,0.75,1.071,3,3,1.0,1,3,4,1,1,0,0,2,18,18.0,A,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
25,63,25,2012-02-07,Kentucky,,Florida,REG (Conf),W 78-58,*,31,6,8,0.75,4,5,0.8,2,3,0.667,1.0,2,2,1.0,0,3,3,1,0,0,1,1,18,15.0,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
26,64,26,2012-02-11,Kentucky,@,Vanderbilt,REG (Conf),W 69-63,*,37,6,13,0.462,2,7,0.286,4,6,0.667,0.538,2,3,0.667,0,2,2,1,1,0,1,2,16,9.4,A,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
27,65,27,2012-02-18,Kentucky,,Ole Miss,REG (Conf),W 77-62,*,32,4,11,0.364,4,6,0.667,0,5,0.0,0.545,4,4,1.0,0,1,1,3,0,0,0,2,16,11.5,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
28,66,28,2012-02-21,Kentucky,@,Mississippi State,REG (Conf),W 73-64,*,33,3,9,0.333,1,3,0.333,2,6,0.333,0.389,4,4,1.0,0,1,1,2,1,0,0,0,11,8.6,A,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
29,67,29,2012-02-25,Kentucky,,Vanderbilt,REG (Conf),W 83-74,*,37,4,7,0.571,1,3,0.333,3,4,0.75,0.643,0,0,,0,1,1,0,0,0,1,1,9,4.6,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
30,68,30,2012-03-01,Kentucky,,Georgia,REG (Conf),W 79-49,,25,4,7,0.571,3,6,0.5,1,1,1.0,0.786,2,2,1.0,0,2,2,3,1,0,0,1,13,13.0,H,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
31,69,31,2012-03-04,Kentucky,@,Florida,REG (Conf),W 74-59,*,34,2,7,0.286,1,3,0.333,1,4,0.25,0.357,0,0,,0,1,1,1,0,0,0,2,5,1.1,A,1,1,doron-lamb-1,Doron Lamb,2012,kentucky
32,70,32,2012-03-09,Kentucky,N,Louisiana State,CTOURN,W 60-51,*,36,4,7,0.571,1,3,0.333,3,4,0.75,0.643,3,4,0.75,0,3,3,0,0,0,2,3,12,6.0,N,1,0,doron-lamb-1,Doron Lamb,2012,kentucky
33,71,33,2012-03-10,Kentucky,N,Florida,CTOURN,W 74-71,*,36,6,14,0.429,2,5,0.4,4,9,0.444,0.5,2,2,1.0,0,2,2,0,0,0,0,1,16,8.8,N,1,0,doron-lamb-1,Doron Lamb,2012,kentucky
34,72,34,2012-03-11,Kentucky,N,Vanderbilt,CTOURN,L 64-71,*,32,2,11,0.182,1,7,0.143,1,4,0.25,0.227,6,6,1.0,1,0,1,0,0,0,2,4,11,1.2,N,0,0,doron-lamb-1,Doron Lamb,2012,kentucky
35,73,35,2012-03-15,Kentucky,N,Western Kentucky,ROUND-64,W 81-66,*,29,7,12,0.583,2,4,0.5,5,8,0.625,0.667,0,0,,1,3,4,0,0,0,3,2,16,8.2,N,1,0,doron-lamb-1,Doron Lamb,2012,kentucky
36,74,36,2012-03-17,Kentucky,N,Iowa State,ROUND-32,W 87-71,*,20,5,8,0.625,5,7,0.714,0,1,0.0,0.938,1,2,0.5,0,0,0,0,0,0,1,4,16,9.4,N,1,0,doron-lamb-1,Doron Lamb,2012,kentucky
37,75,37,2012-03-23,Kentucky,N,Indiana,ROUND-16,W 102-90,*,38,6,10,0.6,1,1,1.0,5,9,0.556,0.65,8,8,1.0,0,3,3,2,1,0,1,2,21,17.9,N,1,0,doron-lamb-1,Doron Lamb,2012,kentucky
38,76,38,2012-03-25,Kentucky,N,Baylor,ROUND-8,W 82-70,*,32,3,7,0.429,1,3,0.333,2,4,0.5,0.5,7,12,0.583,0,1,1,1,2,0,2,2,14,8.5,N,1,0,doron-lamb-1,Doron Lamb,2012,kentucky
39,77,39,2012-03-31,Kentucky,N,Louisville,NATIONAL-SEMI,W 69-61,*,35,4,9,0.444,0,2,0.0,4,7,0.571,0.444,2,3,0.667,0,1,1,1,0,0,4,1,10,1.5,N,1,0,doron-lamb-1,Doron Lamb,2012,kentucky
40,78,40,2012-04-02,Kentucky,N,Kansas,NATIONAL-FINAL,W 67-59,*,35,7,12,0.583,3,6,0.5,4,6,0.667,0.708,5,6,0.833,1,1,2,3,0,0,1,2,22,17.3,N,1,0,doron-lamb-1,Doron Lamb,2012,kentucky
1,39,1,2011-11-11,Kentucky,,Marist,REG (Non-Conf),W 108-58,,25,3,7,0.429,1,1,1.0,2,6,0.333,0.5,1,2,0.5,2,7,9,2,0,1,0,1,8,9.1,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
2,40,2,2011-11-15,Kentucky,N,Kansas,REG (Non-Conf),W 75-65,*,35,6,11,0.545,1,2,0.5,5,9,0.556,0.591,2,2,1.0,2,5,7,2,1,3,2,4,15,13.5,N,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
3,41,3,2011-11-19,Kentucky,N,Penn State,REG (Non-Conf),W 85-47,*,24,6,8,0.75,1,2,0.5,5,6,0.833,0.813,2,4,0.5,1,8,9,5,1,0,1,2,15,16.8,N,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
4,42,4,2011-11-20,Kentucky,N,Old Dominion,REG (Non-Conf),W 62-52,*,35,3,9,0.333,0,0,,3,9,0.333,0.333,0,0,,0,7,7,0,1,4,2,2,6,4.0,N,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
5,43,5,2011-11-23,Kentucky,,Radford,REG (Non-Conf),W 88-40,*,28,6,13,0.462,1,2,0.5,5,11,0.455,0.5,4,6,0.667,2,6,8,1,0,3,4,1,17,11.1,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
6,44,6,2011-11-26,Kentucky,,Portland,REG (Non-Conf),W 87-63,*,31,6,11,0.545,2,2,1.0,4,9,0.444,0.636,5,6,0.833,2,2,4,3,2,2,0,3,19,19.6,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
7,45,7,2011-12-01,Kentucky,,St. John's (NY),REG (Non-Conf),W 81-59,*,32,7,12,0.583,1,2,0.5,6,10,0.6,0.625,11,16,0.688,4,5,9,0,4,4,3,4,26,24.9,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
8,46,8,2011-12-03,Kentucky,,North Carolina,REG (Non-Conf),W 73-72,*,35,5,14,0.357,1,5,0.2,4,9,0.444,0.393,3,3,1.0,4,3,7,1,2,3,1,2,14,12.9,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
9,47,9,2011-12-10,Kentucky,@,Indiana,REG (Non-Conf),L 72-73,*,28,2,3,0.667,0,0,,2,3,0.667,0.667,0,2,0.0,0,1,1,1,1,2,6,0,4,-0.7,A,0,1,terrence-jones-1,Terrence Jones,2012,kentucky
10,48,10,2011-12-17,Kentucky,,Chattanooga,REG (Non-Conf),W 87-62,*,10,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,,0,1,1,1,0,0,2,1,0,-3.5,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
11,49,13,2011-12-28,Kentucky,,Lamar,REG (Non-Conf),W 86-64,,27,4,10,0.4,0,0,,4,10,0.4,0.4,1,2,0.5,4,2,6,2,0,1,3,2,9,4.9,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
12,50,14,2011-12-31,Kentucky,,Louisville,REG (Non-Conf),W 69-62,,30,1,9,0.111,0,1,0.0,1,8,0.125,0.111,0,4,0.0,3,8,11,0,3,0,1,1,2,0.6,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
13,51,15,2012-01-03,Kentucky,N,Little Rock,REG (Non-Conf),W 73-51,*,26,3,6,0.5,1,2,0.5,2,4,0.5,0.583,3,4,0.75,3,3,6,1,1,2,4,3,10,7.5,N,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
14,52,16,2012-01-07,Kentucky,,South Carolina,REG (Conf),W 79-64,*,32,8,9,0.889,1,2,0.5,7,7,1.0,0.944,3,5,0.6,2,1,3,1,0,0,4,2,20,13.7,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
15,53,17,2012-01-11,Kentucky,@,Auburn,REG (Conf),W 68-53,*,32,5,11,0.455,0,2,0.0,5,9,0.556,0.455,2,2,1.0,3,2,5,0,3,0,1,2,12,10.2,A,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
16,54,18,2012-01-14,Kentucky,@,Tennessee,REG (Conf),W 65-62,*,24,4,8,0.5,0,1,0.0,4,7,0.571,0.5,2,3,0.667,2,3,5,1,1,3,3,5,10,6.7,A,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
17,55,19,2012-01-17,Kentucky,,Arkansas,REG (Conf),W 86-63,*,31,4,8,0.5,0,1,0.0,4,7,0.571,0.5,5,8,0.625,1,8,9,0,1,5,0,3,13,14.2,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
18,56,20,2012-01-21,Kentucky,,Alabama,REG (Conf),W 77-71,*,32,4,7,0.571,1,2,0.5,3,5,0.6,0.643,6,12,0.5,3,3,6,1,1,2,2,4,15,11.8,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
19,57,21,2012-01-24,Kentucky,@,Georgia,REG (Conf),W 57-44,*,26,2,5,0.4,0,0,,2,5,0.4,0.4,1,4,0.25,1,6,7,1,1,3,1,4,5,4.8,A,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
20,58,22,2012-01-28,Kentucky,@,Louisiana State,REG (Conf),W 74-50,*,30,10,16,0.625,0,0,,10,16,0.625,0.625,7,8,0.875,5,4,9,1,2,3,0,3,27,27.7,A,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
21,59,23,2012-01-31,Kentucky,,Tennessee,REG (Conf),W 69-44,*,29,3,6,0.5,0,1,0.0,3,5,0.6,0.5,5,5,1.0,2,4,6,3,2,0,1,4,11,12.1,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
22,60,24,2012-02-04,Kentucky,@,South Carolina,REG (Conf),W 86-52,*,27,5,10,0.5,0,1,0.0,5,9,0.556,0.5,6,7,0.857,1,5,6,4,2,1,0,1,16,17.9,A,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
23,61,25,2012-02-07,Kentucky,,Florida,REG (Conf),W 78-58,*,19,2,7,0.286,0,1,0.0,2,6,0.333,0.286,0,0,,3,4,7,1,0,1,2,2,4,1.8,H,1,1,terrence-jones-1,Terrence Jones,2012,kentucky
