rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
33,127,33,2011-03-11,Kansas,N,Colorado,CTOURN,W 90-83,*,34,4,7,0.571,3,6,0.5,1,1,1.0,0.786,4,4,1.0,1,2,3,1,1,0,2,3,15,11.5,N,1,0,tyrel-reed-1,Tyrel Reed,2011,kansas
34,128,34,2011-03-12,Kansas,N,Texas,CTOURN,W 85-73,*,35,4,12,0.333,2,6,0.333,2,6,0.333,0.417,1,1,1.0,2,5,7,1,2,0,1,1,11,8.4,N,1,0,tyrel-reed-1,Tyrel Reed,2011,kansas
35,129,35,2011-03-18,Kansas,N,Boston University,ROUND-64,W 72-53,*,29,3,4,0.75,2,3,0.667,1,1,1.0,1.0,0,0,,0,6,6,3,1,0,0,0,8,11.3,N,1,0,tyrel-reed-1,Tyrel Reed,2011,kansas
36,130,36,2011-03-20,Kansas,N,Illinois,ROUND-32,W 73-59,*,32,1,7,0.143,1,5,0.2,0,2,0.0,0.214,3,4,0.75,0,3,3,1,0,0,0,1,6,2.3,N,1,0,tyrel-reed-1,Tyrel Reed,2011,kansas
37,131,37,2011-03-25,Kansas,N,Richmond,ROUND-16,W 77-57,*,29,2,4,0.5,2,4,0.5,0,0,,0.75,0,0,,1,3,4,2,2,0,0,2,6,8.2,N,1,0,tyrel-reed-1,Tyrel Reed,2011,kansas
38,132,38,2011-03-27,Kansas,N,VCU,ROUND-8,L 61-71,*,34,1,9,0.111,1,7,0.143,0,2,0.0,0.167,6,8,0.75,3,2,5,0,1,0,1,0,9,5.0,N,0,0,tyrel-reed-1,Tyrel Reed,2011,kansas
1,72,1,2010-11-12,Kansas,,Longwood,REG (Non-Conf),W 113-75,*,28,7,11,0.636,1,2,0.5,6,9,0.667,0.682,2,2,1.0,0,1,1,10,3,0,6,1,17,16.0,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
2,73,2,2010-11-15,Kansas,,Valparaiso,REG (Non-Conf),W 79-44,*,30,2,8,0.25,1,3,0.333,1,5,0.2,0.313,3,4,0.75,0,1,1,5,1,0,1,2,8,5.8,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
3,74,3,2010-11-19,Kansas,,North Texas,REG (Non-Conf),W 93-60,*,19,3,4,0.75,0,0,,3,4,0.75,0.75,3,4,0.75,0,2,2,6,0,0,1,3,9,9.6,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
4,75,4,2010-11-23,Kansas,,Texas A&M–Corpus Christi,REG (Non-Conf),W 82-41,*,23,3,5,0.6,0,0,,3,5,0.6,0.6,1,2,0.5,0,1,1,9,2,0,2,2,7,10.1,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
5,76,5,2010-11-26,Kansas,N,Ohio,REG (Non-Conf),W 98-41,*,24,2,4,0.5,0,2,0.0,2,2,1.0,0.5,1,2,0.5,0,0,0,6,1,0,3,1,5,4.4,N,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
6,77,6,2010-11-27,Kansas,N,Arizona,REG (Non-Conf),W 87-79,*,30,4,6,0.667,0,0,,4,6,0.667,0.667,2,2,1.0,0,0,0,7,1,0,4,2,10,8.5,N,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
7,78,7,2010-12-02,Kansas,,UCLA,REG (Non-Conf),W 77-76,*,29,7,10,0.7,1,1,1.0,6,9,0.667,0.75,2,6,0.333,0,1,1,4,5,0,3,2,17,15.5,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
8,79,8,2010-12-07,Kansas,N,Memphis,REG (Non-Conf),W 81-68,*,34,4,8,0.5,0,0,,4,8,0.5,0.5,5,8,0.625,1,3,4,4,1,1,4,0,13,9.9,N,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
9,80,9,2010-12-11,Kansas,N,Colorado State,REG (Non-Conf),W 76-55,*,30,3,5,0.6,1,1,1.0,2,4,0.5,0.7,5,6,0.833,0,1,1,6,2,2,3,2,12,13.4,N,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
10,81,10,2010-12-18,Kansas,,Southern California,REG (Non-Conf),W 70-68,*,32,2,7,0.286,0,1,0.0,2,6,0.333,0.286,3,4,0.75,0,1,1,1,1,1,6,1,7,-1.2,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
11,82,11,2010-12-22,Kansas,@,California,REG (Non-Conf),W 78-63,*,29,1,8,0.125,0,2,0.0,1,6,0.167,0.125,0,0,,0,1,1,5,1,0,5,2,2,-4.2,A,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
12,83,12,2010-12-29,Kansas,,UT Arlington,REG (Non-Conf),W 82-57,,15,3,3,1.0,0,0,,3,3,1.0,1.0,2,2,1.0,1,0,1,2,1,0,1,1,8,8.8,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
13,84,13,2011-01-02,Kansas,,Miami (OH),REG (Non-Conf),W 83-56,*,23,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,1,3,4,5,1,1,3,2,4,5.0,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
14,85,14,2011-01-05,Kansas,,Kansas City,REG (Non-Conf),W 99-52,*,21,4,9,0.444,1,3,0.333,3,6,0.5,0.5,6,7,0.857,1,2,3,7,1,0,0,1,15,16.7,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
15,86,15,2011-01-09,Kansas,@,Michigan,REG (Non-Conf),W 67-60 (OT),*,38,3,6,0.5,0,0,,3,6,0.5,0.5,6,7,0.857,2,4,6,4,1,0,4,3,12,9.8,A,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
16,87,16,2011-01-12,Kansas,@,Iowa State,REG (Conf),W 84-79,*,25,1,6,0.167,0,3,0.0,1,3,0.333,0.167,0,0,,0,4,4,4,0,1,3,2,2,-0.9,A,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
17,88,17,2011-01-15,Kansas,,Nebraska,REG (Conf),W 63-60,*,28,3,6,0.5,1,1,1.0,2,5,0.4,0.583,0,1,0.0,0,0,0,2,2,0,4,3,7,1.8,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
18,89,18,2011-01-17,Kansas,@,Baylor,REG (Conf),W 85-65,*,33,2,4,0.5,0,1,0.0,2,3,0.667,0.5,2,2,1.0,2,0,2,4,2,1,3,1,6,7.5,A,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
19,90,19,2011-01-22,Kansas,,Texas,REG (Conf),L 63-74,*,33,2,8,0.25,0,0,,2,8,0.25,0.25,0,0,,1,1,2,6,0,0,0,4,4,2.8,H,0,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
20,91,20,2011-01-25,Kansas,@,Colorado,REG (Conf),W 82-78,*,31,2,4,0.5,1,1,1.0,1,3,0.333,0.625,4,4,1.0,0,3,3,4,0,0,2,4,9,7.1,A,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
21,92,21,2011-01-29,Kansas,,Kansas State,REG (Conf),W 90-66,*,26,5,6,0.833,0,0,,5,6,0.833,0.833,3,4,0.75,0,1,1,2,2,0,1,2,13,12.3,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
22,93,22,2011-02-01,Kansas,@,Texas Tech,REG (Conf),W 88-66,*,25,0,4,0.0,0,0,,0,4,0.0,0.0,0,0,,0,2,2,3,1,0,0,0,0,0.9,A,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
23,94,23,2011-02-05,Kansas,@,Nebraska,REG (Conf),W 86-66,*,27,2,8,0.25,0,1,0.0,2,7,0.286,0.25,2,2,1.0,1,2,3,5,1,0,3,4,6,2.4,A,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
24,95,24,2011-02-07,Kansas,,Missouri,REG (Conf),W 103-86,*,35,4,14,0.286,1,3,0.333,3,11,0.273,0.321,4,4,1.0,1,3,4,4,1,0,2,1,13,7.8,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
25,96,25,2011-02-12,Kansas,,Iowa State,REG (Conf),W 89-66,*,29,6,11,0.545,2,6,0.333,4,5,0.8,0.636,0,0,,0,3,3,6,0,0,1,2,14,12.0,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
26,97,26,2011-02-14,Kansas,@,Kansas State,REG (Conf),L 68-84,*,22,3,6,0.5,0,1,0.0,3,5,0.6,0.5,2,3,0.667,0,2,2,1,0,0,6,1,8,-0.5,A,0,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
27,98,27,2011-02-19,Kansas,,Colorado,REG (Conf),W 89-63,*,23,3,7,0.429,3,4,0.75,0,3,0.0,0.643,1,6,0.167,0,2,2,5,1,0,4,3,10,4.2,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
28,99,30,2011-03-02,Kansas,,Texas A&M,REG (Conf),W 64-51,,17,3,6,0.5,1,1,1.0,2,5,0.4,0.583,2,2,1.0,0,3,3,3,1,0,2,1,9,7.6,H,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
29,100,31,2011-03-05,Kansas,@,Missouri,REG (Conf),W 70-66,,17,0,4,0.0,0,0,,0,4,0.0,0.0,4,4,1.0,0,1,1,3,0,0,1,5,4,0.6,A,1,1,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
30,101,32,2011-03-10,Kansas,N,Oklahoma State,CTOURN,W 63-62,,21,3,5,0.6,0,2,0.0,3,3,1.0,0.6,0,1,0.0,0,2,2,1,1,0,2,2,6,2.8,N,1,0,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
31,102,33,2011-03-11,Kansas,N,Colorado,CTOURN,W 90-83,,29,4,7,0.571,0,0,,4,7,0.571,0.571,7,8,0.875,0,2,2,4,0,0,4,0,15,10.7,N,1,0,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
32,103,34,2011-03-12,Kansas,N,Texas,CTOURN,W 85-73,*,37,7,10,0.7,2,2,1.0,5,8,0.625,0.8,4,7,0.571,0,4,4,5,1,0,2,2,20,17.5,N,1,0,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
33,104,35,2011-03-18,Kansas,N,Boston University,ROUND-64,W 72-53,*,31,4,8,0.5,2,5,0.4,2,3,0.667,0.625,0,0,,0,0,0,7,0,0,3,2,10,7.1,N,1,0,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
34,105,36,2011-03-20,Kansas,N,Illinois,ROUND-32,W 73-59,*,23,4,6,0.667,1,1,1.0,3,5,0.6,0.75,4,5,0.8,0,1,1,4,1,0,3,2,13,10.3,N,1,0,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
35,106,37,2011-03-25,Kansas,N,Richmond,ROUND-16,W 77-57,*,27,2,5,0.4,0,1,0.0,2,4,0.5,0.4,0,0,,0,0,0,7,0,2,3,1,4,4.2,N,1,0,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
36,107,38,2011-03-27,Kansas,N,VCU,ROUND-8,L 61-71,*,33,6,9,0.667,0,2,0.0,6,7,0.857,0.667,2,5,0.4,0,2,2,3,0,1,2,2,14,9.5,N,0,0,tyshawn-taylor-1,Tyshawn Taylor,2011,kansas
1,1,10,2010-12-18,Kansas,,Southern California,REG (Non-Conf),W 70-68,,27,5,11,0.455,5,8,0.625,0,3,0.0,0.682,6,7,0.857,0,5,5,1,0,0,4,2,21,12.3,H,1,1,josh-selby-1,Josh Selby,2011,kansas
2,2,11,2010-12-22,Kansas,@,California,REG (Non-Conf),W 78-63,,34,6,13,0.462,3,4,0.75,3,9,0.333,0.577,3,3,1.0,0,2,2,4,2,0,3,3,18,12.5,A,1,1,josh-selby-1,Josh Selby,2011,kansas
3,3,12,2010-12-29,Kansas,,UT Arlington,REG (Non-Conf),W 82-57,*,26,1,9,0.111,0,5,0.0,1,4,0.25,0.111,0,0,,0,2,2,2,1,0,2,2,2,-3.7,H,1,1,josh-selby-1,Josh Selby,2011,kansas
4,4,13,2011-01-02,Kansas,,Miami (OH),REG (Non-Conf),W 83-56,*,25,7,12,0.583,4,5,0.8,3,7,0.429,0.75,0,0,,1,6,7,5,1,0,4,2,18,14.6,H,1,1,josh-selby-1,Josh Selby,2011,kansas
5,5,14,2011-01-05,Kansas,,Kansas City,REG (Non-Conf),W 99-52,*,24,4,6,0.667,2,3,0.667,2,3,0.667,0.833,6,6,1.0,0,4,4,7,4,0,3,2,16,19.7,H,1,1,josh-selby-1,Josh Selby,2011,kansas
6,6,15,2011-01-09,Kansas,@,Michigan,REG (Non-Conf),W 67-60 (OT),*,38,1,10,0.1,1,7,0.143,0,3,0.0,0.15,2,2,1.0,0,2,2,4,0,0,3,3,5,-2.4,A,1,1,josh-selby-1,Josh Selby,2011,kansas
7,7,16,2011-01-12,Kansas,@,Iowa State,REG (Conf),W 84-79,*,31,5,12,0.417,2,5,0.4,3,7,0.429,0.5,2,4,0.5,0,2,2,1,1,1,3,0,14,6.8,A,1,1,josh-selby-1,Josh Selby,2011,kansas
8,8,17,2011-01-15,Kansas,,Nebraska,REG (Conf),W 63-60,*,13,1,4,0.25,0,2,0.0,1,2,0.5,0.25,1,2,0.5,0,1,1,0,1,0,4,1,3,-2.9,H,1,1,josh-selby-1,Josh Selby,2011,kansas
9,9,18,2011-01-17,Kansas,@,Baylor,REG (Conf),W 85-65,*,29,5,11,0.455,2,6,0.333,3,5,0.6,0.545,0,0,,0,1,1,3,3,0,3,3,12,7.5,A,1,1,josh-selby-1,Josh Selby,2011,kansas
10,10,19,2011-01-22,Kansas,,Texas,REG (Conf),L 63-74,*,21,2,9,0.222,0,4,0.0,2,5,0.4,0.222,0,0,,1,0,1,1,1,0,2,4,4,-2.7,H,0,1,josh-selby-1,Josh Selby,2011,kansas
11,11,20,2011-01-25,Kansas,@,Colorado,REG (Conf),W 82-78,*,25,7,14,0.5,3,6,0.5,4,8,0.5,0.607,0,0,,1,3,4,5,1,0,1,2,17,14.3,A,1,1,josh-selby-1,Josh Selby,2011,kansas
12,12,21,2011-01-29,Kansas,,Kansas State,REG (Conf),W 90-66,*,27,4,6,0.667,3,3,1.0,1,3,0.333,0.917,1,2,0.5,1,2,3,4,0,0,5,3,12,6.9,H,1,1,josh-selby-1,Josh Selby,2011,kansas
13,13,22,2011-02-01,Kansas,@,Texas Tech,REG (Conf),W 88-66,*,26,6,12,0.5,2,4,0.5,4,8,0.5,0.583,0,0,,0,3,3,4,1,0,1,3,14,10.5,A,1,1,josh-selby-1,Josh Selby,2011,kansas
14,14,26,2011-02-14,Kansas,@,Kansas State,REG (Conf),L 68-84,,11,1,6,0.167,0,3,0.0,1,3,0.333,0.167,2,2,1.0,1,0,1,0,2,0,0,2,4,2.1,A,0,1,josh-selby-1,Josh Selby,2011,kansas
15,15,27,2011-02-19,Kansas,,Colorado,REG (Conf),W 89-63,,21,2,9,0.222,0,3,0.0,2,6,0.333,0.222,0,0,,0,0,0,5,1,0,2,1,4,0.6,H,1,1,josh-selby-1,Josh Selby,2011,kansas
16,16,28,2011-02-21,Kansas,,Oklahoma State,REG (Conf),W 92-65,,20,3,8,0.375,0,2,0.0,3,6,0.5,0.375,1,1,1.0,1,1,2,3,2,0,3,2,7,3.9,H,1,1,josh-selby-1,Josh Selby,2011,kansas
17,17,29,2011-02-26,Kansas,@,Oklahoma,REG (Conf),W 82-70,,27,1,4,0.25,1,3,0.333,0,1,0.0,0.375,2,4,0.5,1,2,3,2,0,0,1,1,5,3.1,A,1,1,josh-selby-1,Josh Selby,2011,kansas
18,18,30,2011-03-02,Kansas,,Texas A&M,REG (Conf),W 64-51,,12,2,5,0.4,1,3,0.333,1,2,0.5,0.5,1,3,0.333,1,1,2,0,0,0,0,1,6,3.1,H,1,1,josh-selby-1,Josh Selby,2011,kansas
19,19,31,2011-03-05,Kansas,@,Missouri,REG (Conf),W 70-66,,7,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,1,1,1,0,0,3,0,0,-3.4,A,1,1,josh-selby-1,Josh Selby,2011,kansas
20,20,32,2011-03-10,Kansas,N,Oklahoma State,CTOURN,W 63-62,,11,1,3,0.333,1,3,0.333,0,0,,0.5,0,0,,0,0,0,0,0,0,0,1,3,0.9,N,1,0,josh-selby-1,Josh Selby,2011,kansas
21,21,33,2011-03-11,Kansas,N,Colorado,CTOURN,W 90-83,,11,2,6,0.333,1,3,0.333,1,3,0.333,0.417,1,1,1.0,2,2,4,0,0,0,2,2,6,1.8,N,1,0,josh-selby-1,Josh Selby,2011,kansas
22,22,34,2011-03-12,Kansas,N,Texas,CTOURN,W 85-73,,7,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,0,0,0,2,0,0,-2.4,N,1,0,josh-selby-1,Josh Selby,2011,kansas
23,23,35,2011-03-18,Kansas,N,Boston University,ROUND-64,W 72-53,,15,2,6,0.333,0,2,0.0,2,4,0.5,0.333,0,0,,0,2,2,2,0,0,1,1,4,1.2,N,1,0,josh-selby-1,Josh Selby,2011,kansas
24,24,36,2011-03-20,Kansas,N,Illinois,ROUND-32,W 73-59,,10,0,0,,0,0,,0,0,,,0,0,,0,1,1,2,0,0,0,2,0,0.9,N,1,0,josh-selby-1,Josh Selby,2011,kansas
25,25,37,2011-03-25,Kansas,N,Richmond,ROUND-16,W 77-57,,17,3,9,0.333,3,5,0.6,0,4,0.0,0.5,0,0,,0,3,3,0,0,0,1,0,9,3.8,N,1,0,josh-selby-1,Josh Selby,2011,kansas
26,26,38,2011-03-27,Kansas,N,VCU,ROUND-8,L 61-71,,15,1,5,0.2,0,3,0.0,1,2,0.5,0.2,0,0,,0,1,1,0,0,0,0,1,2,-1.2,N,0,0,josh-selby-1,Josh Selby,2011,kansas
1,34,1,2010-11-12,Kansas,,Longwood,REG (Non-Conf),W 113-75,,19,5,8,0.625,0,0,,5,8,0.625,0.625,6,7,0.857,4,3,7,0,2,0,2,1,16,15.3,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
2,35,2,2010-11-15,Kansas,,Valparaiso,REG (Non-Conf),W 79-44,,21,4,8,0.5,0,0,,4,8,0.5,0.5,0,2,0.0,4,6,10,1,0,3,1,3,8,8.4,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
3,36,3,2010-11-19,Kansas,,North Texas,REG (Non-Conf),W 93-60,,14,3,7,0.429,0,0,,3,7,0.429,0.429,2,2,1.0,2,8,10,2,2,1,2,3,8,9.0,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
4,37,4,2010-11-23,Kansas,,Texas A&M–Corpus Christi,REG (Non-Conf),W 82-41,,16,7,8,0.875,0,0,,7,8,0.875,0.875,1,2,0.5,2,3,5,1,1,1,0,3,15,15.3,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
5,38,5,2010-11-26,Kansas,N,Ohio,REG (Non-Conf),W 98-41,,9,1,1,1.0,0,0,,1,1,1.0,1.0,1,3,0.333,0,3,3,0,0,1,2,4,3,-0.1,N,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
6,39,6,2010-11-27,Kansas,N,Arizona,REG (Non-Conf),W 87-79,,19,5,7,0.714,0,0,,5,7,0.714,0.714,4,5,0.8,2,1,3,1,0,1,0,3,14,12.6,N,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
7,40,7,2010-12-02,Kansas,,UCLA,REG (Non-Conf),W 77-76,,18,1,3,0.333,0,0,,1,3,0.333,0.333,0,2,0.0,1,2,3,2,0,1,2,2,2,0.1,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
8,41,8,2010-12-07,Kansas,N,Memphis,REG (Non-Conf),W 81-68,,15,5,11,0.455,0,0,,5,11,0.455,0.455,0,1,0.0,3,7,10,2,0,1,3,1,10,6.8,N,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
9,42,9,2010-12-11,Kansas,N,Colorado State,REG (Non-Conf),W 76-55,,17,3,5,0.6,0,0,,3,5,0.6,0.6,1,7,0.143,4,4,8,1,0,3,2,2,7,6.3,N,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
10,43,10,2010-12-18,Kansas,,Southern California,REG (Non-Conf),W 70-68,,16,5,8,0.625,0,0,,5,8,0.625,0.625,0,1,0.0,4,3,7,0,1,0,0,1,10,10.3,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
11,44,11,2010-12-22,Kansas,@,California,REG (Non-Conf),W 78-63,,19,3,5,0.6,0,0,,3,5,0.6,0.6,1,3,0.333,4,6,10,0,0,1,1,3,7,7.0,A,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
12,45,12,2010-12-29,Kansas,,UT Arlington,REG (Non-Conf),W 82-57,*,24,8,10,0.8,0,0,,8,10,0.8,0.8,4,7,0.571,6,4,10,0,1,1,0,1,20,21.7,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
13,46,13,2011-01-02,Kansas,,Miami (OH),REG (Non-Conf),W 83-56,*,14,3,4,0.75,0,0,,3,4,0.75,0.75,2,2,1.0,1,3,4,0,1,0,3,2,8,5.2,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
14,47,15,2011-01-09,Kansas,@,Michigan,REG (Non-Conf),W 67-60 (OT),,9,0,1,0.0,0,0,,0,1,0.0,0.0,1,4,0.25,1,4,5,0,0,0,3,2,1,-2.8,A,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
15,48,16,2011-01-12,Kansas,@,Iowa State,REG (Conf),W 84-79,,6,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,2,1,3,0,1,0,3,3,2,0.2,A,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
16,49,17,2011-01-15,Kansas,,Nebraska,REG (Conf),W 63-60,,15,4,6,0.667,0,0,,4,6,0.667,0.667,1,3,0.333,2,3,5,0,0,3,0,0,9,10.0,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
17,50,18,2011-01-17,Kansas,@,Baylor,REG (Conf),W 85-65,,8,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,1,2,0,1,0,4,2,2,-1.8,A,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
18,51,19,2011-01-22,Kansas,,Texas,REG (Conf),L 63-74,,8,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,4,5,0,0,0,0,4,2,0.6,H,0,1,thomas-robinson-2,Thomas Robinson,2011,kansas
19,52,21,2011-01-29,Kansas,,Kansas State,REG (Conf),W 90-66,,20,7,11,0.636,0,0,,7,11,0.636,0.636,3,8,0.375,2,7,9,1,0,0,1,2,17,12.5,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
20,53,22,2011-02-01,Kansas,@,Texas Tech,REG (Conf),W 88-66,,21,6,9,0.667,0,0,,6,9,0.667,0.667,5,5,1.0,3,6,9,0,0,0,0,3,17,15.8,A,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
21,54,23,2011-02-05,Kansas,@,Nebraska,REG (Conf),W 86-66,,16,1,2,0.5,0,0,,1,2,0.5,0.5,6,8,0.75,0,6,6,1,1,1,0,1,8,10.0,A,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
22,55,24,2011-02-07,Kansas,,Missouri,REG (Conf),W 103-86,,15,3,3,1.0,0,0,,3,3,1.0,1.0,3,6,0.5,2,5,7,1,0,1,2,1,9,8.8,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
23,56,28,2011-02-21,Kansas,,Oklahoma State,REG (Conf),W 92-65,,10,2,2,1.0,0,0,,2,2,1.0,1.0,2,4,0.5,1,5,6,0,0,1,1,3,6,5.3,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
24,57,29,2011-02-26,Kansas,@,Oklahoma,REG (Conf),W 82-70,,10,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,2,3,5,0,0,0,4,1,4,-0.1,A,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
25,58,30,2011-03-02,Kansas,,Texas A&M,REG (Conf),W 64-51,,11,0,4,0.0,0,0,,0,4,0.0,0.0,0,0,,2,3,5,0,0,0,0,2,0,-1.3,H,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
26,59,31,2011-03-05,Kansas,@,Missouri,REG (Conf),W 70-66,,17,6,8,0.75,0,0,,6,8,0.75,0.75,3,6,0.5,7,6,13,0,1,0,3,3,15,14.1,A,1,1,thomas-robinson-2,Thomas Robinson,2011,kansas
27,60,32,2011-03-10,Kansas,N,Oklahoma State,CTOURN,W 63-62,,19,0,5,0.0,0,0,,0,5,0.0,0.0,1,4,0.25,3,5,8,2,2,0,0,2,1,2.5,N,1,0,thomas-robinson-2,Thomas Robinson,2011,kansas
28,61,33,2011-03-11,Kansas,N,Colorado,CTOURN,W 90-83,,9,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,1,1,0,0,0,0,3,2,0.8,N,1,0,thomas-robinson-2,Thomas Robinson,2011,kansas
29,62,34,2011-03-12,Kansas,N,Texas,CTOURN,W 85-73,,18,5,7,0.714,0,0,,5,7,0.714,0.714,0,1,0.0,1,8,9,3,0,0,0,2,10,11.1,N,1,0,thomas-robinson-2,Thomas Robinson,2011,kansas
30,63,35,2011-03-18,Kansas,N,Boston University,ROUND-64,W 72-53,,16,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,2,4,6,0,0,0,1,0,2,3.3,N,1,0,thomas-robinson-2,Thomas Robinson,2011,kansas
31,64,36,2011-03-20,Kansas,N,Illinois,ROUND-32,W 73-59,,11,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,1,2,3,0,0,1,0,1,4,3.6,N,1,0,thomas-robinson-2,Thomas Robinson,2011,kansas
32,65,37,2011-03-25,Kansas,N,Richmond,ROUND-16,W 77-57,,16,5,9,0.556,0,0,,5,9,0.556,0.556,2,2,1.0,4,10,14,1,0,0,3,0,12,11.2,N,1,0,thomas-robinson-2,Thomas Robinson,2011,kansas
33,66,38,2011-03-27,Kansas,N,VCU,ROUND-8,L 61-71,,6,0,0,,0,0,,0,0,,,0,1,0.0,0,1,1,1,0,1,0,3,0,0.1,N,0,0,thomas-robinson-2,Thomas Robinson,2011,kansas
1,78,1,2010-11-12,Kansas,,Longwood,REG (Non-Conf),W 113-75,,14,3,6,0.5,1,3,0.333,2,3,0.667,0.583,1,1,1.0,0,0,0,2,2,1,0,3,8,7.9,H,1,1,brady-morningstar-1,Brady Morningstar,2011,kansas
2,79,2,2010-11-15,Kansas,,Valparaiso,REG (Non-Conf),W 79-44,,25,1,4,0.25,0,2,0.0,1,2,0.5,0.25,0,0,,0,3,3,2,1,0,2,1,2,0.5,H,1,1,brady-morningstar-1,Brady Morningstar,2011,kansas
3,80,3,2010-11-19,Kansas,,North Texas,REG (Non-Conf),W 93-60,*,26,3,5,0.6,1,2,0.5,2,3,0.667,0.7,0,0,,0,2,2,10,4,0,1,2,7,14.5,H,1,1,brady-morningstar-1,Brady Morningstar,2011,kansas
4,81,4,2010-11-23,Kansas,,Texas A&M–Corpus Christi,REG (Non-Conf),W 82-41,*,22,3,4,0.75,0,0,,3,4,0.75,0.75,0,0,,1,1,2,1,4,0,1,0,6,9.1,H,1,1,brady-morningstar-1,Brady Morningstar,2011,kansas
