rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
11,128,11,2023-12-15,Connecticut,N,Gonzaga,REG (Non-Conf),W 76-63,*,35,3,7,0.429,2,5,0.4,1,2,0.5,0.571,1,2,0.5,0,3,3,5,1,0,2,1,9,7.9,N,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
12,129,12,2023-12-20,Connecticut,@,Seton Hall,REG (Conf),L 60-75,*,34,5,12,0.417,2,5,0.4,3,7,0.429,0.5,4,4,1.0,2,4,6,1,1,1,6,1,16,8.2,A,0,1,tristen-newton-1,Tristen Newton,2024,connecticut
13,130,13,2023-12-23,Connecticut,,St. John's (NY),REG (Conf),W 69-65,*,37,4,14,0.286,1,6,0.167,3,8,0.375,0.321,6,9,0.667,1,8,9,6,0,0,1,2,15,11.1,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
14,131,14,2024-01-02,Connecticut,,DePaul,REG (Conf),W 85-56,*,23,0,3,0.0,0,2,0.0,0,1,0.0,0.0,0,0,,0,5,5,7,0,0,4,2,0,-0.5,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
15,132,15,2024-01-05,Connecticut,@,Butler,REG (Conf),W 88-81,*,37,3,12,0.25,1,8,0.125,2,4,0.5,0.292,10,13,0.769,0,2,2,5,2,0,3,1,17,11.3,A,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
16,133,16,2024-01-10,Connecticut,@,Xavier,REG (Conf),W 80-75,*,37,5,16,0.313,3,7,0.429,2,9,0.222,0.406,3,5,0.6,3,3,6,11,1,1,2,3,16,15.2,A,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
17,134,17,2024-01-14,Connecticut,,Georgetown,REG (Conf),W 80-67,*,36,2,11,0.182,0,6,0.0,2,5,0.4,0.182,5,7,0.714,2,5,7,8,2,1,4,4,9,6.9,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
18,135,18,2024-01-17,Connecticut,,Creighton,REG (Conf),W 62-48,*,33,6,15,0.4,2,4,0.5,4,11,0.364,0.467,2,3,0.667,4,4,8,5,2,0,2,2,16,14.2,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
19,136,19,2024-01-20,Connecticut,@,Villanova,REG (Conf),W 66-65,*,39,8,17,0.471,3,9,0.333,5,8,0.625,0.559,6,7,0.857,1,5,6,3,0,1,3,1,25,17.5,A,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
20,137,20,2024-01-28,Connecticut,,Xavier,REG (Conf),W 99-56,*,22,9,14,0.643,4,7,0.571,5,7,0.714,0.786,0,0,,1,3,4,4,0,0,2,1,22,17.8,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
21,138,21,2024-01-31,Connecticut,,Providence,REG (Conf),W 74-65,*,38,3,9,0.333,0,3,0.0,3,6,0.5,0.333,10,16,0.625,3,8,11,3,0,1,3,2,16,12.0,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
22,139,22,2024-02-03,Connecticut,@,St. John's (NY),REG (Conf),W 77-64,*,37,4,11,0.364,0,4,0.0,4,7,0.571,0.364,10,11,0.909,0,10,10,7,2,1,6,2,18,15.3,A,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
23,140,23,2024-02-06,Connecticut,,Butler,REG (Conf),W 71-62,*,29,3,11,0.273,1,3,0.333,2,8,0.25,0.318,2,2,1.0,1,3,4,3,1,1,1,3,9,5.7,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
24,141,24,2024-02-10,Connecticut,@,Georgetown,REG (Conf),W 89-64,*,31,1,3,0.333,0,2,0.0,1,1,1.0,0.333,4,4,1.0,1,5,6,9,1,0,1,1,6,12.4,A,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
25,142,25,2024-02-14,Connecticut,@,DePaul,REG (Conf),W 101-65,*,29,3,9,0.333,1,3,0.333,2,6,0.333,0.389,3,3,1.0,4,4,8,4,1,1,3,0,10,10.4,A,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
26,143,26,2024-02-17,Connecticut,,Marquette,REG (Conf),W 81-53,*,33,5,10,0.5,3,7,0.429,2,3,0.667,0.65,2,2,1.0,3,5,8,8,1,1,3,2,15,17.1,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
27,144,27,2024-02-20,Connecticut,@,Creighton,REG (Conf),L 66-85,*,37,10,21,0.476,2,8,0.25,8,13,0.615,0.524,5,7,0.714,5,7,12,4,0,0,2,2,27,21.1,A,0,1,tristen-newton-1,Tristen Newton,2024,connecticut
28,145,28,2024-02-24,Connecticut,,Villanova,REG (Conf),W 78-54,*,37,3,10,0.3,2,6,0.333,1,4,0.25,0.4,2,2,1.0,1,15,16,10,0,0,3,1,10,13.0,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
29,146,29,2024-03-03,Connecticut,,Seton Hall,REG (Conf),W 91-61,*,32,4,9,0.444,4,8,0.5,0,1,0.0,0.667,5,6,0.833,2,2,4,10,1,0,2,0,17,19.9,H,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
30,147,30,2024-03-06,Connecticut,@,Marquette,REG (Conf),W 74-67,*,32,4,9,0.444,2,5,0.4,2,4,0.5,0.556,0,0,,0,6,6,2,0,0,2,3,10,5.3,A,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
31,148,31,2024-03-09,Connecticut,@,Providence,REG (Conf),W 74-60,*,36,3,12,0.25,2,8,0.25,1,4,0.25,0.333,4,4,1.0,3,5,8,5,0,0,4,1,12,7.5,A,1,1,tristen-newton-1,Tristen Newton,2024,connecticut
32,149,32,2024-03-14,Connecticut,N,Xavier,CTOURN,W 87-60,*,33,5,10,0.5,2,5,0.4,3,5,0.6,0.6,1,2,0.5,1,6,7,5,1,0,1,0,13,13.6,N,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
33,150,33,2024-03-15,Connecticut,@,St. John's (NY),CTOURN,W 95-90,*,38,6,11,0.545,3,7,0.429,3,4,0.75,0.682,10,12,0.833,0,6,6,9,1,0,1,1,25,26.6,A,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
34,151,34,2024-03-16,Connecticut,N,Marquette,CTOURN,W 73-57,*,38,4,10,0.4,3,8,0.375,1,2,0.5,0.55,2,2,1.0,0,5,5,10,1,1,3,2,13,14.0,N,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
35,152,35,2024-03-22,Connecticut,N,Stetson,ROUND-64,W 91-52,*,29,5,8,0.625,3,5,0.6,2,3,0.667,0.813,0,0,,0,3,3,8,0,0,1,1,13,14.5,N,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
36,153,36,2024-03-24,Connecticut,N,Northwestern,ROUND-32,W 75-58,*,35,7,13,0.538,0,6,0.0,7,7,1.0,0.538,6,7,0.857,0,3,3,10,2,0,3,1,20,19.8,N,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
37,154,37,2024-03-28,Connecticut,N,San Diego State,ROUND-16,W 82-52,*,32,6,14,0.429,3,8,0.375,3,6,0.5,0.536,2,3,0.667,6,1,7,4,1,0,2,1,17,15.1,N,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
38,155,38,2024-03-30,Connecticut,N,Illinois,ROUND-8,W 77-52,*,31,0,6,0.0,0,3,0.0,0,3,0.0,0.0,5,6,0.833,0,3,3,5,0,0,1,3,5,2.6,N,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
39,156,39,2024-04-06,Connecticut,N,Alabama,NATIONAL-SEMI,W 86-72,*,35,4,11,0.364,3,9,0.333,1,2,0.5,0.5,1,2,0.5,0,3,3,9,0,0,3,1,12,9.3,N,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
40,157,40,2024-04-08,Connecticut,N,Purdue,NATIONAL-FINAL,W 75-60,*,39,6,13,0.462,2,5,0.4,4,8,0.5,0.538,6,6,1.0,3,2,5,7,0,0,0,2,20,20.1,N,1,0,tristen-newton-1,Tristen Newton,2024,connecticut
1,93,1,2023-11-06,Connecticut,,Northern Arizona,REG (Non-Conf),W 95-52,*,28,2,3,0.667,2,3,0.667,0,0,,1.0,2,2,1.0,1,0,1,5,1,0,1,3,8,9.7,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
2,94,2,2023-11-11,Connecticut,,Stonehill,REG (Non-Conf),W 107-67,*,27,3,11,0.273,2,10,0.2,1,1,1.0,0.364,4,4,1.0,3,2,5,6,0,1,3,3,12,8.9,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
3,95,3,2023-11-14,Connecticut,,Mississippi Valley State,REG (Non-Conf),W 87-53,*,30,9,14,0.643,7,11,0.636,2,3,0.667,0.893,0,0,,1,1,2,4,2,0,1,3,25,22.4,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
4,96,4,2023-11-19,Connecticut,N,Indiana,REG (Non-Conf),W 77-57,*,32,5,8,0.625,2,4,0.5,3,4,0.75,0.75,6,6,1.0,1,4,5,2,1,0,2,4,18,15.1,N,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
5,97,5,2023-11-20,Connecticut,N,Texas,REG (Non-Conf),W 81-71,*,25,4,12,0.333,2,7,0.286,2,5,0.4,0.417,6,6,1.0,0,5,5,5,0,0,1,3,16,12.0,N,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
6,98,6,2023-11-24,Connecticut,,Manhattan,REG (Non-Conf),W 90-60,*,30,7,10,0.7,4,4,1.0,3,6,0.5,0.9,0,0,,0,1,1,1,2,0,2,1,18,14.4,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
7,99,7,2023-11-27,Connecticut,,New Hampshire,REG (Non-Conf),W 84-64,*,35,6,13,0.462,3,7,0.429,3,6,0.5,0.577,2,2,1.0,0,4,4,3,4,0,2,2,17,14.8,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
8,100,8,2023-12-01,Connecticut,@,Kansas,REG (Non-Conf),L 65-69,*,36,2,12,0.167,1,7,0.143,1,5,0.2,0.208,1,3,0.333,1,3,4,2,0,0,1,1,6,-0.8,A,0,1,cam-spencer-1,Cam Spencer,2024,connecticut
9,101,9,2023-12-05,Connecticut,N,North Carolina,REG (Non-Conf),W 87-76,*,37,8,14,0.571,3,9,0.333,5,5,1.0,0.679,4,5,0.8,1,6,7,6,1,0,0,3,23,22.5,N,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
10,102,10,2023-12-09,Connecticut,,Arkansas–Pine Bluff,REG (Non-Conf),W 101-63,*,29,5,7,0.714,5,6,0.833,0,1,0.0,1.071,0,0,,1,3,4,4,1,0,0,1,15,17.1,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
11,103,11,2023-12-15,Connecticut,N,Gonzaga,REG (Non-Conf),W 76-63,*,35,5,10,0.5,3,6,0.5,2,4,0.5,0.65,2,2,1.0,0,4,4,2,3,0,1,3,15,13.4,N,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
12,104,12,2023-12-20,Connecticut,@,Seton Hall,REG (Conf),L 60-75,*,31,2,7,0.286,1,5,0.2,1,2,0.5,0.357,0,0,,1,1,2,3,0,0,1,5,5,1.0,A,0,1,cam-spencer-1,Cam Spencer,2024,connecticut
13,105,13,2023-12-23,Connecticut,,St. John's (NY),REG (Conf),W 69-65,*,36,5,9,0.556,2,4,0.5,3,5,0.6,0.667,3,4,0.75,2,3,5,2,1,0,3,2,15,11.2,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
14,106,14,2024-01-02,Connecticut,,DePaul,REG (Conf),W 85-56,*,32,7,11,0.636,4,7,0.571,3,4,0.75,0.818,2,2,1.0,0,6,6,1,0,0,0,1,20,17.2,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
15,107,15,2024-01-05,Connecticut,@,Butler,REG (Conf),W 88-81,*,35,6,11,0.545,2,7,0.286,4,4,1.0,0.636,0,0,,2,2,4,3,3,1,1,3,14,14.3,A,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
16,108,16,2024-01-10,Connecticut,@,Xavier,REG (Conf),W 80-75,*,34,8,14,0.571,3,5,0.6,5,9,0.556,0.679,0,1,0.0,0,6,6,4,4,1,0,2,19,20.5,A,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
17,109,17,2024-01-14,Connecticut,,Georgetown,REG (Conf),W 80-67,*,32,6,9,0.667,5,7,0.714,1,2,0.5,0.944,3,3,1.0,2,5,7,3,2,1,1,4,20,21.2,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
18,110,18,2024-01-17,Connecticut,,Creighton,REG (Conf),W 62-48,*,33,5,13,0.385,1,2,0.5,4,11,0.364,0.423,2,3,0.667,1,5,6,2,2,1,0,1,13,11.4,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
19,111,19,2024-01-20,Connecticut,@,Villanova,REG (Conf),W 66-65,*,37,3,11,0.273,1,6,0.167,2,5,0.4,0.318,7,7,1.0,1,3,4,3,1,0,0,2,14,11.4,A,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
20,112,20,2024-01-28,Connecticut,,Xavier,REG (Conf),W 99-56,*,25,2,4,0.5,1,2,0.5,1,2,0.5,0.625,0,0,,1,5,6,6,2,0,1,2,5,9.6,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
21,113,21,2024-01-31,Connecticut,,Providence,REG (Conf),W 74-65,*,39,3,12,0.25,1,8,0.125,2,4,0.5,0.292,8,8,1.0,1,6,7,1,0,1,2,3,15,8.5,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
22,114,22,2024-02-03,Connecticut,@,St. John's (NY),REG (Conf),W 77-64,*,39,7,13,0.538,5,7,0.714,2,6,0.333,0.731,4,4,1.0,2,3,5,3,3,1,2,0,23,22.8,A,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
23,115,23,2024-02-06,Connecticut,,Butler,REG (Conf),W 71-62,*,38,7,12,0.583,4,8,0.5,3,4,0.75,0.75,2,2,1.0,0,4,4,3,2,0,4,2,20,14.9,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
24,116,24,2024-02-10,Connecticut,@,Georgetown,REG (Conf),W 89-64,*,34,3,6,0.5,2,4,0.5,1,2,0.5,0.667,2,2,1.0,2,4,6,7,1,0,1,4,10,12.9,A,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
25,117,25,2024-02-14,Connecticut,@,DePaul,REG (Conf),W 101-65,*,30,5,10,0.5,2,6,0.333,3,4,0.75,0.6,2,2,1.0,1,4,5,5,2,0,0,1,14,16.0,A,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
26,118,26,2024-02-17,Connecticut,,Marquette,REG (Conf),W 81-53,*,32,5,10,0.5,2,6,0.333,3,4,0.75,0.6,2,2,1.0,1,5,6,3,1,0,1,1,14,12.9,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
27,119,27,2024-02-20,Connecticut,@,Creighton,REG (Conf),L 66-85,*,32,3,8,0.375,0,2,0.0,3,6,0.5,0.375,0,0,,1,3,4,2,1,0,0,0,6,5.6,A,0,1,cam-spencer-1,Cam Spencer,2024,connecticut
28,120,28,2024-02-24,Connecticut,,Villanova,REG (Conf),W 78-54,*,36,9,13,0.692,5,8,0.625,4,5,0.8,0.885,2,2,1.0,0,4,4,1,0,0,0,2,25,20.6,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
29,121,29,2024-03-03,Connecticut,,Seton Hall,REG (Conf),W 91-61,*,31,2,3,0.667,1,1,1.0,1,2,0.5,0.833,0,0,,0,2,2,2,1,0,1,1,5,5.3,H,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
30,122,30,2024-03-06,Connecticut,@,Marquette,REG (Conf),W 74-67,*,32,6,10,0.6,5,7,0.714,1,3,0.333,0.85,0,0,,2,6,8,6,3,0,0,4,17,21.2,A,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
31,123,31,2024-03-09,Connecticut,@,Providence,REG (Conf),W 74-60,*,32,4,13,0.308,1,6,0.167,3,7,0.429,0.346,1,2,0.5,0,3,3,5,1,0,0,1,10,7.1,A,1,1,cam-spencer-1,Cam Spencer,2024,connecticut
32,124,32,2024-03-14,Connecticut,N,Xavier,CTOURN,W 87-60,*,33,5,11,0.455,2,7,0.286,3,4,0.75,0.545,0,0,,1,2,3,8,0,0,3,2,12,9.4,N,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
33,125,33,2024-03-15,Connecticut,@,St. John's (NY),CTOURN,W 95-90,*,37,5,10,0.5,4,5,0.8,1,5,0.2,0.7,6,6,1.0,2,2,4,9,0,0,0,2,20,22.5,A,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
34,126,34,2024-03-16,Connecticut,N,Marquette,CTOURN,W 73-57,*,36,2,6,0.333,0,4,0.0,2,2,1.0,0.333,0,0,,0,3,3,2,2,0,1,2,4,3.1,N,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
35,127,35,2024-03-22,Connecticut,N,Stetson,ROUND-64,W 91-52,*,27,5,11,0.455,3,7,0.429,2,4,0.5,0.591,2,2,1.0,2,3,5,3,1,0,1,1,15,13.3,N,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
36,128,36,2024-03-24,Connecticut,N,Northwestern,ROUND-32,W 75-58,*,33,5,10,0.5,1,4,0.25,4,6,0.667,0.55,0,0,,0,4,4,4,3,0,1,1,11,11.6,N,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
37,129,37,2024-03-28,Connecticut,N,San Diego State,ROUND-16,W 82-52,*,32,6,12,0.5,2,4,0.5,4,8,0.5,0.583,4,4,1.0,0,5,5,3,3,0,1,2,18,16.8,N,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
38,130,38,2024-03-30,Connecticut,N,Illinois,ROUND-8,W 77-52,*,33,4,9,0.444,1,3,0.333,3,6,0.5,0.5,2,2,1.0,3,9,12,5,1,2,0,2,11,16.2,N,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
39,131,39,2024-04-06,Connecticut,N,Alabama,NATIONAL-SEMI,W 86-72,*,36,5,11,0.455,3,5,0.6,2,6,0.333,0.591,1,2,0.5,3,5,8,4,2,0,0,3,14,15.1,N,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
40,132,40,2024-04-08,Connecticut,N,Purdue,NATIONAL-FINAL,W 75-60,*,35,5,12,0.417,1,4,0.25,4,8,0.5,0.458,0,0,,2,6,8,2,2,1,1,3,11,9.7,N,1,0,cam-spencer-1,Cam Spencer,2024,connecticut
1,40,1,2023-11-06,Connecticut,,Northern Arizona,REG (Non-Conf),W 95-52,*,28,8,12,0.667,3,6,0.5,5,6,0.833,0.792,3,4,0.75,1,6,7,1,0,1,0,1,22,19.9,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
2,41,2,2023-11-11,Connecticut,,Stonehill,REG (Non-Conf),W 107-67,*,29,5,8,0.625,1,4,0.25,4,4,1.0,0.688,4,4,1.0,3,4,7,0,2,2,2,1,15,15.7,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
3,42,3,2023-11-14,Connecticut,,Mississippi Valley State,REG (Non-Conf),W 87-53,*,23,4,6,0.667,1,3,0.333,3,3,1.0,0.75,5,6,0.833,1,4,5,2,0,0,1,4,14,11.7,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
4,43,4,2023-11-19,Connecticut,N,Indiana,REG (Non-Conf),W 77-57,*,30,5,10,0.5,2,6,0.333,3,4,0.75,0.6,1,1,1.0,0,6,6,1,1,0,2,4,13,7.9,N,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
5,44,5,2023-11-20,Connecticut,N,Texas,REG (Non-Conf),W 81-71,*,37,8,14,0.571,4,8,0.5,4,6,0.667,0.714,0,0,,1,5,6,2,1,1,0,0,20,18.7,N,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
6,45,6,2023-11-24,Connecticut,,Manhattan,REG (Non-Conf),W 90-60,*,27,6,9,0.667,0,2,0.0,6,7,0.857,0.667,0,0,,2,2,4,1,0,3,2,0,12,10.9,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
7,46,7,2023-11-27,Connecticut,,New Hampshire,REG (Non-Conf),W 84-64,*,32,3,11,0.273,0,6,0.0,3,5,0.6,0.273,0,0,,2,3,5,0,1,2,3,3,6,0.0,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
8,47,8,2023-12-01,Connecticut,@,Kansas,REG (Non-Conf),L 65-69,*,35,4,11,0.364,2,7,0.286,2,4,0.5,0.455,0,0,,1,5,6,0,1,1,0,5,10,5.8,A,0,1,alex-karaban-1,Alex Karaban,2024,connecticut
9,48,9,2023-12-05,Connecticut,N,North Carolina,REG (Non-Conf),W 87-76,*,38,8,17,0.471,2,9,0.222,6,8,0.75,0.529,0,0,,3,6,9,5,2,0,1,1,18,17.3,N,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
10,49,10,2023-12-09,Connecticut,,Arkansas–Pine Bluff,REG (Non-Conf),W 101-63,*,22,9,12,0.75,6,9,0.667,3,3,1.0,1.0,2,2,1.0,2,5,7,3,0,0,1,3,26,24.0,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
11,50,11,2023-12-15,Connecticut,N,Gonzaga,REG (Non-Conf),W 76-63,*,32,5,9,0.556,1,3,0.333,4,6,0.667,0.611,0,0,,0,4,4,1,1,2,3,2,11,7.2,N,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
12,51,12,2023-12-20,Connecticut,@,Seton Hall,REG (Conf),L 60-75,*,34,3,12,0.25,1,6,0.167,2,6,0.333,0.292,2,2,1.0,5,3,8,3,2,0,0,2,9,9.5,A,0,1,alex-karaban-1,Alex Karaban,2024,connecticut
13,52,13,2023-12-23,Connecticut,,St. John's (NY),REG (Conf),W 69-65,*,31,3,8,0.375,1,4,0.25,2,4,0.5,0.438,2,2,1.0,1,2,3,2,1,0,0,4,9,6.7,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
14,53,14,2024-01-02,Connecticut,,DePaul,REG (Conf),W 85-56,*,32,7,9,0.778,3,4,0.75,4,5,0.8,0.944,0,0,,1,6,7,2,0,2,2,3,17,15.6,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
15,54,15,2024-01-05,Connecticut,@,Butler,REG (Conf),W 88-81,*,30,7,10,0.7,4,6,0.667,3,4,0.75,0.9,2,3,0.667,2,3,5,1,0,1,3,5,20,14.1,A,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
16,55,16,2024-01-10,Connecticut,@,Xavier,REG (Conf),W 80-75,*,29,4,9,0.444,3,6,0.5,1,3,0.333,0.611,3,4,0.75,2,2,4,3,3,1,0,1,14,16.3,A,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
17,56,17,2024-01-14,Connecticut,,Georgetown,REG (Conf),W 80-67,*,38,9,13,0.692,6,8,0.75,3,5,0.6,0.923,2,2,1.0,1,4,5,2,1,1,3,4,26,20.9,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
18,57,18,2024-01-17,Connecticut,,Creighton,REG (Conf),W 62-48,*,33,5,11,0.455,1,5,0.2,4,6,0.667,0.5,2,2,1.0,1,6,7,1,1,1,0,0,13,12.2,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
19,58,19,2024-01-20,Connecticut,@,Villanova,REG (Conf),W 66-65,*,37,3,8,0.375,2,5,0.4,1,3,0.333,0.5,2,2,1.0,1,4,5,2,0,1,0,2,10,8.8,A,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
20,59,20,2024-01-28,Connecticut,,Xavier,REG (Conf),W 99-56,*,22,3,8,0.375,2,5,0.4,1,3,0.333,0.5,0,0,,1,6,7,2,1,0,0,1,8,8.1,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
21,60,21,2024-01-31,Connecticut,,Providence,REG (Conf),W 74-65,*,34,4,9,0.444,1,5,0.2,3,4,0.75,0.5,3,3,1.0,2,2,4,0,0,1,1,1,12,8.6,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
22,61,23,2024-02-06,Connecticut,,Butler,REG (Conf),W 71-62,*,34,3,7,0.429,1,3,0.333,2,4,0.5,0.5,0,0,,0,3,3,0,3,0,2,2,7,4.4,H,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
23,62,24,2024-02-10,Connecticut,@,Georgetown,REG (Conf),W 89-64,*,28,10,14,0.714,4,7,0.571,6,7,0.857,0.857,1,2,0.5,0,4,4,1,1,0,0,1,25,21.3,A,1,1,alex-karaban-1,Alex Karaban,2024,connecticut
