player_id,player_name,ppg,team_abbrev,year
delon-wright-1,Delon Wright,14.5,utah,2015
brandon-taylor-1,Brandon Taylor,10.6,utah,2015
jordan-loveridge-1,Jordan Loveridge,10.0,utah,2015
jakob-poeltl-1,Jakob Poeltl,9.1,utah,2015
dakarai-tucker-1,Dakarai Tucker,7.2,utah,2015
brekkott-chapman-1,Brekkott Chapman,5.7,utah,2015
kenneth-ogbe-1,Kenneth Ogbe,4.5,utah,2015
chris-reyes-1,Chris Reyes,4.3,utah,2015
dallin-bachynski-1,Dallin Bachynski,4.1,utah,2015
kyle-kuzma-1,Kyle Kuzma,3.3,utah,2015
isaiah-wright-1,Isaiah Wright,1.9,utah,2015
jeremy-olsen-1,Jeremy Olsen,1.6,utah,2015
austin-eastman-1,Austin Eastman,0.4,utah,2015
