player_id,player_name,ppg,team_abbrev,year
norman-powell-1,Norman Powell,16.4,ucla,2015
bryce-alford-1,Bryce Alford,15.4,ucla,2015
kevon-looney-1,Kevon Looney,11.6,ucla,2015
tony-parker-1,Tony Parker,11.5,ucla,2015
isaac-hamilton-1,Isaac Hamilton,10.6,ucla,2015
thomas-welsh-1,Thomas Welsh,3.8,ucla,2015
wanaah-bail-1,Wanaah Bail,1.5,ucla,2015
gyorgy-goloman-1,Gyorgy Goloman,1.3,ucla,2015
noah-allen-1,Noah Allen,1.3,ucla,2015
david-brown-4,David Brown,0.3,ucla,2015
kory-alford-1,Kory Alford,0.3,ucla,2015
alec-wulff-1,Alec Wulff,0.0,ucla,2015
nick-kazemi-1,Nick Kazemi,0.0,ucla,2015
