player_id,player_name,ppg,team_abbrev,year
marcus-thornton-2,Marcus Thornton,12.3,georgia,2015
kenny-gaines-1,Kenny Gaines,11.7,georgia,2015
charles-mann-1,Charles Mann,11.2,georgia,2015
nemanja-djurisic-1,Nemanja Djurisic,11.0,georgia,2015
jj-frazier-1,J.J. Frazier,9.5,georgia,2015
yante-maten-1,Yante Maten,5.0,georgia,2015
juwan-parker-1,Juwan Parker,4.9,georgia,2015
cameron-forte-1,Cameron Forte,4.0,georgia,2015
kenny-paul-geno-1,Kenny Paul Geno,1.6,georgia,2015
taylor-echols-1,Taylor Echols,1.4,georgia,2015
houston-kessler-1,Houston Kessler,0.9,georgia,2015
brandon-young-2,Brandon Young,0.0,georgia,2015
dusan-langura-1,Dusan Langura,0.0,georgia,2015
osahen-iduwe-1,Osahen Iduwe,0.0,georgia,2015
