player_id,player_name,ppg,team_abbrev,year
andrew-nicholson-1,Andrew Nicholson,18.5,st-bonaventure,2012
demitrius-conger-1,Demitrius Conger,12.1,st-bonaventure,2012
daquan-cook-1,Da'Quan Cook,7.6,st-bonaventure,2012
matthew-wright-1,Matthew Wright,6.8,st-bonaventure,2012
chris-johnson-6,Chris Johnson,6.6,st-bonaventure,2012
eric-mosley-1,Eric Mosley,6.6,st-bonaventure,2012
charlon-kloof-1,Charlon Kloof,6.4,st-bonaventure,2012
michael-davenport-1,Michael Davenport,5.8,st-bonaventure,2012
youssou-ndoye-1,Youssou Ndoye,2.6,st-bonaventure,2012
marquise-simmons-1,Marquise Simmons,2.0,st-bonaventure,2012
jordan-gathers-1,Jordan Gathers,1.7,st-bonaventure,2012
danny-farrell-1,Danny Farrell,1.0,st-bonaventure,2012
zach-moore-1,Zach Moore,1.0,st-bonaventure,2012
jake-houseknecht-1,Jake Houseknecht,0.9,st-bonaventure,2012
