player_id,player_name,ppg,team_abbrev,year
noah-hartsock-1,Noah Hartsock,16.8,brigham-young,2012
brandon-davies-1,Brandon Davies,15.2,brigham-young,2012
matt-carlino-1,Matt Carlino,12.2,brigham-young,2012
charles-abouo-1,Charles Abouo,11.0,brigham-young,2012
brock-zylstra-1,Brock Zylstra,8.3,brigham-young,2012
stephen-rogers-1,Stephen Rogers,6.0,brigham-young,2012
anson-winder-1,Anson Winder,4.3,brigham-young,2012
nate-austin-1,Nate Austin,4.1,brigham-young,2012
damarcus-harrison-1,Damarcus Harrison,3.2,brigham-young,2012
craig-cusick-1,Craig Cusick,3.1,brigham-young,2012
josh-sharp-1,Josh Sharp,1.2,brigham-young,2012
nick-martineau-1,Nick Martineau,0.7,brigham-young,2012
chris-collinsworth-1,Chris Collinsworth,0.0,brigham-young,2012
