player_id,player_name,ppg,team_abbrev,year
demon-brooks-1,De'Mon Brooks,15.7,davidson,2012
jake-cohen-1,Jake Cohen,14.3,davidson,2012
nik-cochran-1,Nik Cochran,10.9,davidson,2012
jp-kuhlman-1,J.P. Kuhlman,10.8,davidson,2012
chris-czerapowicz-1,Chris Czerapowicz,10.1,davidson,2012
clint-mann-1,Clint Mann,5.7,davidson,2012
tyler-kalinoski-1,Tyler Kalinoski,4.7,davidson,2012
tom-droney-1,Tom Droney,3.8,davidson,2012
frank-ben-eze-1,Frank Ben-Eze,1.2,davidson,2012
mason-archie-1,Mason Archie,0.9,davidson,2012
will-reigel-1,Will Reigel,0.7,davidson,2012
aj-atkinson-1,A.J. Atkinson,0.5,davidson,2012
ali-mackay-1,Ali Mackay,0.4,davidson,2012
clay-tormey-1,Clay Tormey,0.4,davidson,2012
youssef-mejri-1,Youssef Mejri,0.2,davidson,2012
