rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2023-11-07,,Sacramento State,REG (Non-Conf),W,77,63,,26,59,0.441,4,15,0.267,22,44,0.5,0.475,21,27,0.778,10,23,33,17,8,2,7,16,23,62,0.371,11,33,0.333,12,29,.414,0.46,6,8,0.75,6,24,30,16,2,4,13,24,1,1,0,nevada,2024
2,2,2023-11-12,@,Washington,REG (Non-Conf),W,83,76,,30,65,0.462,2,14,0.143,28,51,0.549,0.477,21,26,0.808,8,26,34,8,5,0,6,21,30,62,0.484,7,24,0.292,23,38,.605,0.54,9,21,0.429,8,25,33,11,4,6,11,24,1,1,0,nevada,2024
3,3,2023-11-15,,Pacific,REG (Non-Conf),W,88,39,,34,67,0.507,6,20,0.3,28,47,0.596,0.552,14,18,0.778,12,39,51,17,5,10,10,18,14,57,0.246,4,25,0.16,10,32,.313,0.281,7,18,0.389,6,20,26,7,6,3,13,18,1,1,0,nevada,2024
4,4,2023-11-18,,Portland,REG (Non-Conf),W,108,83,,36,59,0.61,13,24,0.542,23,35,0.657,0.72,23,33,0.697,9,30,39,31,2,3,9,22,29,61,0.475,12,27,0.444,17,34,.500,0.574,13,25,0.52,6,17,23,18,4,1,8,28,1,1,0,nevada,2024
5,5,2023-11-29,,Montana,REG (Non-Conf),W,77,66,,21,51,0.412,5,15,0.333,16,36,0.444,0.461,30,38,0.789,6,31,37,10,4,3,10,19,24,69,0.348,5,27,0.185,19,42,.452,0.384,13,18,0.722,14,27,41,16,4,4,10,24,1,1,0,nevada,2024
6,6,2023-12-02,,Loyola Marymount,REG (Non-Conf),W,73,59,,25,56,0.446,2,8,0.25,23,48,0.479,0.464,21,27,0.778,7,23,30,17,6,7,4,15,20,59,0.339,9,30,0.3,11,29,.379,0.415,10,14,0.714,8,25,33,11,2,5,12,27,1,1,0,nevada,2024
7,7,2023-12-06,,UC Davis,REG (Non-Conf),W,80,68,,22,52,0.423,4,10,0.4,18,42,0.429,0.462,32,44,0.727,9,22,31,10,5,4,10,17,24,54,0.444,10,24,0.417,14,30,.467,0.537,10,14,0.714,8,20,28,14,6,5,19,32,1,1,0,nevada,2024
8,8,2023-12-09,N,Drake,REG (Non-Conf),L,53,72,,19,51,0.373,6,25,0.24,13,26,0.5,0.431,9,18,0.5,6,30,36,9,2,3,18,15,27,62,0.435,10,30,0.333,17,32,.531,0.516,8,10,0.8,6,29,35,19,11,1,10,21,0,1,0,nevada,2024
9,9,2023-12-13,,Weber State,REG (Non-Conf),W,72,55,,28,49,0.571,9,22,0.409,19,27,0.704,0.663,7,17,0.412,2,24,26,21,8,5,11,14,21,52,0.404,8,24,0.333,13,28,.464,0.481,5,11,0.455,6,23,29,9,7,0,15,15,1,1,0,nevada,2024
10,10,2023-12-17,@,Hawaii,REG (Non-Conf),W,72,66,,25,59,0.424,3,14,0.214,22,45,0.489,0.449,19,23,0.826,5,27,32,9,6,5,6,20,19,47,0.404,3,17,0.176,16,30,.533,0.436,25,36,0.694,6,28,34,9,2,4,12,22,1,1,0,nevada,2024
11,11,2023-12-21,N,Temple,REG (Non-Conf),W,80,56,,29,61,0.475,5,20,0.25,24,41,0.585,0.516,17,20,0.85,11,30,41,9,7,6,10,11,18,65,0.277,9,28,0.321,9,37,.243,0.346,11,15,0.733,12,21,33,4,6,1,12,22,1,1,0,nevada,2024
