rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2023-11-06,,Vassar,REG (Non-Conf),W,102,53,,40,63,0.635,7,17,0.412,33,46,0.717,0.69,15,21,0.714,9,36,45,22,9,3,11,7,20,71,0.282,9,36,0.25,11,35,.314,0.345,4,6,0.667,11,18,29,14,6,4,14,15,1,1,0,yale,2024
2,2,2023-11-10,@,Gonzaga,REG (Non-Conf),L,71,86,,24,59,0.407,9,24,0.375,15,35,0.429,0.483,14,14,1.0,6,18,24,15,8,1,11,20,32,64,0.5,7,19,0.368,25,45,.556,0.555,15,21,0.714,12,26,38,13,9,0,9,16,0,1,0,yale,2024
3,3,2023-11-12,@,Loyola Marymount,REG (Non-Conf),W,83,80,,27,55,0.491,5,8,0.625,22,47,0.468,0.536,24,30,0.8,4,25,29,8,4,3,7,16,29,59,0.492,9,25,0.36,20,34,.588,0.568,13,18,0.722,5,20,25,11,3,4,9,24,1,1,0,yale,2024
4,4,2023-11-17,N,Colgate,REG (Non-Conf),W,68,50,,29,66,0.439,8,21,0.381,21,45,0.467,0.5,2,4,0.5,6,28,34,13,1,2,4,6,21,58,0.362,4,23,0.174,17,35,.486,0.397,4,4,1.0,5,30,35,14,0,2,9,5,1,1,0,yale,2024
5,5,2023-11-18,N,Weber State,REG (Non-Conf),L,65,75,OT,27,61,0.443,3,19,0.158,24,42,0.571,0.467,8,16,0.5,4,25,29,10,3,6,8,20,24,61,0.393,8,20,0.4,16,41,.390,0.459,19,20,0.95,5,30,35,11,2,0,9,16,0,1,0,yale,2024
6,6,2023-11-19,N,Gardner-Webb,REG (Non-Conf),W,71,70,OT,24,58,0.414,7,20,0.35,17,38,0.447,0.474,16,23,0.696,10,27,37,14,8,2,18,16,24,60,0.4,5,14,0.357,19,46,.413,0.442,17,24,0.708,7,23,30,14,9,2,14,19,1,1,0,yale,2024
7,7,2023-11-26,@,Rhode Island,REG (Non-Conf),L,72,76,,29,59,0.492,10,26,0.385,19,33,0.576,0.576,4,6,0.667,6,19,25,13,6,6,5,15,31,61,0.508,8,20,0.4,23,41,.561,0.574,6,12,0.5,13,20,33,15,4,3,10,9,0,1,0,yale,2024
8,8,2023-11-29,,Stony Brook,REG (Non-Conf),W,79,71,,27,66,0.409,9,23,0.391,18,43,0.419,0.477,16,21,0.762,14,21,35,14,10,3,11,16,24,54,0.444,10,22,0.455,14,32,.438,0.537,13,17,0.765,7,22,29,16,3,4,15,18,1,1,0,yale,2024
9,9,2023-12-02,@,Vermont,REG (Non-Conf),L,65,66,,20,53,0.377,4,16,0.25,16,37,0.432,0.415,21,25,0.84,9,26,35,8,5,5,5,13,22,58,0.379,10,28,0.357,12,30,.400,0.466,12,13,0.923,8,23,31,11,3,4,7,18,0,1,0,yale,2024
10,10,2023-12-06,,Fairfield,REG (Non-Conf),L,71,75,,28,57,0.491,6,20,0.3,22,37,0.595,0.544,9,13,0.692,6,26,32,14,6,6,14,17,27,59,0.458,8,24,0.333,19,35,.543,0.525,13,18,0.722,5,24,29,10,11,3,10,14,0,1,0,yale,2024
11,11,2023-12-08,,Colby-Sawyer,REG (Non-Conf),W,95,36,,38,74,0.514,7,21,0.333,31,53,0.585,0.561,12,16,0.75,21,36,57,24,9,4,9,12,14,57,0.246,6,24,0.25,8,33,.242,0.298,2,4,0.5,4,14,18,9,6,5,15,15,1,1,0,yale,2024
12,12,2023-12-11,@,Quinnipiac,REG (Non-Conf),W,73,66,,26,58,0.448,7,20,0.35,19,38,0.5,0.509,14,17,0.824,9,26,35,10,7,1,12,15,22,53,0.415,11,31,0.355,11,22,.500,0.519,11,13,0.846,5,19,24,13,6,2,11,17,1,1,0,yale,2024
13,13,2023-12-22,@,Kansas,REG (Non-Conf),L,60,75,,23,54,0.426,8,21,0.381,15,33,0.455,0.5,6,8,0.75,7,16,23,13,7,6,13,10,27,57,0.474,9,20,0.45,18,37,.486,0.553,12,12,1.0,6,21,27,18,10,6,11,12,0,1,0,yale,2024
14,14,2023-12-30,@,Santa Clara,REG (Non-Conf),W,66,58,,25,67,0.373,8,27,0.296,17,40,0.425,0.433,8,17,0.471,11,27,38,16,7,3,10,16,21,57,0.368,6,21,0.286,15,36,.417,0.421,10,17,0.588,9,30,39,11,5,8,14,18,1,1,0,yale,2024
15,15,2024-01-03,@,Howard,REG (Non-Conf),W,86,78,OT,33,74,0.446,8,28,0.286,25,46,0.543,0.5,12,20,0.6,21,26,47,19,5,2,11,22,27,57,0.474,8,19,0.421,19,38,.500,0.544,16,28,0.571,8,20,28,22,7,5,8,19,1,1,0,yale,2024
16,16,2024-01-09,@,Brown,REG (Conf),W,80,70,,31,60,0.517,5,17,0.294,26,43,0.605,0.558,13,15,0.867,8,23,31,14,4,4,9,14,25,56,0.446,9,26,0.346,16,30,.533,0.527,11,17,0.647,7,23,30,11,7,2,12,19,1,1,0,yale,2024
17,17,2024-01-15,,Columbia,REG (Conf),W,89,70,,34,66,0.515,12,28,0.429,22,38,0.579,0.606,9,11,0.818,6,31,37,23,4,7,6,14,24,63,0.381,7,22,0.318,17,41,.415,0.437,15,16,0.938,6,26,32,18,4,3,8,12,1,1,0,yale,2024
18,18,2024-01-20,@,Dartmouth,REG (Conf),W,76,51,,31,65,0.477,5,21,0.238,26,44,0.591,0.515,9,11,0.818,10,28,38,11,11,2,8,15,15,52,0.288,6,22,0.273,9,30,.300,0.346,15,17,0.882,6,21,27,10,6,6,13,15,1,1,0,yale,2024
19,19,2024-01-27,@,Harvard,REG (Conf),W,78,65,,27,59,0.458,12,23,0.522,15,36,0.417,0.559,12,13,0.923,10,23,33,13,3,1,7,15,23,49,0.469,5,21,0.238,18,28,.643,0.52,14,20,0.7,6,19,25,11,3,6,10,15,1,1,0,yale,2024
20,20,2024-02-02,,Princeton,REG (Conf),W,70,64,,25,52,0.481,7,20,0.35,18,32,0.563,0.548,13,25,0.52,7,27,34,12,3,4,7,8,24,59,0.407,13,33,0.394,11,26,.423,0.517,3,3,1.0,2,21,23,17,2,2,5,17,1,1,0,yale,2024
21,21,2024-02-03,,Pennsylvania,REG (Conf),W,74,58,,28,54,0.519,10,27,0.37,18,27,0.667,0.611,8,15,0.533,3,30,33,19,7,0,8,16,20,54,0.37,8,28,0.286,12,26,.462,0.444,10,12,0.833,4,28,32,11,7,2,10,15,1,1,0,yale,2024
22,22,2024-02-10,,Cornell,REG (Conf),W,80,78,,28,60,0.467,3,14,0.214,25,46,0.543,0.492,21,27,0.778,14,24,38,14,8,2,12,14,30,55,0.545,10,25,0.4,20,30,.667,0.636,8,11,0.727,3,17,20,19,7,5,13,23,1,1,0,yale,2024
23,23,2024-02-16,@,Pennsylvania,REG (Conf),W,76,62,,27,51,0.529,6,18,0.333,21,33,0.636,0.588,16,18,0.889,4,29,33,14,3,1,7,12,23,59,0.39,9,32,0.281,14,27,.519,0.466,7,11,0.636,6,19,25,16,4,1,4,12,1,1,0,yale,2024
24,24,2024-02-17,@,Princeton,REG (Conf),L,62,73,,22,53,0.415,6,18,0.333,16,35,0.457,0.472,12,15,0.8,5,22,27,6,3,1,8,20,25,52,0.481,6,23,0.261,19,29,.655,0.538,17,18,0.944,5,24,29,14,3,1,4,14,0,1,0,yale,2024
25,25,2024-02-23,@,Cornell,REG (Conf),L,62,65,,22,57,0.386,7,25,0.28,15,32,0.469,0.447,11,26,0.423,13,24,37,12,5,3,12,22,20,52,0.385,5,15,0.333,15,37,.405,0.433,20,27,0.741,11,27,38,8,7,5,14,24,0,1,0,yale,2024
26,26,2024-02-24,@,Columbia,REG (Conf),W,84,76,,33,62,0.532,5,19,0.263,28,43,0.651,0.573,13,16,0.813,5,19,24,22,6,2,4,19,25,46,0.543,9,20,0.45,16,26,.615,0.641,17,25,0.68,6,23,29,19,4,5,13,19,1,1,0,yale,2024
