rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2023-11-06,,Brown,REG (Non-Conf),W,72,70,,25,54,0.463,6,19,0.316,19,35,0.543,0.519,16,22,0.727,5,30,35,12,8,3,11,21,25,65,0.385,10,32,0.313,15,33,.455,0.462,10,22,0.455,13,25,38,13,7,6,14,17,1,1,0,colgate,2024
2,2,2023-11-14,@,Syracuse,REG (Non-Conf),L,75,79,,29,60,0.483,9,24,0.375,20,36,0.556,0.558,8,13,0.615,9,33,42,15,5,2,19,16,27,67,0.403,9,32,0.281,18,35,.514,0.47,16,20,0.8,6,21,27,13,10,5,7,11,0,1,0,colgate,2024
3,3,2023-11-17,N,Yale,REG (Non-Conf),L,50,68,,21,58,0.362,4,23,0.174,17,35,0.486,0.397,4,4,1.0,5,30,35,14,0,2,9,5,29,66,0.439,8,21,0.381,21,45,.467,0.5,2,4,0.5,6,28,34,13,1,2,4,6,0,1,0,colgate,2024
4,4,2023-11-18,N,Gardner-Webb,REG (Non-Conf),W,59,52,,21,53,0.396,7,20,0.35,14,33,0.424,0.462,10,12,0.833,5,26,31,11,6,1,13,10,18,54,0.333,6,22,0.273,12,32,.375,0.389,10,12,0.833,9,24,33,7,4,2,12,15,1,1,0,colgate,2024
5,5,2023-11-19,N,Weber State,REG (Non-Conf),W,57,55,,19,46,0.413,9,25,0.36,10,21,0.476,0.511,10,15,0.667,9,24,33,14,6,1,8,16,17,47,0.362,8,26,0.308,9,21,.429,0.447,13,18,0.722,5,18,23,8,4,0,7,12,1,1,0,colgate,2024
6,6,2023-11-22,,Harvard,REG (Non-Conf),L,70,76,,25,68,0.368,11,34,0.324,14,34,0.412,0.449,9,12,0.75,16,23,39,17,6,1,8,17,27,56,0.482,9,22,0.409,18,34,.529,0.563,13,20,0.65,7,25,32,18,5,3,6,13,0,1,0,colgate,2024
7,7,2023-11-29,,Binghamton,REG (Non-Conf),W,84,49,,32,62,0.516,12,25,0.48,20,37,0.541,0.613,8,11,0.727,7,32,39,20,10,4,13,13,20,54,0.37,3,17,0.176,17,37,.459,0.398,6,13,0.462,1,21,22,13,6,3,16,13,1,1,0,colgate,2024
8,8,2023-12-02,@,Arizona,REG (Non-Conf),L,55,82,,22,53,0.415,7,22,0.318,15,31,0.484,0.481,4,7,0.571,0,24,24,11,7,0,18,16,33,71,0.465,7,23,0.304,26,48,.542,0.514,9,15,0.6,13,30,43,21,13,1,12,9,0,1,0,colgate,2024
9,9,2023-12-06,,Vermont St.âLyndon,REG (Non-Conf),W,115,37,,44,78,0.564,15,33,0.455,29,45,0.644,0.66,12,17,0.706,11,34,45,29,18,6,4,9,14,55,0.255,7,25,0.28,7,30,.233,0.318,2,4,0.5,4,19,23,11,2,1,28,13,1,1,0,colgate,2024
10,10,2023-12-09,@,Vermont,REG (Non-Conf),W,77,71,,30,56,0.536,8,15,0.533,22,41,0.537,0.607,9,12,0.75,7,21,28,8,4,2,8,12,27,54,0.5,8,25,0.32,19,29,.655,0.574,9,11,0.818,5,20,25,13,5,3,9,13,1,1,0,colgate,2024
11,11,2023-12-17,@,Illinois,REG (Non-Conf),L,57,74,,26,61,0.426,3,15,0.2,23,46,0.5,0.451,2,6,0.333,6,17,23,10,4,1,11,18,23,55,0.418,8,23,0.348,15,32,.469,0.491,20,22,0.909,12,27,39,10,5,6,13,11,0,1,0,colgate,2024
12,12,2023-12-21,@,Iona,REG (Non-Conf),L,65,85,,23,51,0.451,7,20,0.35,16,31,0.516,0.52,12,22,0.545,6,15,21,16,4,2,11,13,31,57,0.544,11,23,0.478,20,34,.588,0.64,12,15,0.8,9,26,35,20,5,3,10,18,0,1,0,colgate,2024
13,13,2023-12-30,@,Cornell,REG (Non-Conf),L,64,77,,25,70,0.357,9,33,0.273,16,37,0.432,0.421,5,16,0.313,23,22,45,12,7,6,15,14,30,56,0.536,6,20,0.3,24,36,.667,0.589,11,16,0.688,6,20,26,19,12,3,11,18,0,1,0,colgate,2024
14,14,2024-01-03,,Loyola (MD),REG (Conf),W,78,55,,31,62,0.5,8,23,0.348,23,39,0.59,0.565,8,12,0.667,7,26,33,21,10,6,4,14,23,54,0.426,6,20,0.3,17,34,.500,0.481,3,10,0.3,5,24,29,14,4,1,12,11,1,1,0,colgate,2024
15,15,2024-01-06,@,Navy,REG (Conf),W,80,72,,27,51,0.529,13,25,0.52,14,26,0.538,0.657,13,17,0.765,5,27,32,17,4,4,16,9,29,62,0.468,10,25,0.4,19,37,.514,0.548,4,11,0.364,7,19,26,18,7,1,9,15,1,1,0,colgate,2024
16,16,2024-01-10,,Lafayette,REG (Conf),L,64,69,,23,61,0.377,5,17,0.294,18,44,0.409,0.418,13,19,0.684,14,26,40,13,6,2,9,18,25,52,0.481,6,17,0.353,19,35,.543,0.538,13,22,0.591,3,23,26,12,5,3,11,15,0,1,0,colgate,2024
17,17,2024-01-13,@,Bucknell,REG (Conf),W,84,73,,24,54,0.444,9,19,0.474,15,35,0.429,0.528,27,31,0.871,9,21,30,16,9,4,13,18,28,59,0.475,6,19,0.316,22,40,.550,0.525,11,17,0.647,9,22,31,13,7,4,15,27,1,1,0,colgate,2024
18,18,2024-01-17,@,Army,REG (Conf),W,64,56,,20,54,0.37,8,28,0.286,12,26,0.462,0.444,16,19,0.842,8,29,37,14,10,6,10,14,21,61,0.344,6,22,0.273,15,39,.385,0.393,8,14,0.571,11,24,35,12,9,5,11,16,1,1,0,colgate,2024
19,19,2024-01-20,,Boston University,REG (Conf),W,75,59,,23,53,0.434,11,26,0.423,12,27,0.444,0.538,18,25,0.72,5,30,35,15,5,3,7,15,22,56,0.393,6,28,0.214,16,28,.571,0.446,9,15,0.6,7,30,37,13,4,2,11,19,1,1,0,colgate,2024
20,20,2024-01-22,,Lehigh,REG (Conf),W,60,57,,24,61,0.393,8,30,0.267,16,31,0.516,0.459,4,11,0.364,7,36,43,16,3,4,8,15,18,57,0.316,4,23,0.174,14,34,.412,0.351,17,24,0.708,6,32,38,11,5,0,6,13,1,1,0,colgate,2024
21,21,2024-01-27,@,American,REG (Conf),W,73,54,,30,57,0.526,9,20,0.45,21,37,0.568,0.605,4,6,0.667,7,24,31,13,2,3,6,15,20,52,0.385,5,19,0.263,15,33,.455,0.433,9,11,0.818,8,17,25,10,0,2,10,10,1,1,0,colgate,2024
22,22,2024-01-31,,Army,REG (Conf),W,74,55,,29,58,0.5,12,28,0.429,17,30,0.567,0.603,4,7,0.571,4,26,30,22,9,1,8,11,23,54,0.426,5,17,0.294,18,37,.486,0.472,4,6,0.667,6,20,26,14,3,3,12,13,1,1,0,colgate,2024
