rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2023-11-06,,Ky. Wesleyan,REG (Non-Conf),W,90,64,,32,57,0.561,6,20,0.3,26,37,0.703,0.614,20,24,0.833,9,25,34,15,9,5,16,17,23,58,0.397,7,29,0.241,16,29,.552,0.457,11,15,0.733,8,18,26,16,10,0,21,17,1,1,0,western-kentucky,2024
2,2,2023-11-09,@,Wichita State,REG (Non-Conf),L,61,71,,24,81,0.296,0,21,0.0,24,60,0.4,0.296,13,22,0.591,16,25,41,4,11,3,6,21,26,54,0.481,4,13,0.308,22,41,.537,0.519,15,26,0.577,7,38,45,11,5,8,19,18,0,1,0,western-kentucky,2024
3,3,2023-11-14,@,Murray State,REG (Non-Conf),W,86,81,,30,57,0.526,8,16,0.5,22,41,0.537,0.596,18,21,0.857,6,21,27,10,7,3,15,24,25,61,0.41,8,23,0.348,17,38,.447,0.475,23,32,0.719,11,18,29,15,5,3,11,18,1,1,0,western-kentucky,2024
4,4,2023-11-18,,Kentucky St.,REG (Non-Conf),W,95,75,,32,74,0.432,9,31,0.29,23,43,0.535,0.493,22,36,0.611,10,43,53,15,7,4,12,17,25,76,0.329,11,35,0.314,14,41,.341,0.401,14,17,0.824,5,34,39,14,7,8,12,21,1,1,0,western-kentucky,2024
5,5,2023-11-24,N,Bowling Green,REG (Non-Conf),W,72,65,,24,69,0.348,4,17,0.235,20,52,0.385,0.377,20,29,0.69,11,27,38,11,15,5,11,20,23,58,0.397,5,26,0.192,18,32,.563,0.44,14,22,0.636,7,30,37,7,4,5,20,20,1,1,0,western-kentucky,2024
6,6,2023-11-25,N,Canisius,REG (Non-Conf),L,77,85,,31,64,0.484,2,10,0.2,29,54,0.537,0.5,13,22,0.591,10,23,33,9,5,2,14,24,27,62,0.435,9,23,0.391,18,39,.462,0.508,22,31,0.71,11,23,34,17,9,3,13,19,0,1,0,western-kentucky,2024
7,7,2023-11-26,N,UNC Asheville,REG (Non-Conf),L,67,77,,27,54,0.5,2,14,0.143,25,40,0.625,0.519,11,12,0.917,10,20,30,6,4,1,19,29,23,50,0.46,7,22,0.318,16,28,.571,0.53,24,31,0.774,10,15,25,13,4,4,11,16,0,1,0,western-kentucky,2024
8,8,2023-11-29,,Campbellsville,REG (Non-Conf),W,101,77,,37,77,0.481,12,35,0.343,25,42,0.595,0.558,15,20,0.75,14,30,44,21,8,2,11,16,28,76,0.368,7,29,0.241,21,47,.447,0.414,14,17,0.824,13,26,39,16,5,3,14,17,1,1,0,western-kentucky,2024
9,9,2023-12-03,,Eastern Kentucky,REG (Non-Conf),W,79,69,,28,69,0.406,11,25,0.44,17,44,0.386,0.486,12,16,0.75,10,23,33,17,10,1,11,17,26,62,0.419,6,24,0.25,20,38,.526,0.468,11,19,0.579,12,26,38,7,5,9,18,20,1,1,0,western-kentucky,2024
10,10,2023-12-09,@,Buffalo,REG (Non-Conf),W,82,65,,29,66,0.439,6,25,0.24,23,41,0.561,0.485,18,29,0.621,14,28,42,20,13,4,15,14,26,71,0.366,5,34,0.147,21,37,.568,0.401,8,10,0.8,11,26,37,15,11,4,15,17,1,1,0,western-kentucky,2024
11,11,2023-12-12,@,Wright State,REG (Non-Conf),W,91,84,,36,69,0.522,8,21,0.381,28,48,0.583,0.58,11,19,0.579,10,29,39,14,6,4,17,24,32,68,0.471,4,17,0.235,28,51,.549,0.5,16,21,0.762,7,21,28,13,9,4,14,17,1,1,0,western-kentucky,2024
12,12,2023-12-16,,Austin Peay,REG (Non-Conf),W,65,64,,23,58,0.397,6,22,0.273,17,36,0.472,0.448,13,18,0.722,8,27,35,14,5,4,9,9,24,57,0.421,8,23,0.348,16,34,.471,0.491,8,11,0.727,4,28,32,12,6,1,7,15,1,1,0,western-kentucky,2024
13,13,2023-12-19,@,California Baptist,REG (Non-Conf),W,73,70,,26,63,0.413,8,18,0.444,18,45,0.4,0.476,13,20,0.65,5,35,40,11,5,3,9,23,26,64,0.406,4,23,0.174,22,41,.537,0.438,14,23,0.609,6,33,39,8,3,3,12,19,1,1,0,western-kentucky,2024
14,14,2023-12-30,,Abilene Christian,REG (Non-Conf),W,86,84,,35,69,0.507,7,20,0.35,28,49,0.571,0.558,9,15,0.6,10,30,40,13,7,4,11,13,32,75,0.427,11,22,0.5,21,53,.396,0.5,9,9,1.0,7,24,31,18,6,0,9,16,1,1,0,western-kentucky,2024
