rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,72,1,2014-11-14,Iowa,,Hampton,REG (Non-Conf),W 90-56,*,20,3,6,0.5,0,0,3,6,0.5,0.5,1,2,0.5,1,3,4,0,0,0,3,3,7,1.0,H,1,1,adam-woodbury-1,Adam Woodbury,2015
2,73,2,2014-11-17,Iowa,,North Dakota State,REG (Non-Conf),W 87-56,*,21,5,6,0.833,0,0,5,6,0.833,0.833,0,0,,1,10,11,1,0,1,3,1,10,9.5,H,1,1,adam-woodbury-1,Adam Woodbury,2015
3,74,3,2014-11-20,Iowa,N,Texas,REG (Non-Conf),L 57-71,*,29,4,7,0.571,0,0,4,7,0.571,0.571,2,5,0.4,4,4,8,2,2,0,2,2,10,10.1,N,0,1,adam-woodbury-1,Adam Woodbury,2015
4,75,4,2014-11-21,Iowa,N,Syracuse,REG (Non-Conf),L 63-66,*,28,5,8,0.625,0,0,5,8,0.625,0.625,2,3,0.667,3,2,5,2,1,0,2,4,12,9.5,N,0,1,adam-woodbury-1,Adam Woodbury,2015
5,76,5,2014-11-24,Iowa,,Pepperdine,REG (Non-Conf),W 72-61,*,25,3,9,0.333,0,0,3,9,0.333,0.333,1,3,0.333,3,2,5,0,1,0,0,4,7,3.2,H,1,1,adam-woodbury-1,Adam Woodbury,2015
6,77,6,2014-11-26,Iowa,,Northern Illinois,REG (Non-Conf),W 70-49,*,20,5,7,0.714,0,0,5,7,0.714,0.714,2,2,1.0,3,3,6,0,0,1,2,3,12,9.6,H,1,1,adam-woodbury-1,Adam Woodbury,2015
7,78,7,2014-11-29,Iowa,,Longwood,REG (Non-Conf),W 77-44,*,14,2,2,1.0,0,0,2,2,1.0,1.0,2,2,1.0,3,2,5,0,1,0,1,3,6,6.9,H,1,1,adam-woodbury-1,Adam Woodbury,2015
8,79,8,2014-12-03,Iowa,@,North Carolina,REG (Non-Conf),W 60-55,*,23,5,7,0.714,0,0,5,7,0.714,0.714,1,2,0.5,2,5,7,0,0,0,1,4,11,8.0,A,1,1,adam-woodbury-1,Adam Woodbury,2015
9,80,9,2014-12-06,Iowa,,UMBC,REG (Non-Conf),W 77-47,*,15,2,5,0.4,0,0,2,5,0.4,0.4,1,2,0.5,0,4,4,0,0,0,0,1,5,2.7,H,1,1,adam-woodbury-1,Adam Woodbury,2015
10,81,10,2014-12-09,Iowa,,Alcorn State,REG (Non-Conf),W 67-44,*,18,1,6,0.167,0,0,1,6,0.167,0.167,0,0,,2,2,4,0,0,1,2,1,2,-1.5,H,1,1,adam-woodbury-1,Adam Woodbury,2015
11,82,11,2014-12-12,Iowa,,Iowa State,REG (Non-Conf),L 75-90,*,22,2,7,0.286,0,0,2,7,0.286,0.286,2,2,1.0,2,4,6,2,0,1,2,2,6,3.8,H,0,1,adam-woodbury-1,Adam Woodbury,2015
12,83,12,2014-12-20,Iowa,@,Northern Iowa,REG (Non-Conf),L 44-56,*,17,1,9,0.111,0,0,1,9,0.111,0.111,3,4,0.75,1,4,5,0,0,1,2,3,5,-1.9,A,0,1,adam-woodbury-1,Adam Woodbury,2015
13,84,13,2014-12-22,Iowa,,North Florida,REG (Non-Conf),W 80-70,*,15,0,2,0.0,0,0,0,2,0.0,0.0,3,4,0.75,2,6,8,2,0,1,3,2,3,2.7,H,1,1,adam-woodbury-1,Adam Woodbury,2015
14,85,14,2014-12-30,Iowa,@,Ohio State,REG (Conf),W 71-65,*,18,1,3,0.333,0,0,1,3,0.333,0.333,0,1,0.0,2,2,4,2,0,1,3,4,2,-0.6,A,1,1,adam-woodbury-1,Adam Woodbury,2015
15,86,15,2015-01-05,Iowa,,Nebraska,REG (Conf),W 70-59,*,18,1,3,0.333,0,0,1,3,0.333,0.333,1,2,0.5,1,1,2,1,1,0,2,2,3,0.8,H,1,1,adam-woodbury-1,Adam Woodbury,2015
