rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,96,1,2014-11-14,Michigan State,@,Navy,REG (Non-Conf),W 64-59,*,27,6,10,0.6,0,0,6,10,0.6,0.6,0,0,,2,6,8,2,3,1,1,0,12,14.7,A,1,1,branden-dawson-1,Branden Dawson,2015
2,97,2,2014-11-18,Michigan State,N,Duke,REG (Non-Conf),L 71-81,*,29,8,10,0.8,0,0,8,10,0.8,0.8,2,5,0.4,4,5,9,1,1,0,3,3,18,14.8,N,0,1,branden-dawson-1,Branden Dawson,2015
3,98,3,2014-11-21,Michigan State,,Loyola Chicago,REG (Non-Conf),W 87-52,*,27,7,11,0.636,0,0,7,11,0.636,0.636,1,3,0.333,2,5,7,3,1,1,1,3,15,13.8,H,1,1,branden-dawson-1,Branden Dawson,2015
4,99,5,2014-11-27,Michigan State,N,Rider,REG (Non-Conf),W 77-45,,16,1,4,0.25,0,0,1,4,0.25,0.25,1,3,0.333,1,5,6,3,1,0,0,2,3,4.3,N,1,1,branden-dawson-1,Branden Dawson,2015
5,100,6,2014-11-28,Michigan State,N,Marquette,REG (Non-Conf),W 79-68,,28,2,3,0.667,0,0,2,3,0.667,0.667,1,2,0.5,0,8,8,2,1,1,2,2,5,6.0,N,1,1,branden-dawson-1,Branden Dawson,2015
6,101,7,2014-11-30,Michigan State,N,Kansas,REG (Non-Conf),L 56-61,*,24,4,15,0.267,0,0,4,15,0.267,0.267,0,1,0.0,2,7,9,0,2,1,0,4,8,3.3,N,0,1,branden-dawson-1,Branden Dawson,2015
7,102,8,2014-12-03,Michigan State,@,Notre Dame,REG (Non-Conf),L 78-79 (OT),*,39,8,19,0.421,0,0,8,19,0.421,0.421,0,0,,9,9,18,2,0,1,4,2,16,12.2,A,0,1,branden-dawson-1,Branden Dawson,2015
8,103,9,2014-12-06,Michigan State,,Arkansas–Pine Bluff,REG (Non-Conf),W 85-52,*,24,5,10,0.5,0,0,5,10,0.5,0.5,2,3,0.667,3,4,7,4,1,1,2,1,12,12.0,H,1,1,branden-dawson-1,Branden Dawson,2015
9,104,10,2014-12-14,Michigan State,,Oakland,REG (Non-Conf),W 87-61,*,21,7,14,0.5,0,0,7,14,0.5,0.5,1,4,0.25,2,4,6,2,3,0,1,3,15,11.6,H,1,1,branden-dawson-1,Branden Dawson,2015
10,105,11,2014-12-17,Michigan State,,Eastern Michigan,REG (Non-Conf),W 66-46,*,18,1,5,0.2,0,0,1,5,0.2,0.2,2,2,1.0,3,4,7,1,1,0,3,1,4,2.5,H,1,1,branden-dawson-1,Branden Dawson,2015
11,106,14,2014-12-30,Michigan State,,Maryland,REG (Conf),L 66-68 (2OT),*,43,4,11,0.364,0,0,4,11,0.364,0.364,1,5,0.2,4,7,11,2,1,2,2,0,9,8.0,H,0,1,branden-dawson-1,Branden Dawson,2015
12,107,15,2015-01-05,Michigan State,,Indiana,REG (Conf),W 70-50,*,35,7,10,0.7,0,0,7,10,0.7,0.7,0,0,,5,8,13,2,2,2,3,1,14,17.1,H,1,1,branden-dawson-1,Branden Dawson,2015
13,108,16,2015-01-08,Michigan State,@,Iowa,REG (Conf),W 75-61,*,36,7,13,0.538,0,0,7,13,0.538,0.538,0,0,,2,13,15,2,0,0,4,2,14,9.6,A,1,1,branden-dawson-1,Branden Dawson,2015
14,109,17,2015-01-11,Michigan State,,Northwestern,REG (Conf),W 84-77 (OT),*,36,6,11,0.545,0,0,6,11,0.545,0.545,1,4,0.25,4,5,9,1,2,0,0,3,13,12.3,H,1,1,branden-dawson-1,Branden Dawson,2015
15,110,18,2015-01-17,Michigan State,@,Maryland,REG (Conf),L 59-75,*,24,6,12,0.5,0,0,6,12,0.5,0.5,2,4,0.5,3,7,10,0,1,4,2,5,14,11.2,A,0,1,branden-dawson-1,Branden Dawson,2015
