rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,76,1,2014-11-14,Baylor,,McNeese State,REG (Non-Conf),W 80-39,*,31,2,5,0.4,0,0,2,5,0.4,0.4,5,7,0.714,4,8,12,0,2,2,0,1,9,13.7,H,1,1,rico-gathers-1,Rico Gathers,2015
2,77,2,2014-11-18,Baylor,@,South Carolina,REG (Non-Conf),W 69-65,*,19,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,2,4,0,-4.0,A,1,1,rico-gathers-1,Rico Gathers,2015
3,78,3,2014-11-21,Baylor,,Prairie View A&M,REG (Non-Conf),W 60-45,*,28,4,10,0.4,0,0,4,10,0.4,0.4,4,7,0.571,4,9,13,0,1,1,0,2,12,11.8,H,1,1,rico-gathers-1,Rico Gathers,2015
4,79,4,2014-11-24,Baylor,,Stephen F. Austin,REG (Non-Conf),W 67-51,*,30,1,4,0.25,0,0,1,4,0.25,0.25,3,6,0.5,7,4,11,0,1,1,0,2,5,8.4,H,1,1,rico-gathers-1,Rico Gathers,2015
5,80,5,2014-11-27,Baylor,N,Memphis,REG (Non-Conf),W 71-47,*,30,4,7,0.571,0,0,4,7,0.571,0.571,0,1,0.0,5,6,11,0,1,0,0,2,8,9.8,N,1,1,rico-gathers-1,Rico Gathers,2015
6,81,6,2014-11-28,Baylor,N,Illinois,REG (Non-Conf),L 54-62,*,22,4,8,0.5,0,0,4,8,0.5,0.5,3,9,0.333,6,9,15,0,0,0,1,4,11,8.9,N,0,1,rico-gathers-1,Rico Gathers,2015
7,82,7,2014-12-01,Baylor,,Texas Southern,REG (Non-Conf),W 75-49,*,29,9,20,0.45,0,0,9,20,0.45,0.45,5,10,0.5,8,5,13,0,0,4,2,2,23,17.7,H,1,1,rico-gathers-1,Rico Gathers,2015
8,83,8,2014-12-04,Baylor,@,Vanderbilt,REG (Non-Conf),W 66-63,*,31,1,5,0.2,0,0,1,5,0.2,0.2,2,2,1.0,2,4,6,0,0,1,1,4,4,1.6,A,1,1,rico-gathers-1,Rico Gathers,2015
9,84,9,2014-12-09,Baylor,,Texas A&M,REG (Non-Conf),W 77-63,*,24,3,8,0.375,0,0,3,8,0.375,0.375,7,8,0.875,5,5,10,0,1,0,0,4,13,12.6,H,1,1,rico-gathers-1,Rico Gathers,2015
10,85,10,2014-12-17,Baylor,,New Mexico State,REG (Non-Conf),W 66-55,*,28,3,8,0.375,0,0,3,8,0.375,0.375,1,2,0.5,6,6,12,1,7,1,1,4,7,14.0,H,1,1,rico-gathers-1,Rico Gathers,2015
11,86,11,2014-12-22,Baylor,,Southern,REG (Non-Conf),W 70-66,*,29,6,10,0.6,0,0,6,10,0.6,0.6,4,7,0.571,7,4,11,1,0,0,1,4,16,14.4,H,1,1,rico-gathers-1,Rico Gathers,2015
12,87,12,2014-12-30,Baylor,,Norfolk State,REG (Non-Conf),W 92-51,*,29,5,11,0.455,0,0,5,11,0.455,0.455,3,3,1.0,4,7,11,1,4,2,1,1,13,16.9,H,1,1,rico-gathers-1,Rico Gathers,2015
13,88,13,2015-01-03,Baylor,@,Oklahoma,REG (Conf),L 63-73,*,27,2,6,0.333,0,0,2,6,0.333,0.333,0,2,0.0,6,6,12,0,2,0,0,3,4,6.6,A,0,1,rico-gathers-1,Rico Gathers,2015
14,89,14,2015-01-07,Baylor,,Kansas,REG (Conf),L 55-56,*,29,3,10,0.3,0,0,3,10,0.3,0.3,3,4,0.75,9,5,14,2,2,0,1,2,9,12.2,H,0,1,rico-gathers-1,Rico Gathers,2015
