rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,72,1,2014-11-14,Kansas,,UC Santa Barbara,REG (Non-Conf),W 69-59,*,29,1,4,0.25,0,0,1,4,0.25,0.25,0,2,0.0,3,7,10,0,1,2,2,1,2,3.0,H,1,1,jamari-traylor-1,Jamari Traylor,2015
2,73,2,2014-11-18,Kansas,N,Kentucky,REG (Non-Conf),L 40-72,*,26,0,6,0.0,0,0,0,6,0.0,0.0,2,2,1.0,3,4,7,0,0,3,1,2,2,1.4,N,0,1,jamari-traylor-1,Jamari Traylor,2015
3,74,3,2014-11-24,Kansas,,Rider,REG (Non-Conf),W 87-60,,21,3,5,0.6,0,0,3,5,0.6,0.6,0,0,,0,2,2,3,1,2,1,0,6,7.8,H,1,1,jamari-traylor-1,Jamari Traylor,2015
4,75,4,2014-11-27,Kansas,N,Rhode Island,REG (Non-Conf),W 76-60,,16,2,2,1.0,0,0,2,2,1.0,1.0,2,2,1.0,1,3,4,0,2,2,3,4,6,5.8,N,1,1,jamari-traylor-1,Jamari Traylor,2015
5,76,5,2014-11-28,Kansas,N,Tennessee,REG (Non-Conf),W 82-67,,12,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,0,1,1,3,0,0,3,3,1,-1.9,N,1,1,jamari-traylor-1,Jamari Traylor,2015
6,77,6,2014-11-30,Kansas,N,Michigan State,REG (Non-Conf),W 61-56,,15,2,4,0.5,0,0,2,4,0.5,0.5,2,3,0.667,1,0,1,0,0,0,0,1,6,3.9,N,1,1,jamari-traylor-1,Jamari Traylor,2015
7,78,7,2014-12-05,Kansas,,Florida,REG (Non-Conf),W 71-65,,15,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,0,2,2,0,1,0,2,1,0,-2.2,H,1,1,jamari-traylor-1,Jamari Traylor,2015
8,79,9,2014-12-13,Kansas,N,Utah,REG (Non-Conf),W 63-60,,26,4,8,0.5,0,0,4,8,0.5,0.5,5,5,1.0,1,4,5,0,2,1,1,3,13,11.4,N,1,1,jamari-traylor-1,Jamari Traylor,2015
9,80,10,2014-12-20,Kansas,,Lafayette,REG (Non-Conf),W 96-69,,24,4,8,0.5,0,0,4,8,0.5,0.5,3,4,0.75,6,1,7,1,1,1,0,0,11,13.5,H,1,1,jamari-traylor-1,Jamari Traylor,2015
10,81,11,2014-12-22,Kansas,@,Temple,REG (Non-Conf),L 52-77,,12,1,3,0.333,0,0,1,3,0.333,0.333,0,1,0.0,1,2,3,1,0,0,1,2,2,0.1,A,0,1,jamari-traylor-1,Jamari Traylor,2015
11,82,12,2014-12-30,Kansas,,Kent State,REG (Non-Conf),W 78-62,*,21,3,4,0.75,0,0,3,4,0.75,0.75,2,3,0.667,2,1,3,1,1,1,3,2,8,6.3,H,1,1,jamari-traylor-1,Jamari Traylor,2015
12,83,13,2015-01-04,Kansas,,UNLV,REG (Non-Conf),W 76-61,*,27,2,6,0.333,0,0,2,6,0.333,0.333,0,0,,2,7,9,2,0,3,2,2,4,4.8,H,1,1,jamari-traylor-1,Jamari Traylor,2015
13,84,14,2015-01-07,Kansas,@,Baylor,REG (Conf),W 56-55,*,25,6,7,0.857,0,0,6,7,0.857,0.857,1,1,1.0,2,3,5,2,1,2,1,5,13,13.6,A,1,1,jamari-traylor-1,Jamari Traylor,2015
14,85,15,2015-01-10,Kansas,,Texas Tech,REG (Conf),W 86-54,*,24,3,4,0.75,0,0,3,4,0.75,0.75,1,2,0.5,1,2,3,1,1,2,1,3,7,7.2,H,1,1,jamari-traylor-1,Jamari Traylor,2015
15,86,16,2015-01-13,Kansas,,Oklahoma State,REG (Conf),W 67-57,*,16,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,2,0,2,1,0,0,1,4,4,2.2,H,1,1,jamari-traylor-1,Jamari Traylor,2015
16,87,17,2015-01-17,Kansas,@,Iowa State,REG (Conf),L 81-86,*,15,0,5,0.0,0,0,0,5,0.0,0.0,0,0,,2,0,2,1,0,1,0,2,0,-1.5,A,0,1,jamari-traylor-1,Jamari Traylor,2015
17,88,18,2015-01-19,Kansas,,Oklahoma,REG (Conf),W 85-78,*,23,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,0,0,0,1,1,2,1,2,4,4.0,H,1,1,jamari-traylor-1,Jamari Traylor,2015
18,89,19,2015-01-24,Kansas,@,Texas,REG (Conf),W 75-62,*,20,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,3,1,4,1,2,1,1,2,2,4.3,A,1,1,jamari-traylor-1,Jamari Traylor,2015
19,90,20,2015-01-28,Kansas,@,TCU,REG (Conf),W 64-61,*,17,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,3,3,0,0,3,1,3,0,0.1,A,1,1,jamari-traylor-1,Jamari Traylor,2015
20,91,21,2015-01-31,Kansas,,Kansas State,REG (Conf),W 68-57,*,27,3,7,0.429,0,0,3,7,0.429,0.429,0,1,0.0,1,4,5,3,2,0,2,3,6,4.7,H,1,1,jamari-traylor-1,Jamari Traylor,2015
21,92,22,2015-02-02,Kansas,,Iowa State,REG (Conf),W 89-76,*,18,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,1,0,1,1,3,1,3,3,4,3.6,H,1,1,jamari-traylor-1,Jamari Traylor,2015
22,93,23,2015-02-07,Kansas,@,Oklahoma State,REG (Conf),L 62-67,*,23,3,7,0.429,0,0,3,7,0.429,0.429,2,4,0.5,4,2,6,0,3,1,6,3,8,3.4,A,0,1,jamari-traylor-1,Jamari Traylor,2015
23,94,24,2015-02-10,Kansas,@,Texas Tech,REG (Conf),W 73-51,,19,0,0,,0,0,0,0,,,0,0,,0,2,2,0,1,1,1,1,0,0.9,A,1,1,jamari-traylor-1,Jamari Traylor,2015
24,95,25,2015-02-14,Kansas,,Baylor,REG (Conf),W 74-64,,12,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,1,2,0,0,0,1,1,0,-1.1,H,1,1,jamari-traylor-1,Jamari Traylor,2015
25,96,26,2015-02-16,Kansas,@,West Virginia,REG (Conf),L 61-62,,26,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,2,2,4,3,0,0,1,2,4,3.6,A,0,1,jamari-traylor-1,Jamari Traylor,2015
26,97,27,2015-02-21,Kansas,,TCU,REG (Conf),W 81-72,,24,3,4,0.75,0,0,3,4,0.75,0.75,2,4,0.5,1,2,3,1,0,1,2,3,8,5.1,H,1,1,jamari-traylor-1,Jamari Traylor,2015
27,98,28,2015-02-23,Kansas,@,Kansas State,REG (Conf),L 63-70,,18,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,0,2,2,0,0,0,1,1,1,-0.9,A,0,1,jamari-traylor-1,Jamari Traylor,2015
28,99,29,2015-02-28,Kansas,,Texas,REG (Conf),W 69-64,*,11,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,1,0,2,0,0.5,H,1,1,jamari-traylor-1,Jamari Traylor,2015
