rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,24,1,2014-11-14,SMU,,Lamar,REG (Non-Conf),W 93-54,*,24,9,9,1.0,0,0,9,9,1.0,1.0,1,2,0.5,1,3,4,0,1,2,1,4,19,17.3,H,1,1,yanick-moreira-1,Yanick Moreira,2015
2,25,2,2014-11-17,SMU,@,Gonzaga,REG (Non-Conf),L 56-72,*,22,1,11,0.091,0,0,1,11,0.091,0.091,2,2,1.0,3,5,8,0,0,2,1,1,4,0.3,A,0,1,yanick-moreira-1,Yanick Moreira,2015
3,26,3,2014-11-20,SMU,@,Indiana,REG (Non-Conf),L 68-74,*,18,3,6,0.5,0,0,3,6,0.5,0.5,0,0,,2,3,5,0,0,0,3,1,6,1.9,A,0,1,yanick-moreira-1,Yanick Moreira,2015
4,27,4,2014-11-22,SMU,,Eastern Washington,REG (Non-Conf),W 77-68,*,31,5,6,0.833,0,0,5,6,0.833,0.833,3,3,1.0,2,3,5,3,1,1,1,3,13,14.7,H,1,1,yanick-moreira-1,Yanick Moreira,2015
5,28,5,2014-11-25,SMU,,Arkansas,REG (Non-Conf),L 72-78,*,24,9,12,0.75,0,0,9,12,0.75,0.75,2,5,0.4,5,5,10,0,1,0,0,3,20,18.8,H,0,1,yanick-moreira-1,Yanick Moreira,2015
6,29,6,2014-11-26,SMU,,Texas Southern,REG (Non-Conf),W 72-59,*,26,7,11,0.636,0,0,7,11,0.636,0.636,1,2,0.5,2,5,7,1,1,3,3,3,15,12.2,H,1,1,yanick-moreira-1,Yanick Moreira,2015
7,30,7,2014-11-30,SMU,,Monmouth,REG (Non-Conf),W 63-51,*,16,2,7,0.286,0,0,2,7,0.286,0.286,1,2,0.5,1,2,3,0,1,1,0,1,5,3.1,H,1,1,yanick-moreira-1,Yanick Moreira,2015
8,31,8,2014-12-05,SMU,,Wyoming,REG (Non-Conf),W 66-53,*,30,5,6,0.833,0,0,5,6,0.833,0.833,5,8,0.625,3,10,13,1,0,2,4,1,15,14.4,H,1,1,yanick-moreira-1,Yanick Moreira,2015
9,32,9,2014-12-08,SMU,,UC Santa Barbara,REG (Non-Conf),W 80-73 (OT),*,27,5,6,0.833,0,0,5,6,0.833,0.833,5,6,0.833,3,2,5,1,0,2,4,4,15,11.6,H,1,1,yanick-moreira-1,Yanick Moreira,2015
10,33,10,2014-12-17,SMU,,Illinois–Chicago,REG (Non-Conf),W 67-46,*,26,4,7,0.571,0,0,4,7,0.571,0.571,3,4,0.75,1,7,8,2,0,0,3,3,11,7.3,H,1,1,yanick-moreira-1,Yanick Moreira,2015
11,34,11,2014-12-20,SMU,@,Michigan,REG (Non-Conf),W 62-51,*,27,7,9,0.778,0,0,7,9,0.778,0.778,5,9,0.556,1,4,5,0,0,0,2,1,19,13.4,A,1,1,yanick-moreira-1,Yanick Moreira,2015
12,35,12,2014-12-29,SMU,,Midwestern St.,REG (Non-Conf),W 70-61,*,29,3,9,0.333,0,0,3,9,0.333,0.333,3,6,0.5,5,4,9,1,1,9,4,0,9,11.4,H,1,1,yanick-moreira-1,Yanick Moreira,2015
13,36,13,2014-12-31,SMU,,South Florida,REG (Conf),W 83-49,*,18,3,6,0.5,0,0,3,6,0.5,0.5,4,4,1.0,2,3,5,1,2,1,1,1,10,11.3,H,1,1,yanick-moreira-1,Yanick Moreira,2015
14,37,14,2015-01-03,SMU,@,Cincinnati,REG (Conf),L 50-56,*,33,4,6,0.667,0,0,4,6,0.667,0.667,1,2,0.5,3,1,4,1,1,0,1,1,9,8.7,A,0,1,yanick-moreira-1,Yanick Moreira,2015
15,38,15,2015-01-08,SMU,,Memphis,REG (Conf),W 73-59,*,30,6,9,0.667,0,0,6,9,0.667,0.667,3,6,0.5,2,5,7,0,1,3,1,1,15,14.5,H,1,1,yanick-moreira-1,Yanick Moreira,2015
16,39,16,2015-01-11,SMU,@,UCF,REG (Conf),W 70-61,*,25,4,5,0.8,0,0,4,5,0.8,0.8,0,0,,3,5,8,3,0,0,5,1,8,6.4,A,1,1,yanick-moreira-1,Yanick Moreira,2015
17,40,17,2015-01-14,SMU,@,Temple,REG (Conf),W 60-55,*,26,3,6,0.5,0,0,3,6,0.5,0.5,3,3,1.0,1,4,5,0,0,0,4,1,9,3.5,A,1,1,yanick-moreira-1,Yanick Moreira,2015
18,41,18,2015-01-17,SMU,,East Carolina,REG (Conf),W 77-54,*,15,4,6,0.667,0,0,4,6,0.667,0.667,0,0,,1,1,2,3,3,1,3,3,8,8.0,H,1,1,yanick-moreira-1,Yanick Moreira,2015
19,42,19,2015-01-21,SMU,@,Tulane,REG (Conf),W 66-52,*,25,5,10,0.5,0,0,5,10,0.5,0.5,4,5,0.8,3,5,8,2,2,1,1,1,14,14.9,A,1,1,yanick-moreira-1,Yanick Moreira,2015
20,43,20,2015-01-24,SMU,,Houston,REG (Conf),W 80-59,*,20,5,11,0.455,0,0,5,11,0.455,0.455,4,6,0.667,4,5,9,2,0,0,1,3,14,11.0,H,1,1,yanick-moreira-1,Yanick Moreira,2015
21,44,21,2015-01-28,SMU,@,South Florida,REG (Conf),W 63-52,*,25,5,9,0.556,0,0,5,9,0.556,0.556,2,4,0.5,4,6,10,0,0,0,1,4,12,8.9,A,1,1,yanick-moreira-1,Yanick Moreira,2015
22,45,22,2015-01-31,SMU,,UCF,REG (Conf),W 75-56,*,26,4,9,0.444,0,0,4,9,0.444,0.444,4,7,0.571,3,3,6,1,2,1,2,3,12,9.3,H,1,1,yanick-moreira-1,Yanick Moreira,2015
23,46,23,2015-02-05,SMU,,Cincinnati,REG (Conf),L 54-62,*,20,3,7,0.429,0,0,3,7,0.429,0.429,3,5,0.6,2,0,2,0,0,0,1,3,9,3.7,H,0,1,yanick-moreira-1,Yanick Moreira,2015
24,47,24,2015-02-07,SMU,@,Tulsa,REG (Conf),W 68-57,*,33,5,7,0.714,0,0,5,7,0.714,0.714,3,4,0.75,5,8,13,2,1,2,0,1,13,19.0,A,1,1,yanick-moreira-1,Yanick Moreira,2015
