rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,53,1,2014-11-14,Hampton,@,Iowa,REG (Non-Conf),L 56-90,*,15,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,0,3,3,1,1,1,2,4,2,0.0,A,0,1,jervon-pressley-1,Jervon Pressley,2015
2,54,2,2014-11-16,Hampton,@,Syracuse,REG (Non-Conf),L 47-65,*,23,3,6,0.5,0,0,3,6,0.5,0.5,0,2,0.0,2,3,5,1,0,0,2,5,6,1.2,A,0,1,jervon-pressley-1,Jervon Pressley,2015
3,55,3,2014-11-21,Hampton,N,Alcorn State,REG (Non-Conf),W 82-69,*,26,5,7,0.714,0,0,5,7,0.714,0.714,5,7,0.714,2,3,5,2,0,1,2,3,15,12.5,N,1,1,jervon-pressley-1,Jervon Pressley,2015
4,56,4,2014-11-22,Hampton,@,North Dakota State,REG (Non-Conf),L 66-74,*,23,3,8,0.375,0,0,3,8,0.375,0.375,0,0,,0,1,1,0,2,0,0,1,6,3.5,A,0,1,jervon-pressley-1,Jervon Pressley,2015
5,57,5,2014-11-24,Hampton,@,Appalachian State,REG (Non-Conf),L 74-82,*,26,2,5,0.4,0,0,2,5,0.4,0.4,5,7,0.714,1,1,2,2,0,4,0,2,9,9.9,A,0,1,jervon-pressley-1,Jervon Pressley,2015
6,58,6,2014-11-26,Hampton,,American,REG (Non-Conf),L 60-64,*,19,2,5,0.4,0,0,2,5,0.4,0.4,2,3,0.667,2,3,5,0,0,3,3,1,6,3.9,H,0,1,jervon-pressley-1,Jervon Pressley,2015
7,59,7,2014-12-02,Hampton,@,Tennessee State,REG (Non-Conf),W 62-54,*,16,0,1,0.0,0,0,0,1,0.0,0.0,2,2,1.0,1,1,2,1,0,1,1,4,2,1.1,A,1,1,jervon-pressley-1,Jervon Pressley,2015
8,60,8,2014-12-06,Hampton,,Coppin State,REG (Conf),W 71-52,*,28,3,7,0.429,0,0,3,7,0.429,0.429,3,12,0.25,5,5,10,2,0,1,4,4,9,3.2,H,1,1,jervon-pressley-1,Jervon Pressley,2015
9,61,9,2014-12-08,Hampton,,Morgan State,REG (Conf),W 62-58,*,30,3,7,0.429,0,0,3,7,0.429,0.429,1,6,0.167,3,8,11,1,0,3,3,4,7,4.0,H,1,1,jervon-pressley-1,Jervon Pressley,2015
10,62,10,2014-12-17,Hampton,@,Illinois,REG (Non-Conf),L 55-73,*,24,0,7,0.0,0,0,0,7,0.0,0.0,0,2,0.0,0,2,2,1,0,2,3,1,0,-6.4,A,0,1,jervon-pressley-1,Jervon Pressley,2015
11,63,11,2014-12-19,Hampton,,Tennessee State,REG (Non-Conf),W 66-54,*,13,1,5,0.2,0,0,1,5,0.2,0.2,0,0,,4,1,5,0,0,2,1,3,2,1.2,H,1,1,jervon-pressley-1,Jervon Pressley,2015
12,64,12,2014-12-21,Hampton,,Northern Arizona,REG (Non-Conf),W 75-66,*,18,0,2,0.0,0,0,0,2,0.0,0.0,1,2,0.5,3,1,4,0,0,4,4,3,1,-0.8,H,1,1,jervon-pressley-1,Jervon Pressley,2015
13,65,13,2014-12-29,Hampton,@,Northern Illinois,REG (Non-Conf),L 51-83,*,12,1,4,0.25,0,0,1,4,0.25,0.25,2,2,1.0,3,1,4,0,1,0,1,2,4,3.2,A,0,1,jervon-pressley-1,Jervon Pressley,2015
14,66,17,2015-01-17,Hampton,,North Carolina A&T,REG (Conf),L 61-64,,25,2,2,1.0,0,0,2,2,1.0,1.0,0,1,0.0,2,4,6,0,2,3,0,1,4,9.3,H,0,1,jervon-pressley-1,Jervon Pressley,2015
15,67,18,2015-01-19,Hampton,,North Carolina Central,REG (Conf),L 52-59,,9,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,2,2,4,0,0,0,2,4,2,-0.6,H,0,1,jervon-pressley-1,Jervon Pressley,2015
16,68,19,2015-01-24,Hampton,@,Savannah State,REG (Conf),L 66-68,*,26,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,2,6,8,1,1,2,4,3,4,3.1,A,0,1,jervon-pressley-1,Jervon Pressley,2015
17,69,20,2015-01-26,Hampton,@,South Carolina State,REG (Conf),L 56-65,*,15,1,2,0.5,0,0,1,2,0.5,0.5,1,3,0.333,1,2,3,0,1,2,1,3,3,2.7,A,0,1,jervon-pressley-1,Jervon Pressley,2015
18,70,21,2015-01-31,Hampton,@,Norfolk State,REG (Conf),L 60-63,*,38,2,9,0.222,0,0,2,9,0.222,0.222,3,4,0.75,3,8,11,1,0,0,2,2,7,3.5,A,0,1,jervon-pressley-1,Jervon Pressley,2015
19,71,22,2015-02-02,Hampton,@,NJIT,REG (Non-Conf),L 67-86,*,28,2,4,0.5,0,0,2,4,0.5,0.5,7,10,0.7,4,4,8,0,0,2,0,3,11,12.0,A,0,1,jervon-pressley-1,Jervon Pressley,2015
20,72,23,2015-02-07,Hampton,,Maryland Eastern Shore,REG (Conf),W 64-61,*,11,1,3,0.333,0,0,1,3,0.333,0.333,1,2,0.5,1,3,4,1,0,0,2,5,3,-0.8,H,1,1,jervon-pressley-1,Jervon Pressley,2015
21,73,24,2015-02-09,Hampton,,Howard,REG (Conf),W 73-69 (OT),*,20,2,6,0.333,0,0,2,6,0.333,0.333,2,4,0.5,6,2,8,2,0,1,2,4,6,5.1,H,1,1,jervon-pressley-1,Jervon Pressley,2015
22,74,25,2015-02-16,Hampton,@,Morgan State,REG (Conf),W 93-65,*,19,4,4,1.0,0,0,4,4,1.0,1.0,1,3,0.333,0,4,4,1,0,2,2,1,9,7.9,A,1,1,jervon-pressley-1,Jervon Pressley,2015
23,75,26,2015-02-21,Hampton,,Delaware State,REG (Conf),L 71-74,*,23,5,6,0.833,0,0,5,6,0.833,0.833,3,4,0.75,3,1,4,0,0,0,1,3,13,10.6,H,0,1,jervon-pressley-1,Jervon Pressley,2015
24,76,27,2015-02-28,Hampton,@,Howard,REG (Conf),W 68-67,*,29,2,4,0.5,0,0,2,4,0.5,0.5,1,4,0.25,0,3,3,2,0,5,3,3,5,3.4,A,1,1,jervon-pressley-1,Jervon Pressley,2015
25,77,28,2015-03-02,Hampton,@,Delaware State,REG (Conf),L 75-85,*,35,5,9,0.556,0,0,5,9,0.556,0.556,5,6,0.833,1,3,4,0,0,0,3,1,15,8.5,A,0,1,jervon-pressley-1,Jervon Pressley,2015
26,78,29,2015-03-05,Hampton,,Norfolk State,REG (Conf),L 69-80,,15,2,4,0.5,0,0,2,4,0.5,0.5,4,4,1.0,3,3,6,1,1,1,3,4,8,6.8,H,0,1,jervon-pressley-1,Jervon Pressley,2015
27,79,30,2015-03-09,Hampton,N,Morgan State,CTOURN,W 91-71,*,15,3,5,0.6,0,0,3,5,0.6,0.6,0,0,,3,1,4,0,0,0,4,4,6,0.5,N,1,0,jervon-pressley-1,Jervon Pressley,2015
28,80,31,2015-03-12,Hampton,N,Maryland Eastern Shore,CTOURN,W 76-71,*,25,3,7,0.429,0,0,3,7,0.429,0.429,6,10,0.6,3,1,4,0,2,1,1,3,12,9.6,N,1,0,jervon-pressley-1,Jervon Pressley,2015
29,81,32,2015-03-13,Hampton,N,Norfolk State,CTOURN,W 75-64,*,25,0,4,0.0,0,0,0,4,0.0,0.0,0,0,,1,1,2,0,0,0,3,3,0,-6.0,N,1,0,jervon-pressley-1,Jervon Pressley,2015
30,82,33,2015-03-14,Hampton,N,Delaware State,CTOURN,W 82-61,*,22,3,6,0.5,0,0,3,6,0.5,0.5,0,0,,1,4,5,1,0,0,0,3,6,4.4,N,1,0,jervon-pressley-1,Jervon Pressley,2015
31,83,34,2015-03-17,Hampton,N,Manhattan,FIRST-FOUR,W 74-64,*,20,4,5,0.8,0,0,4,5,0.8,0.8,0,1,0.0,0,4,4,0,1,2,1,3,8,7.1,N,1,0,jervon-pressley-1,Jervon Pressley,2015
32,84,35,2015-03-19,Hampton,N,Kentucky,ROUND-64,L 56-79,*,15,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,0,3,3,0,0,1,2,5,4,-1.1,N,0,0,jervon-pressley-1,Jervon Pressley,2015
