rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2018-11-06,,Wagner,REG (Non-Conf),W,89,49,,30,58,0.517,10,24,0.417,20,34,0.588,0.603,19,25,0.76,11,26,37,20,11,8,7,17,18,56,0.321,6,26,0.231,12,30,.400,0.375,7,10,0.7,10,18,28,10,4,1,16,21,1,1,0,seton-hall,2019
2,2,2018-11-14,@,Nebraska,REG (Non-Conf),L,57,80,,21,59,0.356,2,16,0.125,19,43,0.442,0.373,13,20,0.65,10,25,35,3,1,3,13,20,26,63,0.413,8,23,0.348,18,40,.450,0.476,20,27,0.741,14,27,41,15,7,6,8,16,0,1,0,seton-hall,2019
3,3,2018-11-17,,Saint Louis,REG (Non-Conf),L,64,66,,19,57,0.333,4,17,0.235,15,40,0.375,0.368,22,31,0.71,5,17,22,4,8,4,8,20,20,42,0.476,5,8,0.625,15,34,.441,0.536,21,30,0.7,7,26,33,8,8,7,23,27,0,1,0,seton-hall,2019
4,4,2018-11-22,N,Grand Canyon,REG (Non-Conf),W,82,75,,28,45,0.622,6,12,0.5,22,33,0.667,0.689,20,33,0.606,3,25,28,15,7,3,12,23,25,56,0.446,11,30,0.367,14,26,.538,0.545,12,16,0.75,5,20,25,18,2,3,10,22,1,1,0,seton-hall,2019
5,5,2018-11-23,N,Hawaii,REG (Non-Conf),W,64,54,,23,54,0.426,5,17,0.294,18,37,0.486,0.472,13,18,0.722,8,22,30,12,6,2,9,18,20,48,0.417,8,23,0.348,12,25,.480,0.5,6,10,0.6,2,22,24,11,2,2,15,19,1,1,0,seton-hall,2019
6,6,2018-11-25,N,Miami (FL),REG (Non-Conf),W,83,81,,34,65,0.523,6,23,0.261,28,42,0.667,0.569,9,14,0.643,6,22,28,15,5,1,13,21,30,55,0.545,7,20,0.35,23,35,.657,0.609,14,18,0.778,3,24,27,11,4,4,16,18,1,1,0,seton-hall,2019
7,7,2018-12-01,,Louisville,REG (Non-Conf),L,65,70,,25,62,0.403,3,18,0.167,22,44,0.5,0.427,12,15,0.8,4,22,26,11,6,4,7,15,25,57,0.439,9,27,0.333,16,30,.533,0.518,11,12,0.917,6,31,37,13,4,7,14,14,0,1,0,seton-hall,2019
8,8,2018-12-04,,New Hampshire,REG (Non-Conf),W,77,57,,27,57,0.474,8,21,0.381,19,36,0.528,0.544,15,22,0.682,10,27,37,15,6,4,10,13,21,56,0.375,11,29,0.379,10,27,.370,0.473,4,6,0.667,4,22,26,14,1,1,14,20,1,1,0,seton-hall,2019
9,9,2018-12-08,N,Kentucky,REG (Non-Conf),W,84,83,OT,27,59,0.458,11,26,0.423,16,33,0.485,0.551,19,26,0.731,7,22,29,15,8,5,16,25,27,62,0.435,5,20,0.25,22,42,.524,0.476,24,30,0.8,9,24,33,14,3,7,15,21,1,1,0,seton-hall,2019
10,10,2018-12-15,,Rutgers,REG (Non-Conf),W,72,66,,20,49,0.408,11,27,0.407,9,22,0.409,0.52,21,32,0.656,7,28,35,14,5,8,11,18,25,79,0.316,6,29,0.207,19,50,.380,0.354,10,15,0.667,19,25,44,13,10,5,10,26,1,1,0,seton-hall,2019
11,11,2018-12-19,,Sacred Heart,REG (Non-Conf),W,90,76,,35,73,0.479,7,22,0.318,28,51,0.549,0.527,13,17,0.765,11,20,31,23,16,6,11,16,28,62,0.452,8,20,0.4,20,42,.476,0.516,12,15,0.8,8,27,35,14,5,6,21,17,1,1,0,seton-hall,2019
12,12,2018-12-22,@,Maryland,REG (Non-Conf),W,78,74,,26,57,0.456,8,21,0.381,18,36,0.5,0.526,18,21,0.857,7,24,31,10,6,4,8,20,27,58,0.466,8,25,0.32,19,33,.576,0.534,12,20,0.6,7,23,30,13,3,8,10,20,1,1,0,seton-hall,2019
13,13,2018-12-29,,St. John's (NY),REG (Conf),W,76,74,,27,64,0.422,4,18,0.222,23,46,0.5,0.453,18,25,0.72,14,29,43,17,3,4,16,14,25,58,0.431,9,25,0.36,16,33,.485,0.509,15,18,0.833,4,24,28,13,12,2,13,24,1,1,0,seton-hall,2019
14,14,2019-01-02,@,Xavier,REG (Conf),W,80,70,,31,61,0.508,7,20,0.35,24,41,0.585,0.566,11,17,0.647,11,19,30,20,8,7,11,15,27,58,0.466,4,15,0.267,23,43,.535,0.5,12,17,0.706,10,22,32,14,5,2,14,14,1,1,0,seton-hall,2019
15,15,2019-01-06,@,DePaul,REG (Conf),L,74,75,,28,63,0.444,7,27,0.259,21,36,0.583,0.5,11,13,0.846,8,20,28,15,8,2,10,17,30,55,0.545,6,14,0.429,24,41,.585,0.6,9,14,0.643,4,27,31,20,7,5,15,17,0,1,0,seton-hall,2019
16,16,2019-01-09,,Butler,REG (Conf),W,76,75,,24,47,0.511,5,18,0.278,19,29,0.655,0.564,23,37,0.622,9,30,39,15,4,3,15,22,26,67,0.388,5,20,0.25,21,47,.447,0.425,18,22,0.818,10,22,32,9,6,1,8,24,1,1,0,seton-hall,2019
17,17,2019-01-12,@,Marquette,REG (Conf),L,66,70,,27,64,0.422,6,19,0.316,21,45,0.467,0.469,6,9,0.667,10,22,32,13,9,4,17,19,22,54,0.407,6,23,0.261,16,31,.516,0.463,20,24,0.833,9,21,30,14,8,6,20,12,0,1,0,seton-hall,2019
18,18,2019-01-15,@,Providence,REG (Conf),L,63,72,,23,55,0.418,5,16,0.313,18,39,0.462,0.464,12,12,1.0,7,30,37,10,7,2,21,22,24,58,0.414,7,20,0.35,17,38,.447,0.474,17,26,0.654,9,23,32,14,9,5,11,12,0,1,0,seton-hall,2019
19,19,2019-01-19,,DePaul,REG (Conf),L,93,97,,32,59,0.542,13,24,0.542,19,35,0.543,0.653,16,24,0.667,4,13,17,17,6,6,11,23,31,59,0.525,6,11,0.545,25,48,.521,0.576,29,32,0.906,12,26,38,14,5,5,13,17,0,1,0,seton-hall,2019
20,20,2019-01-27,@,Villanova,REG (Conf),L,52,80,,18,52,0.346,7,23,0.304,11,29,0.379,0.413,9,14,0.643,7,21,28,10,8,3,17,16,28,58,0.483,17,42,0.405,11,16,.688,0.629,7,13,0.538,9,26,35,16,9,4,14,16,0,1,0,seton-hall,2019
21,21,2019-01-30,,Providence,REG (Conf),W,65,63,,25,52,0.481,3,14,0.214,22,38,0.579,0.51,12,15,0.8,8,29,37,8,7,5,19,18,21,55,0.382,7,22,0.318,14,33,.424,0.445,14,17,0.824,6,22,28,12,10,1,13,18,1,1,0,seton-hall,2019
22,22,2019-02-02,@,Butler,REG (Conf),L,68,70,,28,58,0.483,8,21,0.381,20,37,0.541,0.552,4,7,0.571,5,22,27,14,5,1,10,16,26,53,0.491,12,25,0.48,14,28,.500,0.604,6,10,0.6,4,20,24,13,3,4,9,12,0,1,0,seton-hall,2019
23,23,2019-02-09,,Creighton,REG (Conf),W,63,58,,20,60,0.333,7,25,0.28,13,35,0.371,0.392,16,20,0.8,11,29,40,11,7,4,12,17,20,66,0.303,8,28,0.286,12,38,.316,0.364,10,13,0.769,12,29,41,14,8,2,13,17,1,1,0,seton-hall,2019
24,24,2019-02-13,,Georgetown,REG (Conf),W,90,75,,30,61,0.492,11,25,0.44,19,36,0.528,0.582,19,22,0.864,14,21,35,20,5,4,11,17,29,64,0.453,7,24,0.292,22,40,.550,0.508,10,11,0.909,10,15,25,17,7,7,12,17,1,1,0,seton-hall,2019
25,25,2019-02-17,@,Creighton,REG (Conf),W,81,75,,30,61,0.492,12,27,0.444,18,34,0.529,0.59,9,14,0.643,8,25,33,15,10,3,12,17,25,59,0.424,10,28,0.357,15,31,.484,0.508,15,20,0.75,8,22,30,12,7,6,12,14,1,1,0,seton-hall,2019
26,26,2019-02-20,,Xavier,REG (Conf),L,69,70,,27,65,0.415,6,26,0.231,21,39,0.538,0.462,9,14,0.643,12,22,34,14,9,2,9,16,27,57,0.474,7,19,0.368,20,38,.526,0.535,9,16,0.563,10,27,37,18,3,5,16,19,0,1,0,seton-hall,2019
27,27,2019-02-23,@,St. John's (NY),REG (Conf),L,70,78,,23,57,0.404,5,20,0.25,18,37,0.486,0.447,19,25,0.76,9,23,32,8,6,5,20,19,28,58,0.483,7,22,0.318,21,36,.583,0.543,15,18,0.833,7,20,27,12,12,12,12,18,0,1,0,seton-hall,2019
28,28,2019-03-02,@,Georgetown,REG (Conf),L,71,77,2OT,29,79,0.367,5,29,0.172,24,50,0.48,0.399,8,14,0.571,16,31,47,11,9,7,17,21,27,77,0.351,4,21,0.19,23,56,.411,0.377,19,28,0.679,16,34,50,13,11,3,15,14,0,1,0,seton-hall,2019
29,29,2019-03-06,,Marquette,REG (Conf),W,73,64,,26,60,0.433,4,20,0.2,22,40,0.55,0.467,17,23,0.739,8,25,33,18,8,5,10,14,24,62,0.387,9,30,0.3,15,32,.469,0.46,7,10,0.7,11,26,37,13,4,2,17,18,1,1,0,seton-hall,2019
30,30,2019-03-09,,Villanova,REG (Conf),W,79,75,,23,58,0.397,13,27,0.481,10,31,0.323,0.509,20,27,0.741,17,17,34,17,7,1,9,19,23,47,0.489,13,27,0.481,10,20,.500,0.628,16,18,0.889,7,21,28,11,2,4,12,21,1,1,0,seton-hall,2019
31,31,2019-03-14,N,Georgetown,CTOURN,W,73,57,,25,61,0.41,8,23,0.348,17,38,0.447,0.475,15,21,0.714,8,23,31,12,10,0,7,22,21,49,0.429,2,12,0.167,19,37,.514,0.449,13,22,0.591,6,21,27,7,5,6,13,17,1,0,0,seton-hall,2019
32,32,2019-03-15,N,Marquette,CTOURN,W,81,79,,24,58,0.414,7,23,0.304,17,35,0.486,0.474,26,44,0.591,14,26,40,13,4,5,8,29,21,59,0.356,8,26,0.308,13,33,.394,0.424,29,41,0.707,13,20,33,11,3,2,10,27,1,0,0,seton-hall,2019
33,33,2019-03-16,N,Villanova,CTOURN,L,72,74,,28,69,0.406,7,25,0.28,21,44,0.477,0.457,9,11,0.818,10,23,33,12,6,4,7,20,22,53,0.415,11,31,0.355,11,22,.500,0.519,19,26,0.731,9,29,38,17,3,5,14,18,0,0,0,seton-hall,2019
34,34,2019-03-21,N,Wofford,ROUND-64,L,68,84,,25,62,0.403,9,27,0.333,16,35,0.457,0.476,9,15,0.6,10,21,31,12,4,3,13,19,26,54,0.481,13,28,0.464,13,26,.500,0.602,19,23,0.826,6,20,26,11,3,4,9,14,0,0,0,seton-hall,2019
