rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2018-11-08,,Nicholls State,REG (Non-Conf),W,85,72,,19,40,0.475,5,15,0.333,14,25,0.56,0.538,42,55,0.764,5,32,37,8,7,3,13,12,24,63,0.381,12,31,0.387,12,32,.375,0.476,12,16,0.75,7,22,29,13,5,3,12,38,1,1,0,louisville,2019
2,2,2018-11-13,,Southern,REG (Non-Conf),W,104,54,,32,55,0.582,9,25,0.36,23,30,0.767,0.664,31,39,0.795,14,23,37,17,5,3,13,26,18,46,0.391,3,10,0.3,15,36,.417,0.424,15,24,0.625,8,14,22,6,2,0,22,39,1,1,0,louisville,2019
3,3,2018-11-16,,Vermont,REG (Non-Conf),W,86,78,,26,49,0.531,8,19,0.421,18,30,0.6,0.612,26,33,0.788,5,22,27,14,2,2,10,21,26,53,0.491,9,23,0.391,17,30,.567,0.575,17,19,0.895,4,19,23,9,5,1,8,26,1,1,0,louisville,2019
4,4,2018-11-21,N,Tennessee,REG (Non-Conf),L,81,92,,26,59,0.441,11,28,0.393,15,31,0.484,0.534,18,24,0.75,8,23,31,15,7,3,14,20,34,63,0.54,8,22,0.364,26,41,.634,0.603,16,25,0.64,7,28,35,22,5,8,10,19,0,1,0,louisville,2019
5,5,2018-11-23,N,Marquette,REG (Non-Conf),L,74,77,OT,26,69,0.377,6,20,0.3,20,49,0.408,0.42,16,21,0.762,12,23,35,10,6,5,10,21,25,63,0.397,7,18,0.389,18,45,.400,0.452,20,23,0.87,9,28,37,11,6,4,9,20,0,1,0,louisville,2019
6,6,2018-11-27,,Michigan State,REG (Non-Conf),W,82,78,OT,21,53,0.396,10,29,0.345,11,24,0.458,0.491,30,41,0.732,2,26,28,9,6,4,10,21,28,59,0.475,8,20,0.4,20,39,.513,0.542,14,23,0.609,9,36,45,14,5,3,16,29,1,1,0,louisville,2019
7,7,2018-12-01,@,Seton Hall,REG (Non-Conf),W,70,65,,25,57,0.439,9,27,0.333,16,30,0.533,0.518,11,12,0.917,6,31,37,13,4,7,14,14,25,62,0.403,3,18,0.167,22,44,.500,0.427,12,15,0.8,4,22,26,11,6,4,7,15,1,1,0,louisville,2019
8,8,2018-12-05,,Central Arkansas,REG (Non-Conf),W,86,41,,31,60,0.517,9,28,0.321,22,32,0.688,0.592,15,22,0.682,7,40,47,20,5,2,9,15,16,64,0.25,5,24,0.208,11,40,.275,0.289,4,7,0.571,11,25,36,6,2,1,15,21,1,1,0,louisville,2019
9,9,2018-12-08,@,Indiana,REG (Non-Conf),L,67,68,,23,60,0.383,11,32,0.344,12,28,0.429,0.475,10,13,0.769,8,26,34,14,6,4,9,22,24,49,0.49,4,14,0.286,20,35,.571,0.531,16,25,0.64,1,28,29,10,6,2,10,13,0,1,0,louisville,2019
10,10,2018-12-12,,Lipscomb,REG (Non-Conf),W,72,68,,23,61,0.377,8,23,0.348,15,38,0.395,0.443,18,22,0.818,13,33,46,13,6,4,17,15,23,65,0.354,9,25,0.36,14,40,.350,0.423,13,18,0.722,9,24,33,17,8,4,11,19,1,1,0,louisville,2019
