rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2018-11-09,@,Rutgers,REG (Non-Conf),L,55,90,,23,63,0.365,4,16,0.25,19,47,0.404,0.397,5,13,0.385,12,18,30,10,10,4,20,18,35,65,0.538,12,20,0.6,23,45,.511,0.631,8,17,0.471,15,26,41,22,6,12,17,15,0,1,0,fairleigh-dickinson,2019
2,2,2018-11-14,,Queens (NY),REG (Non-Conf),W,87,48,,33,57,0.579,5,14,0.357,28,43,0.651,0.623,16,24,0.667,7,31,38,18,9,0,10,15,17,57,0.298,8,28,0.286,9,29,.310,0.368,6,13,0.462,10,22,32,7,3,1,21,20,1,1,0,fairleigh-dickinson,2019
3,3,2018-11-16,,NYIT,REG (Non-Conf),W,85,57,,31,65,0.477,7,17,0.412,24,48,0.5,0.531,16,30,0.533,12,27,39,16,11,7,16,20,17,49,0.347,6,16,0.375,11,33,.333,0.408,17,26,0.654,7,24,31,9,5,6,25,25,1,1,0,fairleigh-dickinson,2019
4,4,2018-11-21,@,Princeton,REG (Non-Conf),W,77,66,,25,53,0.472,12,28,0.429,13,25,0.52,0.585,15,18,0.833,8,26,34,10,8,4,15,20,23,53,0.434,7,21,0.333,16,32,.500,0.5,13,17,0.765,6,17,23,9,10,3,14,18,1,1,0,fairleigh-dickinson,2019
5,5,2018-11-25,,Lafayette,REG (Non-Conf),L,76,80,,29,62,0.468,12,26,0.462,17,36,0.472,0.565,6,12,0.5,8,22,30,15,3,4,10,13,32,59,0.542,8,23,0.348,24,36,.667,0.61,8,10,0.8,5,25,30,14,5,2,8,12,0,1,0,fairleigh-dickinson,2019
6,6,2018-11-27,@,Providence,REG (Non-Conf),L,59,69,,23,53,0.434,9,24,0.375,14,29,0.483,0.519,4,10,0.4,6,22,28,8,8,2,14,22,25,50,0.5,3,13,0.231,22,37,.595,0.53,16,26,0.615,7,23,30,11,8,4,13,13,0,1,0,fairleigh-dickinson,2019
7,7,2018-12-01,@,Holy Cross,REG (Non-Conf),L,49,67,,16,54,0.296,3,16,0.188,13,38,0.342,0.324,14,21,0.667,13,26,39,6,9,2,18,15,26,59,0.441,2,18,0.111,24,41,.585,0.458,13,19,0.684,9,26,35,16,8,7,12,16,0,1,0,fairleigh-dickinson,2019
8,8,2018-12-12,,Army,REG (Non-Conf),W,93,84,,31,59,0.525,12,27,0.444,19,32,0.594,0.627,19,29,0.655,10,27,37,19,12,9,15,18,31,66,0.47,11,28,0.393,20,38,.526,0.553,11,14,0.786,8,21,29,19,6,1,17,21,1,1,0,fairleigh-dickinson,2019
9,9,2018-12-15,,NJIT,REG (Non-Conf),L,80,90,,27,58,0.466,9,23,0.391,18,35,0.514,0.543,17,22,0.773,5,18,23,16,4,4,7,23,25,50,0.5,9,19,0.474,16,31,.516,0.59,31,35,0.886,8,25,33,12,5,2,11,19,0,1,0,fairleigh-dickinson,2019
10,10,2018-12-19,,Saint Peter's,REG (Non-Conf),W,83,74,,24,48,0.5,6,19,0.316,18,29,0.621,0.563,29,34,0.853,6,15,21,14,13,4,14,17,26,51,0.51,5,16,0.313,21,35,.600,0.559,17,20,0.85,8,14,22,8,5,2,20,30,1,1,0,fairleigh-dickinson,2019
11,11,2018-12-21,@,Massachusetts,REG (Non-Conf),L,84,85,,26,55,0.473,8,20,0.4,18,35,0.514,0.545,24,31,0.774,8,20,28,15,9,5,10,20,31,54,0.574,9,19,0.474,22,35,.629,0.657,14,30,0.467,7,21,28,20,6,1,13,19,0,1,0,fairleigh-dickinson,2019
12,12,2018-12-29,@,South Florida,REG (Non-Conf),L,54,60,,22,57,0.386,6,20,0.3,16,37,0.432,0.439,4,5,0.8,5,15,20,8,8,4,11,21,19,50,0.38,5,17,0.294,14,33,.424,0.43,17,30,0.567,16,27,43,9,6,7,15,12,0,1,0,fairleigh-dickinson,2019
13,13,2019-01-03,@,Robert Morris,REG (Conf),L,62,69,,26,54,0.481,3,11,0.273,23,43,0.535,0.509,7,11,0.636,8,14,22,15,12,0,22,16,24,43,0.558,5,12,0.417,19,31,.613,0.616,16,24,0.667,6,16,22,16,11,5,23,14,0,1,0,fairleigh-dickinson,2019
14,14,2019-01-05,@,Saint Francis (PA),REG (Conf),W,79,61,,33,57,0.579,7,19,0.368,26,38,0.684,0.64,6,11,0.545,3,22,25,17,9,2,12,16,21,51,0.412,5,21,0.238,16,30,.533,0.461,14,19,0.737,6,20,26,10,7,3,18,14,1,1,0,fairleigh-dickinson,2019
15,15,2019-01-10,,Central Connecticut State,REG (Conf),L,96,103,2OT,33,72,0.458,12,37,0.324,21,35,0.6,0.542,18,26,0.692,11,22,33,15,6,2,18,25,34,65,0.523,13,29,0.448,21,36,.583,0.623,22,26,0.846,9,31,40,19,6,1,18,25,0,1,0,fairleigh-dickinson,2019
16,16,2019-01-12,@,Wagner,REG (Conf),L,60,66,,21,50,0.42,7,23,0.304,14,27,0.519,0.49,11,15,0.733,4,12,16,16,6,3,12,19,23,48,0.479,8,24,0.333,15,24,.625,0.563,12,17,0.706,12,22,34,14,6,3,19,15,0,1,0,fairleigh-dickinson,2019
17,17,2019-01-19,@,LIU Brooklyn,REG (Conf),L,77,79,,27,54,0.5,7,18,0.389,20,36,0.556,0.565,16,21,0.762,4,19,23,21,8,2,12,17,30,63,0.476,9,28,0.321,21,35,.600,0.548,10,18,0.556,14,21,35,17,9,4,14,17,0,1,0,fairleigh-dickinson,2019
18,18,2019-01-21,,Mount St. Mary's,REG (Conf),W,87,69,,31,60,0.517,12,26,0.462,19,34,0.559,0.617,13,15,0.867,11,20,31,21,8,1,6,17,25,52,0.481,7,20,0.35,18,32,.563,0.548,12,19,0.632,8,18,26,12,1,5,13,15,1,1,0,fairleigh-dickinson,2019
19,19,2019-01-24,,St. Francis Brooklyn,REG (Conf),W,60,58,,25,49,0.51,4,13,0.308,21,36,0.583,0.551,6,9,0.667,3,24,27,10,6,4,13,15,24,63,0.381,4,26,0.154,20,37,.541,0.413,6,8,0.75,12,21,33,12,2,0,11,13,1,1,0,fairleigh-dickinson,2019
20,20,2019-01-26,@,Bryant,REG (Conf),W,78,63,,25,54,0.463,5,14,0.357,20,40,0.5,0.509,23,29,0.793,8,23,31,16,6,4,8,18,19,53,0.358,6,23,0.261,13,30,.433,0.415,19,23,0.826,9,21,30,11,2,2,10,25,1,1,0,fairleigh-dickinson,2019
21,21,2019-01-31,,LIU Brooklyn,REG (Conf),W,80,77,,29,61,0.475,9,16,0.563,20,45,0.444,0.549,13,19,0.684,8,27,35,17,5,6,11,10,31,63,0.492,9,23,0.391,22,40,.550,0.563,6,12,0.5,6,28,34,14,9,3,9,17,1,1,0,fairleigh-dickinson,2019
22,22,2019-02-02,,Robert Morris,REG (Conf),W,97,94,2OT,28,58,0.483,10,18,0.556,18,40,0.45,0.569,31,40,0.775,9,27,36,11,7,3,14,16,33,79,0.418,13,33,0.394,20,46,.435,0.5,15,18,0.833,11,20,31,17,4,3,10,28,1,1,0,fairleigh-dickinson,2019
