rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2018-11-09,,Kennesaw State,REG (Non-Conf),W,56,41,,25,60,0.417,1,13,0.077,24,47,0.511,0.425,5,11,0.455,13,28,41,13,10,2,16,14,17,52,0.327,4,14,0.286,13,38,.342,0.365,3,5,0.6,7,20,27,9,9,6,20,18,1,1,0,kansas-state,2019
2,2,2018-11-12,,Denver,REG (Non-Conf),W,64,56,,23,60,0.383,6,27,0.222,17,33,0.515,0.433,12,27,0.444,11,28,39,13,10,3,9,18,19,52,0.365,7,29,0.241,12,23,.522,0.433,11,16,0.688,4,30,34,7,4,1,17,21,1,1,0,kansas-state,2019
3,3,2018-11-16,N,Eastern Kentucky,REG (Non-Conf),W,95,68,,37,67,0.552,4,17,0.235,33,50,0.66,0.582,17,23,0.739,11,32,43,18,9,4,13,17,25,64,0.391,8,28,0.286,17,36,.472,0.453,10,15,0.667,4,17,21,14,7,0,16,21,1,1,0,kansas-state,2019
4,4,2018-11-18,N,Pennsylvania,REG (Non-Conf),W,64,48,,24,57,0.421,2,7,0.286,22,50,0.44,0.439,14,19,0.737,10,20,30,10,7,5,11,23,15,49,0.306,4,20,0.2,11,29,.379,0.347,14,22,0.636,7,24,31,8,6,1,19,20,1,1,0,kansas-state,2019
5,5,2018-11-19,N,Missouri,REG (Non-Conf),W,82,67,,30,56,0.536,12,24,0.5,18,32,0.563,0.643,10,13,0.769,6,19,25,17,5,2,9,20,23,48,0.479,9,15,0.6,14,33,.424,0.573,12,19,0.632,7,18,25,12,3,0,14,19,1,1,0,kansas-state,2019
6,6,2018-11-24,,Lehigh,REG (Non-Conf),W,77,58,,27,65,0.415,6,20,0.3,21,45,0.467,0.462,17,21,0.81,12,28,40,19,9,2,11,14,22,56,0.393,6,21,0.286,16,35,.457,0.446,8,11,0.727,6,24,30,14,9,0,15,21,1,1,0,kansas-state,2019
7,7,2018-12-01,@,Marquette,REG (Non-Conf),L,71,83,,23,55,0.418,6,22,0.273,17,33,0.515,0.473,19,31,0.613,5,15,20,11,8,0,13,29,25,44,0.568,6,22,0.273,19,22,.864,0.636,27,36,0.75,3,29,32,9,8,0,18,24,0,1,0,kansas-state,2019
8,8,2018-12-08,@,Tulsa,REG (Non-Conf),L,46,47,,18,59,0.305,5,19,0.263,13,40,0.325,0.347,5,6,0.833,11,29,40,7,8,2,16,11,19,50,0.38,4,20,0.2,15,30,.500,0.42,5,9,0.556,4,26,30,9,8,4,14,13,0,1,0,kansas-state,2019
9,9,2018-12-15,,Georgia State,REG (Non-Conf),W,71,59,,25,53,0.472,12,26,0.462,13,27,0.481,0.585,9,12,0.75,6,25,31,23,10,0,19,13,22,51,0.431,8,31,0.258,14,20,.700,0.51,7,9,0.778,3,20,23,9,13,5,17,12,1,1,0,kansas-state,2019
10,10,2018-12-19,,Southern Mississippi,REG (Non-Conf),W,55,51,,20,44,0.455,4,16,0.25,16,28,0.571,0.5,11,20,0.55,6,32,38,11,5,1,16,11,20,63,0.317,7,33,0.212,13,30,.433,0.373,4,6,0.667,10,23,33,15,11,2,8,17,1,1,0,kansas-state,2019
11,11,2018-12-22,N,Vanderbilt,REG (Non-Conf),W,69,58,,24,58,0.414,5,17,0.294,19,41,0.463,0.457,16,27,0.593,5,27,32,13,7,2,7,19,15,47,0.319,7,25,0.28,8,22,.364,0.394,21,27,0.778,6,27,33,11,2,2,15,22,1,1,0,kansas-state,2019
12,12,2018-12-29,,George Mason,REG (Non-Conf),W,59,58,,22,52,0.423,9,22,0.409,13,30,0.433,0.51,6,13,0.462,7,30,37,15,3,2,10,11,23,56,0.411,6,19,0.316,17,37,.459,0.464,6,11,0.545,5,26,31,9,6,3,5,14,1,1,0,kansas-state,2019
13,13,2019-01-02,,Texas,REG (Conf),L,47,67,,17,52,0.327,6,18,0.333,11,34,0.324,0.385,7,14,0.5,10,19,29,11,5,2,10,8,23,48,0.479,14,27,0.519,9,21,.429,0.625,7,11,0.636,6,27,33,20,6,4,10,15,0,1,0,kansas-state,2019
14,14,2019-01-05,@,Texas Tech,REG (Conf),L,57,63,,19,57,0.333,4,23,0.174,15,34,0.441,0.368,15,24,0.625,11,20,31,9,6,3,13,25,17,38,0.447,6,19,0.316,11,19,.579,0.526,23,31,0.742,5,24,29,9,5,8,17,22,0,1,0,kansas-state,2019
15,15,2019-01-09,,West Virginia,REG (Conf),W,71,69,,25,53,0.472,9,23,0.391,16,30,0.533,0.557,12,19,0.632,4,14,18,14,10,2,6,25,23,51,0.451,9,20,0.45,14,31,.452,0.539,14,23,0.609,13,21,34,11,3,2,15,19,1,1,0,kansas-state,2019
16,16,2019-01-12,@,Iowa State,REG (Conf),W,58,57,,20,56,0.357,7,22,0.318,13,34,0.382,0.42,11,14,0.786,10,24,34,12,3,4,9,16,21,50,0.42,9,24,0.375,12,26,.462,0.51,6,12,0.5,4,20,24,15,6,5,10,13,1,1,0,kansas-state,2019
17,17,2019-01-16,@,Oklahoma,REG (Conf),W,74,61,,29,58,0.5,10,22,0.455,19,36,0.528,0.586,6,7,0.857,10,19,29,15,8,0,10,14,22,47,0.468,5,18,0.278,17,29,.586,0.521,12,23,0.522,8,18,26,12,6,1,16,16,1,1,0,kansas-state,2019
18,18,2019-01-19,,TCU,REG (Conf),W,65,55,,22,48,0.458,3,15,0.2,19,33,0.576,0.49,18,24,0.75,3,17,20,15,9,3,7,14,20,47,0.426,6,24,0.25,14,23,.609,0.489,9,13,0.692,9,20,29,10,4,2,17,17,1,1,0,kansas-state,2019
19,19,2019-01-22,,Texas Tech,REG (Conf),W,58,45,,19,41,0.463,5,17,0.294,14,24,0.583,0.524,15,22,0.682,6,25,31,7,8,0,16,16,16,49,0.327,5,23,0.217,11,26,.423,0.378,8,11,0.727,7,17,24,7,10,2,12,19,1,1,0,kansas-state,2019
20,20,2019-01-26,@,Texas A&M,REG (Non-Conf),L,53,65,,20,61,0.328,7,31,0.226,13,30,0.433,0.385,6,7,0.857,9,19,28,15,12,1,14,14,25,49,0.51,8,20,0.4,17,29,.586,0.592,7,11,0.636,5,29,34,14,5,4,20,7,0,1,0,kansas-state,2019
21,21,2019-02-02,@,Oklahoma State,REG (Conf),W,75,57,,26,49,0.531,16,29,0.552,10,20,0.5,0.694,7,12,0.583,7,29,36,19,6,5,11,15,22,54,0.407,11,20,0.55,11,34,.324,0.509,2,9,0.222,7,15,22,13,4,1,8,7,1,1,0,kansas-state,2019
22,22,2019-02-05,,Kansas,REG (Conf),W,74,67,,25,58,0.431,10,24,0.417,15,34,0.441,0.517,14,24,0.583,10,19,29,17,11,1,12,15,24,52,0.462,7,20,0.35,17,32,.531,0.529,12,16,0.75,8,23,31,11,9,4,23,23,1,1,0,kansas-state,2019
