rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2018-11-06,,Wilmington (OH),REG (Non-Conf),W,102,38,,38,65,0.585,5,16,0.313,33,49,0.673,0.623,21,39,0.538,21,37,58,20,11,7,18,20,13,58,0.224,5,24,0.208,8,34,.235,0.267,7,13,0.538,9,13,22,7,6,2,26,25,1,1,0,northern-kentucky,2019
2,2,2018-11-09,@,Northern Illinois,REG (Non-Conf),W,88,85,2OT,30,61,0.492,14,33,0.424,16,28,0.571,0.607,14,27,0.519,6,30,36,15,7,3,12,25,31,76,0.408,6,23,0.261,25,53,.472,0.447,17,23,0.739,12,31,43,12,3,3,13,26,1,1,0,northern-kentucky,2019
3,3,2018-11-11,,Wabash,REG (Non-Conf),W,99,59,,35,61,0.574,15,35,0.429,20,26,0.769,0.697,14,18,0.778,6,33,39,13,12,6,11,16,19,60,0.317,6,25,0.24,13,35,.371,0.367,15,22,0.682,6,20,26,7,4,0,14,13,1,1,0,northern-kentucky,2019
4,4,2018-11-16,,UNC Asheville,REG (Non-Conf),W,77,50,,27,62,0.435,4,25,0.16,23,37,0.622,0.468,19,27,0.704,14,24,38,21,13,3,13,19,17,47,0.362,6,18,0.333,11,29,.379,0.426,10,15,0.667,4,21,25,7,3,4,24,23,1,1,0,northern-kentucky,2019
5,5,2018-11-17,,Manhattan,REG (Non-Conf),W,59,53,,16,37,0.432,10,19,0.526,6,18,0.333,0.568,17,32,0.531,6,26,32,14,5,8,18,21,18,52,0.346,6,18,0.333,12,34,.353,0.404,11,20,0.55,8,22,30,10,6,2,13,24,1,1,0,northern-kentucky,2019
6,6,2018-11-18,,Coastal Carolina,REG (Non-Conf),W,89,83,,25,55,0.455,10,31,0.323,15,24,0.625,0.545,29,41,0.707,10,19,29,19,9,4,6,21,26,50,0.52,9,19,0.474,17,31,.548,0.61,22,26,0.846,5,23,28,18,2,3,15,27,1,1,0,northern-kentucky,2019
7,7,2018-11-24,@,UCF,REG (Non-Conf),L,53,66,,19,59,0.322,8,31,0.258,11,28,0.393,0.39,7,17,0.412,6,24,30,14,2,3,5,28,22,50,0.44,5,14,0.357,17,36,.472,0.49,17,36,0.472,9,39,48,14,1,5,8,17,0,1,0,northern-kentucky,2019
8,8,2018-11-27,@,Morehead State,REG (Non-Conf),W,93,71,,37,59,0.627,12,21,0.571,25,38,0.658,0.729,7,8,0.875,4,32,36,23,5,6,17,27,21,58,0.362,9,27,0.333,12,31,.387,0.44,20,32,0.625,5,16,21,13,11,6,9,11,1,1,0,northern-kentucky,2019
9,9,2018-11-30,,UMBC,REG (Non-Conf),W,78,60,,28,51,0.549,9,25,0.36,19,26,0.731,0.637,13,19,0.684,2,29,31,21,11,3,16,25,18,53,0.34,3,23,0.13,15,30,.500,0.368,21,28,0.75,6,24,30,6,12,2,14,18,1,1,0,northern-kentucky,2019
10,10,2018-12-04,@,Cincinnati,REG (Non-Conf),L,65,78,,24,60,0.4,11,25,0.44,13,35,0.371,0.492,6,15,0.4,12,14,26,11,5,3,13,22,24,52,0.462,4,13,0.308,20,39,.513,0.5,26,33,0.788,13,24,37,15,6,5,10,12,0,1,0,northern-kentucky,2019
