rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,69,3,2013-11-17,Kansas State,,Long Beach State,REG (Non-Conf),W 71-58,,19,0,3,0.0,0,0,0,3,0.0,0.0,2,2,1.0,2,1,3,0,1,0,2,1,2,0.2,H,1,1,thomas-gipson-1,Thomas Gipson,2014
2,70,4,2013-11-21,Kansas State,N,Charlotte,REG (Non-Conf),L 61-68,,8,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,0,0,0,0,0,1,5,2,-2.0,N,0,1,thomas-gipson-1,Thomas Gipson,2014
3,71,5,2013-11-22,Kansas State,N,Georgetown,REG (Non-Conf),L 63-90,,24,6,10,0.6,0,0,6,10,0.6,0.6,6,8,0.75,3,3,6,0,0,0,1,3,18,13.4,N,0,1,thomas-gipson-1,Thomas Gipson,2014
4,72,6,2013-11-24,Kansas State,N,Long Beach State,REG (Non-Conf),W 52-38,*,26,8,12,0.667,0,0,8,12,0.667,0.667,2,2,1.0,3,7,10,2,0,2,2,2,18,17.0,N,1,1,thomas-gipson-1,Thomas Gipson,2014
5,73,7,2013-12-01,Kansas State,,Central Arkansas,REG (Non-Conf),W 87-54,*,17,7,13,0.538,0,0,7,13,0.538,0.538,3,5,0.6,3,3,6,1,0,0,2,3,17,10.4,H,1,1,thomas-gipson-1,Thomas Gipson,2014
6,74,8,2013-12-05,Kansas State,,Ole Miss,REG (Non-Conf),W 61-58,*,32,6,7,0.857,0,0,6,7,0.857,0.857,3,4,0.75,1,5,6,0,0,2,3,3,15,11.5,H,1,1,thomas-gipson-1,Thomas Gipson,2014
7,75,9,2013-12-10,Kansas State,,South Dakota,REG (Non-Conf),W 64-62,*,31,4,8,0.5,0,0,4,8,0.5,0.5,5,9,0.556,6,2,8,1,0,0,3,4,13,8.3,H,1,1,thomas-gipson-1,Thomas Gipson,2014
8,76,10,2013-12-15,Kansas State,,Troy,REG (Non-Conf),W 72-43,*,22,4,7,0.571,0,0,4,7,0.571,0.571,1,2,0.5,3,4,7,1,1,0,2,2,9,7.5,H,1,1,thomas-gipson-1,Thomas Gipson,2014
9,77,11,2013-12-21,Kansas State,N,Gonzaga,REG (Non-Conf),W 72-62,*,21,6,8,0.75,0,0,6,8,0.75,0.75,2,2,1.0,3,1,4,0,0,1,0,3,14,12.7,N,1,1,thomas-gipson-1,Thomas Gipson,2014
10,78,12,2013-12-28,Kansas State,N,Tulane,REG (Non-Conf),W 72-41,*,26,3,7,0.429,0,0,3,7,0.429,0.429,0,0,,3,4,7,3,0,1,1,0,6,7.4,N,1,1,thomas-gipson-1,Thomas Gipson,2014
11,79,13,2013-12-31,Kansas State,,George Washington,REG (Non-Conf),W 72-55,*,34,5,6,0.833,0,0,5,6,0.833,0.833,2,3,0.667,2,6,8,0,1,0,3,1,12,10.2,H,1,1,thomas-gipson-1,Thomas Gipson,2014
12,80,14,2014-01-04,Kansas State,,Oklahoma State,REG (Conf),W 74-71,*,34,3,8,0.375,0,0,3,8,0.375,0.375,4,4,1.0,2,9,11,0,1,1,2,3,10,8.2,H,1,1,thomas-gipson-1,Thomas Gipson,2014
13,81,15,2014-01-07,Kansas State,@,TCU,REG (Conf),W 65-47,*,33,7,10,0.7,0,0,7,10,0.7,0.7,5,6,0.833,1,7,8,1,0,1,5,1,19,13.2,A,1,1,thomas-gipson-1,Thomas Gipson,2014
14,82,16,2014-01-11,Kansas State,@,Kansas,REG (Conf),L 60-86,*,33,5,7,0.714,0,0,5,7,0.714,0.714,0,0,,0,4,4,0,0,0,2,3,10,5.1,A,0,1,thomas-gipson-1,Thomas Gipson,2014
15,83,17,2014-01-14,Kansas State,,Oklahoma,REG (Conf),W 72-66,*,16,1,5,0.2,0,0,1,5,0.2,0.2,2,5,0.4,3,3,6,0,0,0,3,4,4,-1.9,H,1,1,thomas-gipson-1,Thomas Gipson,2014
16,84,18,2014-01-18,Kansas State,,West Virginia,REG (Conf),W 78-56,*,30,9,11,0.818,0,0,9,11,0.818,0.818,2,3,0.667,2,4,6,3,0,1,2,3,20,17.7,H,1,1,thomas-gipson-1,Thomas Gipson,2014
17,85,19,2014-01-21,Kansas State,@,Texas,REG (Conf),L 64-67,*,31,10,18,0.556,0,0,10,18,0.556,0.556,4,4,1.0,3,2,5,0,1,0,4,1,24,14.7,A,0,1,thomas-gipson-1,Thomas Gipson,2014
18,86,20,2014-01-25,Kansas State,@,Iowa State,REG (Conf),L 75-81,*,28,2,7,0.286,0,0,2,7,0.286,0.286,0,0,,1,6,7,1,0,0,1,2,4,1.3,A,0,1,thomas-gipson-1,Thomas Gipson,2014
19,87,21,2014-01-28,Kansas State,,Texas Tech,REG (Conf),W 66-58,*,11,2,4,0.5,0,0,2,4,0.5,0.5,3,5,0.6,2,3,5,0,0,1,1,5,7,4.2,H,1,1,thomas-gipson-1,Thomas Gipson,2014
20,88,22,2014-02-01,Kansas State,@,West Virginia,REG (Conf),L 71-81,*,33,8,11,0.727,0,0,8,11,0.727,0.727,3,8,0.375,2,6,8,0,0,0,4,3,19,10.5,A,0,1,thomas-gipson-1,Thomas Gipson,2014
21,89,23,2014-02-08,Kansas State,,Texas,REG (Conf),W 74-57,*,23,1,5,0.2,0,0,1,5,0.2,0.2,1,2,0.5,4,7,11,0,0,0,1,1,3,3.0,H,1,1,thomas-gipson-1,Thomas Gipson,2014
22,90,24,2014-02-10,Kansas State,,Kansas,REG (Conf),W 85-82 (OT),*,31,4,9,0.444,0,0,4,9,0.444,0.444,1,2,0.5,0,3,3,1,0,1,2,3,9,3.0,H,1,1,thomas-gipson-1,Thomas Gipson,2014
23,91,25,2014-02-15,Kansas State,@,Baylor,REG (Conf),L 73-87 (2OT),*,29,5,10,0.5,0,0,5,10,0.5,0.5,2,2,1.0,4,3,7,1,1,0,3,5,12,7.4,A,0,1,thomas-gipson-1,Thomas Gipson,2014
24,92,26,2014-02-19,Kansas State,,TCU,REG (Conf),W 65-53,*,31,5,10,0.5,0,0,5,10,0.5,0.5,6,7,0.857,3,8,11,0,1,0,5,3,16,9.9,H,1,1,thomas-gipson-1,Thomas Gipson,2014
25,93,27,2014-02-22,Kansas State,@,Oklahoma,REG (Conf),L 73-86,*,27,3,6,0.5,0,0,3,6,0.5,0.5,4,5,0.8,0,3,3,1,1,0,1,2,10,7.4,A,0,1,thomas-gipson-1,Thomas Gipson,2014
