rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2013-11-09,Louisiana–Lafayette,,La. Christian,REG (Non-Conf),W 101-67,,12,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,3,2,5,0,0,0,0,0,6,7.1,H,1,1,jj-davenport-1,J.J. Davenport,2014
2,2,2,2013-11-12,Louisiana–Lafayette,,McNeese State,REG (Non-Conf),W 92-66,,9,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,2,1,3,0,0,0,1,1,2,0.6,H,1,1,jj-davenport-1,J.J. Davenport,2014
3,3,3,2013-11-15,Louisiana–Lafayette,@,Arkansas,REG (Non-Conf),L 63-76,,12,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,2,2,4,0,0,0,0,1,1,1.5,A,0,1,jj-davenport-1,J.J. Davenport,2014
4,4,4,2013-11-17,Louisiana–Lafayette,@,Baylor,REG (Non-Conf),L 68-87,,6,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,2,1,3,0,0,0,1,5,4,0.7,A,0,1,jj-davenport-1,J.J. Davenport,2014
5,5,5,2013-11-23,Louisiana–Lafayette,N,Oakland,REG (Non-Conf),W 84-75,,5,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,1,1,1,0,0,0,2,0,-0.5,N,1,1,jj-davenport-1,J.J. Davenport,2014
6,6,6,2013-11-24,Louisiana–Lafayette,@,Coastal Carolina,REG (Non-Conf),W 73-69,,14,0,0,,0,0,0,0,,,0,2,0.0,2,1,3,1,0,0,1,1,0,0.2,A,1,1,jj-davenport-1,J.J. Davenport,2014
7,7,7,2013-11-27,Louisiana–Lafayette,,Northwestern State,REG (Non-Conf),W 105-74,,10,1,6,0.167,0,0,1,6,0.167,0.167,5,5,1.0,2,3,5,1,0,0,0,1,7,5.8,H,1,1,jj-davenport-1,J.J. Davenport,2014
8,8,8,2013-12-04,Louisiana–Lafayette,@,Louisiana Tech,REG (Non-Conf),W 89-80,,7,0,1,0.0,0,0,0,1,0.0,0.0,2,2,1.0,1,0,1,0,0,0,0,1,2,1.6,A,1,1,jj-davenport-1,J.J. Davenport,2014
9,9,9,2013-12-07,Louisiana–Lafayette,@,Louisville,REG (Non-Conf),L 74-113,,6,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,2,0,2,0,0,0,1,1,4,2.0,A,0,1,jj-davenport-1,J.J. Davenport,2014
10,10,10,2013-12-14,Louisiana–Lafayette,,Houston,REG (Non-Conf),W 79-76 (OT),*,24,1,2,0.5,0,0,1,2,0.5,0.5,2,2,1.0,2,4,6,1,0,0,1,2,4,4.5,H,1,1,jj-davenport-1,J.J. Davenport,2014
11,11,11,2013-12-17,Louisiana–Lafayette,,Centenary (LA),REG (Non-Conf),W 103-69,,3,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,0,0,0,0,0,1,1,2,0.3,H,1,1,jj-davenport-1,J.J. Davenport,2014
